,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.32136592,-0.269328236579895,False,,,,,,,,,,,,,,,
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.27524918,-0.1315467357635498,False,,,,,,,,,,,,,,,
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,1.3836733,-0.45629847049713135,False,,,,,,,,,,,,,,,
Tex30,ENSMUSG00000026049,1,44102441,44086613,-,0.196,0.33730137,-0.5905416011810303,False,,,,,,,,,,,,,,,
Poglut2,ENSMUSG00000026047,1,44118808,44106546,-,0.0253,0.55608445,-0.32914817333221436,False,,,,,,,,,,,,,,,
Slc39a10,ENSMUSG00000025986,1,46892852,46807544,-,-0.005,0.5663878,-0.36973583698272705,False,,,,,,,,,,,,,,,
Nabp1,ENSMUSG00000026107,1,51478425,51465862,-,-0.0297,4.2644663,-0.28510093688964844,False,,,,,,,,,,,,,,,
Gls,ENSMUSG00000026103,1,52233232,52163448,-,-0.0127,6.2671323,-0.7156544923782349,False,,,,,,,,,,,,,,,
Nab1,ENSMUSG00000002881,1,52500679,52457294,-,0.0824,0.9308391,-0.7311983108520508,False,,,,,,,,,,,,,,,
Mfsd6,ENSMUSG00000041439,1,52727462,52656286,-,-0.0384,2.2569304,-0.8416239023208618,False,,,,,,,,,,,,,,,
Inpp1,ENSMUSG00000026102,1,52817688,52785427,-,-0.0939,0.36585608,-0.5086046457290649,False,,,,,,,,,,,,,,,
Pms1,ENSMUSG00000026098,1,53297018,53189187,-,0.0396,2.7123137,-0.43133246898651123,False,,,,,,,,,,,,,,,
Stk17b,ENSMUSG00000026094,1,53785224,53755506,-,-0.2109,0.65249187,0.2887589931488037,True,1.3875397099232845,0.37382911817216835,0.22220327980202806,12.77072460591261,0.33339316651225087,0.6160228848457336,0.8730557560920715,0.2451305092461815,0.0,0.0,0.4214732248792348,2.785503593108411,4.014369134245248,0.9517966276763203,3.610627566184009
Gtf3c3,ENSMUSG00000041303,1,54438971,54396004,-,-0.0092,0.8495447,-1.0855796337127686,False,,,,,,,,,,,,,,,
Pgap1,ENSMUSG00000073678,1,54557684,54472994,-,-0.0425,1.585799,-0.868872880935669,False,,,,,,,,,,,,,,,
Ankrd44,ENSMUSG00000052331,1,54926387,54645340,-,-0.0925,8.600648,-0.3637526035308838,False,,,,,,,,,,,,,,,
Sf3b1,ENSMUSG00000025982,1,55027481,54985169,-,0.1117,0.26883432,-0.7329508066177368,False,,,,,,,,,,,,,,,
Hspd1,ENSMUSG00000025980,1,55088243,55077835,-,0.5211,0.015370497,-0.8582863807678223,False,,,,,,,,,,,,,,,
Rftn2,ENSMUSG00000025978,1,55226782,55170159,-,-0.0045,0.8395328,-0.32625389099121094,False,,,,,,,,,,,,,,,
Boll,ENSMUSG00000025977,1,55363469,55248658,-,-0.0115,2.717117,-1.4185223579406738,False,,,,,,,,,,,,,,,
Tyw5,ENSMUSG00000048495,1,57407101,57388237,-,0.0324,1.338461,-0.5382508039474487,False,,,,,,,,,,,,,,,
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,-0.017,2.4952948,-1.0427706241607666,False,,,,,,,,,,,,,,,
Clk1,ENSMUSG00000026034,1,58424066,58410189,-,-0.1856,1.4509884,-1.4425759315490723,False,,,,,,,,,,,,,,,
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.0518,0.21264414,-0.6010288000106812,False,,,,,,,,,,,,,,,
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.0982,0.98646045,0.012429535388946533,True,0.18874383593141303,0.39087787716593814,0.39078925624852656,13.10802372774067,0.6000187772512436,0.14262160658836365,0.11231100559234619,0.2806015090227366,0.0,0.0,0.14057392768932564,0.44097626282507496,0.3370315268121916,0.6901459193832595,1.918697815819568
Fam126b,ENSMUSG00000038174,1,58586323,58522806,-,-0.0499,0.39782155,-0.8020483255386353,False,,,,,,,,,,,,,,,
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.029,2.1848252,-1.2669522762298584,False,,,,,,,,,,,,,,,
Tmem237,ENSMUSG00000038079,1,59120408,59100590,-,0.0895,0.37535045,-0.7065668106079102,False,,,,,,,,,,,,,,,
Als2,ENSMUSG00000026024,1,59237231,59162926,-,-0.0013,5.2606907,-4.201441287994385,False,,,,,,,,,,,,,,,
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,18.968468,-2.665470600128174,False,,,,,,,,,,,,,,,
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,0.27548376,0.13170838356018066,True,0.15273261997439197,0.6813364254150234,0.23615317390433999,10.840973247100314,0.6677968896428743,0.07818889617919922,0.13864797353744507,0.2290362734695323,0.0,0.0,0.2683116126324771,0.21744471985234093,0.43949784482989845,1.003838977288286,2.3423368006427037
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,4.628809,-0.8891729116439819,False,,,,,,,,,,,,,,,
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,2.9321182,-3.4490671157836914,False,,,,,,,,,,,,,,,
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0689,0.7872714,-0.31558072566986084,False,,,,,,,,,,,,,,,
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1428,1.2127345,-1.1531548500061035,False,,,,,,,,,,,,,,,
Mettl21a,ENSMUSG00000025956,1,64617242,64606473,-,0.009,0.2711066,-0.5310696363449097,False,,,,,,,,,,,,,,,
Plekhm3,ENSMUSG00000051344,1,64956824,64785983,-,-0.0257,6.8858433,-1.7744626998901367,False,,,,,,,,,,,,,,,
Idh1,ENSMUSG00000025950,1,65186500,65158616,-,0.0008,0.44153467,-0.20170629024505615,False,,,,,,,,,,,,,,,
Kansl1l,ENSMUSG00000026004,1,66817562,66719248,-,-0.022,7.6715593,-0.2536354064941406,False,,,,,,,,,,,,,,,
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.2298,0.23062865,-1.4307639598846436,False,,,,,,,,,,,,,,,
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,-0.0089,0.40583968,-0.15857231616973877,False,,,,,,,,,,,,,,,
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0297,2.238789,0.529838889837265,True,0.12938069804129435,0.05780745836005536,0.10503172619131446,20.922431340259827,3.2824697097142534,0.7049206495285034,0.25054532289505005,0.2734234106300715,0.0,0.0,0.4275225410625012,1.8080094039905197,0.6892735793993905,0.7450473078007083,6.148401041375593
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,0.1687,1.5604157,0.7639648914337158,True,0.4392530188264136,0.4602070890110573,0.6099023328493375,8.695983363439392,0.7914475598931313,0.31311020255088806,0.18692909181118011,0.436230695649119,0.0,0.0,0.21429060204386696,0.7372106224198374,0.4038132067994568,0.3007996104866187,1.2972580195315686
Mreg,ENSMUSG00000039395,1,72212307,72159442,-,-0.0106,3.01593,0.9174736887216568,True,0.10063942836714254,1.109195208791788,1.9180380096705787,6.936480002504236,0.767637062072754,0.031928323209285736,0.018716847524046898,0.2779536319183029,0.0,0.0,1.010337741806815e-09,0.08598116411205929,0.04693462906790705,0.034028673445821916,0.4645248033039644
Pecr,ENSMUSG00000026189,1,72284314,72259167,-,0.0158,0.27858686,-0.2187964916229248,False,,,,,,,,,,,,,,,
Aamp,ENSMUSG00000006299,1,74284738,74279840,-,-0.0204,0.047927834,-3.329479694366455,False,,,,,,,,,,,,,,,
Usp37,ENSMUSG00000033364,1,74544284,74435511,-,0.0575,2.3609488,0.2908504009246826,True,0.15274275597455958,0.053136170297056425,0.1813365750035789,13.36339191946057,6.645957072575887,0.9161245822906494,0.16082137823104858,0.27505743415579015,0.0,0.0,0.3036797307856902,2.336684045621892,0.4180254257958511,0.7446402225834579,3.303687862138389
Zfp142,ENSMUSG00000026135,1,74588246,74565127,-,-0.0118,0.75289863,-0.8528933525085449,False,,,,,,,,,,,,,,,
Rnf25,ENSMUSG00000026171,1,74601397,74593748,-,-0.0325,0.6113747,-0.6279438734054565,False,,,,,,,,,,,,,,,
Nhej1,ENSMUSG00000026162,1,75125200,74967139,-,0.0699,0.7769226,-0.526128888130188,False,,,,,,,,,,,,,,,
Cnppd1,ENSMUSG00000033159,1,75142711,75134554,-,-0.0577,0.17860667,-1.3885743618011475,False,,,,,,,,,,,,,,,
Atg9a,ENSMUSG00000033124,1,75192196,75180860,-,-0.0469,0.47985297,-0.4881080389022827,False,,,,,,,,,,,,,,,
Tuba4a,ENSMUSG00000026202,1,75219865,75214228,-,0.1993,0.022116581,-1.4078397750854492,False,,,,,,,,,,,,,,,
Dnpep,ENSMUSG00000026209,1,75317990,75307896,-,0.0488,0.09545305,-1.9679853916168213,False,,,,,,,,,,,,,,,
Farsb,ENSMUSG00000026245,1,78488897,78417975,-,0.0844,1.078944,-0.06743621826171875,False,,,,,,,,,,,,,,,
Ap1s3,ENSMUSG00000054702,1,79671972,79606876,-,0.0606,3.0321786,-0.6422386169433594,False,,,,,,,,,,,,,,,
Wdfy1,ENSMUSG00000073643,1,79776143,79702262,-,-0.0818,0.8638432,-2.6603291034698486,False,,,,,,,,,,,,,,,
Serpine2,ENSMUSG00000026249,1,79861180,79794197,-,0.0564,0.152802,0.1744176149368286,True,0.14452514248249626,2.527710202477387,0.2576979842268703,3.9410473120822807,0.3655376687645912,0.018084026873111725,0.07668222486972809,0.09481608917298458,0.0,0.0,0.4110237311601349,0.054575091705970885,0.20506937441351855,1.9497949753954682,1.677537661366663
Cul3,ENSMUSG00000004364,1,80340480,80264923,-,0.0308,1.5020111,-0.46690833568573,False,,,,,,,,,,,,,,,
Dock10,ENSMUSG00000038608,1,80758527,80501073,-,-0.0708,18.336609,-0.9614287614822388,False,,,,,,,,,,,,,,,
Trip12,ENSMUSG00000026219,1,84840516,84721189,-,-0.0368,1.9013377,-0.41194331645965576,False,,,,,,,,,,,,,,,
Sp110,ENSMUSG00000070034,1,85598817,85576899,-,-0.1564,0.16861686,-0.4896503686904907,False,,,,,,,,,,,,,,,
A630001G21Rik,ENSMUSG00000052760,1,85778643,85717083,-,-0.0502,0.89157987,0.2895148992538452,True,0.2974181572541211,0.3295490050894313,0.3146095572282992,15.157268649792726,0.5333771860599518,0.17926453053951263,0.19409391283988953,0.2601505951425377,0.0,0.0,0.22461433896254707,0.6440962282494288,0.6488381282522762,0.7816937704315043,3.1290193497429066
Gpr55,ENSMUSG00000049608,1,85961007,85938318,-,-0.0092,0.82933,-0.4174388647079468,False,,,,,,,,,,,,,,,
Ncl,ENSMUSG00000026234,1,86359400,86344719,-,0.3456,0.043628916,-1.7097032070159912,False,,,,,,,,,,,,,,,
Pde6d,ENSMUSG00000026239,1,86582629,86542994,-,-0.0156,2.8531592,-0.8840557336807251,False,,,,,,,,,,,,,,,
Usp40,ENSMUSG00000005501,1,88008551,87945119,-,-0.0333,1.9267843,-0.32287657260894775,False,,,,,,,,,,,,,,,
Hjurp,ENSMUSG00000044783,1,88277633,88262471,-,0.0629,0.33124936,0.6676581799983978,True,0.7868398100405931,1.6408133770575903,0.6498185026474076,10.040462763774393,0.19165403187274932,0.14251458644866943,0.35135260224342346,0.33320572606845805,0.0,0.0,0.40022902436281793,0.3996831914401563,1.0015865788666596,0.46482474432359244,1.4309859367582143
Arl4c,ENSMUSG00000049866,1,88702221,88673125,-,-0.0968,0.25383678,-0.5702517032623291,False,,,,,,,,,,,,,,,
Ilkap,ENSMUSG00000026309,1,91398815,91373861,-,0.1238,0.47765136,-2.6256344318389893,False,,,,,,,,,,,,,,,
Hdac4,ENSMUSG00000026313,1,92195699,91928779,-,-0.0913,2.9568582,-0.9684699773788452,False,,,,,,,,,,,,,,,
Ndufa10,ENSMUSG00000026260,1,92473860,92439010,-,0.1287,0.17874005,-1.729137897491455,False,,,,,,,,,,,,,,,
Cops9,ENSMUSG00000073616,1,92641985,92637145,-,0.0781,0.03241028,-4.863779544830322,False,,,,,,,,,,,,,,,
Mterf4,ENSMUSG00000026273,1,93305915,93299211,-,0.003,0.21908961,-0.5855312347412109,False,,,,,,,,,,,,,,,
Pask,ENSMUSG00000026274,1,93343482,93308770,-,0.0895,0.6205415,0.44017261266708374,True,0.05703995622270986,0.3088467570731317,0.245878480706165,11.05418295848326,1.485305632352829,0.06532922387123108,0.06696517020463943,0.2764583408565433,0.0,0.0,0.09058045277038129,0.172574344721347,0.16608920910973746,0.6196812599994389,2.844799337811251
Hdlbp,ENSMUSG00000034088,1,93478815,93405940,-,0.2369,0.31244424,0.2342526912689209,True,0.5289544908540225,1.0010750745566743,0.38664179807200816,14.298531713571405,0.24538704425096516,0.15658380091190338,0.2967209219932556,0.2678186111708039,0.0,0.0,0.313951954082778,0.47129593446982515,0.9959213579523152,0.7265686023169131,1.8055351465959553
Stk25,ENSMUSG00000026277,1,93658659,93619751,-,-0.0315,0.23990875,-1.2894344329833984,False,,,,,,,,,,,,,,,
Thap4,ENSMUSG00000026279,1,93754864,93701935,-,0.0178,0.5330039,-0.7887635231018066,False,,,,,,,,,,,,,,,
Dtymk,ENSMUSG00000026281,1,93801934,93792576,-,0.1976,0.6641017,-1.0241129398345947,False,,,,,,,,,,,,,,,
Pdcd1,ENSMUSG00000026285,1,94052553,94038305,-,0.1159,0.5018084,-0.7521363496780396,False,,,,,,,,,,,,,,,
St8sia4,ENSMUSG00000040710,1,95667571,95587682,-,-0.0566,1.9030548,-0.19073975086212158,False,,,,,,,,,,,,,,,
D1Ertd622e,ENSMUSG00000044768,1,97662074,97606318,-,-0.0049,0.26139203,-0.05240046977996826,False,,,,,,,,,,,,,,,
Ppip5k2,ENSMUSG00000040648,1,97770411,97706048,-,0.0158,1.2349762,-0.4514814615249634,False,,,,,,,,,,,,,,,
Pam,ENSMUSG00000026335,1,98095646,97795114,-,-0.0168,2.5028129,-2.530259847640991,False,,,,,,,,,,,,,,,
Pign,ENSMUSG00000056536,1,105663677,105518422,-,-0.0193,5.0923734,-2.2920591831207275,False,,,,,,,,,,,,,,,
Bcl2,ENSMUSG00000057329,1,106714274,106538178,-,-0.167,2.856623,0.738590806722641,True,0.7728075491580614,0.13267846212828338,0.3863683322865937,9.274468141127095,1.7527591753005982,1.6375540494918823,0.4414435923099518,0.29428951255755803,0.0,0.0,0.45593454756414603,4.978839588784996,1.2092341662480912,0.5635424412209316,2.031791479026045
Kdsr,ENSMUSG00000009905,1,106759727,106720459,-,-0.0828,0.7166044,-0.6942980289459229,False,,,,,,,,,,,,,,,
Vps4b,ENSMUSG00000009907,1,106796728,106764071,-,-0.0084,2.2470882,-0.6314958333969116,False,,,,,,,,,,,,,,,
Tsn,ENSMUSG00000026374,1,118311739,118294778,-,0.2497,0.09369233,-1.5700454711914062,False,,,,,,,,,,,,,,,
Ptpn4,ENSMUSG00000026384,1,119837613,119652467,-,-0.0821,3.159476,-1.142348051071167,False,,,,,,,,,,,,,,,
Dbi,ENSMUSG00000026385,1,120121078,120113280,-,0.3636,0.007953345,-2.214158535003662,False,,,,,,,,,,,,,,,
Insig2,ENSMUSG00000003721,1,121332589,121304353,-,-0.0075,0.556588,-0.21742594242095947,False,,,,,,,,,,,,,,,
Ddx18,ENSMUSG00000001674,1,121567989,121553835,-,0.0742,0.21013612,-0.15945017337799072,False,,,,,,,,,,,,,,,
Actr3,ENSMUSG00000026341,1,125435727,125392905,-,0.2331,0.21769397,-0.539657711982727,False,,,,,,,,,,,,,,,
Tmem163,ENSMUSG00000026347,1,127679548,127486546,-,0.0301,13.184477,0.8346733599901199,True,0.5741294267840841,0.029648523111716743,0.3340114452702911,8.610183106426158,7.013245296478272,5.406879425048828,0.3469286561012268,0.40399914986483854,0.0,0.0,0.4629997370357801,17.456093000001353,1.0203943680650716,0.2926863336477898,2.164165253618119
Zranb3,ENSMUSG00000036086,1,128103047,127954184,-,0.0442,6.1866226,-0.14480507373809814,False,,,,,,,,,,,,,,,
Mcm6,ENSMUSG00000026355,1,128359664,128331590,-,0.4204,0.46691495,0.6358915567398071,True,2.3277994471697587,0.8815422880524665,0.393100967692535,9.34771137112333,0.2758879785239697,0.7842797636985779,1.3431980609893799,0.46462073747361193,0.0,0.0,0.48281842335365943,1.6850122521543671,3.8557011428578143,0.23698364019700277,1.8502763009654268
Dars,ENSMUSG00000026356,1,128417368,128363707,-,0.1538,0.42450517,-0.2792394161224365,False,,,,,,,,,,,,,,,
Cxcr4,ENSMUSG00000045382,1,128592293,128588199,-,-0.0379,0.04621145,-0.3360353708267212,False,,,,,,,,,,,,,,,
Cd55,ENSMUSG00000026399,1,130462744,130439027,-,-0.1072,0.6954757,-0.4295487403869629,False,,,,,,,,,,,,,,,
Mapkapk2,ENSMUSG00000016528,1,131097826,131053700,-,0.0171,1.4682704,-1.213798999786377,False,,,,,,,,,,,,,,,
Dyrk3,ENSMUSG00000016526,1,131138340,131127455,-,0.0868,0.5526825,-0.11536908149719238,False,,,,,,,,,,,,,,,
Rassf5,ENSMUSG00000026430,1,131245258,131176410,-,-0.0733,0.06451713,-0.898274302482605,False,,,,,,,,,,,,,,,
Ikbke,ENSMUSG00000042349,1,131279606,131254343,-,-0.1157,0.52580285,0.31971925497055054,True,0.24253240767728154,0.6610136265556227,0.41987092398925563,10.956215917984501,0.3730883637070656,0.0919034481048584,0.11454418301582336,0.20614965091496962,0.0,0.0,0.4241270038014025,0.36022767891562685,0.3985466393160409,1.227461235224758,1.8201337460354596
Srgap2,ENSMUSG00000026425,1,131527352,131285251,-,-0.0434,4.79009,0.33627641201019287,True,0.10988639947702532,0.04191881632209088,0.19678656853244533,18.933758866260856,2.5098029708862306,0.5504054427146912,0.10362031310796738,0.2901111758029606,0.0,0.0,0.2581574263620106,2.025278307878518,0.3413212825383606,0.5756705284060153,4.491104629831917
Mdm4,ENSMUSG00000054387,1,133030561,132959484,-,-0.0384,3.5386443,-4.496856212615967,False,,,,,,,,,,,,,,,
Snrpe,ENSMUSG00000090553,1,133610291,133603871,-,0.3906,0.038880542,-1.4701871871948242,False,,,,,,,,,,,,,,,
Lax1,ENSMUSG00000051998,1,133690108,133679091,-,-0.0931,0.6753723,0.7079187035560608,True,0.6201131397084786,0.5196044909246446,0.4330403120501703,11.265025350050065,0.43187681660056115,0.3209475576877594,0.3511365056037903,0.30654244811457243,0.0,0.0,0.42529918979277426,0.9455234967590854,1.090722933796973,0.5315800216613171,2.005301719786993
Atp2b4,ENSMUSG00000026463,1,133801041,133699457,-,-0.0304,0.7992672,0.5148600935935974,True,0.45111335749444986,0.42937246604611506,0.34499821402597375,11.39530711754888,0.4621339550614357,0.26679062843322754,0.2684451937675476,0.3445794794871295,0.0,0.0,0.4244349617004861,0.7348535870722851,0.738855487602795,0.471963349367352,2.2621601491459455
Btg2,ENSMUSG00000020423,1,134079120,134075170,-,-0.2306,0.050860584,-0.13154876232147217,False,,,,,,,,,,,,,,,
Tmem183a,ENSMUSG00000042305,1,134361979,134346097,-,0.0697,0.48676193,-0.3768882751464844,False,,,,,,,,,,,,,,,
Ppp1r12b,ENSMUSG00000073557,1,134955942,134754658,-,-0.0325,7.3194475,-4.873490333557129,False,,,,,,,,,,,,,,,
Rnpep,ENSMUSG00000041926,1,135284084,135262712,-,0.2034,0.21564198,-0.7671941518783569,False,,,,,,,,,,,,,,,
Timm17a,ENSMUSG00000062580,1,135313778,135295213,-,0.1671,0.101082504,-0.33523619174957275,False,,,,,,,,,,,,,,,
Ipo9,ENSMUSG00000041879,1,135430499,135382312,-,0.0589,1.5385656,-0.40507757663726807,False,,,,,,,,,,,,,,,
Camsap2,ENSMUSG00000041570,1,136346104,136268123,-,-0.0506,1.6082748,-0.20093107223510742,False,,,,,,,,,,,,,,,
Ptprc,ENSMUSG00000026395,1,138175708,138062861,-,-0.1792,1.3291143,-1.5608999729156494,False,,,,,,,,,,,,,,,
Nek7,ENSMUSG00000026393,1,138620141,138482875,-,-0.0163,1.6506989,0.012816369533538818,True,0.09854309704861776,0.038913183357062175,0.055425754840689345,38.33836695815553,0.9307829940319062,0.46394380927085876,0.23551510274410248,0.2014309647356042,0.0,0.0,0.29980150105373926,2.0850161734007826,0.9805092266921338,1.3369453868008245,12.42416794776968
2310009B15Rik,ENSMUSG00000079283,1,138856852,138851983,-,0.0117,0.1884656,-1.012092113494873,False,,,,,,,,,,,,,,,
Cdc73,ENSMUSG00000026361,1,143702893,143598800,-,-0.0132,2.5237286,-0.5782737731933594,False,,,,,,,,,,,,,,,
Ro60,ENSMUSG00000018199,1,143777068,143750790,-,-0.0392,0.5590914,-0.4553736448287964,False,,,,,,,,,,,,,,,
Rgs2,ENSMUSG00000026360,1,144004161,143999338,-,-0.0856,0.09482735,-0.2399197816848755,False,,,,,,,,,,,,,,,
Rgs1,ENSMUSG00000026358,1,144249242,144242296,-,0.0133,0.06084816,-0.0048226118087768555,False,,,,,,,,,,,,,,,
Odr4,ENSMUSG00000006010,1,150393080,150361305,-,0.0275,0.4690298,-0.8447713851928711,False,,,,,,,,,,,,,,,
Swt1,ENSMUSG00000052748,1,151428455,151367699,-,-0.0426,1.5699685,-0.5857261419296265,False,,,,,,,,,,,,,,,
Rnf2,ENSMUSG00000026484,1,151500955,151458004,-,0.0044,3.8536246,-3.469611167907715,False,,,,,,,,,,,,,,,
