,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,fit_r2
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.1426,0.5421511,-0.8423142433166504,False,,,,,,,,,,,,,,,,-0.7948040962219238
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0587,1.1162572,-0.6994467973709106,False,,,,,,,,,,,,,,,,-0.6172155141830444
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.2422,1.957675,0.4851455092430115,True,0.08783330758942497,0.13418320824569194,0.25826096937446325,9.244213398806002,4.096749197244645,0.23026525974273682,0.09147660434246063,0.29111413361546884,0.0,0.0,0.3088523478372122,0.5032998369573987,0.22414697610355655,0.5745383214331272,2.5376788430337363,0.5220054984092712
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0495,0.914897,-0.7645388841629028,False,,,,,,,,,,,,,,,,-0.7644734382629395
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.064,0.5776117,-1.2322797775268555,False,,,,,,,,,,,,,,,,-0.9365432262420654
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.0717,0.44325316,0.08935195207595825,True,0.12920893368881542,0.5370400104262711,0.2600991807127231,7.0134817436789065,1.6623244617382686,0.09213029593229294,0.0830414891242981,0.25072560088696205,0.0,0.0,0.4247829385176474,0.2271702116272272,0.30578489924363533,0.7858873639167699,1.720322495673205,0.09126538038253784
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,-0.0211,0.17023623,-0.2749532461166382,False,,,,,,,,,,,,,,,,-0.11002743244171143
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0475,1.7906531,-1.7258505821228027,False,,,,,,,,,,,,,,,,-1.5567898750305176
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0028,0.7741562,-0.7393465042114258,False,,,,,,,,,,,,,,,,-0.7160248756408691
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0438,10.719587,0.08685535192489624,False,0.02463858440642537,0.006832628451455224,0.055947451723579185,27.137283997882403,27.916504979133606,1.2572283744812012,0.06811590492725372,0.31904251969456193,0.0,0.0,0.0968276025101828,2.7332774068972383,0.18661392529109685,0.4883191824028857,8.21171551791625,0.1304028034210205
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0289,0.4088523,-0.31779253482818604,False,,,,,,,,,,,,,,,,-0.03567922115325928
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.2064,0.21071912,0.18013763427734375,True,0.3702693890568565,2.2162139353363424,0.3127951281458492,4.432680060859481,0.12895410373806954,0.04673587903380394,0.16852650046348572,0.2477027749308585,0.0,0.0,0.2726341890191478,0.12964924836008745,0.39311099309345776,0.8558080552773235,1.4958542178696692,0.3904896378517151
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,-0.0128,1.3497715,-0.6406272649765015,False,,,,,,,,,,,,,,,,-0.6098148822784424
Tex30,ENSMUSG00000026049,1,44102441,44086613,-,0.1507,0.25099415,-0.7386846542358398,False,,,,,,,,,,,,,,,,-0.7270029783248901
Nabp1,ENSMUSG00000026107,1,51478425,51465862,-,0.0087,2.8255043,-1.6408276557922363,False,,,,,,,,,,,,,,,,-1.6367509365081787
Gls,ENSMUSG00000026103,1,52233232,52163448,-,-0.0111,4.0558467,-3.217951774597168,False,,,,,,,,,,,,,,,,-3.080151081085205
Nab1,ENSMUSG00000002881,1,52500679,52457294,-,0.1477,0.44509062,0.19682365655899048,True,0.18115425615093697,0.49413998709584966,0.2119607185380516,18.520351154358412,0.7552728375792503,0.13084042072296143,0.24556197226047516,0.2959678967106324,0.0,0.0,0.30806479540797693,0.34940807577759486,0.6746478534849554,0.5610442198084388,3.4363983995528224,0.21447765827178955
Inpp1,ENSMUSG00000026102,1,52817688,52785427,-,-0.0437,0.3398956,-1.2308838367462158,False,,,,,,,,,,,,,,,,-0.011387348175048828
Stk17b,ENSMUSG00000026094,1,53785224,53755506,-,-0.0515,0.5479549,-0.8256961107254028,False,,,,,,,,,,,,,,,,-0.11885297298431396
Ankrd44,ENSMUSG00000052331,1,54926387,54645340,-,-0.0198,5.9267373,-3.1131176948547363,False,,,,,,,,,,,,,,,,-2.213296890258789
Sf3b1,ENSMUSG00000025982,1,55027481,54985169,-,-0.0226,0.25806782,-1.5679681301116943,False,,,,,,,,,,,,,,,,-0.6006977558135986
Hspd1,ENSMUSG00000025980,1,55088243,55077835,-,0.0816,0.033771567,-0.9149954319000244,False,,,,,,,,,,,,,,,,-0.05931854248046875
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,0.0146,0.7562717,-0.5534924268722534,False,,,,,,,,,,,,,,,,-0.5524749755859375
Clk1,ENSMUSG00000026034,1,58424066,58410189,-,-0.1966,0.9023174,-0.42430222034454346,False,,,,,,,,,,,,,,,,-0.4074975252151489
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.0326,0.3896327,-0.7290323972702026,False,,,,,,,,,,,,,,,,-0.33187341690063477
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.047,1.0186863,-0.634122371673584,False,,,,,,,,,,,,,,,,-0.6191800832748413
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.0363,0.96346104,-0.7961636781692505,False,,,,,,,,,,,,,,,,-0.753795862197876
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0449,4.3954854,-2.4576311111450195,False,,,,,,,,,,,,,,,,-2.286477565765381
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,-0.0297,0.52496475,-0.2545280456542969,False,,,,,,,,,,,,,,,,-0.18299996852874756
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0789,1.4352957,-0.9173789024353027,False,,,,,,,,,,,,,,,,-0.9135549068450928
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0549,0.61347836,-0.7178406715393066,False,,,,,,,,,,,,,,,,-0.5442520380020142
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1166,0.26596195,0.22490334510803223,True,0.12414873011271967,0.4358760900355242,0.23792404387890215,12.918717770652203,1.1955852270126344,0.12452325969934464,0.14060595631599426,0.23061924326704147,0.0,0.0,0.2344126007044346,0.3282430262329877,0.4196156184991886,1.0099768073986504,2.6553027624380303,0.2468888759613037
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.1336,0.15229145,-0.4463319778442383,False,,,,,,,,,,,,,,,,-0.20826220512390137
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,0.0107,0.66961485,-0.40567898750305176,False,,,,,,,,,,,,,,,,-0.14872407913208008
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0629,0.63754004,0.6764369010925293,True,0.27941199217337415,0.10784875982105312,0.19167979147216557,15.596897058113104,2.7114983081817625,0.5352567434310913,0.2072727084159851,0.1693035332631948,0.0,0.0,0.48236393148286627,2.336093777245908,0.9766381039717715,1.1413315506293829,3.231523476145244,0.6765157878398895
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,0.1681,0.61863303,0.43164676427841187,True,0.14296945826997556,0.7866175519386975,0.42271573666298756,6.42487708820164,0.34586320951581007,0.058621060103178024,0.08008498698472977,0.2729307213860767,0.0,0.0,0.11128511056473267,0.15324292631767536,0.1980133933207855,0.703586413445129,1.6850474526643524,0.5026549994945526
Usp37,ENSMUSG00000033364,1,74544284,74435511,-,-0.0056,3.52639,-0.1808784008026123,False,,,,,,,,,,,,,,,,-0.18063795566558838
Cnppd1,ENSMUSG00000033159,1,75142711,75134554,-,-0.0735,0.22299828,-0.5672959089279175,False,,,,,,,,,,,,,,,,-0.19054186344146729
Farsb,ENSMUSG00000026245,1,78488897,78417975,-,0.0841,2.5600123,-3.5772409439086914,False,,,,,,,,,,,,,,,,-3.3362317085266113
Ap1s3,ENSMUSG00000054702,1,79671972,79606876,-,0.0989,2.0036714,-1.0767107009887695,False,,,,,,,,,,,,,,,,-0.9883503913879395
Wdfy1,ENSMUSG00000073643,1,79776143,79702262,-,-0.0398,1.024291,-0.8958680629730225,False,,,,,,,,,,,,,,,,-0.8924431800842285
Cul3,ENSMUSG00000004364,1,80340480,80264923,-,-0.0703,0.7630421,-0.7051225900650024,False,,,,,,,,,,,,,,,,-0.6375292539596558
Dock10,ENSMUSG00000038608,1,80758527,80501073,-,-0.0294,9.2988205,-5.699455738067627,False,,,,,,,,,,,,,,,,-3.2538199424743652
Trip12,ENSMUSG00000026219,1,84840516,84721189,-,-0.0388,0.83337265,-2.4720346927642822,False,,,,,,,,,,,,,,,,-1.8552539348602295
Sp110,ENSMUSG00000070034,1,85598817,85576899,-,-0.0453,0.11526103,-1.0035452842712402,False,,,,,,,,,,,,,,,,0.010411381721496582
A630001G21Rik,ENSMUSG00000052760,1,85778643,85717083,-,-0.0118,1.1869107,-0.34969043731689453,False,,,,,,,,,,,,,,,,-0.166542649269104
Ncl,ENSMUSG00000026234,1,86359400,86344719,-,0.1617,0.056052875,-0.23536038398742676,False,,,,,,,,,,,,,,,,-0.19748830795288086
Hjurp,ENSMUSG00000044783,1,88277633,88262471,-,0.0349,0.30302355,0.2560539245605469,True,0.13416859929277294,0.9746365871019078,0.252295483857466,12.29009456264778,0.42386984551946316,0.04205476492643356,0.14865897595882416,0.27183795095135493,0.0,0.0,0.40455950830788545,0.1205806059749891,0.4013568909260733,0.6325851325700346,3.3343898519038744,0.2605612277984619
Ilkap,ENSMUSG00000026309,1,91398815,91373861,-,0.0182,0.20300946,-0.5432308912277222,False,,,,,,,,,,,,,,,,-0.18235433101654053
Hdac4,ENSMUSG00000026313,1,92195699,91928779,-,-0.0974,0.77463573,0.0657341480255127,True,0.09836421767158761,0.3164616362415055,0.19149281848459787,8.913792300166829,2.66911975979805,0.13618890941143036,0.08839891105890274,0.263553837882899,0.0,0.0,0.1946302787298484,0.34461838817188994,0.22866303385395942,0.6315184671904865,2.0510871491805847,0.08888781070709229
Ndufa10,ENSMUSG00000026260,1,92473860,92439010,-,0.136,0.17510109,-1.454298734664917,False,,,,,,,,,,,,,,,,-0.09053683280944824
Cops9,ENSMUSG00000073616,1,92641985,92637145,-,0.1506,0.029939704,-4.362303733825684,False,,,,,,,,,,,,,,,,0.03795689344406128
Hdlbp,ENSMUSG00000034088,1,93478815,93405940,-,0.1264,0.41316715,-0.7926506996154785,False,,,,,,,,,,,,,,,,-0.7634501457214355
Dtymk,ENSMUSG00000026281,1,93801934,93792576,-,0.108,0.12421382,0.15101975202560425,True,0.27070341887681243,1.0694336851854385,0.3614441336983006,7.451563445229345,0.24730697035789495,0.08204706758260727,0.15426935255527496,0.25416729629305673,0.0,0.0,0.2947098089583907,0.22388347413485943,0.4349490428857249,0.7981877096006426,1.6770036500086736,0.32266610860824585
St8sia4,ENSMUSG00000040710,1,95667571,95587682,-,-0.0484,1.6043111,-0.8155620098114014,False,,,,,,,,,,,,,,,,-0.8119056224822998
D1Ertd622e,ENSMUSG00000044768,1,97662074,97606318,-,0.0048,0.10192949,-0.28997302055358887,False,,,,,,,,,,,,,,,,-0.08241879940032959
Bcl2,ENSMUSG00000057329,1,106714274,106538178,-,-0.1678,2.017193,0.6905939280986786,True,0.45340802922935064,0.19987287702368706,0.396353994849521,7.085313681975137,1.2945455753803254,0.665726363658905,0.24298542737960815,0.2854778945623109,0.0,0.0,0.4111987192123587,1.7534019230481928,0.6500005509929154,0.5800494086424305,1.8261254297942071,0.6964047849178314
Vps4b,ENSMUSG00000009907,1,106796728,106764071,-,0.0098,0.96876675,-0.5036122798919678,False,,,,,,,,,,,,,,,,-0.3812711238861084
Tsn,ENSMUSG00000026374,1,118311739,118294778,-,0.0815,0.09654632,-2.792635679244995,False,,,,,,,,,,,,,,,,0.07760107517242432
Ptpn4,ENSMUSG00000026384,1,119837613,119652467,-,-0.0116,1.8401315,-1.348405361175537,False,,,,,,,,,,,,,,,,-1.2288017272949219
Dbi,ENSMUSG00000026385,1,120121078,120113280,-,0.3449,0.011624573,-1.3349623680114746,False,,,,,,,,,,,,,,,,0.16373908519744873
Insig2,ENSMUSG00000003721,1,121332589,121304353,-,-0.0603,0.60558325,-0.46476995944976807,False,,,,,,,,,,,,,,,,-0.3514450788497925
Ddx18,ENSMUSG00000001674,1,121567989,121553835,-,-0.0634,0.2331538,-0.6189944744110107,False,,,,,,,,,,,,,,,,0.17309296131134033
Actr3,ENSMUSG00000026341,1,125435727,125392905,-,0.2374,0.10593274,-0.8924456834793091,False,,,,,,,,,,,,,,,,-0.8789598941802979
Tmem163,ENSMUSG00000026347,1,127679548,127486546,-,0.1472,7.894014,0.6779655814170837,False,0.14961626139522619,0.046865100927237766,0.3036337936744117,6.356503298751583,14.812040948867798,1.0721698999404907,0.09289410710334778,0.3239737832042876,0.0,0.0,0.07196736661897869,2.6897842330512516,0.27403770968446445,0.5196924386069265,1.8487364934136754,0.6956160962581635
Mcm6,ENSMUSG00000026355,1,128359664,128331590,-,0.2142,0.19173855,0.46825212240219116,True,0.5120601321528399,1.163029791015749,0.18320923659769572,14.015629828512186,0.3048338001966477,0.13796944916248322,0.6262928247451782,0.2996277795476583,0.0,0.0,0.479602218496119,0.42089463349508544,1.5934501038864255,0.5550458211088111,3.527020873685814,0.4778723120689392
Dars,ENSMUSG00000026356,1,128417368,128363707,-,0.0592,0.55762774,-0.9378503561019897,False,,,,,,,,,,,,,,,,-0.12719404697418213
Cd55,ENSMUSG00000026399,1,130462744,130439027,-,-0.1023,0.29319608,0.1858808398246765,True,0.10719856943840003,0.5013724708967926,0.29203027143669896,8.954459208836013,1.5296136036515235,0.08535362780094147,0.08788622170686722,0.1776600086200836,0.0,0.0,0.3419052906077047,0.24891881357028703,0.2464016684218599,1.4747059279233123,1.9559107670828808,0.2806645631790161
Mapkapk2,ENSMUSG00000016528,1,131097826,131053700,-,0.0272,0.82182145,-0.26111578941345215,False,,,,,,,,,,,,,,,,-0.14973342418670654
Ikbke,ENSMUSG00000042349,1,131279606,131254343,-,-0.0965,0.52359545,-0.018016815185546875,False,,,,,,,,,,,,,,,,-0.01620304584503174
Srgap2,ENSMUSG00000026425,1,131527352,131285251,-,-0.0002,5.2317195,-0.7871326208114624,False,,,,,,,,,,,,,,,,-0.7370061874389648
Snrpe,ENSMUSG00000090553,1,133610291,133603871,-,0.2839,0.05083633,-0.5136241912841797,False,,,,,,,,,,,,,,,,0.1510334610939026
Lax1,ENSMUSG00000051998,1,133690108,133679091,-,-0.0507,0.84334207,0.2479526400566101,True,0.10634260967213068,0.2604321397969132,0.2710085689678733,9.46222711936654,2.2854905134439467,0.15348218381404877,0.09980916231870651,0.2429221803858292,0.0,0.0,0.18069151636938713,0.44959070289801184,0.28575985001978177,0.937032160195609,2.456394545066365,0.2914661765098572
Atp2b4,ENSMUSG00000026463,1,133801041,133699457,-,-0.0137,1.9225923,0.6020065248012543,True,0.14467980225714058,0.31477767581111676,0.4216369378339249,5.390422002388238,0.9480575090646743,0.13194450736045837,0.06575949490070343,0.297510636493551,0.0,0.0,0.006413644680597995,0.3618945765395155,0.17652098842543262,0.6379564879892753,1.5361779559793731,0.6363144814968109
Btg2,ENSMUSG00000020423,1,134079120,134075170,-,-0.1868,0.025234535,-0.17677628993988037,False,,,,,,,,,,,,,,,,-0.08714234828948975
Tmem183a,ENSMUSG00000042305,1,134361979,134346097,-,0.039,0.45587242,-0.5449753999710083,False,,,,,,,,,,,,,,,,-0.24444818496704102
Rnpep,ENSMUSG00000041926,1,135284084,135262712,-,0.082,0.23125167,-0.49879932403564453,False,,,,,,,,,,,,,,,,-0.36721932888031006
Timm17a,ENSMUSG00000062580,1,135313778,135295213,-,0.0846,0.11625046,-1.2264609336853027,False,,,,,,,,,,,,,,,,0.0037398338317871094
Ipo9,ENSMUSG00000041879,1,135430499,135382312,-,0.0302,1.7708731,-0.7397298812866211,False,,,,,,,,,,,,,,,,-0.6523380279541016
Ptprc,ENSMUSG00000026395,1,138175708,138062861,-,-0.225,0.83896405,0.27909672260284424,True,1.3585863465466517,0.28028495894038336,0.2681852805077139,17.145641589305654,0.9458837328851222,0.8488295078277588,0.9893758893013,0.2124283014481423,0.0,0.0,0.4510735819486299,4.098471058830575,4.198699766191943,0.7207480344573877,3.5644642167854625,0.27910149097442627
Nek7,ENSMUSG00000026393,1,138620141,138482875,-,0.0189,1.4092166,-0.6855207681655884,False,,,,,,,,,,,,,,,,-0.6798168420791626
Cdc73,ENSMUSG00000026361,1,143702893,143598800,-,0.0058,1.3278054,-1.0797781944274902,False,,,,,,,,,,,,,,,,-1.0796658992767334
Rgs2,ENSMUSG00000026360,1,144004161,143999338,-,-0.0466,0.18650922,0.009659945964813232,False,,,,,,,,,,,,,,,,0.010303139686584473
Rgs1,ENSMUSG00000026358,1,144249242,144242296,-,-0.0152,0.08287956,0.08519840240478516,True,0.4105112441570505,5.640299110291263,0.31235517826184767,6.521564661924876,0.12979835768540698,0.020007502287626266,0.17983344197273254,0.0062634848780356266,0.0,0.0,0.4932002546171402,0.06743871993219006,1.2227385699395732,3.87096519383386,1.5935858195453463,0.14002883434295654
Swt1,ENSMUSG00000052748,1,151428455,151367699,-,-0.0351,0.54753,-0.5491491556167603,False,,,,,,,,,,,,,,,,-0.5055626630783081
1700025G04Rik,ENSMUSG00000032666,1,152090125,151852403,-,0.0238,8.159792,-0.010247111320495605,False,,,,,,,,,,,,,,,,-0.009225606918334961
Smg7,ENSMUSG00000042772,1,152902646,152836995,-,0.0186,1.8870959,-1.4856212139129639,False,,,,,,,,,,,,,,,,-1.4431068897247314
Lamc1,ENSMUSG00000026478,1,153332786,153218922,-,0.0635,2.0421398,0.3245944380760193,True,0.014606728435816558,0.04492622286853895,0.05301869310046504,30.26588073588877,3.811291015148163,0.07663790136575699,0.03317840024828911,0.2321151711172151,0.0,0.0,0.001507592887048519,0.26586955360353975,0.09675242722130797,0.8431586558358632,10.11815259889652,0.3394770622253418
Dhx9,ENSMUSG00000042699,1,153487660,153455758,-,0.0469,0.30534765,-0.13750779628753662,False,,,,,,,,,,,,,,,,-0.08338379859924316
Xpr1,ENSMUSG00000026469,1,155417415,155275701,-,-0.0426,3.06633,-2.6889219284057617,False,,,,,,,,,,,,,,,,-2.5283520221710205
Qsox1,ENSMUSG00000033684,1,155812889,155776029,-,-0.036,0.309355,-0.3238217830657959,False,,,,,,,,,,,,,,,,-0.07357823848724365
Cep350,ENSMUSG00000033671,1,155973255,155844964,-,-0.0327,1.5032517,-0.6499758958816528,False,,,,,,,,,,,,,,,,-0.6473875045776367
Tor1aip1,ENSMUSG00000026466,1,156036480,156004599,-,0.0221,0.77760625,-0.4045391082763672,False,,,,,,,,,,,,,,,,-0.4042031764984131
Soat1,ENSMUSG00000026600,1,156474331,156424525,-,-0.0617,0.48730496,-0.2855846881866455,False,,,,,,,,,,,,,,,,-0.28477931022644043
Ralgps2,ENSMUSG00000026594,1,156939626,156804166,-,-0.0465,1.9168164,-0.5204477310180664,False,,,,,,,,,,,,,,,,-0.515168309211731
Cacybp,ENSMUSG00000014226,1,160212875,160202367,-,0.106,0.03479413,-1.2845220565795898,False,,,,,,,,,,,,,,,,0.02307957410812378
Rabgap1l,ENSMUSG00000026721,1,160793211,160219174,-,-0.0056,5.4463687,-0.8714673519134521,False,,,,,,,,,,,,,,,,-0.8367776870727539
Prdx6,ENSMUSG00000026701,1,161251219,161240112,-,0.0021,0.053961944,-2.3121097087860107,False,,,,,,,,,,,,,,,,-0.03820216655731201
Fasl,ENSMUSG00000000817,1,161788495,161780689,-,0.0144,0.4111002,0.4693199396133423,True,0.1081587079116109,0.3443160712657344,0.3296592217347039,8.165414610306941,1.803500996232033,0.1064605861902237,0.08234678953886032,0.22421899784438065,0.0,0.0,0.10682989053636399,0.2966993083240894,0.2558041202097104,1.0242620921354777,2.078210746953829,0.49003398418426514
Suco,ENSMUSG00000040297,1,161876682,161816114,-,-0.0434,2.1566494,-0.5865796804428101,False,,,,,,,,,,,,,,,,-0.5466675758361816
Prrc2c,ENSMUSG00000040225,1,162740556,162670725,-,-0.0865,0.5256951,-0.8314443826675415,False,,,,,,,,,,,,,,,,-0.8166570663452148
Tiprl,ENSMUSG00000040843,1,165236996,165212286,-,0.043,0.580339,-2.179586410522461,False,,,,,,,,,,,,,,,,-0.2780572175979614
Dcaf6,ENSMUSG00000026571,1,165460475,165328698,-,-0.0213,2.7160566,-1.825340747833252,False,,,,,,,,,,,,,,,,-1.811110258102417
Rcsd1,ENSMUSG00000040723,1,165709757,165646516,-,-0.0416,0.564805,-0.007424473762512207,False,,,,,,,,,,,,,,,,0.02146226167678833
Pou2f1,ENSMUSG00000026565,1,166002678,165865154,-,-0.0102,4.3554173,-1.6178925037384033,False,,,,,,,,,,,,,,,,-1.6166455745697021
Uck2,ENSMUSG00000026558,1,167285320,167222883,-,0.152,0.7118401,-0.6115248203277588,False,,,,,,,,,,,,,,,,-0.5992445945739746
Uap1,ENSMUSG00000026670,1,170174957,170141938,-,0.0259,0.46551964,-0.32848060131073,False,,,,,,,,,,,,,,,,-0.009889364242553711
Uhmk1,ENSMUSG00000026667,1,170215397,170193420,-,-0.0421,0.5283216,-1.2372777462005615,False,,,,,,,,,,,,,,,,-0.151292085647583
Atf6,ENSMUSG00000026663,1,170867771,170704674,-,0.0586,4.920315,0.4685032367706299,False,0.05845995485587972,0.07428465570859938,0.24039229119267688,9.54077606274422,8.931203062534333,0.26798975467681885,0.045684147626161575,0.3255880399203019,0.0,0.0,0.006863595479408655,0.6678993540220286,0.11972171768289189,0.48920352516362703,2.1855408265891785,0.4693481922149658
Sdhc,ENSMUSG00000058076,1,171150603,171127165,-,0.0899,0.34963438,-4.056244850158691,False,,,,,,,,,,,,,,,,-0.10591661930084229
Fcer1g,ENSMUSG00000058715,1,171234365,171229572,-,-0.0315,0.019732963,0.8733264356851578,False,16.931908649362356,42.909173482886274,1.282644924983433,14.222268686481913,0.0378204669803381,0.10070376098155975,4.393420219421387,7.111937379644193e-05,0.0,0.0,0.49741188034773015,0.3440648376535987,13.807643568143249,0.08921415591103653,1.016732972952182,0.8733777105808258
Ndufs2,ENSMUSG00000013593,1,171251388,171234853,-,0.0827,0.053144276,-2.2133145332336426,False,,,,,,,,,,,,,,,,-0.010849356651306152
Ufc1,ENSMUSG00000062963,1,171295024,171288563,-,0.1585,0.14058624,-0.7045331001281738,False,,,,,,,,,,,,,,,,-0.15229785442352295
Slamf7,ENSMUSG00000038179,1,171653035,171632403,-,-0.0108,0.733107,0.6342787742614746,True,0.13390606961510912,0.2660786519844587,0.15948794141804298,16.79042605901715,1.0843236348032952,0.16433493793010712,0.2042206972837448,0.2647680507705451,0.0,0.0,0.16637172330483846,0.4938423450463079,0.5572251565914986,0.775869153015129,4.448058793552293,0.6357877552509308
Ncstn,ENSMUSG00000003458,1,172082795,172066013,-,-0.0429,0.62574345,-0.4626309871673584,False,,,,,,,,,,,,,,,,-0.4182807207107544
Pea15a,ENSMUSG00000013698,1,172206804,172196728,-,-0.025,0.44388583,-0.43652403354644775,False,,,,,,,,,,,,,,,,0.04674243927001953
Ifi206,ENSMUSG00000037849,1,173491041,173468485,-,-0.0171,0.26102757,-0.5116466283798218,False,,,,,,,,,,,,,,,,-0.1301741600036621
Ifi214,ENSMUSG00000070501,1,173535957,173519717,-,-0.0313,0.34651494,-0.34203553199768066,False,,,,,,,,,,,,,,,,-0.007056713104248047
Ifi213,ENSMUSG00000073491,1,173599274,173566283,-,-0.089,0.8960806,-0.20581316947937012,False,,,,,,,,,,,,,,,,-0.18425297737121582
Mndal,ENSMUSG00000090272,1,173942491,173849126,-,-0.0421,1.1263279,-0.009515166282653809,False,,,,,,,,,,,,,,,,-0.006781339645385742
Ifi203,ENSMUSG00000039997,1,173942672,173920407,-,-0.0633,0.17749265,-0.6549603939056396,False,,,,,,,,,,,,,,,,-0.19927942752838135
Adss,ENSMUSG00000015961,1,177796511,177762962,-,0.0913,0.42380774,-0.46369075775146484,False,,,,,,,,,,,,,,,,-0.11038672924041748
Hnrnpu,ENSMUSG00000039630,1,178337797,178321108,-,0.0374,0.6667195,0.10749232769012451,True,0.42444460906038883,0.4852324993562466,0.310791258926569,12.93030645120423,0.43724213048815724,0.24438610672950745,0.26409265398979187,0.23648692562027301,0.0,0.0,0.39901381409164927,0.7416636526389598,0.946533006069989,0.965650202146951,2.1209998175510667,0.37244802713394165
Smyd3,ENSMUSG00000055067,1,179518041,178951960,-,-0.0494,6.553871,-0.4149665832519531,False,,,,,,,,,,,,,,,,-0.35895657539367676
Tfb2m,ENSMUSG00000026492,1,179546267,179528055,-,-0.0253,0.6338999,-0.6152421236038208,False,,,,,,,,,,,,,,,,-0.6139359474182129
Ahctf1,ENSMUSG00000026491,1,179803680,179744894,-,-0.0363,1.0013465,-1.3348493576049805,False,,,,,,,,,,,,,,,,-1.2856919765472412
Psen2,ENSMUSG00000010609,1,180263438,180227004,-,-0.0396,0.22435665,-0.19616222381591797,False,,,,,,,,,,,,,,,,-0.13954222202301025
H3f3a,ENSMUSG00000060743,1,180813943,180800832,-,0.2073,0.07722019,-1.2006175518035889,False,,,,,,,,,,,,,,,,-0.09844303131103516
Nvl,ENSMUSG00000026516,1,181144204,181087138,-,-0.0015,0.6182083,-0.48732495307922363,False,,,,,,,,,,,,,,,,-0.4382864236831665
