"","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","external_gene_name"
"45","ENSMUSG00000000266",2.52623204163244,0.0609320887015486,0.934937024354528,0.0651723989042102,0.948036736879055,0.978950978299024,"Mid2"
"46","ENSMUSG00000000275",701.384929135437,-0.508268291914133,0.149293695403257,-3.40448597337785,0.000662887046456014,0.00300843262361009,"Trim25"
"47","ENSMUSG00000000276",235.329432912817,-0.630910042883977,0.263056565003175,-2.3983816669862,0.016467696378442,0.0473129469592177,"Dgke"
"48","ENSMUSG00000000278",405.968725098321,4.15634288578745,0.272929528799835,15.2286302770694,2.28324967977448e-52,2.49095174741849e-50,"Scpep1"
"49","ENSMUSG00000000282",126.969635164435,0.0789103711181504,0.374594802262126,0.210655275090903,0.833156276694979,0.904414365726286,"Mnt"
"50","ENSMUSG00000000290",4324.24508001294,1.98069849571797,0.174921905133013,11.3233302267764,1.00577129788272e-29,4.67241556241671e-28,"Itgb2"
"51","ENSMUSG00000000295",1412.32762010487,-0.178955088972153,0.282312098576028,-0.63389096632697,0.526151981480356,0.673495021844697,"Hddc2"
"52","ENSMUSG00000000296",0.241978160128254,-0.0223917822835787,0.448717947245699,-0.0499016863957035,0.960200733430298,NA,"Tpd52l1"
"53","ENSMUSG00000000301",60.5830466813729,-2.96379670892745,0.476202856921264,-6.2238112725508,4.85220713325802e-10,5.9716755912222e-09,"Pemt"
"54","ENSMUSG00000000303",2.71808469320352,-1.88772495398435,0.933780231985417,-2.02159447086456,0.0432182637420853,0.103721379488882,"Cdh1"
"55","ENSMUSG00000000305",1.22234392687439,-0.891980303345572,0.696969029450375,-1.27979905226059,0.200615817285307,NA,"Cdh4"
"56","ENSMUSG00000000308",1.07256919438156,-0.266287963805647,0.849327310731532,-0.313528083273681,0.753879488071557,NA,"Ckmt1"
"57","ENSMUSG00000000317",2.82208533296591,1.54794753880978,0.923874251965477,1.67549591897018,0.0938369711222012,0.190147774916288,"Bcl6b"
"58","ENSMUSG00000000318",1.88672760112829,0.039123410818079,0.890587382902459,0.0439298956724204,0.964960284996623,NA,"Clec10a"
"59","ENSMUSG00000000320",17.7535603757878,0.793671291035609,0.746119457453554,1.06373219878804,0.287450033664351,0.439889599028432,"Alox12"
"60","ENSMUSG00000000325",6.21244608550241,0.651021762563403,0.905810570664273,0.718717338533573,0.472315098020373,0.624949006848553,"Arvcf"
"61","ENSMUSG00000000326",916.094638057087,0.800054495710898,0.20186437843008,3.96332677381221,7.39125005864253e-05,0.000420403762164969,"Comt"
"62","ENSMUSG00000000339",879.464315432433,0.175695043354681,0.187204453719301,0.938519569722002,0.347977464759501,0.505477357156215,"Rtca"
"63","ENSMUSG00000000340",210.168842736951,0.102008843116197,0.311751535942632,0.327211998515923,0.743507546465468,0.84363635581635,"Dbt"
"64","ENSMUSG00000000346",8165.86806731908,0.424241682155915,0.273428011192853,1.55156627993279,0.120766036744925,0.230856170173715,"Dazap2"
"65","ENSMUSG00000000355",2357.58631171513,-0.138940311581781,0.251005099297979,-0.553535812500922,0.5798965648659,0.718865985769545,"Mcts1"
"66","ENSMUSG00000000359",0.765026818629578,0.0533506464841278,0.722726993739029,0.073818533064772,0.941154780004938,NA,"Rem1"
"67","ENSMUSG00000000365",2.74328177052154,0.406099315000963,0.925654707061322,0.438715767232694,0.660867500870298,0.784284471872885,"Rnf17"
"68","ENSMUSG00000000374",421.071680561738,0.106598024703315,0.271010107692165,0.393335974112071,0.69407135153071,0.808371551372981,"Trappc10"
"69","ENSMUSG00000000378",1364.08833456922,-0.317941302497786,0.204830880587502,-1.55221371692519,0.120611095052516,0.230639603662948,"Ccm2"
"70","ENSMUSG00000000381",0,NA,NA,NA,NA,NA,"Wap"
"71","ENSMUSG00000000384",432.735832081654,-0.949463307269056,0.279849561621692,-3.39276324667811,0.000691914124737125,0.00313008770714414,"Tbrg4"
"72","ENSMUSG00000000385",0.229632100013313,0,0.448717947245699,0,1,NA,"Tmprss2"
"73","ENSMUSG00000000386",331.804170598227,1.31024551899085,0.333193640173636,3.93238453863659,8.41073805431694e-05,0.00047361165667166,"Mx1"
"74","ENSMUSG00000000392",5.66289525347038,0.0319654217560568,0.924805375423755,0.0345644852479473,0.972427021234202,0.990944975838879,"Fap"
"75","ENSMUSG00000000394",0.336607196207312,-0.265066963616794,0.448717947245699,-0.590720663712732,0.554707600272462,NA,"Gcg"
"76","ENSMUSG00000000399",3181.47188258933,0.540858316727698,0.254066210292333,2.12880853422176,0.0332701045633176,0.0844360600578869,"Ndufa9"
"77","ENSMUSG00000000402",1.5574374013873,0.296510950082119,0.871189185701943,0.340351963670452,0.733591488988945,NA,"Egfl6"
"78","ENSMUSG00000000409",15090.5912946292,0.47383285444521,0.235509489942293,2.01194803046499,0.0442254155733673,0.105420323843479,"Lck"
"79","ENSMUSG00000000411",0.126456521096379,0,0.448717947245699,0,1,NA,"Tssk3"
"80","ENSMUSG00000000416",0.701978595903067,-0.531064504103559,0.47824272006026,-1.11044973990747,0.26680527459014,NA,"Cttnbp2"
"81","ENSMUSG00000000420",1112.33398017856,0.693185307470708,0.177172715490571,3.91248339537698,9.13518212203505e-05,0.000510326824194294,"Galnt1"
"82","ENSMUSG00000000435",0.126493046180121,0,0.448717947245699,0,1,NA,"Myf5"
"83","ENSMUSG00000000439",640.384552781836,1.58956853400834,0.28849630923475,5.5098401023734,3.59159806718971e-08,3.52080714876395e-07,"Mkrn2"
"84","ENSMUSG00000000440",5.16099763827629,0.742066830523072,0.929292678960596,0.798528652300442,0.424563772769587,0.580245162655275,"Pparg"
"85","ENSMUSG00000000441",820.138859837087,0.113865892395098,0.203091674419582,0.560662531935476,0.575027614100758,0.714558859086112,"Raf1"
"86","ENSMUSG00000000486",4484.51339986656,0.988525109349428,0.253618207435116,3.89768983601986,9.71146878520626e-05,0.000538429302156846,"Sept1"
"87","ENSMUSG00000000489",89.1823628038092,5.68205601867583,0.577674634083553,9.83608364194506,7.87155609071695e-23,2.59469811879188e-21,"Pdgfb"
"88","ENSMUSG00000000530",10.7960328553434,-2.93902270506178,0.885715151973775,-3.31824819583621,0.000905839549909979,0.00395909712819275,"Acvrl1"
"89","ENSMUSG00000000531",32.2070881496146,0.442953542206396,0.517756011472491,0.855525638314931,0.392260217146001,0.551015141380534,"Grasp"
"90","ENSMUSG00000000532",43.3036615027013,-2.69156655603026,0.526731849045384,-5.10993698389092,3.22266283197506e-07,2.7789509683171e-06,"Acvr1b"
"91","ENSMUSG00000000538",47.3130717531465,-0.934980486053767,0.475492804170532,-1.96633992744598,0.0492593575788317,0.114629035344665,"Tom1l2"
"92","ENSMUSG00000000544",0.243329983611952,0.0691945057992305,0.448717947245699,0.154204899144233,0.877448179438044,NA,"Gpa33"
"93","ENSMUSG00000000552",2.43275899393505,0.712394770910463,0.936044745981148,0.76106914115921,0.446615770984582,0.600530589006781,"Zfp385a"
"94","ENSMUSG00000000555",7.22464768622543,-2.42820363293461,0.900151200457844,-2.69755084667948,0.00698516163440984,0.0229268406905804,"Itga5"
"95","ENSMUSG00000000560",53.9665751749918,-0.706855629823394,0.436108112682777,-1.62082660071393,0.105054831886202,0.207338609616676,"Gabra2"
"96","ENSMUSG00000000561",515.936815351684,-0.39761732536057,0.290690990842203,-1.36783504782372,0.171363714480795,0.301097299654016,"Wdr77"
"97","ENSMUSG00000000562",123.733892389763,0.0686760932809657,0.476168604275925,0.144226420356706,0.885321678624346,0.937138628202672,"Adora3"
"98","ENSMUSG00000000563",10749.5715526717,0.211162978116807,0.247024294757871,0.854826762378923,0.392647060063896,0.551294090300623,"Atp5f1"
"99","ENSMUSG00000000567",4.79119041204624,0.347879922247894,0.882758571205905,0.394082746512071,0.693519948744903,0.807939272398897,"Sox9"
"100","ENSMUSG00000000568",2222.98667834705,0.32023177840163,0.151976654280987,2.10711164761898,0.0351079029372285,0.0882395486970025,"Hnrnpd"
"101","ENSMUSG00000000579",576.199602951427,0.468147941479016,0.262018793852514,1.78669604037078,0.0739866294181516,0.158449075919572,"Dynlt1c"
"102","ENSMUSG00000000581",3563.18165641401,0.282365426500892,0.305871559959788,0.923150313608805,0.355928877740732,0.514291833085173,"C1d"
"103","ENSMUSG00000000594",1132.35542455897,0.722173720094257,0.238044912037947,3.03377087084783,0.00241517786839549,0.00927353718314437,"Gm2a"
"104","ENSMUSG00000000600",1495.12621559055,0.208913018977644,0.25217795575393,0.828434897701753,0.407424249863125,0.564208014510314,"Krit1"
"105","ENSMUSG00000000605",798.947085777526,-0.116094491905302,0.175904842082125,-0.65998462879777,0.50926369351754,0.659037962606688,"Clcn4"
"106","ENSMUSG00000000606",0.281147937561886,-0.0877575783182254,0.448717947245699,-0.195574032322298,0.844943586955384,NA,"Vmn2r88"
"107","ENSMUSG00000000617",19.7418427253175,-5.56823720966401,0.840612994979264,-6.62401990323903,3.49559666595764e-11,4.87308653102587e-10,"Grm6"
"108","ENSMUSG00000000627",122.667553377474,-0.290280886050101,0.380432319537344,-0.763028983455246,0.445446110874536,0.599313180260403,"Sema4f"
"109","ENSMUSG00000000628",881.409591793953,3.22370799264097,0.380906825390526,8.46324554393546,2.60037412137993e-17,6.21078056391732e-16,"Hk2"
"110","ENSMUSG00000000631",285.313026274834,-0.899347660560348,0.295831242508271,-3.04006991599342,0.00236523234694228,0.00910657536129187,"Myo18a"
"111","ENSMUSG00000000632",6.7181266946818,-0.749867360327156,0.820486594418916,-0.913930057392621,0.36075359861838,0.518913180727867,"Sez6"
"112","ENSMUSG00000000673",480.083636466921,0.523232804188702,0.251593740350378,2.07967337923444,0.0375555014077532,0.0927370807250448,"Haao"
"113","ENSMUSG00000000682",73783.4172984156,0.500019168587079,0.209165556250104,2.39054258048679,0.0168234982106479,0.0481607169023286,"Cd52"
"114","ENSMUSG00000000686",14.9479206374615,-2.51881055114957,0.780922386914298,-3.22543007263792,0.00125783559148639,0.00527529758234991,"Abhd15"
"115","ENSMUSG00000000690",0.295750041598495,0,0.448717947245699,0,1,NA,"Hoxb6"
"116","ENSMUSG00000000693",3.52792946343334,0.808256322639356,0.935888026975835,0.8636250270784,0.387793911208187,0.547013266477347,"Loxl3"
"117","ENSMUSG00000000701",0.262513419188683,-0.0878161729396547,0.448717947245699,-0.195704614621911,0.844841372311852,NA,"Tcl1b5"
"118","ENSMUSG00000000706",0.417881757451649,-0.127628891644948,0.448717947245699,-0.284430102313389,0.776080792882763,NA,"Btn1a1"
"119","ENSMUSG00000000708",447.080133943382,-0.443623187252197,0.376431659047511,-1.17849595428477,0.238598944277509,0.384440985967859,"Kat2b"
"120","ENSMUSG00000000711",175.73954763729,0.766561815701679,0.31373061898798,2.44337584318172,0.0145505752095601,0.0425398040791254,"Rab5b"
"121","ENSMUSG00000000724",5.70302255577863,-1.33593915329031,0.879021168032406,-1.5198031650144,0.128560453432738,0.242358669737749,"Cryba1"
"122","ENSMUSG00000000730",0.406996557677083,0,0.448717947245699,0,1,NA,"Dnmt3l"
"123","ENSMUSG00000000731",3.20566531706025,-0.177360969273794,0.931006750653646,-0.190504493280281,0.848913822534082,0.914724758932806,"Aire"
"124","ENSMUSG00000000732",31.9668746443145,0.737211307818657,0.513659039283104,1.43521529154351,0.151225757435876,0.273881070819393,"Icosl"
"125","ENSMUSG00000000738",396.399297015621,-0.0588490020591946,0.22856039090185,-0.257476817514133,0.79681070912719,0.880518703589523,"Spg7"
"126","ENSMUSG00000000739",61.894883058458,0.15803785377353,0.472907401731229,0.334183506527879,0.738241089147214,0.840254211313144,"Sult5a1"
"127","ENSMUSG00000000740",35329.796107162,-1.93478982589658,0.210963939354287,-9.17118741628798,4.67836913064138e-20,1.31632648917048e-18,"Rpl13"
"128","ENSMUSG00000000743",743.715936054157,0.658827329514875,0.258638323678454,2.54729198730017,0.0108562554307408,0.0333477346655454,"Chmp1a"
"129","ENSMUSG00000000751",1784.28979699111,0.900138192160061,0.156184083286291,5.7633157823776,8.24772691389392e-09,8.77715935267125e-08,"Rpa1"
"130","ENSMUSG00000000753",30.9503382837201,2.60851759068543,0.812191114095128,3.21170417333561,0.00131950171569591,0.00549982105309782,"Serpinf1"
"131","ENSMUSG00000000759",452.93871759736,0.24288071354695,0.202977816399254,1.19658747864943,0.231467383314643,0.376429452957359,"Tubgcp3"
"132","ENSMUSG00000000766",11.6528425546345,-1.00101972393319,0.657616815300199,-1.52219301672849,0.127960724387236,0.241551222302765,"Oprm1"
"133","ENSMUSG00000000776",179.535922231672,-1.67592929758634,0.238068626927612,-7.03968985420297,1.92668198723131e-12,3.02508750270023e-11,"Polr3d"
"134","ENSMUSG00000000782",1457.33767514422,-5.10086213143492,0.273244637520656,-18.6677483507771,9.05923830480894e-78,2.1884531390617e-75,"Tcf7"
"135","ENSMUSG00000000787",2223.8458617901,-1.02272045995524,0.199574340316268,-5.12450878371697,2.98314443285231e-07,2.58162601635274e-06,"Ddx3x"
"136","ENSMUSG00000000791",105.634126314957,2.64273720545302,0.427108418194892,6.18750905594917,6.11223367048577e-10,7.39326690757614e-09,"Il12rb1"
"137","ENSMUSG00000000792",0.964928773424376,0.702437365892426,0.700528893487897,1.0027243307482,0.315993887192152,NA,"Slc5a5"
"138","ENSMUSG00000000794",0.637698613165715,-0.205690874247753,0.579359912251893,-0.355031250692269,0.722566179620856,NA,"Kcnn3"
"139","ENSMUSG00000000804",241.125393659963,-1.01629425905319,0.317661514745844,-3.1992992914685,0.00137762072606609,0.00571249791019557,"Usp32"
"140","ENSMUSG00000000805",0.159963629085221,-0.174142713840681,0.448717947245699,-0.388089477832558,0.697949818392732,NA,"Car4"
"141","ENSMUSG00000000811",12.5394096418746,-3.21663994067112,0.851111050798905,-3.77934223466114,0.00015724318326256,0.000830153677480453,"Txnrd3"
"142","ENSMUSG00000000817",1400.13638226959,7.52331238631634,0.372903126912614,20.1749780126659,1.62435867114197e-90,5.97128372369797e-88,"Fasl"
"143","ENSMUSG00000000823",134.844117921875,-0.967531887358654,0.354117780093402,-2.73223187805893,0.00629068501938473,0.0210045453313479,"Zfp512b"
"144","ENSMUSG00000000826",1470.8406713859,0.530731675090117,0.198130625518503,2.6786958033429,0.00739095053405405,0.0240672007569524,"Dnajc5"
"145","ENSMUSG00000000827",1299.80340102843,0.619889323410362,0.243363099799271,2.54717877904109,0.01085977815182,0.0333524970118555,"Tpd52l2"
"146","ENSMUSG00000000838",1155.95920438047,0.759993546884637,0.213695512601805,3.55643194202581,0.000375925809535595,0.00181736352638856,"Fmr1"
"147","ENSMUSG00000000861",46.4239670473286,1.78511739061545,0.695448066395146,2.56685937724811,0.010262422117057,0.0318443390685407,"Bcl11a"
"148","ENSMUSG00000000869",0.91934006114704,-0.839305931223551,0.846548322847477,-0.991444798331694,0.321468434533057,NA,"Il4"
"149","ENSMUSG00000000876",1070.77431020414,0.531990936909307,0.200155384743427,2.65788970699564,0.00786316215240707,0.0253820498732869,"Pxmp4"
"150","ENSMUSG00000000881",38.7683033054208,-1.98871720976131,0.568840752367716,-3.49608779167731,0.000472133336155116,0.00222948190851243,"Dlg3"
"151","ENSMUSG00000000884",186.759478997413,0.357871905996276,0.318256606204454,1.12447597008048,0.260811159135327,0.410491967018502,"Gnb1l"
"152","ENSMUSG00000000889",0.318990875624209,-0.433616648157193,0.448782114169351,-0.966207507979173,0.333940356718532,NA,"Dbh"
"153","ENSMUSG00000000901",19.676124013602,-1.68914040987434,0.859896972878727,-1.96435208304026,0.0494892755908577,0.115048618399973,"Mmp11"
"154","ENSMUSG00000000902",817.043674622362,0.621381796098285,0.170949494532577,3.6348852495722,0.000278104392654167,0.00138356730796763,"Smarcb1"
"155","ENSMUSG00000000903",28.9694649052759,2.31737261808145,0.796468430391369,2.90955991431166,0.00361938005954093,0.0130917041298047,"Vpreb3"
"156","ENSMUSG00000000915",587.388271023723,1.76206793630268,0.266235624963163,6.61845287063475,3.62977590501821e-11,5.05181156821876e-10,"Hip1r"
"157","ENSMUSG00000000916",447.225099179067,-0.615146095894986,0.204228198588099,-3.01205269471947,0.00259487548885848,0.00986717888837347,"Nsun5"
"158","ENSMUSG00000000934",56.8764115627858,-2.05058905339945,0.50142447785487,-4.08952722486149,4.32253333239755e-05,0.000258009313981089,"Top1mt"
"159","ENSMUSG00000000938",0.250057817924179,0,0.448717947245699,0,1,NA,"Hoxa10"
"160","ENSMUSG00000000942",0.691290780226418,-0.263001387699126,0.543545098434051,-0.483863047347555,0.628483067015876,NA,"Hoxa4"
"161","ENSMUSG00000000948",102.518972970062,-1.21567252411889,0.419716256196669,-2.89641515231008,0.00377452696426774,0.0135889399543895,"Gm38393"
"162","ENSMUSG00000000957",3.44708362750787,0,0.934846087935346,0,1,1,"Mmp14"
"163","ENSMUSG00000000958",8.5573542936194,-0.443083420263497,0.839879136275407,-0.527556169841805,0.597807420954999,0.732849317699654,"Slc7a7"
"164","ENSMUSG00000000959",524.986636781576,0.560964487561832,0.194682772883726,2.8814284862116,0.00395877058541183,0.0141558068511977,"Oxa1l"
"165","ENSMUSG00000000976",352.317900477464,0.362988120953478,0.362623434897652,1.00100568805193,0.316824058460979,0.472153760416778,"Heatr6"
"166","ENSMUSG00000000982",1792.29371978388,7.59461998833192,0.413763676137934,18.3549703038702,3.01251810309572e-75,6.61580274329203e-73,"Ccl3"
"167","ENSMUSG00000000983",1.95464031137628,-1.03544529810673,0.870521485801337,-1.18945403990067,0.234261046459847,0.379621877875996,"Wfdc18"
"168","ENSMUSG00000001014",14.1758014085149,-0.509961237287769,0.714127917521098,-0.714103488711045,0.47516318885221,0.628127698834496,"Icam4"
"169","ENSMUSG00000001016",1781.07760473154,0.527782161954483,0.198418456843098,2.65994489802849,0.0078153436240256,0.0252546265397044,"Ilf2"
"170","ENSMUSG00000001017",1432.15535993962,-0.0594816378534622,0.150796189935554,-0.394450535380788,0.693248439932317,0.807913929652342,"Chtop"
"171","ENSMUSG00000001018",1049.6583727254,0.0922846004983834,0.258091399389866,0.357565578382489,0.720668441860155,0.826932438885473,"Snapin"
"172","ENSMUSG00000001020",23046.16062817,11.8850419844787,0.451605267038565,26.3173236716562,1.21496356568043e-152,2.0545033895656e-149,"S100a4"
"173","ENSMUSG00000001021",70.822473453139,2.97538665724597,0.498855955220018,5.96442044263798,2.45503848083486e-09,2.77319310026169e-08,"S100a3"
"174","ENSMUSG00000001023",7.35396955347819,1.4641042036322,0.903228714311794,1.62096729259517,0.105024653455542,0.207303243834857,"S100a5"
"175","ENSMUSG00000001025",40103.3880644285,10.8096108506469,0.287227994203622,37.63425247117,0,0,"S100a6"
"176","ENSMUSG00000001027",1.0907383613356,-0.244591599399199,0.786726746137854,-0.31089778070967,0.755878331670194,NA,"Scn4a"
"177","ENSMUSG00000001029",1404.52421942913,0.480931530484362,0.263238888068674,1.82697751845425,0.0677031496779908,0.147647699388035,"Icam2"
"178","ENSMUSG00000001034",77.0229558018369,0.70459475234808,0.353743494784637,1.99182391403988,0.0463903814296375,0.109500467612391,"Mapk7"
"179","ENSMUSG00000001036",12.1189178401308,0.126984643999775,0.865956548794815,0.146640895754532,0.883415472447192,0.935929673294012,"Epn2"
"180","ENSMUSG00000001039",46.5141899947909,1.09511034908885,0.599206318105572,1.82760147214588,0.0676093847026598,0.147500283230806,"B9d1"
"181","ENSMUSG00000001052",576.011515488467,-0.969934584510151,0.278388417408974,-3.48410538605578,0.000493785017005475,0.00232329010505359,"Sec24b"
"182","ENSMUSG00000001053",69.8284876258897,-0.519770993016196,0.353375912863989,-1.47087272814843,0.141325539258643,0.26044670536401,"N4bp3"
"183","ENSMUSG00000001054",815.49258178244,-0.294294385585326,0.193843678423393,-1.5182047099959,0.128962800526637,0.242981722217875,"Rmnd5b"
"184","ENSMUSG00000001056",5595.50306274975,-0.103146148986425,0.22634046045885,-0.455712375848849,0.648596821372301,0.774609133962305,"Nhp2"
"185","ENSMUSG00000001062",109.758908407032,0.280190441246133,0.393835404119622,0.711440460444304,0.476811333961747,0.629764872084132,"Vps9d1"
"186","ENSMUSG00000001065",59.7745921183483,-0.228428526534961,0.420569713328279,-0.543140695337372,0.587032935058708,0.724211540810604,"Zfp276"
"187","ENSMUSG00000001076",0.760390060634121,0.163971539821008,0.63003138151477,0.260259321411538,0.794663748430591,NA,"C1ql4"
"188","ENSMUSG00000001082",278.122553122473,0.604545762684244,0.283550398711879,2.13205752991564,0.0330021174319575,0.0838566199510746,"Mfsd10"
"189","ENSMUSG00000001089",118.281316527308,0.816643136061398,0.476855157212137,1.71256014265586,0.0867934911834835,0.17892757810726,"Luzp1"
"190","ENSMUSG00000001095",0.315703737346634,-0.175936915792622,0.448717947245699,-0.392087985052862,0.694993204761551,NA,"Slc13a2"
"191","ENSMUSG00000001098",651.127302335149,0.176606278012106,0.208296749064378,0.847859022310148,0.396516487960359,0.554603289490375,"Kctd10"
"192","ENSMUSG00000001100",938.568310725134,-1.13167313899102,0.282281432169621,-4.00902436371022,6.09701265160487e-05,0.000352842176381377,"Poldip2"
"193","ENSMUSG00000001103",0,NA,NA,NA,NA,NA,"Sebox"
"194","ENSMUSG00000001105",1682.17747621414,-0.0351196367203585,0.208474364680461,-0.16846021703526,0.866221238555642,0.925143759488152,"Ift20"
"195","ENSMUSG00000001119",0.529693763849898,-0.148189049146915,0.448717947245699,-0.330249882039535,0.741211158698053,NA,"Col6a1"
"196","ENSMUSG00000001120",11.0131522829938,-1.75967559893852,0.821824113033975,-2.14118273123214,0.0322593050743698,0.0823030852153882,"Pcbp3"
"197","ENSMUSG00000001123",3799.02177771714,0.716289824027644,0.312361453376284,2.29314410048147,0.0218397101448243,0.0597201647071439,"Lgals9"
"198","ENSMUSG00000001127",1007.65242417358,0.189887452459058,0.195644830179894,0.970572298202093,0.331761306232614,0.487918219550661,"Araf"
