peak_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name
Merged-chr1-138145333-13,18.80961368,1.661073785,0.546738246,3.0381517989999995,0.00238034,0.07866696299999999,Ptprc
Merged-chr1-138166376-13,14.64006454,1.516816214,0.571562462,2.6538065680000003,0.007958944,0.129305728,Ptprc
Merged-chr1-144239385-15,21.69749545,-1.5190527180000002,0.5438840220000001,-2.792971765,0.005222625,0.109804902,Rgs13
Merged-chr1-144239385-15,21.69749545,-1.5190527180000002,0.5438840220000001,-2.792971765,0.005222625,0.109804902,Rgs1
Merged-chr1-144330589-60,70.42894559,-0.962573806,0.35028208200000005,-2.747996132,0.005996072,0.116289645,Rgs1
Merged-chr1-144606124-11,5.44324129,-2.2200620090000003,0.6884407779999999,-3.224768316,0.001260747,nan,Rgs21
Merged-chr1-14925041-48,22.64284767,-1.815294411,0.51274564,-3.540340995,0.00039961,0.034338522999999996,Trpa1
Merged-chr1-150165109-28,8.290598036,-2.262054681,0.666373103,-3.3945768089999997,0.0006873480000000001,nan,Ptgs2os
Merged-chr1-150165109-28,8.290598036,-2.262054681,0.666373103,-3.3945768089999997,0.0006873480000000001,nan,Ptgs2
Merged-chr1-150165109-28,8.290598036,-2.262054681,0.666373103,-3.3945768089999997,0.0006873480000000001,nan,Ptgs2os2
Merged-chr1-151074999-47,16.38598226,-1.459729329,0.5543201329999999,-2.6333687759999997,0.00845425,0.13428732699999998,Hmcn1
Merged-chr1-151074999-47,16.38598226,-1.459729329,0.5543201329999999,-2.6333687759999997,0.00845425,0.13428732699999998,C730036E19Rik
Merged-chr1-151764413-19,7.530521601,-1.8165890130000002,0.6722406340000001,-2.702289809,0.006886371,nan,Fam129a
Merged-chr1-151764413-19,7.530521601,-1.8165890130000002,0.6722406340000001,-2.702289809,0.006886371,nan,Edem3
Merged-chr1-153320320-59,29.32759601,-1.875545767,0.47672009200000004,-3.9342704389999996,8.340000000000001e-05,0.015903033,Lamc1
Merged-chr1-153320320-59,29.32759601,-1.875545767,0.47672009200000004,-3.9342704389999996,8.340000000000001e-05,0.015903033,E330020D12Rik
Merged-chr1-153617547-58,30.21637252,-1.351084764,0.454337947,-2.973744046,0.0029419040000000004,0.08727289099999999,Npl
Merged-chr1-153617547-58,30.21637252,-1.351084764,0.454337947,-2.973744046,0.0029419040000000004,0.08727289099999999,Rgs8
Merged-chr1-155476419-55,10.60565687,-1.825475659,0.629336335,-2.9006360460000002,0.003724061,nan,Xpr1
Merged-chr1-155476419-55,10.60565687,-1.825475659,0.629336335,-2.9006360460000002,0.003724061,nan,Gm5532
Merged-chr1-155476419-55,10.60565687,-1.825475659,0.629336335,-2.9006360460000002,0.003724061,nan,Acbd6
Merged-chr1-163374754-26,11.35862688,-1.9449753459999999,0.619450209,-3.139841296,0.001690394,0.067852009,Prrx1
Merged-chr1-163374754-26,11.35862688,-1.9449753459999999,0.619450209,-3.139841296,0.001690394,0.067852009,Gorab
Merged-chr1-165021214-17,8.577426912,-1.848952444,0.655457698,-2.8208570139999996,0.004789555,nan,Xcl1
Merged-chr1-165021214-17,8.577426912,-1.848952444,0.655457698,-2.8208570139999996,0.004789555,nan,4930568G15Rik
Merged-chr1-170167988-48,9.505779987,-2.459344123,0.657861205,-3.7383936060000003,0.00018519999999999998,nan,Ddr2
Merged-chr1-170167988-48,9.505779987,-2.459344123,0.657861205,-3.7383936060000003,0.00018519999999999998,nan,Uap1
Merged-chr1-170167988-48,9.505779987,-2.459344123,0.657861205,-3.7383936060000003,0.00018519999999999998,nan,Uhmk1
Merged-chr1-170167988-48,9.505779987,-2.459344123,0.657861205,-3.7383936060000003,0.00018519999999999998,nan,Sh2d1b2
Merged-chr1-171628012-20,7.69761571,-2.43054728,0.676665327,-3.5919489039999997,0.000328214,nan,Itln1
Merged-chr1-171628012-20,7.69761571,-2.43054728,0.676665327,-3.5919489039999997,0.000328214,nan,Cd244
Merged-chr1-171628012-20,7.69761571,-2.43054728,0.676665327,-3.5919489039999997,0.000328214,nan,Ly9
Merged-chr1-171628012-20,7.69761571,-2.43054728,0.676665327,-3.5919489039999997,0.000328214,nan,Slamf7
Merged-chr1-171628012-20,7.69761571,-2.43054728,0.676665327,-3.5919489039999997,0.000328214,nan,Mir7683
Merged-chr1-171628012-20,7.69761571,-2.43054728,0.676665327,-3.5919489039999997,0.000328214,nan,Cd48
Merged-chr1-175631860-58,35.492565,-2.040512315,0.488137146,-4.1802029,2.9100000000000003e-05,0.00989253,Fh1
Merged-chr1-175631860-58,35.492565,-2.040512315,0.488137146,-4.1802029,2.9100000000000003e-05,0.00989253,Kmo
Merged-chr1-175631860-58,35.492565,-2.040512315,0.488137146,-4.1802029,2.9100000000000003e-05,0.00989253,Opn3
Merged-chr1-175631860-58,35.492565,-2.040512315,0.488137146,-4.1802029,2.9100000000000003e-05,0.00989253,Chml
Merged-chr1-175631860-58,35.492565,-2.040512315,0.488137146,-4.1802029,2.9100000000000003e-05,0.00989253,Wdr64
Merged-chr1-178182391-23,10.23445924,-2.58124572,0.652270913,-3.957321518,7.58e-05,nan,Desi2
Merged-chr1-180264745-34,16.07695558,1.8237598590000001,0.576123171,3.165572837,0.001547779,0.065247583,Cdc42bpa
Merged-chr1-180264745-34,16.07695558,1.8237598590000001,0.576123171,3.165572837,0.001547779,0.065247583,Coq8a
Merged-chr1-180264745-34,16.07695558,1.8237598590000001,0.576123171,3.165572837,0.001547779,0.065247583,Psen2
Merged-chr1-180264745-34,16.07695558,1.8237598590000001,0.576123171,3.165572837,0.001547779,0.065247583,Gm5069
Merged-chr1-180264745-34,16.07695558,1.8237598590000001,0.576123171,3.165572837,0.001547779,0.065247583,Itpkb
Merged-chr1-180279916-40,20.56327255,1.4299406559999999,0.513703448,2.783591705,0.005376066,0.111519193,Coq8a
Merged-chr1-180279916-40,20.56327255,1.4299406559999999,0.513703448,2.783591705,0.005376066,0.111519193,Psen2
Merged-chr1-180279916-40,20.56327255,1.4299406559999999,0.513703448,2.783591705,0.005376066,0.111519193,Gm5069
Merged-chr1-180279916-40,20.56327255,1.4299406559999999,0.513703448,2.783591705,0.005376066,0.111519193,Itpkb
Merged-chr1-180335937-41,29.06059987,1.419442949,0.461840521,3.073448266,0.002116004,0.074653012,Psen2
Merged-chr1-180335937-41,29.06059987,1.419442949,0.461840521,3.073448266,0.002116004,0.074653012,Gm5069
Merged-chr1-180335937-41,29.06059987,1.419442949,0.461840521,3.073448266,0.002116004,0.074653012,Itpkb
Merged-chr1-180335937-41,29.06059987,1.419442949,0.461840521,3.073448266,0.002116004,0.074653012,Stum
Merged-chr1-180365402-62,23.25276686,1.47547054,0.5226967260000001,2.822804253,0.004760563,0.106856224,Gm5069
Merged-chr1-180365402-62,23.25276686,1.47547054,0.5226967260000001,2.822804253,0.004760563,0.106856224,Itpkb
Merged-chr1-180365402-62,23.25276686,1.47547054,0.5226967260000001,2.822804253,0.004760563,0.106856224,Stum
Merged-chr1-180387621-57,39.52329285,1.086757345,0.421885753,2.57595175,0.009996459000000001,0.14612029,Gm5069
Merged-chr1-180387621-57,39.52329285,1.086757345,0.421885753,2.57595175,0.009996459000000001,0.14612029,Itpkb
Merged-chr1-180387621-57,39.52329285,1.086757345,0.421885753,2.57595175,0.009996459000000001,0.14612029,Stum
Merged-chr1-180850840-76,97.29389265,0.9538715609999999,0.32309284899999996,2.952314059,0.00315402,0.089887292,Acbd3
Merged-chr1-180850840-76,97.29389265,0.9538715609999999,0.32309284899999996,2.952314059,0.00315402,0.089887292,H3f3a
Merged-chr1-180850840-76,97.29389265,0.9538715609999999,0.32309284899999996,2.952314059,0.00315402,0.089887292,Sde2
Merged-chr1-180850840-76,97.29389265,0.9538715609999999,0.32309284899999996,2.952314059,0.00315402,0.089887292,Lefty2
Merged-chr1-180850840-76,97.29389265,0.9538715609999999,0.32309284899999996,2.952314059,0.00315402,0.089887292,Pycr2
Merged-chr1-180850840-76,97.29389265,0.9538715609999999,0.32309284899999996,2.952314059,0.00315402,0.089887292,Lefty1
Merged-chr1-180850840-76,97.29389265,0.9538715609999999,0.32309284899999996,2.952314059,0.00315402,0.089887292,Tmem63a
Merged-chr1-180945437-9,11.43121771,1.907345539,0.636717039,2.995593683,0.002739111,0.084452661,Sde2
Merged-chr1-180945437-9,11.43121771,1.907345539,0.636717039,2.995593683,0.002739111,0.084452661,Lefty2
Merged-chr1-180945437-9,11.43121771,1.907345539,0.636717039,2.995593683,0.002739111,0.084452661,Pycr2
Merged-chr1-180945437-9,11.43121771,1.907345539,0.636717039,2.995593683,0.002739111,0.084452661,Lefty1
Merged-chr1-180945437-9,11.43121771,1.907345539,0.636717039,2.995593683,0.002739111,0.084452661,Tmem63a
Merged-chr1-180945437-9,11.43121771,1.907345539,0.636717039,2.995593683,0.002739111,0.084452661,Ephx1
Merged-chr1-181016773-43,16.25294506,1.555558235,0.561321293,2.771243947,0.005584257,0.11386859,Lefty1
Merged-chr1-181016773-43,16.25294506,1.555558235,0.561321293,2.771243947,0.005584257,0.11386859,Tmem63a
Merged-chr1-181016773-43,16.25294506,1.555558235,0.561321293,2.771243947,0.005584257,0.11386859,Ephx1
Merged-chr1-181016773-43,16.25294506,1.555558235,0.561321293,2.771243947,0.005584257,0.11386859,9130409I23Rik
Merged-chr1-181016773-43,16.25294506,1.555558235,0.561321293,2.771243947,0.005584257,0.11386859,Nvl
Merged-chr1-182432664-36,6.419032981,-1.8506839819999998,0.681616868,-2.71513818,0.006624812,nan,Fbxo28
Merged-chr1-182432664-36,6.419032981,-1.8506839819999998,0.681616868,-2.71513818,0.006624812,nan,Trp53bp2
Merged-chr1-182432664-36,6.419032981,-1.8506839819999998,0.681616868,-2.71513818,0.006624812,nan,Capn2
Merged-chr1-187228937-55,13.60313888,-2.066776504,0.601600577,-3.43546297,0.000591542,0.042773543,Spata17
Merged-chr1-187228937-55,13.60313888,-2.066776504,0.601600577,-3.43546297,0.000591542,0.042773543,Gpatch2
Merged-chr1-189855873-26,8.308779717,-1.993931976,0.664304515,-3.001533077,0.0026862390000000004,nan,Ptpn14
Merged-chr1-189855873-26,8.308779717,-1.993931976,0.664304515,-3.001533077,0.0026862390000000004,nan,Smyd2
Merged-chr1-191426051-32,13.80272577,1.602329975,0.583000097,2.7484214560000004,0.005988298,0.116289645,Tmem206
Merged-chr1-191426051-32,13.80272577,1.602329975,0.583000097,2.7484214560000004,0.005988298,0.116289645,Ppp2r5a
Merged-chr1-192745615-61,35.05345562,-1.315003074,0.442379201,-2.972569848,0.00295318,0.08727289099999999,Hhat
Merged-chr1-192745615-61,35.05345562,-1.315003074,0.442379201,-2.972569848,0.00295318,0.08727289099999999,1700065J18Rik
Merged-chr1-192745615-61,35.05345562,-1.315003074,0.442379201,-2.972569848,0.00295318,0.08727289099999999,Sertad4
Merged-chr1-193366064-33,13.395145800000002,-1.902385217,0.5941682770000001,-3.201761672,0.0013659,0.06203130900000001,G0s2
Merged-chr1-193366064-33,13.395145800000002,-1.902385217,0.5941682770000001,-3.201761672,0.0013659,0.06203130900000001,Lamb3
Merged-chr1-193366064-33,13.395145800000002,-1.902385217,0.5941682770000001,-3.201761672,0.0013659,0.06203130900000001,Camk1g
Merged-chr1-193451613-17,10.48099556,-2.163410609,0.6397662510000001,-3.381564133,0.0007207439999999999,nan,Camk1g
Merged-chr1-193451613-17,10.48099556,-2.163410609,0.6397662510000001,-3.381564133,0.0007207439999999999,nan,Mir205
Merged-chr1-194981068-18,30.7371646,-1.803978175,0.483786774,-3.72887039,0.00019234,0.024551551,Cd34
Merged-chr1-194981068-18,30.7371646,-1.803978175,0.483786774,-3.72887039,0.00019234,0.024551551,Gm16897
Merged-chr1-194981068-18,30.7371646,-1.803978175,0.483786774,-3.72887039,0.00019234,0.024551551,A330023F24Rik
Merged-chr1-194981068-18,30.7371646,-1.803978175,0.483786774,-3.72887039,0.00019234,0.024551551,Mir29b-2
Merged-chr1-194981068-18,30.7371646,-1.803978175,0.483786774,-3.72887039,0.00019234,0.024551551,Mir29c
Merged-chr1-194981068-18,30.7371646,-1.803978175,0.483786774,-3.72887039,0.00019234,0.024551551,Cd46
Merged-chr1-195020056-32,17.25197721,-3.06803996,0.608051946,-5.045687264,4.52e-07,0.000725418,Cd34
Merged-chr1-195020056-32,17.25197721,-3.06803996,0.608051946,-5.045687264,4.52e-07,0.000725418,Gm16897
Merged-chr1-195020056-32,17.25197721,-3.06803996,0.608051946,-5.045687264,4.52e-07,0.000725418,A330023F24Rik
Merged-chr1-195020056-32,17.25197721,-3.06803996,0.608051946,-5.045687264,4.52e-07,0.000725418,Mir29b-2
Merged-chr1-195020056-32,17.25197721,-3.06803996,0.608051946,-5.045687264,4.52e-07,0.000725418,Mir29c
Merged-chr1-195020056-32,17.25197721,-3.06803996,0.608051946,-5.045687264,4.52e-07,0.000725418,Cd46
Merged-chr1-195020056-32,17.25197721,-3.06803996,0.608051946,-5.045687264,4.52e-07,0.000725418,Cr1l
Merged-chr1-195040625-49,10.07668174,-1.9347448409999999,0.6399929289999999,-3.023072214,0.002502225,nan,Cd34
Merged-chr1-195040625-49,10.07668174,-1.9347448409999999,0.6399929289999999,-3.023072214,0.002502225,nan,Gm16897
Merged-chr1-195040625-49,10.07668174,-1.9347448409999999,0.6399929289999999,-3.023072214,0.002502225,nan,A330023F24Rik
Merged-chr1-195040625-49,10.07668174,-1.9347448409999999,0.6399929289999999,-3.023072214,0.002502225,nan,Mir29b-2
Merged-chr1-195040625-49,10.07668174,-1.9347448409999999,0.6399929289999999,-3.023072214,0.002502225,nan,Mir29c
Merged-chr1-195040625-49,10.07668174,-1.9347448409999999,0.6399929289999999,-3.023072214,0.002502225,nan,Cd46
Merged-chr1-195040625-49,10.07668174,-1.9347448409999999,0.6399929289999999,-3.023072214,0.002502225,nan,Cr1l
Merged-chr1-195040625-49,10.07668174,-1.9347448409999999,0.6399929289999999,-3.023072214,0.002502225,nan,Cr2
Merged-chr1-195131088-30,65.8509926,-1.2368649459999999,0.389495983,-3.17555251,0.001495515,0.064031826,A330023F24Rik
Merged-chr1-195131088-30,65.8509926,-1.2368649459999999,0.389495983,-3.17555251,0.001495515,0.064031826,Mir29b-2
Merged-chr1-195131088-30,65.8509926,-1.2368649459999999,0.389495983,-3.17555251,0.001495515,0.064031826,Mir29c
Merged-chr1-195131088-30,65.8509926,-1.2368649459999999,0.389495983,-3.17555251,0.001495515,0.064031826,Cd46
Merged-chr1-195131088-30,65.8509926,-1.2368649459999999,0.389495983,-3.17555251,0.001495515,0.064031826,Cr1l
Merged-chr1-195131088-30,65.8509926,-1.2368649459999999,0.389495983,-3.17555251,0.001495515,0.064031826,Cr2
Merged-chr1-20825249-46,49.52186213,-1.3898271569999998,0.389859379,-3.564944777,0.00036393300000000004,0.032691427,Il17a
Merged-chr1-20825249-46,49.52186213,-1.3898271569999998,0.389859379,-3.564944777,0.00036393300000000004,0.032691427,Il17f
Merged-chr1-20825249-46,49.52186213,-1.3898271569999998,0.389859379,-3.564944777,0.00036393300000000004,0.032691427,Mcm3
Merged-chr1-20825249-46,49.52186213,-1.3898271569999998,0.389859379,-3.564944777,0.00036393300000000004,0.032691427,6720483E21Rik
Merged-chr1-20825249-46,49.52186213,-1.3898271569999998,0.389859379,-3.564944777,0.00036393300000000004,0.032691427,Paqr8
Merged-chr1-20912265-8,6.20886002,-1.765469185,0.6840645009999999,-2.580851927,0.009855684,nan,Mcm3
Merged-chr1-20912265-8,6.20886002,-1.765469185,0.6840645009999999,-2.580851927,0.009855684,nan,6720483E21Rik
Merged-chr1-20912265-8,6.20886002,-1.765469185,0.6840645009999999,-2.580851927,0.009855684,nan,Paqr8
Merged-chr1-20912265-8,6.20886002,-1.765469185,0.6840645009999999,-2.580851927,0.009855684,nan,Efhc1
Merged-chr1-20912265-8,6.20886002,-1.765469185,0.6840645009999999,-2.580851927,0.009855684,nan,Tram2
Merged-chr1-34236545-16,4.488387277,-1.919931332,0.684753811,-2.8038271580000003,0.0050499970000000005,nan,Dst
Merged-chr1-36260686-12,8.075292693,1.740138731,0.671212845,2.59252895,0.009527316,nan,Uggt1
Merged-chr1-36260686-12,8.075292693,1.740138731,0.671212845,2.59252895,0.009527316,nan,Neurl3
Merged-chr1-36260686-12,8.075292693,1.740138731,0.671212845,2.59252895,0.009527316,nan,Arid5a
Merged-chr1-36260686-12,8.075292693,1.740138731,0.671212845,2.59252895,0.009527316,nan,Kansl3
Merged-chr1-36260686-12,8.075292693,1.740138731,0.671212845,2.59252895,0.009527316,nan,Mir6898
Merged-chr1-36471526-60,51.48284338,1.114986447,0.39700967,2.808461683,0.004977881,0.10834994099999999,Fer1l5
Merged-chr1-36471526-60,51.48284338,1.114986447,0.39700967,2.808461683,0.004977881,0.10834994099999999,Lman2l
Merged-chr1-36471526-60,51.48284338,1.114986447,0.39700967,2.808461683,0.004977881,0.10834994099999999,Cnnm4
Merged-chr1-36471526-60,51.48284338,1.114986447,0.39700967,2.808461683,0.004977881,0.10834994099999999,Cnnm3
Merged-chr1-36471526-60,51.48284338,1.114986447,0.39700967,2.808461683,0.004977881,0.10834994099999999,Ankrd23
Merged-chr1-36471526-60,51.48284338,1.114986447,0.39700967,2.808461683,0.004977881,0.10834994099999999,Ankrd39
Merged-chr1-36471526-60,51.48284338,1.114986447,0.39700967,2.808461683,0.004977881,0.10834994099999999,Sema4c
Merged-chr1-36471526-60,51.48284338,1.114986447,0.39700967,2.808461683,0.004977881,0.10834994099999999,Fam178b
Merged-chr1-36557267-26,11.04417315,1.67105965,0.618248176,2.7028945889999996,0.006873854,nan,Cnnm4
Merged-chr1-36557267-26,11.04417315,1.67105965,0.618248176,2.7028945889999996,0.006873854,nan,Cnnm3
Merged-chr1-36557267-26,11.04417315,1.67105965,0.618248176,2.7028945889999996,0.006873854,nan,Ankrd23
Merged-chr1-36557267-26,11.04417315,1.67105965,0.618248176,2.7028945889999996,0.006873854,nan,Ankrd39
Merged-chr1-36557267-26,11.04417315,1.67105965,0.618248176,2.7028945889999996,0.006873854,nan,Sema4c
Merged-chr1-36557267-26,11.04417315,1.67105965,0.618248176,2.7028945889999996,0.006873854,nan,Fam178b
Merged-chr1-36691473-61,38.45149037,1.1373577190000002,0.437310098,2.600803694,0.009300566,0.141212089,Fam178b
Merged-chr1-36691473-61,38.45149037,1.1373577190000002,0.437310098,2.600803694,0.009300566,0.141212089,Cox5b
Merged-chr1-36691473-61,38.45149037,1.1373577190000002,0.437310098,2.600803694,0.009300566,0.141212089,Actr1b
Merged-chr1-36691473-61,38.45149037,1.1373577190000002,0.437310098,2.600803694,0.009300566,0.141212089,4933424G06Rik
Merged-chr1-36691473-61,38.45149037,1.1373577190000002,0.437310098,2.600803694,0.009300566,0.141212089,Zap70
Merged-chr1-37299881-82,42.60186047,1.165473997,0.40724859700000005,2.861824462,0.004212100999999999,0.10237062699999999,Cnga3
Merged-chr1-37299881-82,42.60186047,1.165473997,0.40724859700000005,2.861824462,0.004212100999999999,0.10237062699999999,Inpp4a
Merged-chr1-38129911-81,61.19027123,1.08603173,0.38516227,2.8196732000000004,0.004807258,0.107365606,Eif5b
Merged-chr1-38129911-81,61.19027123,1.08603173,0.38516227,2.8196732000000004,0.004807258,0.107365606,Rev1
Merged-chr1-38129911-81,61.19027123,1.08603173,0.38516227,2.8196732000000004,0.004807258,0.107365606,Aff3
Merged-chr1-39577346-80,42.71934542,1.070055367,0.408597406,2.61885012,0.00882267,0.137121241,Tbc1d8
Merged-chr1-39577346-80,42.71934542,1.070055367,0.408597406,2.61885012,0.00882267,0.137121241,Cnot11
Merged-chr1-39577346-80,42.71934542,1.070055367,0.408597406,2.61885012,0.00882267,0.137121241,Snord89
Merged-chr1-39577346-80,42.71934542,1.070055367,0.408597406,2.61885012,0.00882267,0.137121241,Rnf149
Merged-chr1-39577346-80,42.71934542,1.070055367,0.408597406,2.61885012,0.00882267,0.137121241,Creg2
Merged-chr1-39577346-80,42.71934542,1.070055367,0.408597406,2.61885012,0.00882267,0.137121241,Rfx8
Merged-chr1-43768757-57,39.96200364,-1.620672695,0.41882411,-3.869578321,0.00010902399999999999,0.017928253,1500015O10Rik
Merged-chr1-43768757-57,39.96200364,-1.620672695,0.41882411,-3.869578321,0.00010902399999999999,0.017928253,Uxs1
Merged-chr1-46864364-59,88.83627252,-1.300976597,0.380340505,-3.420557577,0.000624929,0.043669015,Dnah7c
Merged-chr1-46864364-59,88.83627252,-1.300976597,0.380340505,-3.420557577,0.000624929,0.043669015,Slc39a10
Merged-chr1-51092561-21,6.264578257999999,-1.8683857380000002,0.681453179,-2.7417668510000004,0.00611097,nan,Tmeff2
Merged-chr1-51104902-34,12.56277322,-1.6371708980000002,0.602290817,-2.718239847,0.006563024000000001,0.12013162599999999,Tmeff2
Merged-chr1-51121164-15,6.484613642,-1.82808178,0.6838349509999999,-2.673279244,0.00751137,nan,Tmeff2
Merged-chr1-51121164-15,6.484613642,-1.82808178,0.6838349509999999,-2.673279244,0.00751137,nan,9330175M20Rik
Merged-chr1-52835055-11,5.291542563,-1.8738525190000002,0.6880524509999999,-2.723415223,0.00646108,nan,Inpp1
Merged-chr1-52835055-11,5.291542563,-1.8738525190000002,0.6880524509999999,-2.723415223,0.00646108,nan,Hibch
Merged-chr1-52835055-11,5.291542563,-1.8738525190000002,0.6880524509999999,-2.723415223,0.00646108,nan,1700019D03Rik
Merged-chr1-54832941-21,12.17112709,1.989863606,0.6149046020000001,3.236052551,0.001211951,0.059263517,Ankrd44
Merged-chr1-55131308-86,44.98860904,1.046531411,0.403162285,2.595806824,0.00943691,0.141908585,Coq10b
Merged-chr1-55131308-86,44.98860904,1.046531411,0.403162285,2.595806824,0.00943691,0.141908585,Hspd1
Merged-chr1-55131308-86,44.98860904,1.046531411,0.403162285,2.595806824,0.00943691,0.141908585,Hspe1
Merged-chr1-55131308-86,44.98860904,1.046531411,0.403162285,2.595806824,0.00943691,0.141908585,Mob4
Merged-chr1-55131308-86,44.98860904,1.046531411,0.403162285,2.595806824,0.00943691,0.141908585,Rftn2
Merged-chr1-55448351-33,14.49613528,-2.123070268,0.596799171,-3.557428315,0.00037450300000000004,0.033202156000000003,Boll
Merged-chr1-55448351-33,14.49613528,-2.123070268,0.596799171,-3.557428315,0.00037450300000000004,0.033202156000000003,Plcl1
Merged-chr1-55528930-46,7.782590882999999,-1.741597407,0.661443264,-2.633026142,0.008462783,nan,Plcl1
Merged-chr1-60409677-92,37.06596713,1.097512078,0.424967902,2.582576406,0.009806565,0.144774295,Nbeal1
Merged-chr1-60409677-92,37.06596713,1.097512078,0.424967902,2.582576406,0.009806565,0.144774295,Cyp20a1
Merged-chr1-60409677-92,37.06596713,1.097512078,0.424967902,2.582576406,0.009806565,0.144774295,Abi2
Merged-chr1-60409677-92,37.06596713,1.097512078,0.424967902,2.582576406,0.009806565,0.144774295,Raph1
Merged-chr1-60753164-8,10.76841953,1.7013971430000001,0.63667576,2.672313364,0.007533026999999999,nan,Cd28
Merged-chr1-60775828-6,9.108561264,1.835027016,0.649068585,2.827169666,0.004696144,nan,Cd28
