,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling
Dyrk3,ENSMUSG00000016526,1,131138340,131127455,-,0.0868,1.1361035,-0.04089617729187012,False,,,,,,,,,,,,,,,
Rassf5,ENSMUSG00000026430,1,131245258,131176410,-,-0.0733,0.06361455,-1.4469695091247559,False,,,,,,,,,,,,,,,
Ikbke,ENSMUSG00000042349,1,131279606,131254343,-,-0.1157,0.6922622,0.4269176721572876,True,0.22190084059205026,0.4890922522437967,0.3428106059618636,12.784476021608214,0.40020341768860823,0.12653537094593048,0.1493939310312271,0.26995122420208084,0.0,0.0,0.40598811937354606,0.3630264091380335,0.46920046531434717,0.7454251442511208,2.2990104083407026
Srgap2,ENSMUSG00000026425,1,131527352,131285251,-,-0.0434,6.6122494,-0.50128173828125,False,,,,,,,,,,,,,,,
Mdm4,ENSMUSG00000054387,1,133030561,132959484,-,-0.0384,4.686046,-4.393979072570801,False,,,,,,,,,,,,,,,
Snrpe,ENSMUSG00000090553,1,133610291,133603871,-,0.3906,0.034939878,-2.6531896591186523,False,,,,,,,,,,,,,,,
Lax1,ENSMUSG00000051998,1,133690108,133679091,-,-0.0931,0.86107993,0.6221325099468231,True,0.46854221644215943,0.4695967855593732,0.44633146717561656,14.518175122816197,0.5236906617879867,0.27266427874565125,0.2460114061832428,0.35792576653905345,0.0,0.0,0.33093650587552415,0.8071407517805583,0.8579707628694073,0.44394772614912864,1.8755836312818877
Atp2b4,ENSMUSG00000026463,1,133801041,133699457,-,-0.0304,0.937664,0.2842417359352112,True,0.10499423756717137,0.304669320105308,0.2416230408799061,18.94183598756664,1.2361932449870638,0.12184038013219833,0.11882070451974869,0.2383062653091585,0.0,0.0,0.08699272729912455,0.3492974267360561,0.39283401519060135,0.9634823254050201,3.360945253459874
Btg2,ENSMUSG00000020423,1,134079120,134075170,-,-0.2306,0.035482045,-1.2468526363372803,False,,,,,,,,,,,,,,,
Tmem183a,ENSMUSG00000042305,1,134361979,134346097,-,0.0697,0.5457556,-0.9978089332580566,False,,,,,,,,,,,,,,,
Ppp1r12b,ENSMUSG00000073557,1,134955942,134754658,-,-0.0325,10.191579,-6.948427677154541,False,,,,,,,,,,,,,,,
Rnpep,ENSMUSG00000041926,1,135284084,135262712,-,0.2034,0.16289344,-0.6415550708770752,False,,,,,,,,,,,,,,,
Timm17a,ENSMUSG00000062580,1,135313778,135295213,-,0.1671,0.12286442,-0.13438189029693604,False,,,,,,,,,,,,,,,
Ipo9,ENSMUSG00000041879,1,135430499,135382312,-,0.0589,2.102379,0.009358763694763184,False,,,,,,,,,,,,,,,
Camsap2,ENSMUSG00000041570,1,136346104,136268123,-,-0.0506,2.3831685,-0.589216947555542,False,,,,,,,,,,,,,,,
Ptprc,ENSMUSG00000026395,1,138175708,138062861,-,-0.1792,1.3612589,-3.3660192489624023,False,,,,,,,,,,,,,,,
Nek7,ENSMUSG00000026393,1,138620141,138482875,-,-0.0163,2.2501025,-0.9943459033966064,False,,,,,,,,,,,,,,,
2310009B15Rik,ENSMUSG00000079283,1,138856852,138851983,-,0.0117,0.2068748,-2.4542768001556396,False,,,,,,,,,,,,,,,
Cdc73,ENSMUSG00000026361,1,143702893,143598800,-,-0.0132,2.683048,-1.4930839538574219,False,,,,,,,,,,,,,,,
Ro60,ENSMUSG00000018199,1,143777068,143750790,-,-0.0392,0.57174695,-0.69740891456604,False,,,,,,,,,,,,,,,
Rgs2,ENSMUSG00000026360,1,144004161,143999338,-,-0.0856,0.07723805,-0.19663560390472412,False,,,,,,,,,,,,,,,
Rgs1,ENSMUSG00000026358,1,144249242,144242296,-,0.0133,0.05060178,-0.019403457641601562,False,,,,,,,,,,,,,,,
Odr4,ENSMUSG00000006010,1,150393080,150361305,-,0.0275,0.3449761,-0.6625208854675293,False,,,,,,,,,,,,,,,
