,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling
Als2,ENSMUSG00000026024,1,59237231,59162926,-,-0.0013,4.3491645,-3.5984363555908203,False,,,,,,,,,,,,,,,
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,16.55074,-1.3199248313903809,False,,,,,,,,,,,,,,,
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,0.5454748,-0.6947164535522461,False,,,,,,,,,,,,,,,
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,1.5436863,0.5699026882648468,True,0.019182435468430212,0.03606516933326245,0.14064587632971165,17.08149689277243,7.409576427141824,0.16145972907543182,0.03490141034126282,0.22455832394555042,0.0,0.0,0.0001434122937419246,0.5126772245859902,0.09858952881768346,0.9328811437397874,4.724493108104048
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,2.215724,-3.2602028846740723,False,,,,,,,,,,,,,,,
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0689,0.807032,-0.9336161613464355,False,,,,,,,,,,,,,,,
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1428,1.0288712,-0.016632676124572754,False,,,,,,,,,,,,,,,
Mettl21a,ENSMUSG00000025956,1,64617242,64606473,-,0.009,0.34147856,-0.83008873462677,False,,,,,,,,,,,,,,,
Plekhm3,ENSMUSG00000051344,1,64956824,64785983,-,-0.0257,3.8990736,-1.8827934265136719,False,,,,,,,,,,,,,,,
Idh1,ENSMUSG00000025950,1,65186500,65158616,-,0.0008,1.0171432,-0.4192991256713867,False,,,,,,,,,,,,,,,
Kansl1l,ENSMUSG00000026004,1,66817562,66719248,-,-0.022,4.3963914,-1.9896533489227295,False,,,,,,,,,,,,,,,
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.2298,0.22501041,-0.8468751907348633,False,,,,,,,,,,,,,,,
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,-0.0089,0.86840254,-0.1008758544921875,False,,,,,,,,,,,,,,,
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0297,1.2608991,0.42758846282958984,True,0.1288746592396234,0.06403291217927497,0.08524421230478424,23.059965783125108,2.322471793492635,0.6315593123435974,0.2809985876083374,0.17324638727851716,0.0,0.0,0.45072673181918044,2.0173025872538344,0.9711255067638283,1.7073172889535326,7.660644965993797
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,0.1687,0.5535134,0.3309464454650879,True,0.05868309706992852,0.15984939142161833,0.2678684220857516,11.019334817288893,3.3703512758016587,0.13736417889595032,0.0663314238190651,0.25873603352641916,0.0,0.0,0.3460592300217251,0.3267955625313953,0.1510577856177657,0.7314893582281555,2.8770376370290274
Mreg,ENSMUSG00000039395,1,72212307,72159442,-,-0.0106,0.0,-0.06659674644470215,False,,,,,,,,,,,,,,,
Pecr,ENSMUSG00000026189,1,72284314,72259167,-,0.0158,0.36373758,-0.24165964126586914,False,,,,,,,,,,,,,,,
Aamp,ENSMUSG00000006299,1,74284738,74279840,-,-0.0204,0.056525167,-3.036104679107666,False,,,,,,,,,,,,,,,
Usp37,ENSMUSG00000033364,1,74544284,74435511,-,0.0575,6.045221,-0.3011152744293213,False,,,,,,,,,,,,,,,
Zfp142,ENSMUSG00000026135,1,74588246,74565127,-,-0.0118,0.95427376,-0.5920299291610718,False,,,,,,,,,,,,,,,
Rnf25,ENSMUSG00000026171,1,74601397,74593748,-,-0.0325,0.5221852,-0.5523481369018555,False,,,,,,,,,,,,,,,
Nhej1,ENSMUSG00000026162,1,75125200,74967139,-,0.0699,0.96180475,-0.5665479898452759,False,,,,,,,,,,,,,,,
Cnppd1,ENSMUSG00000033159,1,75142711,75134554,-,-0.0577,0.29769805,-0.6982220411300659,False,,,,,,,,,,,,,,,
Atg9a,ENSMUSG00000033124,1,75192196,75180860,-,-0.0469,0.36725318,-0.562740683555603,False,,,,,,,,,,,,,,,
Tuba4a,ENSMUSG00000026202,1,75219865,75214228,-,0.1993,0.060999475,-1.6001224517822266,False,,,,,,,,,,,,,,,
Dnpep,ENSMUSG00000026209,1,75317990,75307896,-,0.0488,0.16075283,-1.8810076713562012,False,,,,,,,,,,,,,,,
Farsb,ENSMUSG00000026245,1,78488897,78417975,-,0.0844,1.8332999,-2.1488499641418457,False,,,,,,,,,,,,,,,
Ap1s3,ENSMUSG00000054702,1,79671972,79606876,-,0.0606,2.243344,-3.4215188026428223,False,,,,,,,,,,,,,,,
Wdfy1,ENSMUSG00000073643,1,79776143,79702262,-,-0.0818,0.79321164,-1.0212900638580322,False,,,,,,,,,,,,,,,
Serpine2,ENSMUSG00000026249,1,79861180,79794197,-,0.0564,0.0,-0.026905417442321777,False,,,,,,,,,,,,,,,
Cul3,ENSMUSG00000004364,1,80340480,80264923,-,0.0308,1.380809,-1.9855015277862549,False,,,,,,,,,,,,,,,
Dock10,ENSMUSG00000038608,1,80758527,80501073,-,-0.0708,9.546004,-7.612067222595215,False,,,,,,,,,,,,,,,
Trip12,ENSMUSG00000026219,1,84840516,84721189,-,-0.0368,1.5127268,-3.3799071311950684,False,,,,,,,,,,,,,,,
Sp110,ENSMUSG00000070034,1,85598817,85576899,-,-0.1564,0.22646089,-0.4313967227935791,False,,,,,,,,,,,,,,,
A630001G21Rik,ENSMUSG00000052760,1,85778643,85717083,-,-0.0502,0.95324194,-0.48316192626953125,False,,,,,,,,,,,,,,,
Gpr55,ENSMUSG00000049608,1,85961007,85938318,-,-0.0092,0.59885347,0.7837148606777191,True,0.06145644216140989,0.12568858486523343,0.1754342682932521,15.64490146291566,2.192288241684437,0.12668241560459137,0.08191090822219849,0.28231579278313806,0.0,0.0,0.11460105453385055,0.3773742132292918,0.2269190400838852,0.6548167379505154,4.899370438524835
Ncl,ENSMUSG00000026234,1,86359400,86344719,-,0.3456,0.1061658,-0.010048985481262207,False,,,,,,,,,,,,,,,
Pde6d,ENSMUSG00000026239,1,86582629,86542994,-,-0.0156,2.7563708,-1.1411733627319336,False,,,,,,,,,,,,,,,
Usp40,ENSMUSG00000005501,1,88008551,87945119,-,-0.0333,1.164013,-0.7789431810379028,False,,,,,,,,,,,,,,,
Hjurp,ENSMUSG00000044783,1,88277633,88262471,-,0.0629,0.3361413,-0.25926434993743896,False,,,,,,,,,,,,,,,
Arl4c,ENSMUSG00000049866,1,88702221,88673125,-,-0.0968,0.19485864,0.13865184783935547,True,0.146175239871705,0.7536197372474073,0.23448901899247135,8.705660502215553,0.8957068026065826,0.08357639610767365,0.13996164500713348,0.24760936760147423,0.0,0.0,0.16040398114114007,0.2491468680926849,0.36929472370458577,0.8241298282458491,2.3332561622473933
Ilkap,ENSMUSG00000026309,1,91398815,91373861,-,0.1238,0.4185037,-0.7759835720062256,False,,,,,,,,,,,,,,,
Hdac4,ENSMUSG00000026313,1,92195699,91928779,-,-0.0913,0.92982745,0.06450128555297852,True,0.07022454110583128,0.04629929337734199,0.05930528713193126,27.97716523642964,3.8294849395751953,0.5188174843788147,0.2235415130853653,0.424313191136992,0.0,0.0,0.17343436541578633,1.423310691812381,0.4846096498217305,0.3142243041474871,9.306132152692943
Ndufa10,ENSMUSG00000026260,1,92473860,92439010,-,0.1287,0.19928515,-1.6681852340698242,False,,,,,,,,,,,,,,,
Cops9,ENSMUSG00000073616,1,92641985,92637145,-,0.0781,0.019700322,-1.3418970108032227,False,,,,,,,,,,,,,,,
Mterf4,ENSMUSG00000026273,1,93305915,93299211,-,0.003,0.12550117,-0.3063380718231201,False,,,,,,,,,,,,,,,
Pask,ENSMUSG00000026274,1,93343482,93308770,-,0.0895,1.2858047,-0.1279546022415161,False,,,,,,,,,,,,,,,
Hdlbp,ENSMUSG00000034088,1,93478815,93405940,-,0.2369,0.43050718,0.21323162317276,True,0.34274669696705146,0.5120924901974383,0.2590770390384372,15.611341431620309,0.27272071748971943,0.16746926307678223,0.29014748334884644,0.3276564452588373,0.0,0.0,0.4580675461652838,0.5160405746825609,0.7680993711511637,0.5077801757244712,3.3832592281904033
Stk25,ENSMUSG00000026277,1,93658659,93619751,-,-0.0315,0.2770031,-0.9035714864730835,False,,,,,,,,,,,,,,,
Thap4,ENSMUSG00000026279,1,93754864,93701935,-,0.0178,0.34628513,-0.3530973196029663,False,,,,,,,,,,,,,,,
Dtymk,ENSMUSG00000026281,1,93801934,93792576,-,0.1976,0.60908586,-0.28235113620758057,False,,,,,,,,,,,,,,,
Pdcd1,ENSMUSG00000026285,1,94052553,94038305,-,0.1159,0.68218285,0.9274838417768478,True,0.17689488730730143,0.1434941160392229,0.10872911106446981,24.376013317581982,0.5252425508201123,0.2658112943172455,0.2922573983669281,0.31882421758779445,0.0,0.0,0.28477378964408107,0.902982025618045,1.047020837263172,0.5772025033696999,7.2974091091133575
St8sia4,ENSMUSG00000040710,1,95667571,95587682,-,-0.0566,2.244011,-0.6030348539352417,False,,,,,,,,,,,,,,,
D1Ertd622e,ENSMUSG00000044768,1,97662074,97606318,-,-0.0049,0.24723157,-0.015071868896484375,False,,,,,,,,,,,,,,,
Ppip5k2,ENSMUSG00000040648,1,97770411,97706048,-,0.0158,2.0241904,-1.4656009674072266,False,,,,,,,,,,,,,,,
Pam,ENSMUSG00000026335,1,98095646,97795114,-,-0.0168,14.954039,-1.4391365051269531,False,,,,,,,,,,,,,,,
Pign,ENSMUSG00000056536,1,105663677,105518422,-,-0.0193,4.173194,-2.9945685863494873,False,,,,,,,,,,,,,,,
Bcl2,ENSMUSG00000057329,1,106714274,106538178,-,-0.167,2.6316109,0.5114835798740387,True,0.5098919945089713,0.11058357176168457,0.3513711489429252,9.817184541096367,2.1074216651916506,1.487253189086914,0.333453506231308,0.33835811609607164,0.0,0.0,0.32282834940315575,4.095735600494603,0.755818547680974,0.4765093226790135,1.9792211605288448
Kdsr,ENSMUSG00000009905,1,106759727,106720459,-,-0.0828,0.45167053,-0.05944561958312988,False,,,,,,,,,,,,,,,
Vps4b,ENSMUSG00000009907,1,106796728,106764071,-,-0.0084,1.3685291,-1.3004686832427979,False,,,,,,,,,,,,,,,
Tsn,ENSMUSG00000026374,1,118311739,118294778,-,0.2497,0.07128884,-0.9552011489868164,False,,,,,,,,,,,,,,,
Ptpn4,ENSMUSG00000026384,1,119837613,119652467,-,-0.0821,3.2407076,-3.5080032348632812,False,,,,,,,,,,,,,,,
Dbi,ENSMUSG00000026385,1,120121078,120113280,-,0.3636,0.0057516564,-0.17144989967346191,False,,,,,,,,,,,,,,,
Insig2,ENSMUSG00000003721,1,121332589,121304353,-,-0.0075,0.44466746,-0.3447732925415039,False,,,,,,,,,,,,,,,
Ddx18,ENSMUSG00000001674,1,121567989,121553835,-,0.0742,0.28267643,-0.6293463706970215,False,,,,,,,,,,,,,,,
Actr3,ENSMUSG00000026341,1,125435727,125392905,-,0.2331,0.18694182,-7.479840278625488,False,,,,,,,,,,,,,,,
Tmem163,ENSMUSG00000026347,1,127679548,127486546,-,0.0301,16.259098,0.8821503221988678,True,0.11885478337188811,0.011946034716272345,0.1589685807871343,16.076953013160757,9.023473148345948,2.894845724105835,0.15158404409885406,0.4577114683763312,0.0,0.0,0.1603436258867949,5.739364611276129,0.3300705242034947,0.2626197754838126,4.174601366601376
Zranb3,ENSMUSG00000036086,1,128103047,127954184,-,0.0442,3.3807673,-2.5581893920898438,False,,,,,,,,,,,,,,,
Mcm6,ENSMUSG00000026355,1,128359664,128331590,-,0.4204,0.57218707,0.46040117740631104,True,1.3410137362024053,0.5420045004467606,0.27914297068296073,9.368010505971016,1.1721697072684767,0.6909182667732239,1.021196722984314,0.26937059942693153,0.0,0.0,0.49507008457299423,2.9219844110314077,3.452568486525581,0.6339625721652697,2.4672557129952786
Dars,ENSMUSG00000026356,1,128417368,128363707,-,0.1538,0.9584939,-1.0442845821380615,False,,,,,,,,,,,,,,,
Cxcr4,ENSMUSG00000045382,1,128592293,128588199,-,-0.0379,0.06296761,-0.12588787078857422,False,,,,,,,,,,,,,,,
Cd55,ENSMUSG00000026399,1,130462744,130439027,-,-0.1072,0.39615822,0.4388200044631958,True,0.251588987777217,0.48577145049468823,0.2963434675698478,11.064731716006719,0.9385406155387561,0.19981051981449127,0.2521030604839325,0.26415050384999345,0.0,0.0,0.3532910776570582,0.4794033814026851,0.7111599296652551,0.6444210674582723,2.4736512726119595
Mapkapk2,ENSMUSG00000016528,1,131097826,131053700,-,0.0171,1.4449419,-0.318170428276062,False,,,,,,,,,,,,,,,
Dyrk3,ENSMUSG00000016526,1,131138340,131127455,-,0.0868,0.20419635,-0.08352231979370117,False,,,,,,,,,,,,,,,
Rassf5,ENSMUSG00000026430,1,131245258,131176410,-,-0.0733,0.096834764,-1.5873546600341797,False,,,,,,,,,,,,,,,
Ikbke,ENSMUSG00000042349,1,131279606,131254343,-,-0.1157,0.33190012,0.2517576217651367,True,0.16162828304940968,0.3110675293009544,0.12356183091375277,22.03287762357179,0.8790186882019043,0.19259071350097656,0.2957814931869507,0.2818785945702098,0.0,0.0,0.27911612255865226,0.5369785811506772,0.7984338449956528,0.7186865167903471,5.184063103647022
Srgap2,ENSMUSG00000026425,1,131527352,131285251,-,-0.0434,3.2769651,-1.8458240032196045,False,,,,,,,,,,,,,,,
Mdm4,ENSMUSG00000054387,1,133030561,132959484,-,-0.0384,2.5507941,-3.684203624725342,False,,,,,,,,,,,,,,,
Snrpe,ENSMUSG00000090553,1,133610291,133603871,-,0.3906,0.032379046,-0.36478114128112793,False,,,,,,,,,,,,,,,
Lax1,ENSMUSG00000051998,1,133690108,133679091,-,-0.0931,0.83440065,-0.027101635932922363,False,,,,,,,,,,,,,,,
Atp2b4,ENSMUSG00000026463,1,133801041,133699457,-,-0.0304,1.4567028,0.3454279899597168,True,0.15296092926071025,0.1762265187313936,0.15452640479503607,11.330365531320117,0.659059987962246,0.23355725407600403,0.17984752357006073,0.3598849594028441,0.0,0.0,0.35408202085481943,0.5911156261871331,0.4190594183505866,0.3843493028915647,4.161506136676351
Btg2,ENSMUSG00000020423,1,134079120,134075170,-,-0.2306,0.08237456,-0.6286687850952148,False,,,,,,,,,,,,,,,
Tmem183a,ENSMUSG00000042305,1,134361979,134346097,-,0.0697,0.43560162,-0.3172837495803833,False,,,,,,,,,,,,,,,
Ppp1r12b,ENSMUSG00000073557,1,134955942,134754658,-,-0.0325,5.5395184,-3.2274351119995117,False,,,,,,,,,,,,,,,
Rnpep,ENSMUSG00000041926,1,135284084,135262712,-,0.2034,0.18043649,-1.2601187229156494,False,,,,,,,,,,,,,,,
Timm17a,ENSMUSG00000062580,1,135313778,135295213,-,0.1671,0.1351013,-1.037297248840332,False,,,,,,,,,,,,,,,
Ipo9,ENSMUSG00000041879,1,135430499,135382312,-,0.0589,2.7030404,-1.5153052806854248,False,,,,,,,,,,,,,,,
Camsap2,ENSMUSG00000041570,1,136346104,136268123,-,-0.0506,1.2963753,-0.10420680046081543,False,,,,,,,,,,,,,,,
Ptprc,ENSMUSG00000026395,1,138175708,138062861,-,-0.1792,1.5347279,-1.266150951385498,False,,,,,,,,,,,,,,,
Nek7,ENSMUSG00000026393,1,138620141,138482875,-,-0.0163,1.5674407,-1.5576896667480469,False,,,,,,,,,,,,,,,
2310009B15Rik,ENSMUSG00000079283,1,138856852,138851983,-,0.0117,0.18094923,-0.6732741594314575,False,,,,,,,,,,,,,,,
Cdc73,ENSMUSG00000026361,1,143702893,143598800,-,-0.0132,1.9157734,-1.1190392971038818,False,,,,,,,,,,,,,,,
Ro60,ENSMUSG00000018199,1,143777068,143750790,-,-0.0392,0.70423406,-0.4531782865524292,False,,,,,,,,,,,,,,,
Rgs2,ENSMUSG00000026360,1,144004161,143999338,-,-0.0856,0.19213234,-0.7361569404602051,False,,,,,,,,,,,,,,,
Rgs1,ENSMUSG00000026358,1,144249242,144242296,-,0.0133,0.03695781,0.6077796816825867,True,1.0018589456803493,5.922856129611545,0.24691745311006108,11.032504105259619,0.024213609807193285,0.04577653110027313,0.8790959715843201,0.3334475870302903,0.0,0.0,0.4440895755949829,0.11917667925463352,1.6575781201686839,0.37009586783072823,2.9808861965174644
Odr4,ENSMUSG00000006010,1,150393080,150361305,-,0.0275,0.5473067,-0.5756739377975464,False,,,,,,,,,,,,,,,
Swt1,ENSMUSG00000052748,1,151428455,151367699,-,-0.0426,1.3395071,-1.1523442268371582,False,,,,,,,,,,,,,,,
Rnf2,ENSMUSG00000026484,1,151500955,151458004,-,0.0044,3.8959422,-5.849727630615234,False,,,,,,,,,,,,,,,
1700025G04Rik,ENSMUSG00000032666,1,152090125,151852403,-,-0.0181,1.9516506,0.32278692722320557,True,0.0461264010525137,0.04520638260523808,0.11779139276835728,29.25774604106584,3.4704842766125994,0.22033323347568512,0.058197103440761566,0.04378267515904206,0.0,0.0,0.48209395398407406,0.8755283976522541,0.32445179691923587,2.7304814916898232,5.84280781675863
Tsen15,ENSMUSG00000014980,1,152386688,152370735,-,0.0648,0.32954496,-1.2709338665008545,False,,,,,,,,,,,,,,,
Smg7,ENSMUSG00000042772,1,152902646,152836995,-,-0.0351,3.4728909,-1.2188301086425781,False,,,,,,,,,,,,,,,
