,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.08534235,-0.3647419214248657,False,,,,,,,,,,,,,,,
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.105380245,0.6684176325798035,True,3.4932746522851064,5.732062288361493,0.52132687061842,8.053374020909757,0.05064689738675952,0.17569109797477722,1.6390745639801025,0.4402922967184535,0.0,0.0,0.47539133500892905,0.39559229550166075,4.229197316963612,0.2715179350771199,1.5500609197144286
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,0.56565887,-0.48509180545806885,False,,,,,,,,,,,,,,,
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,112.32258,-0.31576478481292725,False,,,,,,,,,,,,,,,
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.15998934,-0.07812726497650146,False,,,,,,,,,,,,,,,
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.53286755,-0.2343689203262329,False,,,,,,,,,,,,,,,
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.07239,-2.2181403636932373,False,,,,,,,,,,,,,,,
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.2251747,-1.4420511722564697,False,,,,,,,,,,,,,,,
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,3.8105302,0.1904199719429016,True,0.15838868099331435,0.07069258180295443,0.21711714727401404,6.243013602377929,9.37300735831261,0.8117203712463379,0.14094461500644684,0.36935601359425513,0.0,0.0,0.4132661442678515,2.3904534733941585,0.33788747364526683,0.371447563562828,2.0000691533671806
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.179553,-0.012939691543579102,False,,,,,,,,,,,,,,,
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,1.1260961,-1.0611732006072998,False,,,,,,,,,,,,,,,
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,1.2249838,-1.3661377429962158,False,,,,,,,,,,,,,,,
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,1.802485,-0.8972811698913574,False,,,,,,,,,,,,,,,
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,0.72231364,0.3489784598350525,True,0.12390593315984386,0.21420976965723615,0.28026138697002395,14.85827215288685,2.131149313847224,0.20172592997550964,0.12147511541843414,0.1931559981990713,0.0,0.0,0.3779771386890548,0.6618909262112209,0.3723644817785906,1.386718780397774,2.8111649025210093
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,0.6691673,-1.3935675621032715,False,,,,,,,,,,,,,,,
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.29427707,-0.6839057207107544,False,,,,,,,,,,,,,,,
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,2.821135,-0.8824870586395264,False,,,,,,,,,,,,,,,
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.025812555,-1.4855029582977295,False,,,,,,,,,,,,,,,
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,2.1752334,-0.3319122791290283,False,,,,,,,,,,,,,,,
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,1.3169091,-0.28275322914123535,False,,,,,,,,,,,,,,,
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,1.572713,-0.09601891040802002,False,,,,,,,,,,,,,,,
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.07512265,-1.795485496520996,False,,,,,,,,,,,,,,,
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,4.862192,-0.327656626701355,False,,,,,,,,,,,,,,,
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,16.5787,0.7926774621009827,True,0.21899715278416002,0.018645928640640904,0.3059251052677941,10.605252513318607,26.07369930267334,3.9876418113708496,0.16593699157238007,0.30582112507495185,0.0,0.0,0.4698108102149117,9.701125718989276,0.5791222919822382,0.5380641764281121,2.231737277665332
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,0.719674,-0.056877851486206055,False,,,,,,,,,,,,,,,
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.31534815,-0.2647542953491211,False,,,,,,,,,,,,,,,
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.27567354,-0.15869617462158203,False,,,,,,,,,,,,,,,
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,1.4935644,-1.3186531066894531,False,,,,,,,,,,,,,,,
Tex30,ENSMUSG00000026049,1,44102441,44086613,-,0.196,0.3827249,-0.4885070323944092,False,,,,,,,,,,,,,,,
Poglut2,ENSMUSG00000026047,1,44118808,44106546,-,0.0253,0.54418945,-0.21277892589569092,False,,,,,,,,,,,,,,,
Slc39a10,ENSMUSG00000025986,1,46892852,46807544,-,-0.005,0.714116,-0.42226672172546387,False,,,,,,,,,,,,,,,
Nabp1,ENSMUSG00000026107,1,51478425,51465862,-,-0.0297,3.9135404,-1.053406000137329,False,,,,,,,,,,,,,,,
Gls,ENSMUSG00000026103,1,52233232,52163448,-,-0.0127,5.3637223,-2.706493854522705,False,,,,,,,,,,,,,,,
Nab1,ENSMUSG00000002881,1,52500679,52457294,-,0.0824,0.8907854,-0.10407614707946777,False,,,,,,,,,,,,,,,
Mfsd6,ENSMUSG00000041439,1,52727462,52656286,-,-0.0384,2.9218824,-0.22282981872558594,False,,,,,,,,,,,,,,,
Inpp1,ENSMUSG00000026102,1,52817688,52785427,-,-0.0939,0.25442022,-0.3851128816604614,False,,,,,,,,,,,,,,,
Pms1,ENSMUSG00000026098,1,53297018,53189187,-,0.0396,1.8324839,-0.5504279136657715,False,,,,,,,,,,,,,,,
Stk17b,ENSMUSG00000026094,1,53785224,53755506,-,-0.2109,0.6003551,-0.385090708732605,False,,,,,,,,,,,,,,,
Gtf3c3,ENSMUSG00000041303,1,54438971,54396004,-,-0.0092,0.7044708,-1.087416410446167,False,,,,,,,,,,,,,,,
Pgap1,ENSMUSG00000073678,1,54557684,54472994,-,-0.0425,1.5492918,-0.6971253156661987,False,,,,,,,,,,,,,,,
Ankrd44,ENSMUSG00000052331,1,54926387,54645340,-,-0.0925,7.4122796,-1.3308250904083252,False,,,,,,,,,,,,,,,
Sf3b1,ENSMUSG00000025982,1,55027481,54985169,-,0.1117,0.3368815,-0.9551864862442017,False,,,,,,,,,,,,,,,
Hspd1,ENSMUSG00000025980,1,55088243,55077835,-,0.5211,0.012492686,-0.5289402008056641,False,,,,,,,,,,,,,,,
Rftn2,ENSMUSG00000025978,1,55226782,55170159,-,-0.0045,0.5978297,-0.3680185079574585,False,,,,,,,,,,,,,,,
Boll,ENSMUSG00000025977,1,55363469,55248658,-,-0.0115,4.3338556,-0.25058460235595703,False,,,,,,,,,,,,,,,
Tyw5,ENSMUSG00000048495,1,57407101,57388237,-,0.0324,1.3741738,-0.46470391750335693,False,,,,,,,,,,,,,,,
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,-0.017,1.613508,-1.1738407611846924,False,,,,,,,,,,,,,,,
Clk1,ENSMUSG00000026034,1,58424066,58410189,-,-0.1856,1.3514911,-0.8309873342514038,False,,,,,,,,,,,,,,,
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.0518,0.25180754,-0.749706506729126,False,,,,,,,,,,,,,,,
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.0982,0.7182513,0.2615234851837158,True,0.24310257718869147,0.4872567632980997,0.4432060119359016,12.55775563311325,0.5080916878581048,0.15838171541690826,0.14728711545467377,0.29342037599016224,0.0,0.0,0.23952205341250277,0.47197225551690813,0.42235240346655767,0.6603685553720594,1.90854254985023
Fam126b,ENSMUSG00000038174,1,58586323,58522806,-,-0.0499,0.48164782,-0.42753493785858154,False,,,,,,,,,,,,,,,
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.029,1.3599263,-2.6503448486328125,False,,,,,,,,,,,,,,,
Tmem237,ENSMUSG00000038079,1,59120408,59100590,-,0.0895,0.39977363,-0.28349578380584717,False,,,,,,,,,,,,,,,
Als2,ENSMUSG00000026024,1,59237231,59162926,-,-0.0013,3.6347773,-3.0950894355773926,False,,,,,,,,,,,,,,,
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,18.002386,-6.811144828796387,False,,,,,,,,,,,,,,,
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,0.21481998,0.12539875507354736,True,0.1406639217159508,0.7206777572843098,0.24613279301212418,9.477801236929697,0.8192679260671138,0.07648944854736328,0.12580686807632446,0.2181699736507573,0.0,0.0,0.2388892511738458,0.23895625885988944,0.44430373499876463,1.088927630033385,2.282242048867685
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,3.7718866,-0.8753552436828613,False,,,,,,,,,,,,,,,
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,2.2428517,-3.504075527191162,False,,,,,,,,,,,,,,,
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0689,0.6426008,-0.06625545024871826,False,,,,,,,,,,,,,,,
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1428,1.3592592,-0.26396942138671875,False,,,,,,,,,,,,,,,
Mettl21a,ENSMUSG00000025956,1,64617242,64606473,-,0.009,0.20311603,-0.5334968566894531,False,,,,,,,,,,,,,,,
Plekhm3,ENSMUSG00000051344,1,64956824,64785983,-,-0.0257,5.608141,-1.2292592525482178,False,,,,,,,,,,,,,,,
Idh1,ENSMUSG00000025950,1,65186500,65158616,-,0.0008,0.2045021,-0.09382319450378418,False,,,,,,,,,,,,,,,
Kansl1l,ENSMUSG00000026004,1,66817562,66719248,-,-0.022,4.6058707,-1.0565276145935059,False,,,,,,,,,,,,,,,
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.2298,0.22435221,-0.34910082817077637,False,,,,,,,,,,,,,,,
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,-0.0089,0.3666021,-0.4184904098510742,False,,,,,,,,,,,,,,,
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0297,2.3925097,0.598517507314682,True,0.2109984494979133,0.09546661449213302,0.20378539670324425,13.157166627955469,3.8204658031463623,0.6193561553955078,0.17832688987255096,0.21235042855230649,0.0,0.0,0.4609238363956565,1.7531456330019464,0.577819260439418,1.115239495733579,3.0159549279129676
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,0.1687,1.345617,0.7732144445180893,True,0.19507848956811816,0.243879929839823,0.3560752587617905,9.325157868507475,2.59863643527031,0.34222087264060974,0.1837110072374344,0.38368060663317527,0.0,0.0,0.2730841308003471,0.7462191221469073,0.3969491663999085,0.34749748769920924,2.0236518063800153
Mreg,ENSMUSG00000039395,1,72212307,72159442,-,-0.0106,3.1295354,0.4403916597366333,True,0.10524493608337107,1.0970155626829752,1.6673329221915014,2.214585354358793,0.8934861421585083,0.03420275077223778,0.019140057265758514,0.0004943686935930659,0.0,0.0,0.019208634900158048,0.08789497384708957,0.04823029198852399,0.1813859909159502,0.5101165274235878
Pecr,ENSMUSG00000026189,1,72284314,72259167,-,0.0158,0.17410676,-0.12261962890625,False,,,,,,,,,,,,,,,
Aamp,ENSMUSG00000006299,1,74284738,74279840,-,-0.0204,0.04881247,-2.067002773284912,False,,,,,,,,,,,,,,,
Usp37,ENSMUSG00000033364,1,74544284,74435511,-,0.0575,1.9941608,0.3011209964752197,True,0.10698674614045518,0.037145097740761204,0.14323247582891208,9.822087460458482,10.791665428876877,1.0236907005310059,0.15438364446163177,0.31182364183841893,0.0,0.0,0.3853643439376833,2.811676570805254,0.40071615237935354,0.44767390153329883,3.86671105581257
Zfp142,ENSMUSG00000026135,1,74588246,74565127,-,-0.0118,0.91917783,-0.6851474046707153,False,,,,,,,,,,,,,,,
Rnf25,ENSMUSG00000026171,1,74601397,74593748,-,-0.0325,0.76095146,-0.6305063962936401,False,,,,,,,,,,,,,,,
Nhej1,ENSMUSG00000026162,1,75125200,74967139,-,0.0699,0.74448943,-0.41133618354797363,False,,,,,,,,,,,,,,,
Cnppd1,ENSMUSG00000033159,1,75142711,75134554,-,-0.0577,0.17528844,-0.5473648309707642,False,,,,,,,,,,,,,,,
Atg9a,ENSMUSG00000033124,1,75192196,75180860,-,-0.0469,0.36524957,-0.2607855796813965,False,,,,,,,,,,,,,,,
Tuba4a,ENSMUSG00000026202,1,75219865,75214228,-,0.1993,0.012954153,-0.15584158897399902,False,,,,,,,,,,,,,,,
Dnpep,ENSMUSG00000026209,1,75317990,75307896,-,0.0488,0.07679964,-2.4722115993499756,False,,,,,,,,,,,,,,,
Farsb,ENSMUSG00000026245,1,78488897,78417975,-,0.0844,0.719175,0.08223772048950195,True,0.09414648698635623,0.17851850221750395,0.17554278453165373,14.599621402422187,1.6482331097126002,0.1762513518333435,0.1309935450553894,0.23542678514836693,0.0,0.0,0.19222779209542046,0.5785578160649739,0.43338127305795404,0.9495961946918721,4.163266579936841
Ap1s3,ENSMUSG00000054702,1,79671972,79606876,-,0.0606,3.0534449,-0.1907721757888794,False,,,,,,,,,,,,,,,
Wdfy1,ENSMUSG00000073643,1,79776143,79702262,-,-0.0818,0.9776193,-1.2854976654052734,False,,,,,,,,,,,,,,,
Serpine2,ENSMUSG00000026249,1,79861180,79794197,-,0.0564,0.10596945,0.05997180938720703,True,0.19619490170761444,3.6052297138735043,0.3029361794145529,3.89334050897976,0.3088752143085003,0.016478994861245155,0.07735985517501831,1.6456581510212843e-06,0.0,0.0,0.3614043905953648,0.05296856246679393,0.24774682332344095,1.4864618082428183,1.3021229717245006
Cul3,ENSMUSG00000004364,1,80340480,80264923,-,0.0308,1.569017,-0.8766416311264038,False,,,,,,,,,,,,,,,
Dock10,ENSMUSG00000038608,1,80758527,80501073,-,-0.0708,13.116265,-2.078155040740967,False,,,,,,,,,,,,,,,
Trip12,ENSMUSG00000026219,1,84840516,84721189,-,-0.0368,1.7180684,-0.8028252124786377,False,,,,,,,,,,,,,,,
Sp110,ENSMUSG00000070034,1,85598817,85576899,-,-0.1564,0.11596987,-0.250146746635437,False,,,,,,,,,,,,,,,
A630001G21Rik,ENSMUSG00000052760,1,85778643,85717083,-,-0.0502,0.90979594,-0.14015114307403564,False,,,,,,,,,,,,,,,
Gpr55,ENSMUSG00000049608,1,85961007,85938318,-,-0.0092,0.7047413,-0.11859750747680664,False,,,,,,,,,,,,,,,
Ncl,ENSMUSG00000026234,1,86359400,86344719,-,0.3456,0.056882776,-1.5094573497772217,False,,,,,,,,,,,,,,,
Pde6d,ENSMUSG00000026239,1,86582629,86542994,-,-0.0156,1.7722856,-1.4203181266784668,False,,,,,,,,,,,,,,,
Usp40,ENSMUSG00000005501,1,88008551,87945119,-,-0.0333,1.4629647,-0.38689589500427246,False,,,,,,,,,,,,,,,
Hjurp,ENSMUSG00000044783,1,88277633,88262471,-,0.0629,0.3071442,0.6365779340267181,True,0.3898933243340538,1.143376200283036,0.3783471443890657,14.409910436977455,0.4903194509446621,0.12550045549869537,0.31354671716690063,0.3135170431969003,0.0,0.0,0.3496386558350132,0.3449270674214779,0.8742882731081597,0.539384413059886,2.081030855725672
Arl4c,ENSMUSG00000049866,1,88702221,88673125,-,-0.0968,0.3518451,-0.04939007759094238,False,,,,,,,,,,,,,,,
Ilkap,ENSMUSG00000026309,1,91398815,91373861,-,0.1238,0.38746235,-0.9468646049499512,False,,,,,,,,,,,,,,,
Hdac4,ENSMUSG00000026313,1,92195699,91928779,-,-0.0913,2.0931563,-0.20523786544799805,False,,,,,,,,,,,,,,,
Ndufa10,ENSMUSG00000026260,1,92473860,92439010,-,0.1287,0.16296247,-1.4166615009307861,False,,,,,,,,,,,,,,,
Cops9,ENSMUSG00000073616,1,92641985,92637145,-,0.0781,0.026563967,-4.576878070831299,False,,,,,,,,,,,,,,,
Mterf4,ENSMUSG00000026273,1,93305915,93299211,-,0.003,0.18352337,-0.27041399478912354,False,,,,,,,,,,,,,,,
Pask,ENSMUSG00000026274,1,93343482,93308770,-,0.0895,0.5065516,0.4917115569114685,True,0.07311056072908165,0.35543026716446274,0.2711572679846341,7.066791938221005,2.375065516233444,0.08311981707811356,0.060632046312093735,0.2754271934081915,0.0,0.0,0.0427651557203728,0.20268175842045055,0.15307469045390087,0.6764493818293348,1.8031020904880786
Hdlbp,ENSMUSG00000034088,1,93478815,93405940,-,0.2369,0.34810847,0.23589253425598145,True,0.5891397642662033,0.8427348859660087,0.2867655421640404,10.453206850432414,0.20443078614771368,0.17070372402668,0.394546777009964,0.3298500475484677,0.0,0.0,0.3991285421995873,0.48687635442320004,1.12133843329703,0.5278235760429896,2.7426130723996236
Stk25,ENSMUSG00000026277,1,93658659,93619751,-,-0.0315,0.21158391,-0.5888745784759521,False,,,,,,,,,,,,,,,
Thap4,ENSMUSG00000026279,1,93754864,93701935,-,0.0178,0.50431824,-0.5517606735229492,False,,,,,,,,,,,,,,,
Dtymk,ENSMUSG00000026281,1,93801934,93792576,-,0.1976,0.8694799,-0.9053030014038086,False,,,,,,,,,,,,,,,
Pdcd1,ENSMUSG00000026285,1,94052553,94038305,-,0.1159,0.42085698,0.5962985455989838,True,0.5050277844559414,0.6269900266556127,0.27184031414038845,12.056394901663843,0.7563934803009034,0.29315441846847534,0.474771648645401,0.27807313987464316,0.0,0.0,0.4612515925224655,0.715589198917005,1.3570315080437938,0.7198445813620382,2.5830194666569546
St8sia4,ENSMUSG00000040710,1,95667571,95587682,-,-0.0566,1.495414,-0.07194805145263672,False,,,,,,,,,,,,,,,
D1Ertd622e,ENSMUSG00000044768,1,97662074,97606318,-,-0.0049,0.34430763,-0.3157428503036499,False,,,,,,,,,,,,,,,
Ppip5k2,ENSMUSG00000040648,1,97770411,97706048,-,0.0158,1.2250973,-0.3592863082885742,False,,,,,,,,,,,,,,,
Pam,ENSMUSG00000026335,1,98095646,97795114,-,-0.0168,7.2248435,-1.180023431777954,False,,,,,,,,,,,,,,,
Pign,ENSMUSG00000056536,1,105663677,105518422,-,-0.0193,4.916548,-2.505802631378174,False,,,,,,,,,,,,,,,
Bcl2,ENSMUSG00000057329,1,106714274,106538178,-,-0.167,2.1532652,0.7839052677154541,True,1.1158249606774837,0.1958014602179927,0.48526985268514383,8.702134243366041,1.4838005805015564,1.3932275772094727,0.43661582469940186,0.2850377448140714,0.0,0.0,0.4778380649807905,4.471155978472427,1.3257471383549273,0.6596894485458673,1.5450194646919317
Kdsr,ENSMUSG00000009905,1,106759727,106720459,-,-0.0828,0.45080298,-0.34358155727386475,False,,,,,,,,,,,,,,,
Vps4b,ENSMUSG00000009907,1,106796728,106764071,-,-0.0084,1.5150834,-2.3431944847106934,False,,,,,,,,,,,,,,,
Tsn,ENSMUSG00000026374,1,118311739,118294778,-,0.2497,0.08787622,-0.3212045431137085,False,,,,,,,,,,,,,,,
Ptpn4,ENSMUSG00000026384,1,119837613,119652467,-,-0.0821,1.9517194,-2.5619924068450928,False,,,,,,,,,,,,,,,
Dbi,ENSMUSG00000026385,1,120121078,120113280,-,0.3636,0.008768552,-1.4984126091003418,False,,,,,,,,,,,,,,,
Insig2,ENSMUSG00000003721,1,121332589,121304353,-,-0.0075,0.41870475,-0.2982954978942871,False,,,,,,,,,,,,,,,
Ddx18,ENSMUSG00000001674,1,121567989,121553835,-,0.0742,0.13244857,0.053457796573638916,True,0.22967183116277431,1.35843670262456,0.2449979112371507,10.702185738044385,0.35504983308414617,0.06143461912870407,0.21902836859226227,0.21486187375248866,0.0,0.0,0.3291151770463391,0.1895271837541259,0.7839685314302814,1.1371720518738315,2.6245074387934704
Actr3,ENSMUSG00000026341,1,125435727,125392905,-,0.2331,0.20798147,-0.09602272510528564,False,,,,,,,,,,,,,,,
Tmem163,ENSMUSG00000026347,1,127679548,127486546,-,0.0301,11.115473,0.6815452873706818,True,0.9388354151342303,0.0695997387587049,0.8891829120463025,7.15295603240328,7.1238809895515445,3.511359691619873,0.232895165681839,0.2958228691198202,0.0,0.0,0.40457555798043754,11.341966804557114,0.741826320179449,0.4839466159432674,0.9529663107807446
Zranb3,ENSMUSG00000036086,1,128103047,127954184,-,0.0442,1.9965694,0.13381236791610718,True,0.04656347501417979,0.07748295170652522,0.21085745176542012,6.998780843615034,7.343968523873222,0.22152133285999298,0.03636402636766434,0.24500107317879316,0.0,0.0,0.004014285266644447,0.6479763098082303,0.11496704809592459,0.8298582380644234,1.8503634301195608
Mcm6,ENSMUSG00000026355,1,128359664,128331590,-,0.4204,0.5027415,0.761350080370903,True,2.2728278367590646,0.8925389226314819,0.3700555721308364,8.650315100088514,0.27879830673336986,0.8311251997947693,1.4085689783096313,0.5141331754879983,0.0,0.0,0.47578819415977763,2.210249235660039,3.9421605358606784,0.19080145024484463,1.8084029953558338
Dars,ENSMUSG00000026356,1,128417368,128363707,-,0.1538,0.35418475,-0.13331127166748047,False,,,,,,,,,,,,,,,
Cxcr4,ENSMUSG00000045382,1,128592293,128588199,-,-0.0379,0.04676118,-0.031813740730285645,False,,,,,,,,,,,,,,,
Cd55,ENSMUSG00000026399,1,130462744,130439027,-,-0.1072,0.3774108,0.3668367862701416,True,0.13408974850349428,0.3777268667556844,0.29283318721176865,7.451241638235361,1.2050880959547228,0.11528594046831131,0.12379444390535355,0.06459318730550408,0.0,0.0,0.48365677998909545,0.4869509046913209,0.4662014057835693,3.7611939193701818,2.8897925528911106
Mapkapk2,ENSMUSG00000016528,1,131097826,131053700,-,0.0171,1.4413276,-0.33260226249694824,False,,,,,,,,,,,,,,,
Dyrk3,ENSMUSG00000016526,1,131138340,131127455,-,0.0868,1.2188445,-0.1465768814086914,False,,,,,,,,,,,,,,,
Rassf5,ENSMUSG00000026430,1,131245258,131176410,-,-0.0733,0.084879525,-1.4658997058868408,False,,,,,,,,,,,,,,,
Ikbke,ENSMUSG00000042349,1,131279606,131254343,-,-0.1157,0.42658964,-0.14080214500427246,False,,,,,,,,,,,,,,,
Srgap2,ENSMUSG00000026425,1,131527352,131285251,-,-0.0434,4.967764,-0.5552315711975098,False,,,,,,,,,,,,,,,
Mdm4,ENSMUSG00000054387,1,133030561,132959484,-,-0.0384,2.745658,-4.02810525894165,False,,,,,,,,,,,,,,,
Snrpe,ENSMUSG00000090553,1,133610291,133603871,-,0.3906,0.04344237,-0.43666744232177734,False,,,,,,,,,,,,,,,
Lax1,ENSMUSG00000051998,1,133690108,133679091,-,-0.0931,0.6115784,0.5678905844688416,True,0.5434925667685947,0.6190920942621645,0.4791128142985661,11.601367014884172,0.44037308916449547,0.28778696060180664,0.3087821304798126,0.29307386791561296,0.0,0.0,0.3431647111373627,0.8444323777584277,0.9542447740918603,0.6500329523237566,1.7331086225123524
Atp2b4,ENSMUSG00000026463,1,133801041,133699457,-,-0.0304,0.5336031,0.20543617010116577,True,0.25025074046426277,0.3220891364584407,0.23333956001620834,16.162570523103927,1.3836305582523345,0.26047483086586,0.25367307662963867,0.2657297892489808,0.0,0.0,0.315289069454772,0.7309754182055929,0.7251578067943196,0.799466362156396,2.879673518803614
Btg2,ENSMUSG00000020423,1,134079120,134075170,-,-0.2306,0.031212036,0.09855496883392334,True,3.395066090969011,10.268050556387017,0.4307461527871797,9.368459884319638,0.02363517782650888,0.09606421738862991,1.9204570055007935,0.2800210043201531,0.0,0.0,0.48858382363205577,0.2851180144147909,5.141816570841033,0.64440046119791,1.8542387009189676
Tmem183a,ENSMUSG00000042305,1,134361979,134346097,-,0.0697,0.47039944,-0.4686483144760132,False,,,,,,,,,,,,,,,
Ppp1r12b,ENSMUSG00000073557,1,134955942,134754658,-,-0.0325,4.9665165,-5.006443977355957,False,,,,,,,,,,,,,,,
Rnpep,ENSMUSG00000041926,1,135284084,135262712,-,0.2034,0.25357872,-0.4064255952835083,False,,,,,,,,,,,,,,,
Timm17a,ENSMUSG00000062580,1,135313778,135295213,-,0.1671,0.066381834,0.04189521074295044,True,0.36293247107851034,2.8886464726406644,0.16598435898281022,10.97791650081491,0.18705728510394692,0.050101686269044876,0.3980792760848999,0.20885458531821705,0.0,0.0,0.3669801203950647,0.1443153055339364,1.5315268440493222,1.2480077925586452,2.7505709182298186
Ipo9,ENSMUSG00000041879,1,135430499,135382312,-,0.0589,1.9374192,-0.0916435718536377,False,,,,,,,,,,,,,,,
Camsap2,ENSMUSG00000041570,1,136346104,136268123,-,-0.0506,1.2188746,-0.280336856842041,False,,,,,,,,,,,,,,,
Ptprc,ENSMUSG00000026395,1,138175708,138062861,-,-0.1792,1.0137396,-4.780519485473633,False,,,,,,,,,,,,,,,
Nek7,ENSMUSG00000026393,1,138620141,138482875,-,-0.0163,1.1057249,0.17881566286087036,True,0.33645791567857053,0.1885274932043594,0.2826797360613941,13.568521879244804,0.829875337779522,0.4197405278682709,0.23898456990718842,0.22167690257300784,0.0,0.0,0.309182377089037,1.7017145707437076,0.8745425849639137,1.1082742820415716,2.8762389452107637
2310009B15Rik,ENSMUSG00000079283,1,138856852,138851983,-,0.0117,0.16073167,-0.5817303657531738,False,,,,,,,,,,,,,,,
Cdc73,ENSMUSG00000026361,1,143702893,143598800,-,-0.0132,1.9306515,-1.9694287776947021,False,,,,,,,,,,,,,,,
