,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,fit_r2
Nabp1,ENSMUSG00000026107,1,51478425,51465862,-,0.0087,2.788818,-1.7544772624969482,False,,,,,,,,,,,,,,,,-1.7530889511108398
Gls,ENSMUSG00000026103,1,52233232,52163448,-,-0.0111,4.4405427,-3.88720703125,False,,,,,,,,,,,,,,,,-3.4693312644958496
Nab1,ENSMUSG00000002881,1,52500679,52457294,-,0.1477,0.49369028,0.1935250163078308,True,0.270035456968916,0.5689679988472007,0.22489143776598808,12.453845105668563,0.2566487145423889,0.13497459888458252,0.24849334359169006,0.3388352980288381,0.0,0.0,0.22574866517351044,0.35224255139885685,0.6943720239696318,0.4311969555093269,3.0816660924920596,0.19799965620040894
Inpp1,ENSMUSG00000026102,1,52817688,52785427,-,-0.0437,0.29649898,-0.5998914241790771,False,,,,,,,,,,,,,,,,-0.062091946601867676
Stk17b,ENSMUSG00000026094,1,53785224,53755506,-,-0.0515,0.5701987,-1.2879815101623535,False,,,,,,,,,,,,,,,,-0.02924644947052002
Ankrd44,ENSMUSG00000052331,1,54926387,54645340,-,-0.0198,6.5531635,-3.017730712890625,False,,,,,,,,,,,,,,,,-1.8354034423828125
Sf3b1,ENSMUSG00000025982,1,55027481,54985169,-,-0.0226,0.27828062,-2.7617266178131104,False,,,,,,,,,,,,,,,,-0.42164289951324463
Hspd1,ENSMUSG00000025980,1,55088243,55077835,-,0.0816,0.029768454,-1.2109837532043457,False,,,,,,,,,,,,,,,,-0.13876795768737793
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,0.0146,0.82851493,-0.9691535234451294,False,,,,,,,,,,,,,,,,-0.9560681581497192
Clk1,ENSMUSG00000026034,1,58424066,58410189,-,-0.1966,0.84572816,-0.330971360206604,False,,,,,,,,,,,,,,,,-0.32949531078338623
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.0326,0.37568888,-1.3998303413391113,False,,,,,,,,,,,,,,,,-0.18988215923309326
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.047,0.8522527,-0.5499668121337891,False,,,,,,,,,,,,,,,,-0.5498802661895752
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.0363,1.014861,-0.6049833297729492,False,,,,,,,,,,,,,,,,-0.5304757356643677
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0449,4.2833843,-3.6303110122680664,False,,,,,,,,,,,,,,,,-3.1895599365234375
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,-0.0297,0.94261295,-0.4462343454360962,False,,,,,,,,,,,,,,,,0.055080294609069824
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0789,2.0020804,-1.0026237964630127,False,,,,,,,,,,,,,,,,-0.7629327774047852
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0549,0.6733319,-0.7415947914123535,False,,,,,,,,,,,,,,,,-0.3905665874481201
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1166,0.48069575,0.1371191143989563,True,0.0790603038117842,0.32157686219215537,0.16708347583633792,11.583222837283161,1.1627675592899323,0.09170722216367722,0.09661547839641571,0.22853267295081908,0.0,0.0,0.2567108901416221,0.26441328080086607,0.29330413721116455,1.0584735705913393,3.1123038797038864,0.22412711381912231
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.1336,0.15723422,-0.740202784538269,False,,,,,,,,,,,,,,,,0.08450120687484741
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,0.0107,0.7135435,-0.6384024620056152,False,,,,,,,,,,,,,,,,-0.21626543998718262
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0629,3.1879601,0.04581177234649658,True,0.030234859294871075,0.07269545266866904,0.17026204205857648,11.203673431782622,4.582994856801298,0.14893361926078796,0.03756563737988472,0.19909202064850537,0.0,0.0,0.17055584812652508,0.5263662090217848,0.10852955302608938,1.2846775121251277,3.4654595381992066,0.08887678384780884
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,0.1681,0.7067523,0.39454585313796997,True,0.1566706218651354,0.7041577847001727,0.39645936255157005,5.755724428381706,0.3574962987005711,0.05984683334827423,0.07909908145666122,0.2935684398747377,0.0,0.0,0.11625405106512227,0.15768017326340822,0.1936317847335133,0.5742661961317527,1.7876026060257166,0.4894094467163086
Usp37,ENSMUSG00000033364,1,74544284,74435511,-,-0.0056,3.2267365,0.03393524885177612,True,0.03926657953127642,0.058406952152908725,0.1480894953271901,15.021749969510276,4.883256996075312,0.21086424589157104,0.05466003343462944,0.28798995169353475,0.0,0.0,0.09152706332967808,0.6627750518247748,0.1468567842746089,0.6767867049957866,4.43815435791492,0.08134394884109497
Cnppd1,ENSMUSG00000033159,1,75142711,75134554,-,-0.0735,0.22812448,-0.8678268194198608,False,,,,,,,,,,,,,,,,-0.08406031131744385
Farsb,ENSMUSG00000026245,1,78488897,78417975,-,0.0841,2.422612,-2.786318063735962,False,,,,,,,,,,,,,,,,-2.640362501144409
Ap1s3,ENSMUSG00000054702,1,79671972,79606876,-,0.0989,2.0222726,-0.8388588428497314,False,,,,,,,,,,,,,,,,-0.7451300621032715
Wdfy1,ENSMUSG00000073643,1,79776143,79702262,-,-0.0398,1.7447584,-0.80156409740448,False,,,,,,,,,,,,,,,,-0.7992744445800781
Cul3,ENSMUSG00000004364,1,80340480,80264923,-,-0.0703,0.8965593,-0.5257525444030762,False,,,,,,,,,,,,,,,,-0.5143206119537354
Dock10,ENSMUSG00000038608,1,80758527,80501073,-,-0.0294,9.199521,-6.914845943450928,False,,,,,,,,,,,,,,,,-3.2799673080444336
Trip12,ENSMUSG00000026219,1,84840516,84721189,-,-0.0388,1.3143183,-1.4592955112457275,False,,,,,,,,,,,,,,,,-1.3949406147003174
Sp110,ENSMUSG00000070034,1,85598817,85576899,-,-0.0453,0.08879072,-1.2674670219421387,False,,,,,,,,,,,,,,,,-0.11708784103393555
A630001G21Rik,ENSMUSG00000052760,1,85778643,85717083,-,-0.0118,1.1837894,-0.2855328321456909,False,,,,,,,,,,,,,,,,-0.0069620609283447266
Ncl,ENSMUSG00000026234,1,86359400,86344719,-,0.1617,0.058345623,-0.27620136737823486,False,,,,,,,,,,,,,,,,-0.152427077293396
Hjurp,ENSMUSG00000044783,1,88277633,88262471,-,0.0349,0.34790388,0.3525041341781616,True,0.11051938449290215,0.8197641878958191,0.21217133291921145,13.760573649121179,0.4102459341287612,0.04709150642156601,0.16271266341209412,0.27429540598422686,0.0,0.0,0.3413847832748912,0.12496804847448867,0.41476276080156194,0.6020801855220123,3.612792765067541,0.3650624752044678
Ilkap,ENSMUSG00000026309,1,91398815,91373861,-,0.0182,0.19375822,-0.6356818675994873,False,,,,,,,,,,,,,,,,-0.22991859912872314
Hdac4,ENSMUSG00000026313,1,92195699,91928779,-,-0.0974,1.226584,-0.1545555591583252,False,,,,,,,,,,,,,,,,-0.0956261157989502
Ndufa10,ENSMUSG00000026260,1,92473860,92439010,-,0.136,0.17280379,-1.812929630279541,False,,,,,,,,,,,,,,,,-0.011242985725402832
Cops9,ENSMUSG00000073616,1,92641985,92637145,-,0.1506,0.03830991,-6.971594333648682,False,,,,,,,,,,,,,,,,0.03241598606109619
Hdlbp,ENSMUSG00000034088,1,93478815,93405940,-,0.1264,0.46789455,-0.7275213003158569,False,,,,,,,,,,,,,,,,-0.7059845924377441
Dtymk,ENSMUSG00000026281,1,93801934,93792576,-,0.108,0.4617428,0.41531485319137573,True,0.18087117944940953,0.7739504250260799,0.3231031691722234,12.052129150032624,0.6785063296556473,0.0901709794998169,0.1627979725599289,0.27220170357729445,0.0,0.0,0.2299257779975225,0.24322503197229825,0.42244107147742965,0.6331175781969208,2.221670984518846,0.4659879207611084
St8sia4,ENSMUSG00000040710,1,95667571,95587682,-,-0.0484,2.0530717,-0.720781683921814,False,,,,,,,,,,,,,,,,-0.720008373260498
D1Ertd622e,ENSMUSG00000044768,1,97662074,97606318,-,0.0048,0.12787925,-0.7799875736236572,False,,,,,,,,,,,,,,,,-0.007277727127075195
Bcl2,ENSMUSG00000057329,1,106714274,106538178,-,-0.1678,2.2709205,0.8039864152669907,True,0.5979059014061369,0.22493919475859186,0.4784458607721714,8.016462536030417,1.2367736542224883,0.6969696879386902,0.2620454430580139,0.30113035235756,0.0,0.0,0.4505586924317689,1.8193846044503592,0.6938515306000823,0.5305274750134263,1.5366705126632945,0.8120339959859848
Vps4b,ENSMUSG00000009907,1,106796728,106764071,-,0.0098,1.0217724,-0.36805057525634766,False,,,,,,,,,,,,,,,,-0.3666055202484131
Tsn,ENSMUSG00000026374,1,118311739,118294778,-,0.0815,0.104308255,-2.8698010444641113,False,,,,,,,,,,,,,,,,0.06955009698867798
Ptpn4,ENSMUSG00000026384,1,119837613,119652467,-,-0.0116,1.8067529,-1.2281033992767334,False,,,,,,,,,,,,,,,,-1.134509801864624
Dbi,ENSMUSG00000026385,1,120121078,120113280,-,0.3449,0.013412149,-2.152524948120117,False,,,,,,,,,,,,,,,,0.04926425218582153
Insig2,ENSMUSG00000003721,1,121332589,121304353,-,-0.0603,0.7419016,-0.6425094604492188,False,,,,,,,,,,,,,,,,-0.21548163890838623
Ddx18,ENSMUSG00000001674,1,121567989,121553835,-,-0.0634,0.1722249,-0.28981852531433105,False,,,,,,,,,,,,,,,,0.2380322813987732
Actr3,ENSMUSG00000026341,1,125435727,125392905,-,0.2374,0.090350464,-0.4405517578125,False,,,,,,,,,,,,,,,,-0.42717671394348145
Tmem163,ENSMUSG00000026347,1,127679548,127486546,-,0.1472,9.556826,0.42795783281326294,False,0.10896403784787397,0.03260152692008359,0.21341052396972712,10.534457502693328,13.157444296942815,1.0105031728744507,0.09258771687746048,0.3177425904019088,0.0,0.0,0.09737319189696653,2.708878474357732,0.2571908735573806,0.5491822914557901,2.810462193913445,0.4968743920326233
Mcm6,ENSMUSG00000026355,1,128359664,128331590,-,0.2142,0.19803359,0.4154295325279236,True,0.5502837340338059,1.2971853154961899,0.20862311299021863,13.328848992641321,0.3499904740601778,0.15295767784118652,0.6883282661437988,0.34882910237602954,0.0,0.0,0.4638251955097956,0.3830907186307886,1.6663048138263925,0.4477282754790785,3.3039465385952016,0.43796443939208984
Dars,ENSMUSG00000026356,1,128417368,128363707,-,0.0592,0.36470327,-0.9351685047149658,False,,,,,,,,,,,,,,,,-0.033115386962890625
Cd55,ENSMUSG00000026399,1,130462744,130439027,-,-0.1023,0.44080693,0.4596163034439087,True,0.13517791429154047,0.5393336405480064,0.2773398503549256,8.860701213461537,1.1135764718055725,0.08140784502029419,0.10965728014707565,0.2294447719925857,0.0,0.0,0.4312718131183765,0.22012867461311986,0.3801881803183591,0.8823118525249034,2.559985869589285,0.4975525140762329
Mapkapk2,ENSMUSG00000016528,1,131097826,131053700,-,0.0272,1.0749961,-0.3756437301635742,False,,,,,,,,,,,,,,,,-0.08279812335968018
Ikbke,ENSMUSG00000042349,1,131279606,131254343,-,-0.0965,0.7200249,-0.21680688858032227,False,,,,,,,,,,,,,,,,0.015447139739990234
Srgap2,ENSMUSG00000026425,1,131527352,131285251,-,-0.0002,6.283858,-0.35085737705230713,False,,,,,,,,,,,,,,,,-0.3065296411514282
Snrpe,ENSMUSG00000090553,1,133610291,133603871,-,0.2839,0.054383144,-0.9365086555480957,False,,,,,,,,,,,,,,,,0.015118420124053955
Lax1,ENSMUSG00000051998,1,133690108,133679091,-,-0.0507,0.89875096,0.3073468804359436,True,0.2093753478859782,0.3568772456530645,0.3332663417070405,6.006247698748322,0.6874865949153899,0.161911740899086,0.10951334983110428,0.27351460141085493,0.0,0.0,0.0954791674066861,0.45385504482644984,0.3095332258862668,0.7258106976099219,1.8295417534481104,0.35322272777557373
Atp2b4,ENSMUSG00000026463,1,133801041,133699457,-,-0.0137,2.0312974,0.4404307007789612,True,0.10191653187128946,0.24019100451541078,0.3686135589461475,9.68860347315338,0.9510536223649979,0.12844404578208923,0.0638132393360138,0.289933561560707,0.0,0.0,0.002812407322926198,0.36079799642535965,0.16930649784425725,0.6764557604042547,2.068426391320839,0.46750468015670776
Btg2,ENSMUSG00000020423,1,134079120,134075170,-,-0.1868,0.070931226,-1.6075427532196045,False,,,,,,,,,,,,,,,,-0.04952514171600342
Tmem183a,ENSMUSG00000042305,1,134361979,134346097,-,0.039,0.55761755,-1.1559841632843018,False,,,,,,,,,,,,,,,,-0.17512643337249756
Rnpep,ENSMUSG00000041926,1,135284084,135262712,-,0.082,0.21142216,-0.4471703767776489,False,,,,,,,,,,,,,,,,-0.20947659015655518
Timm17a,ENSMUSG00000062580,1,135313778,135295213,-,0.0846,0.09429685,-1.1849679946899414,False,,,,,,,,,,,,,,,,-0.024517059326171875
Ipo9,ENSMUSG00000041879,1,135430499,135382312,-,0.0302,2.0034845,-0.5177803039550781,False,,,,,,,,,,,,,,,,-0.3993499279022217
Ptprc,ENSMUSG00000026395,1,138175708,138062861,-,-0.225,0.9581597,0.10727226734161377,True,3.321394102250146,0.6295146875381944,0.532485683254655,20.685826949262616,0.36031066675980883,0.7864494323730469,1.0549707412719727,0.2907849957841198,0.0,0.0,0.42526571368556876,4.1809974821632565,4.300593838609498,1.4735073259490084,2.1309033928713874,0.10978329181671143
Nek7,ENSMUSG00000026393,1,138620141,138482875,-,0.0189,1.6281844,-0.3898279666900635,False,,,,,,,,,,,,,,,,-0.21315598487854004
Cdc73,ENSMUSG00000026361,1,143702893,143598800,-,0.0058,1.3360798,-1.1528816223144531,False,,,,,,,,,,,,,,,,-1.1525647640228271
Rgs2,ENSMUSG00000026360,1,144004161,143999338,-,-0.0466,0.2667274,-0.12095475196838379,False,,,,,,,,,,,,,,,,0.10988163948059082
Rgs1,ENSMUSG00000026358,1,144249242,144242296,-,-0.0152,0.07163837,-0.006337523460388184,False,,,,,,,,,,,,,,,,0.05349797010421753
Swt1,ENSMUSG00000052748,1,151428455,151367699,-,-0.0351,0.6887801,-0.6801028251647949,False,,,,,,,,,,,,,,,,-0.6452943086624146
1700025G04Rik,ENSMUSG00000032666,1,152090125,151852403,-,0.0238,11.808649,-0.3178095817565918,False,,,,,,,,,,,,,,,,-0.3127152919769287
Smg7,ENSMUSG00000042772,1,152902646,152836995,-,0.0186,2.2478092,-1.9062800407409668,False,,,,,,,,,,,,,,,,-1.8791284561157227
Lamc1,ENSMUSG00000026478,1,153332786,153218922,-,0.0635,2.4215808,-0.14136111736297607,False,,,,,,,,,,,,,,,,-0.08511960506439209
Dhx9,ENSMUSG00000042699,1,153487660,153455758,-,0.0469,0.29691285,-0.17812061309814453,False,,,,,,,,,,,,,,,,-0.1605823040008545
Xpr1,ENSMUSG00000026469,1,155417415,155275701,-,-0.0426,3.335693,-2.742067575454712,False,,,,,,,,,,,,,,,,-2.5450289249420166
Qsox1,ENSMUSG00000033684,1,155812889,155776029,-,-0.036,0.4116645,-0.8196084499359131,False,,,,,,,,,,,,,,,,0.006545066833496094
Cep350,ENSMUSG00000033671,1,155973255,155844964,-,-0.0327,1.5116484,-0.34330058097839355,False,,,,,,,,,,,,,,,,-0.33733487129211426
Tor1aip1,ENSMUSG00000026466,1,156036480,156004599,-,0.0221,0.98540723,-0.6727969646453857,False,,,,,,,,,,,,,,,,-0.25009429454803467
Soat1,ENSMUSG00000026600,1,156474331,156424525,-,-0.0617,0.7258611,-0.6903445720672607,False,,,,,,,,,,,,,,,,-0.4857931137084961
Ralgps2,ENSMUSG00000026594,1,156939626,156804166,-,-0.0465,3.014369,-0.42675745487213135,False,,,,,,,,,,,,,,,,-0.3327258825302124
Cacybp,ENSMUSG00000014226,1,160212875,160202367,-,0.106,0.035191696,-1.5637290477752686,False,,,,,,,,,,,,,,,,0.08411943912506104
Rabgap1l,ENSMUSG00000026721,1,160793211,160219174,-,-0.0056,10.627651,-0.1789335012435913,False,,,,,,,,,,,,,,,,-0.1710066795349121
Prdx6,ENSMUSG00000026701,1,161251219,161240112,-,0.0021,0.061051868,-2.752872943878174,False,,,,,,,,,,,,,,,,-0.07062697410583496
Fasl,ENSMUSG00000000817,1,161788495,161780689,-,0.0144,0.39900932,0.2209041714668274,True,0.086089071582812,0.27552365646813326,0.2760183760744311,9.82049576515975,2.120360838174819,0.10614337772130966,0.08147120475769043,0.21869676330227994,0.0,0.0,0.14991728614801247,0.3153420309712508,0.26430029794573784,1.092884177072961,2.6465245971831344,0.23869407176971436
Suco,ENSMUSG00000040297,1,161876682,161816114,-,-0.0434,2.0340564,-0.8314685821533203,False,,,,,,,,,,,,,,,,-0.6183890104293823
Prrc2c,ENSMUSG00000040225,1,162740556,162670725,-,-0.0865,0.5858191,-1.1658508777618408,False,,,,,,,,,,,,,,,,-0.8168089389801025
Tiprl,ENSMUSG00000040843,1,165236996,165212286,-,0.043,0.83233005,-6.721134662628174,False,,,,,,,,,,,,,,,,-0.20641660690307617
Dcaf6,ENSMUSG00000026571,1,165460475,165328698,-,-0.0213,3.0017655,-1.703913927078247,False,,,,,,,,,,,,,,,,-1.6835713386535645
Rcsd1,ENSMUSG00000040723,1,165709757,165646516,-,-0.0416,0.5438591,-1.0220112800598145,False,,,,,,,,,,,,,,,,-0.1868762969970703
Pou2f1,ENSMUSG00000026565,1,166002678,165865154,-,-0.0102,3.8640049,-1.537327766418457,False,,,,,,,,,,,,,,,,-1.519737958908081
Uck2,ENSMUSG00000026558,1,167285320,167222883,-,0.152,0.731656,-0.3310497999191284,False,,,,,,,,,,,,,,,,-0.11336362361907959
Uap1,ENSMUSG00000026670,1,170174957,170141938,-,0.0259,0.49778917,-0.22885918617248535,False,,,,,,,,,,,,,,,,0.09126728773117065
Uhmk1,ENSMUSG00000026667,1,170215397,170193420,-,-0.0421,0.56650555,-0.7859053611755371,False,,,,,,,,,,,,,,,,-0.1340179443359375
Atf6,ENSMUSG00000026663,1,170867771,170704674,-,0.0586,5.5253296,0.19124996662139893,False,0.03698484445777888,0.04290964640115725,0.1745119755385435,18.01785850616744,5.898751831054688,0.21836885809898376,0.045348890125751495,0.2612537926950795,0.0,0.0,0.0011058557436407364,0.6789533882122163,0.12271026571698744,0.7835553585709343,4.609265541843498,0.21122992038726807
Sdhc,ENSMUSG00000058076,1,171150603,171127165,-,0.0899,0.20781459,-3.3014326095581055,False,,,,,,,,,,,,,,,,-0.0474013090133667
Fcer1g,ENSMUSG00000058715,1,171234365,171229572,-,-0.0315,0.021580946,0.8421453535556793,False,15.743011175177054,39.140925849943045,1.4043751298385183,15.633450671975746,0.012421546862460673,0.09480638056993484,3.6063153743743896,0.20264291565872616,0.0,0.0,0.49844350914803986,0.2197472341023781,11.373668970090563,0.2515287467021419,0.9255624718548509,0.8425192683935165
Ndufs2,ENSMUSG00000013593,1,171251388,171234853,-,0.0827,0.05232513,-3.324573040008545,False,,,,,,,,,,,,,,,,0.05158501863479614
Ufc1,ENSMUSG00000062963,1,171295024,171288563,-,0.1585,0.14636102,-1.3809103965759277,False,,,,,,,,,,,,,,,,-0.10013997554779053
Slamf7,ENSMUSG00000038179,1,171653035,171632403,-,-0.0108,0.7470328,0.2756621837615967,True,0.13607621592599534,0.26226701058777613,0.14505041034620908,18.129144364229926,1.162672317624092,0.1597498655319214,0.19476290047168732,0.24672946651173458,0.0,0.0,0.14347418378827498,0.4928632027776038,0.5493855212879335,0.9104392241209228,4.427236987135321,0.29559481143951416
Ncstn,ENSMUSG00000003458,1,172082795,172066013,-,-0.0429,0.5916515,-0.5017939805984497,False,,,,,,,,,,,,,,,,-0.4784061908721924
Pea15a,ENSMUSG00000013698,1,172206804,172196728,-,-0.025,0.6020808,-0.8843880891799927,False,,,,,,,,,,,,,,,,0.09806478023529053
Ifi206,ENSMUSG00000037849,1,173491041,173468485,-,-0.0171,0.23575354,-0.7139657735824585,False,,,,,,,,,,,,,,,,0.05701911449432373
Ifi214,ENSMUSG00000070501,1,173535957,173519717,-,-0.0313,0.44185415,-0.7143858671188354,False,,,,,,,,,,,,,,,,0.181013822555542
Ifi213,ENSMUSG00000073491,1,173599274,173566283,-,-0.089,0.7087221,0.08757615089416504,True,0.07586499607430335,0.22962408243073582,0.16175314463590318,12.758768272144826,1.4563114755683477,0.10120051354169846,0.08377523720264435,0.23992162151791005,0.0,0.0,0.25123214943738514,0.28574272210634843,0.23646800837415302,0.9152102549703546,3.314352447440521,0.0876585841178894
Mndal,ENSMUSG00000090272,1,173942491,173849126,-,-0.0421,1.1877688,0.14067471027374268,True,0.26448269167463745,0.2853042228178681,0.26076207396709006,20.30252540107325,1.786472165286541,0.24539342522621155,0.20913368463516235,0.2512033812568041,0.0,0.0,0.26458960453769775,0.9624803034716065,0.7546364665031433,0.9017011286115546,2.9159992903866345,0.14088428020477295
Ifi203,ENSMUSG00000039997,1,173942672,173920407,-,-0.0633,0.19069691,-0.503675103187561,False,,,,,,,,,,,,,,,,-0.05584454536437988
Adss,ENSMUSG00000015961,1,177796511,177762962,-,0.0913,0.46353313,-0.7038047313690186,False,,,,,,,,,,,,,,,,-0.15085899829864502
Hnrnpu,ENSMUSG00000039630,1,178337797,178321108,-,0.0374,0.80564433,0.1745731234550476,True,0.4180821872599331,0.4059020738629552,0.26129770408068925,11.256691245679717,0.44119987607002265,0.26949989795684814,0.2886190712451935,0.25221231460076005,0.0,0.0,0.4100033232620227,0.9867483440075642,1.1643164330001534,0.8213030106952044,2.5127880714922655,0.42715543508529663
Smyd3,ENSMUSG00000055067,1,179518041,178951960,-,-0.0494,4.261268,0.022992253303527832,False,0.043805762909102604,0.037178419164854516,0.2000238395043357,8.896491721542874,16.633005571365356,0.45391935110092163,0.04229993000626564,0.20175940953794497,0.0,0.0,0.14387703951541292,1.2835487072315548,0.13803586946671892,1.3270426339771069,2.6318391604762477,0.036505699157714844
Tfb2m,ENSMUSG00000026492,1,179546267,179528055,-,-0.0253,1.1764092,-0.5018420219421387,False,,,,,,,,,,,,,,,,-0.33037054538726807
Ahctf1,ENSMUSG00000026491,1,179803680,179744894,-,-0.0363,1.1384599,-0.808652400970459,False,,,,,,,,,,,,,,,,-0.7963342666625977
Psen2,ENSMUSG00000010609,1,180263438,180227004,-,-0.0396,0.23897067,-0.3565176725387573,False,,,,,,,,,,,,,,,,-0.14558720588684082
H3f3a,ENSMUSG00000060743,1,180813943,180800832,-,0.2073,0.090457186,-3.02378511428833,False,,,,,,,,,,,,,,,,-0.12158942222595215
Nvl,ENSMUSG00000026516,1,181144204,181087138,-,-0.0015,0.6689742,-0.38543176651000977,False,,,,,,,,,,,,,,,,-0.23420500755310059
