,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,69.268196,-0.5447753667831421,False,,,,,,,,,,,,,,,
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.3693584,-0.35637521743774414,False,,,,,,,,,,,,,,,
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.45629045,-1.8591196537017822,False,,,,,,,,,,,,,,,
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.062049344,-1.6471903324127197,False,,,,,,,,,,,,,,,
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,0.95056456,-3.549309730529785,False,,,,,,,,,,,,,,,
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,3.2527583,0.4234057664871216,True,0.18509527582366556,0.1143365632618985,0.4830332186648678,7.463005503443413,2.363510044813156,0.32569214701652527,0.06511059403419495,0.24029981051684104,0.0,0.0,0.4456150536592255,1.3012629223648726,0.30401851132447866,0.6544790686087663,1.7484741923194023
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.39651978,-0.20619893074035645,False,,,,,,,,,,,,,,,
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,0.81683314,-1.0398430824279785,False,,,,,,,,,,,,,,,
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,0.9080531,-1.0376417636871338,False,,,,,,,,,,,,,,,
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,1.20366,-1.2387194633483887,False,,,,,,,,,,,,,,,
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,0.80542433,-0.31903254985809326,False,,,,,,,,,,,,,,,
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,0.41739544,-0.9455661773681641,False,,,,,,,,,,,,,,,
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.27232683,-0.7289788722991943,False,,,,,,,,,,,,,,,
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,3.7176008,-0.9293621778488159,False,,,,,,,,,,,,,,,
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.055004954,-3.0040736198425293,False,,,,,,,,,,,,,,,
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,0.8605057,0.23343044519424438,True,0.04390025108311201,0.05785414643583211,0.07324552467667168,26.105464761200874,3.7487198364734646,0.29945653676986694,0.11872513592243195,0.3544785380361814,0.0,0.0,0.11364609714021828,0.6760774934199546,0.2733805895028315,0.4511758466896513,7.0785442412918815
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,0.8899525,-0.6775820255279541,False,,,,,,,,,,,,,,,
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,1.1989002,-0.8468866348266602,False,,,,,,,,,,,,,,,
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.06978905,-1.0928070545196533,False,,,,,,,,,,,,,,,
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,1.732744,-1.9062206745147705,False,,,,,,,,,,,,,,,
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,17.060038,-3.3481674194335938,False,,,,,,,,,,,,,,,
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,0.59212625,-0.5399966239929199,False,,,,,,,,,,,,,,,
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.5155702,-0.5399305820465088,False,,,,,,,,,,,,,,,
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.26047733,0.5989709794521332,True,0.3372244397601605,0.9601912725682555,0.2952409269620045,10.53922639978628,0.16529862590134142,0.07905250042676926,0.24270707368850708,0.31227597631672505,0.0,0.0,0.3691101085278954,0.20991218710363824,0.60903877447006,0.46451397495000213,3.0452275481258884
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,1.6213372,-1.3237922191619873,False,,,,,,,,,,,,,,,
Tex30,ENSMUSG00000026049,1,44102441,44086613,-,0.196,0.36961365,-2.1907715797424316,False,,,,,,,,,,,,,,,
Poglut2,ENSMUSG00000026047,1,44118808,44106546,-,0.0253,0.62924397,-0.49026286602020264,False,,,,,,,,,,,,,,,
Slc39a10,ENSMUSG00000025986,1,46892852,46807544,-,-0.005,0.75909185,-0.3428809642791748,False,,,,,,,,,,,,,,,
Nabp1,ENSMUSG00000026107,1,51478425,51465862,-,-0.0297,4.1160297,-1.496410608291626,False,,,,,,,,,,,,,,,
Gls,ENSMUSG00000026103,1,52233232,52163448,-,-0.0127,4.4840927,-4.3962531089782715,False,,,,,,,,,,,,,,,
Nab1,ENSMUSG00000002881,1,52500679,52457294,-,0.0824,0.9131213,0.5524626672267914,True,0.251684113599667,0.12822922086358315,0.12799845304567234,27.11640237448965,0.5976316085457801,0.5428786873817444,0.42921119928359985,0.3696003603628353,0.0,0.0,0.4353935586801911,1.753433498070127,1.5312403651147053,0.3471524919206388,5.87207983136688
Mfsd6,ENSMUSG00000041439,1,52727462,52656286,-,-0.0384,1.3337679,-1.2820050716400146,False,,,,,,,,,,,,,,,
Inpp1,ENSMUSG00000026102,1,52817688,52785427,-,-0.0939,0.33971256,-1.0941519737243652,False,,,,,,,,,,,,,,,
Pms1,ENSMUSG00000026098,1,53297018,53189187,-,0.0396,1.519699,-1.0000066757202148,False,,,,,,,,,,,,,,,
Stk17b,ENSMUSG00000026094,1,53785224,53755506,-,-0.2109,0.5806596,-0.4501150846481323,False,,,,,,,,,,,,,,,
Gtf3c3,ENSMUSG00000041303,1,54438971,54396004,-,-0.0092,0.7686762,-1.0292980670928955,False,,,,,,,,,,,,,,,
Pgap1,ENSMUSG00000073678,1,54557684,54472994,-,-0.0425,1.1904949,-0.926249623298645,False,,,,,,,,,,,,,,,
Ankrd44,ENSMUSG00000052331,1,54926387,54645340,-,-0.0925,7.975179,-1.5490610599517822,False,,,,,,,,,,,,,,,
Sf3b1,ENSMUSG00000025982,1,55027481,54985169,-,0.1117,0.33539325,-0.83005690574646,False,,,,,,,,,,,,,,,
Hspd1,ENSMUSG00000025980,1,55088243,55077835,-,0.5211,0.020228175,-0.5732221603393555,False,,,,,,,,,,,,,,,
Rftn2,ENSMUSG00000025978,1,55226782,55170159,-,-0.0045,1.7684231,-0.49630486965179443,False,,,,,,,,,,,,,,,
Boll,ENSMUSG00000025977,1,55363469,55248658,-,-0.0115,3.048429,-1.5167155265808105,False,,,,,,,,,,,,,,,
Tyw5,ENSMUSG00000048495,1,57407101,57388237,-,0.0324,0.98014885,-0.48805177211761475,False,,,,,,,,,,,,,,,
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,-0.017,0.9258757,-1.096778154373169,False,,,,,,,,,,,,,,,
Clk1,ENSMUSG00000026034,1,58424066,58410189,-,-0.1856,1.2105318,-1.4607264995574951,False,,,,,,,,,,,,,,,
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.0518,0.35303095,-1.709394931793213,False,,,,,,,,,,,,,,,
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.0982,1.3800915,-0.8889456987380981,False,,,,,,,,,,,,,,,
Fam126b,ENSMUSG00000038174,1,58586323,58522806,-,-0.0499,0.8337405,-0.23956286907196045,False,,,,,,,,,,,,,,,
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.029,1.514879,-1.3266143798828125,False,,,,,,,,,,,,,,,
Tmem237,ENSMUSG00000038079,1,59120408,59100590,-,0.0895,0.39075235,-0.2137446403503418,False,,,,,,,,,,,,,,,
Als2,ENSMUSG00000026024,1,59237231,59162926,-,-0.0013,3.268388,-4.396488666534424,False,,,,,,,,,,,,,,,
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,23.637705,-1.0840089321136475,False,,,,,,,,,,,,,,,
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,0.4803924,-0.49163103103637695,False,,,,,,,,,,,,,,,
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,5.2037616,0.5318756997585297,True,0.009200589565043405,0.02479786034621559,0.09110291877815047,28.907936536072036,8.806063146591184,0.10562016814947128,0.020449817180633545,0.23748568367938339,0.0,0.0,0.00020041954154302737,0.3125866404882589,0.06140272621193836,0.8913665076386312,3.8892601755544023
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,2.1486232,-3.5881643295288086,False,,,,,,,,,,,,,,,
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0689,0.8369274,-0.8403534889221191,False,,,,,,,,,,,,,,,
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1428,0.9651525,-0.5451850891113281,False,,,,,,,,,,,,,,,
Mettl21a,ENSMUSG00000025956,1,64617242,64606473,-,0.009,0.3856753,-1.0640859603881836,False,,,,,,,,,,,,,,,
Plekhm3,ENSMUSG00000051344,1,64956824,64785983,-,-0.0257,3.6584759,-2.4223735332489014,False,,,,,,,,,,,,,,,
Idh1,ENSMUSG00000025950,1,65186500,65158616,-,0.0008,0.7686298,-0.38220345973968506,False,,,,,,,,,,,,,,,
Kansl1l,ENSMUSG00000026004,1,66817562,66719248,-,-0.022,4.1906776,-2.5763964653015137,False,,,,,,,,,,,,,,,
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.2298,0.17234756,-0.39019274711608887,False,,,,,,,,,,,,,,,
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,-0.0089,0.5472946,-0.2928919792175293,False,,,,,,,,,,,,,,,
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0297,1.2458436,0.5701339244842529,True,0.199596980244777,0.0879794681970704,0.14281078285387944,24.523820004998328,3.1714656949043274,0.8707013130187988,0.33631426095962524,0.31114738497467875,0.0,0.0,0.38082694114241133,1.8892798449147803,0.8988751006665929,0.5787998719218608,4.181243298493109
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,0.1687,1.0830151,0.5978561043739319,True,0.0951247865087307,0.17863937574793345,0.26519242860576475,9.297291372302448,2.5628930658102034,0.15127019584178925,0.082337386906147,0.30210091495382385,0.0,0.0,0.4591592131940802,0.5247261696322121,0.29679338921439546,0.41694195571462594,2.8012359759100125
Mreg,ENSMUSG00000039395,1,72212307,72159442,-,-0.0106,0.0,-0.07041144371032715,False,,,,,,,,,,,,,,,
Pecr,ENSMUSG00000026189,1,72284314,72259167,-,0.0158,0.53110594,-0.7330902814865112,False,,,,,,,,,,,,,,,
Aamp,ENSMUSG00000006299,1,74284738,74279840,-,-0.0204,0.057615526,-3.223708152770996,False,,,,,,,,,,,,,,,
Usp37,ENSMUSG00000033364,1,74544284,74435511,-,0.0575,4.7716527,-0.9681689739227295,False,,,,,,,,,,,,,,,
Zfp142,ENSMUSG00000026135,1,74588246,74565127,-,-0.0118,0.88845575,-0.6392916440963745,False,,,,,,,,,,,,,,,
Rnf25,ENSMUSG00000026171,1,74601397,74593748,-,-0.0325,0.5726421,-0.8971502780914307,False,,,,,,,,,,,,,,,
Nhej1,ENSMUSG00000026162,1,75125200,74967139,-,0.0699,0.6994249,-0.5317047834396362,False,,,,,,,,,,,,,,,
Cnppd1,ENSMUSG00000033159,1,75142711,75134554,-,-0.0577,0.3214592,-1.1231789588928223,False,,,,,,,,,,,,,,,
Atg9a,ENSMUSG00000033124,1,75192196,75180860,-,-0.0469,0.4320528,-0.49014806747436523,False,,,,,,,,,,,,,,,
Tuba4a,ENSMUSG00000026202,1,75219865,75214228,-,0.1993,0.061702773,-0.887610912322998,False,,,,,,,,,,,,,,,
Dnpep,ENSMUSG00000026209,1,75317990,75307896,-,0.0488,0.1474445,-2.160552740097046,False,,,,,,,,,,,,,,,
Farsb,ENSMUSG00000026245,1,78488897,78417975,-,0.0844,0.87976515,-4.4159955978393555,False,,,,,,,,,,,,,,,
Ap1s3,ENSMUSG00000054702,1,79671972,79606876,-,0.0606,3.631103,-0.6844791173934937,False,,,,,,,,,,,,,,,
Wdfy1,ENSMUSG00000073643,1,79776143,79702262,-,-0.0818,0.8872498,-0.2937091588973999,False,,,,,,,,,,,,,,,
Serpine2,ENSMUSG00000026249,1,79861180,79794197,-,0.0564,0.24118061,-0.02908945083618164,False,,,,,,,,,,,,,,,
Cul3,ENSMUSG00000004364,1,80340480,80264923,-,0.0308,1.2873278,-1.7642583847045898,False,,,,,,,,,,,,,,,
Dock10,ENSMUSG00000038608,1,80758527,80501073,-,-0.0708,9.684378,-2.7467870712280273,False,,,,,,,,,,,,,,,
Trip12,ENSMUSG00000026219,1,84840516,84721189,-,-0.0368,1.5600783,-2.7475624084472656,False,,,,,,,,,,,,,,,
Sp110,ENSMUSG00000070034,1,85598817,85576899,-,-0.1564,0.221089,-1.5432162284851074,False,,,,,,,,,,,,,,,
A630001G21Rik,ENSMUSG00000052760,1,85778643,85717083,-,-0.0502,0.81608474,0.553690493106842,True,0.4202686534508347,0.5075342995211677,0.5156021996467434,14.828288489363953,0.48624921530485155,0.2044702172279358,0.19868861138820648,0.2864680500360723,0.0,0.0,0.38632273293332575,0.659536185786065,0.6464595552533865,0.6837629181631335,1.9145975633434744
Gpr55,ENSMUSG00000049608,1,85961007,85938318,-,-0.0092,0.4816071,0.6343136131763458,True,0.1391533786948464,0.6304539216912348,0.34724461926301153,8.132667435690518,0.7121073313057423,0.07792042940855026,0.10531897097826004,0.2417263065440423,0.0,0.0,0.2151946105250811,0.2157495761246688,0.28112802803837533,0.8162136211825559,1.9397074636205829
Ncl,ENSMUSG00000026234,1,86359400,86344719,-,0.3456,0.065418646,-1.3959407806396484,False,,,,,,,,,,,,,,,
Pde6d,ENSMUSG00000026239,1,86582629,86542994,-,-0.0156,2.5644224,-2.0276970863342285,False,,,,,,,,,,,,,,,
Usp40,ENSMUSG00000005501,1,88008551,87945119,-,-0.0333,1.1203744,-0.9778448343276978,False,,,,,,,,,,,,,,,
Hjurp,ENSMUSG00000044783,1,88277633,88262471,-,0.0629,0.46060598,-0.4181267023086548,False,,,,,,,,,,,,,,,
Arl4c,ENSMUSG00000049866,1,88702221,88673125,-,-0.0968,0.2046813,0.1411651372909546,True,0.06595443511828225,0.32082142975013017,0.09516966117093176,17.792707883367914,0.8144163161516189,0.0886223092675209,0.1396484375,0.23601825514929228,0.0,0.0,0.19335522427578256,0.27036942754267046,0.39909054477024697,0.8554113543438356,5.157258948782424
Ilkap,ENSMUSG00000026309,1,91398815,91373861,-,0.1238,0.46124104,-0.685921311378479,False,,,,,,,,,,,,,,,
Hdac4,ENSMUSG00000026313,1,92195699,91928779,-,-0.0913,2.0252297,-0.21498847007751465,False,,,,,,,,,,,,,,,
Ndufa10,ENSMUSG00000026260,1,92473860,92439010,-,0.1287,0.19191316,-1.9323527812957764,False,,,,,,,,,,,,,,,
Cops9,ENSMUSG00000073616,1,92641985,92637145,-,0.0781,0.021476803,-2.3901846408843994,False,,,,,,,,,,,,,,,
Mterf4,ENSMUSG00000026273,1,93305915,93299211,-,0.003,0.16704373,-0.9181070327758789,False,,,,,,,,,,,,,,,
Pask,ENSMUSG00000026274,1,93343482,93308770,-,0.0895,0.047933258,0.3253456950187683,True,0.09011460492383655,0.327501252245021,0.49612415185059644,6.112540950292137,1.0472314661741258,0.08353159576654434,0.04327208548784256,0.43579648408629457,0.0,0.0,0.11995147516175064,0.17858355391230749,0.1241168330487763,0.19048369877989602,1.5346961982881004
Hdlbp,ENSMUSG00000034088,1,93478815,93405940,-,0.2369,0.45086563,-0.6285847425460815,False,,,,,,,,,,,,,,,
Stk25,ENSMUSG00000026277,1,93658659,93619751,-,-0.0315,0.26200703,-0.8469120264053345,False,,,,,,,,,,,,,,,
Thap4,ENSMUSG00000026279,1,93754864,93701935,-,0.0178,0.3688902,-0.2620159387588501,False,,,,,,,,,,,,,,,
Dtymk,ENSMUSG00000026281,1,93801934,93792576,-,0.1976,0.3175966,0.2820073366165161,True,0.2802001492330428,0.5973492020350756,0.2741508059270108,9.286288360246168,0.2740577547252178,0.09971287101507187,0.18464823067188263,0.1408363966046936,0.0,0.0,0.44593041360201613,0.3549005113615794,0.6790006599421131,2.38356175906884,2.952407937682921
Pdcd1,ENSMUSG00000026285,1,94052553,94038305,-,0.1159,0.43157348,0.8303194493055344,True,0.36850026949794157,0.38799688677067046,0.12759925785216614,23.50534049425822,0.5704216212034225,0.24759449064731598,0.5063977837562561,0.2926351614411202,0.0,0.0,0.45339105362841414,0.6466295067147678,1.7099108534768739,0.5693641451508121,5.534926641139977
St8sia4,ENSMUSG00000040710,1,95667571,95587682,-,-0.0566,2.01925,-0.40883052349090576,False,,,,,,,,,,,,,,,
D1Ertd622e,ENSMUSG00000044768,1,97662074,97606318,-,-0.0049,0.3208399,-0.31178247928619385,False,,,,,,,,,,,,,,,
Ppip5k2,ENSMUSG00000040648,1,97770411,97706048,-,0.0158,1.2160381,-0.6278053522109985,False,,,,,,,,,,,,,,,
Pam,ENSMUSG00000026335,1,98095646,97795114,-,-0.0168,17.868954,-1.3502845764160156,False,,,,,,,,,,,,,,,
Pign,ENSMUSG00000056536,1,105663677,105518422,-,-0.0193,4.169331,-3.788633346557617,False,,,,,,,,,,,,,,,
Bcl2,ENSMUSG00000057329,1,106714274,106538178,-,-0.167,3.0714107,0.4757763743400574,True,0.4731297613224399,0.0608485786670971,0.22270338248422694,9.2828086171279,2.314384710788727,1.6449764966964722,0.33050429821014404,0.20623841213200375,0.0,0.0,0.44263165586536546,5.719492720073535,1.333769269544503,1.2899554515597915,3.187420990322956
Kdsr,ENSMUSG00000009905,1,106759727,106720459,-,-0.0828,0.53522843,-0.7752364873886108,False,,,,,,,,,,,,,,,
Vps4b,ENSMUSG00000009907,1,106796728,106764071,-,-0.0084,1.0728278,-1.417151927947998,False,,,,,,,,,,,,,,,
Tsn,ENSMUSG00000026374,1,118311739,118294778,-,0.2497,0.08418982,-1.0890514850616455,False,,,,,,,,,,,,,,,
Ptpn4,ENSMUSG00000026384,1,119837613,119652467,-,-0.0821,3.6809676,-4.219416618347168,False,,,,,,,,,,,,,,,
Dbi,ENSMUSG00000026385,1,120121078,120113280,-,0.3636,0.0053456076,-0.12090647220611572,False,,,,,,,,,,,,,,,
Insig2,ENSMUSG00000003721,1,121332589,121304353,-,-0.0075,0.4580539,-0.2875196933746338,False,,,,,,,,,,,,,,,
Ddx18,ENSMUSG00000001674,1,121567989,121553835,-,0.0742,0.28445703,-0.4752016067504883,False,,,,,,,,,,,,,,,
Actr3,ENSMUSG00000026341,1,125435727,125392905,-,0.2331,0.25256437,-3.2172279357910156,False,,,,,,,,,,,,,,,
Tmem163,ENSMUSG00000026347,1,127679548,127486546,-,0.0301,12.777498,0.727268636226654,True,0.08513173422923351,0.024785502751142698,0.24004759825498406,7.10760264119605,29.07497650623322,1.4323068857192993,0.07500220090150833,0.23815125333764445,0.0,0.0,0.2792477671559549,3.700313220391518,0.20181634973991533,0.9205940546576187,2.1127114997459424
Zranb3,ENSMUSG00000036086,1,128103047,127954184,-,0.0442,3.556017,-1.4928696155548096,False,,,,,,,,,,,,,,,
Mcm6,ENSMUSG00000026355,1,128359664,128331590,-,0.4204,0.39919323,0.8211352676153183,True,5.545589489536307,3.0757830734138873,1.3136256487446005,14.30813208164785,0.17697668440639974,0.32033026218414307,0.8552315831184387,0.3449362486075732,0.0,0.0,0.4975799917829248,1.8916595208420612,4.303330552989038,0.338178343718487,0.8266863308342336
Dars,ENSMUSG00000026356,1,128417368,128363707,-,0.1538,0.95069104,-0.9722869396209717,False,,,,,,,,,,,,,,,
Cxcr4,ENSMUSG00000045382,1,128592293,128588199,-,-0.0379,0.033897754,-0.10314357280731201,False,,,,,,,,,,,,,,,
Cd55,ENSMUSG00000026399,1,130462744,130439027,-,-0.1072,0.42969766,0.567537397146225,True,0.14709932663556827,0.30122801154051576,0.17031283411733877,20.006469206348303,1.021540528535843,0.20442812144756317,0.25681743025779724,0.2902561939741345,0.0,0.0,0.3055477030785785,0.5030419650164194,0.6604036215114697,0.653623805544491,4.59798040891435
Mapkapk2,ENSMUSG00000016528,1,131097826,131053700,-,0.0171,1.2851369,-0.32157766819000244,False,,,,,,,,,,,,,,,
Dyrk3,ENSMUSG00000016526,1,131138340,131127455,-,0.0868,0.4783636,-0.02134096622467041,False,,,,,,,,,,,,,,,
Rassf5,ENSMUSG00000026430,1,131245258,131176410,-,-0.0733,0.09544868,-1.4579172134399414,False,,,,,,,,,,,,,,,
Ikbke,ENSMUSG00000042349,1,131279606,131254343,-,-0.1157,0.3342514,0.16723990440368652,True,0.2651963205216807,0.5462581571693381,0.2775890386226698,16.596265769249367,0.982127553075552,0.17936399579048157,0.24609123170375824,0.2535644944052545,0.0,0.0,0.25327420646976473,0.5278736814617011,0.8227672330264387,0.8625473989825209,2.5116721119371315
Srgap2,ENSMUSG00000026425,1,131527352,131285251,-,-0.0434,3.0683033,-2.805607318878174,False,,,,,,,,,,,,,,,
Mdm4,ENSMUSG00000054387,1,133030561,132959484,-,-0.0384,2.614863,-2.2816920280456543,False,,,,,,,,,,,,,,,
Snrpe,ENSMUSG00000090553,1,133610291,133603871,-,0.3906,0.02873462,-0.4272439479827881,False,,,,,,,,,,,,,,,
Lax1,ENSMUSG00000051998,1,133690108,133679091,-,-0.0931,0.6350867,0.37783682346343994,True,0.4646633843512991,0.3889845374752788,0.4247677709236424,10.928914534702217,0.5072413846850395,0.24967098236083984,0.2325708121061325,0.32760245064650884,0.0,0.0,0.4341568135644972,0.7572239110113433,0.7191518617087398,0.5217596571811918,2.280685998241947
Atp2b4,ENSMUSG00000026463,1,133801041,133699457,-,-0.0304,0.92350966,0.6619577705860138,True,0.240264666869872,0.48412896499597546,0.39252930287701504,10.292399824560112,0.45177831083536146,0.14267724752426147,0.14685282111167908,0.26212952149565294,0.0,0.0,0.3422554600265439,0.35851066548605837,0.43021615567328086,0.773034532911606,2.0522911576566294
Btg2,ENSMUSG00000020423,1,134079120,134075170,-,-0.2306,0.08749862,-0.815546989440918,False,,,,,,,,,,,,,,,
Tmem183a,ENSMUSG00000042305,1,134361979,134346097,-,0.0697,0.53911144,-0.23789918422698975,False,,,,,,,,,,,,,,,
Ppp1r12b,ENSMUSG00000073557,1,134955942,134754658,-,-0.0325,5.775141,-3.4577841758728027,False,,,,,,,,,,,,,,,
Rnpep,ENSMUSG00000041926,1,135284084,135262712,-,0.2034,0.16589804,-1.0538556575775146,False,,,,,,,,,,,,,,,
Timm17a,ENSMUSG00000062580,1,135313778,135295213,-,0.1671,0.121210635,-0.7345904111862183,False,,,,,,,,,,,,,,,
Ipo9,ENSMUSG00000041879,1,135430499,135382312,-,0.0589,1.4590719,-2.368328094482422,False,,,,,,,,,,,,,,,
Camsap2,ENSMUSG00000041570,1,136346104,136268123,-,-0.0506,1.4659894,-0.5644727945327759,False,,,,,,,,,,,,,,,
Ptprc,ENSMUSG00000026395,1,138175708,138062861,-,-0.1792,1.2077537,0.2528412938117981,True,3.2012109766733565,0.1875121152579141,0.2504953974227639,17.308108863489853,0.8766235935688019,2.5525174140930176,1.3758065700531006,0.22839849743979276,0.0,0.0,0.4873752190795193,17.859574155749627,11.498786975597515,1.1064991535885096,2.737600210996198
Nek7,ENSMUSG00000026393,1,138620141,138482875,-,-0.0163,1.5080379,0.11771690845489502,True,0.4523544430897007,0.155211824341667,0.23687933604679548,16.67947323721609,0.7569586864113808,0.5892881155014038,0.36783862113952637,0.3361900669701483,0.0,0.0,0.4010285306978486,2.1217857965053377,1.224988087240992,0.5056786897413366,3.830147800271488
2310009B15Rik,ENSMUSG00000079283,1,138856852,138851983,-,0.0117,0.20317134,-1.3035495281219482,False,,,,,,,,,,,,,,,
Cdc73,ENSMUSG00000026361,1,143702893,143598800,-,-0.0132,2.044111,-0.7292923927307129,False,,,,,,,,,,,,,,,
Ro60,ENSMUSG00000018199,1,143777068,143750790,-,-0.0392,0.49047893,-0.41280364990234375,False,,,,,,,,,,,,,,,
Rgs2,ENSMUSG00000026360,1,144004161,143999338,-,-0.0856,0.13007104,-0.2526301145553589,False,,,,,,,,,,,,,,,
Rgs1,ENSMUSG00000026358,1,144249242,144242296,-,0.0133,0.04759737,-0.020836830139160156,False,,,,,,,,,,,,,,,
Odr4,ENSMUSG00000006010,1,150393080,150361305,-,0.0275,0.41463396,-0.5774639844894409,False,,,,,,,,,,,,,,,
Swt1,ENSMUSG00000052748,1,151428455,151367699,-,-0.0426,1.472763,-1.1177821159362793,False,,,,,,,,,,,,,,,
Rnf2,ENSMUSG00000026484,1,151500955,151458004,-,0.0044,3.4774814,-5.981607437133789,False,,,,,,,,,,,,,,,
1700025G04Rik,ENSMUSG00000032666,1,152090125,151852403,-,-0.0181,2.4482799,0.3450520634651184,True,0.1609627950889518,0.1474939253535755,0.3926277140762675,9.691457285731309,1.5025616401433943,0.21774066984653473,0.06195029616355896,0.0066617542576695235,0.0,0.0,0.4690830771452497,1.3376045911434686,0.42066716539256016,4.566940370820468,2.098198255860046
Tsen15,ENSMUSG00000014980,1,152386688,152370735,-,0.0648,0.20694019,-0.3731011152267456,False,,,,,,,,,,,,,,,
