Chr,Start,End,Score,RPKM,Reads,cRPKM,cReads
1,54909055,54909257,3.445970744770334,0.8194702197306714,1,0.9249547670988915,1
1,54923872,54924246,3.445970744770334,0.887213091228407,2,1.5021265417685998,3
1,55442109,55442346,3.445970744770334,1.3979197865993809,2,0.7889320072314076,1
1,56782235,56782466,3.445970744770334,7.170364422643375,10,72.03085248782618,89
1,58301012,58301162,3.445970744770334,0,0,0,0
1,58301241,58301459,3.445970744770334,0,0,0,0
1,58423897,58424078,3.445970744770334,0,0,1.0316803171487636,1
1,58651829,58652291,6.891941489540668,1.4371702341712855,4,0.8110834458793735,2
1,58728516,58728663,3.445970744770334,0,0,0,0
1,58797443,58797788,3.445970744770334,1.4423623231675693,3,1.628027321280997,3
1,58896017,58896347,3.445970744770334,0,0,1.1345366629672204,2
1,59608276,59608423,3.445970744770334,1.1240030716576104,1,1.268687957574831,1
1,59844806,59845148,6.891941489540668,0.9699851580485499,2,0,0
1,60158592,60159042,3.445970744770334,0.3688524492357568,1,1.6653287602756097,4
1,60833697,60833950,10.337912234311002,1.9647927709290511,3,0,0
1,60880123,60880594,3.445970744770334,0.704883282225959,2,0.3978089358497352,1
1,60888370,60888517,6.891941489540668,2.2480061433152208,2,0,0
1,60889070,60889264,3.445970744770334,0.8530895107965452,1,0,0
1,60941672,60942027,3.445970744770334,0.46728217585765824,1,1.0548641445004214,2
1,60975110,60975469,3.445970744770334,0.924180303362924,2,3.651002011243125,7
1,61023056,61023282,3.445970744770334,0,0,0,0
1,61046193,61046720,3.445970744770334,0.6301229341110844,2,2.1337024741031247,6
1,61050447,61050852,10.337912234311002,1.6389404394613427,4,0.46247738354944573,1
1,61139722,61139977,3.445970744770334,1.299628551604112,2,1.4669204509458984,2
1,62875724,62875889,3.445970744770334,1.0021232205140138,1,0,0
1,64000883,64001139,3.445970744770334,0.6472858155849273,1,1.4612125892690662,2
1,64091383,64091638,3.445970744770334,0,0,1.4669204509458984,2
1,64101366,64101657,6.891941489540668,1.1394003740090846,2,0,0
1,64133364,64133511,3.445970744770334,0,0,1.268687957574831,1
1,66863781,66863928,3.445970744770334,0,0,1.268687957574831,1
1,69456707,69456952,3.445970744770334,13.524589805311082,20,16.79206499944573,22
1,69461223,69461515,3.445970744770334,0.5677558177656189,1,1.281677936662628,2
1,69544289,69544526,3.445970744770334,0.6989598932996904,1,2.3667960216942228,3
1,69554368,69554740,3.445970744770334,0.8919702659803019,2,1.5101808395796916,3
1,69685113,69685410,3.445970744770334,0.5582297134406924,1,0,0
1,69759571,69759736,3.445970744770334,1.0021232205140138,1,0,0
1,69870132,69870330,3.445970744770334,0,0,0,0
1,71079252,71079503,86.14926861925835,22.444378795956723,34,6.705922061466964,9
1,73853453,73853600,6.891941489540668,11.240030716576102,10,10.149503660598649,8
1,73936604,73936777,3.445970744770334,1.912097179371567,2,1.079113894948707,1
1,73947986,73948303,6.891941489540668,1.0462418528636874,2,0,0
1,74672712,74672891,3.445970744770334,0.924180303362924,1,0,0
1,74678538,74678880,3.445970744770334,0,0,0,0
1,74723925,74724090,3.445970744770334,0,0,0,0
1,78573714,78573960,24.12179521339234,4.714442033349329,7,0,0
1,78574221,78574688,72.36538564017702,7.46453321946977,21,0,0
1,80389640,80389863,3.445970744770334,2.227934659892763,3,1.676480515366741,2
1,80412556,80412716,3.445970744770334,0,0,1.1662473150377328,1
1,80613447,80613723,3.445970744770334,1.201100755273114,2,0.6778549376212093,1
1,80637172,80637357,3.445970744770334,0.894368035512507,1,1.0094936436616935,1
1,80639780,80639959,6.891941489540668,1.848360606725848,2,0,0
1,80643872,80644134,3.445970744770334,0,0,4.997569292956369,7
1,80655380,80655616,3.445970744770334,1.4038181823234288,2,0.7922608342661392,1
1,82832512,82832794,20.675824468622004,5.290360747165855,9,1.990450364534364,3
1,82871878,82872059,6.891941489540668,1.8280489517068825,2,0,0
1,84822539,84822686,3.445970744770334,0,0,0,0
1,84823527,84823902,3.445970744770334,0.8848534819432251,2,0.499377174790093,1
1,84859141,84859355,3.445970744770334,0.7737323470015178,1,0,0
1,85937022,85937715,3.445970744770334,0.9588037729413622,4,1.0822237332626803,4
1,85962299,85962571,6.891941489540668,1.8280489517068825,3,0.6877868780991757,1
1,86006422,86006806,3.445970744770334,0.8641685953523445,2,1.9508136906085713,4
1,86516073,86516236,3.445970744770334,1.0143442353983312,1,3.434740568068445,3
1,87755750,87755923,3.445970744770334,1.912097179371567,2,2.158227789897414,2
1,87877862,87878168,3.445970744770334,0.541864672981519,1,1.2232300828734528,2
1,88327594,88327741,3.445970744770334,0,0,1.268687957574831,1
1,88553630,88554093,6.891941489540668,0.7170364422643375,2,0,0
1,88578083,88578260,3.445970744770334,0.9345643517153165,1,2.109728289000843,2
1,88578344,88578646,3.445970744770334,1.0980360039955532,2,1.2393783347925742,2
1,88584612,88584788,3.445970744770334,1.8796887526025574,2,1.060823828932627,1
1,88587425,88587695,3.445970744770334,0.6138466959606137,1,2.0785883880561804,3
1,88661155,88661480,3.445970744770334,0.510283603083823,1,0,0
1,91057766,91057979,3.445970744770334,1.5546958374329563,2,1.754820726365187,2
1,91293967,91294180,3.445970744770334,1.5546958374329563,2,1.754820726365187,2
1,92080163,92080429,13.783882979081335,2.492171604574177,4,0,0
1,93289708,93289868,6.891941489540668,2.066490119320824,2,0,0
1,93391637,93392130,3.445970744770334,0.33674585952495206,1,1.1402782452696862,3
1,94496981,94497281,3.445970744770334,0,0,0,0
1,95201967,95202114,3.445970744770334,1.1240030716576104,1,1.268687957574831,1
1,95451900,95452049,27.56776595816267,9.981147276319579,9,1.2517721181405,1
1,100738792,100739039,6.891941489540668,12.073968479418845,18,12.113923723940323,16
1,102628174,102628394,3.445970744770334,7.527260389381282,10,50.977145082644796,60
1,105799183,105799337,3.445970744770334,1.0732416426150087,1,0,0
1,106321352,106321755,6.891941489540668,3.2941080119866597,8,2.7886012532832916,6
1,106515672,106516008,3.445970744770334,2.4681373086843665,5,2.22867439431543,4
1,106588941,106589124,3.445970744770334,0.9040894272028605,1,0,0
1,106600775,106601188,3.445970744770334,2.8127226624088992,7,3.6283249801173914,8
1,106606918,106607345,3.445970744770334,3.1093916748659125,8,3.070936271139077,7
1,106612593,106613057,13.783882979081335,3.577472142050028,10,2.422784744788064,6
1,106713924,106714073,3.445970744770334,1.1090163640355089,1,2.503544236281,2
1,106759856,106760139,3.445970744770334,1.7572442387886584,3,1.322294490993486,2
1,106866923,106867194,3.445970744770334,0.6115899066372291,1,0.6903155063274815,1
1,119713176,119713323,3.445970744770334,0,0,0,0
1,120055311,120055680,3.445970744770334,0.4496012286630441,1,1.0149503660598649,2
1,122357099,122357337,3.445970744770334,9.744495248847567,14,54.99417255428975,70
1,123318809,123319054,99.93315159833969,19.61065521770107,29,0,0
1,125504067,125504273,3.445970744770334,0,0,3.6283249801173914,4
1,126748011,126748291,10.337912234311002,2.3680064712501965,4,0.6682057570145017,1
1,127225738,127226023,3.445970744770334,0.5816519391794627,1,0,0
1,127233153,127233363,3.445970744770334,0.7884002587930158,1,2.6696561761290285,3
1,127291330,127291573,3.445970744770334,0.6817723549398619,1,0.7695320398404712,1
1,127296729,127297075,3.445970744770334,1.9176075458827244,4,1.6233355998940202,3
1,127354294,127354535,3.445970744770334,0,0,0.7758918087647728,1
1,127433541,127433787,3.445970744770334,0,0,0.7601854968464574,1
1,127638030,127638293,3.445970744770334,1.8903688023332537,3,1.42246831606875,2
1,128368801,128368985,6.891941489540668,1.7984049146521763,2,0,0
1,128548723,128548944,13.783882979081335,3.7466769055253675,5,0.8457919717165541,1
1,128611813,128612170,3.445970744770334,0.9293433218174655,2,0.5244855243605446,1
1,130533656,130533824,3.445970744770334,0.9843340509190907,1,0,0
1,130691976,130692195,3.445970744770334,0.7561475209333015,1,3.4139239585650003,4
1,130879614,130880210,3.445970744770334,1.3932366382355639,5,1.2580624302919599,4
1,130880267,130880414,3.445970744770334,0,0,1.268687957574831,1
1,130886528,130886692,3.445970744770334,1.0081966945777352,1,1.1379746528549999,1
1,130894652,130894833,3.445970744770334,0,0,2.0633606342975273,2
1,130904473,130904700,3.445970744770334,0.7296160289707294,1,1.6470685765006576,2
1,130993681,130993828,3.445970744770334,0,0,2.537375915149662,2
1,131010405,131010714,3.445970744770334,0.5366208213075043,1,1.8170885585910483,3
1,131025981,131026149,10.337912234311002,2.953002152757272,3,0,0
1,131049348,131049590,3.445970744770334,0.6845780024910548,1,1.5453976767166666,2
1,131080643,131081021,3.445970744770334,1.7556987293438133,4,1.4862729634913587,3
1,131089789,131090003,3.445970744770334,0,0,0,0
1,131139224,131139371,3.445970744770334,1.1240030716576104,1,0,0
1,131378944,131379128,3.445970744770334,0,0,2.0299007321197298,2
1,131638414,131638599,3.445970744770334,0.894368035512507,1,1.0094936436616935,1
1,131886035,131886224,3.445970744770334,1.7510784695297508,2,0.9882411459003948,1
1,133020213,133020373,3.445970744770334,0,0,4.664989260150931,4
1,133188775,133188974,3.445970744770334,0,0,0,0
1,133816127,133816499,3.445970744770334,0.8919702659803019,2,1.5101808395796916,3
1,135154494,135154742,3.445970744770334,0,0,2.262238767723795,3
1,135579699,135580027,3.445970744770334,0,0,0.5707167711886777,1
1,136601065,136601212,3.445970744770334,0,0,0,0
1,136608527,136608793,3.445970744770334,0,0,0.7032427630002809,1
1,136699217,136699432,6.891941489540668,1.5403005056048733,2,0,0
1,138136530,138136698,3.445970744770334,3.9373362036763626,4,3.333121024634467,3
1,138190251,138190485,3.445970744770334,2.1236483566637405,3,1.5980069593282977,2
1,138290185,138290375,6.891941489540668,2.612865779141251,3,0.9830671084873036,1
1,138620174,138620540,6.891941489540668,1.8131057722651371,4,1.0232469630576295,2
1,138683606,138683842,3.445970744770334,0.7019090911617144,1,1.5845216685322785,2
1,138930964,138931153,3.445970744770334,1.7510784695297508,2,0.9882411459003948,1
1,138972663,138972810,3.445970744770334,0,0,0,0
1,138973704,138973869,3.445970744770334,1.0021232205140138,1,0,0
1,142894165,142894500,3.445970744770334,0.49509659108728066,1,0.5588268384555802,1
1,143466165,143466382,3.445970744770334,0,0,1.7226221809272935,2
1,144264262,144264427,6.891941489540668,2.0042464410280276,2,0,0
1,144273039,144273388,3.445970744770334,2.3764636372189476,5,2.682368824586786,5
1,144283466,144283660,3.445970744770334,0.8530895107965452,1,6.740311405371923,7
1,144306974,144307557,3.445970744770334,1.7091005610136267,6,3.215168111662243,10
1,144316353,144316534,3.445970744770334,1.8280489517068825,2,2.0633606342975273,2
1,144337607,144337815,6.891941489540668,1.5918895177543189,2,0,0
1,151075078,151075366,3.445970744770334,0.5756140297762157,1,0.6497087118376298,1
1,151973208,151973442,3.445970744770334,0.7078827855545801,1,0,0
1,151979922,151980357,3.445970744770334,1.1446269812293095,3,1.2919666356954702,3
1,152008953,152009232,6.891941489540668,1.1882318186094736,2,0,0
1,152287644,152287791,3.445970744770334,1.1240030716576104,1,1.268687957574831,1
1,153303573,153303755,3.445970744770334,0.9090298065864826,1,1.026042719787295,1
1,153305810,153305985,3.445970744770334,1.8903688023332539,2,1.0668512370515626,1
1,153312224,153312411,6.891941489540668,1.7697069638864502,2,0,0
1,153320233,153320691,3.445970744770334,1.0872709451328517,3,1.2272275668044117,3
1,153583352,153583499,3.445970744770334,1.1240030716576104,1,2.537375915149662,2
1,153749368,153749821,13.783882979081335,2.1984905894977045,6,0.8271621926038545,2
1,155006233,155006380,3.445970744770334,0,0,1.268687957574831,1
1,155050287,155050486,3.445970744770334,0,0,0.938829088605375,1
1,155108107,155108256,3.445970744770334,1.1090163640355089,1,3.7553163544215,3
1,155472573,155473042,3.445970744770334,0.35394139277729003,1,0.39950173983207443,1
1,157599395,157599552,37.90567819247367,12.634363640910859,12,1.1883912513992088,1
1,160044764,160044972,10.337912234311002,3.1837790355086377,4,0.8984010417276316,1
1,160286553,160286724,3.445970744770334,0,0,1.0916617309364827,1
1,160307494,160307690,3.445970744770334,0.8444287035803366,1,1.906251956559137,2
1,160791427,160791817,3.445970744770334,0.4254538480954637,1,1.9208779306503836,4
1,161156654,161156875,3.445970744770334,0,0,0.8457919717165541,1
1,161309327,161309763,3.445970744770334,0.7613384650129351,2,1.2890101903048627,3
1,161653677,161653882,3.445970744770334,0,0,0,0
1,161671149,161671324,3.445970744770334,3.7807376046665078,4,3.200553711154688,3
1,161707135,161707402,3.445970744770334,1.2414362283979574,2,0.700618722839832,1
1,161767337,161767608,6.891941489540668,1.2231798132744582,2,0,0
1,161774765,161774973,3.445970744770334,0.7959447588771594,1,0,0
1,161779084,161779436,6.891941489540668,1.885013649918712,4,1.0638289955868272,2
1,162186732,162186897,3.445970744770334,1.0021232205140138,1,1.1311193838618974,1
1,162548517,162548851,17.229853723851672,2.482872456795915,5,0,0
1,164078232,164078379,3.445970744770334,0,0,1.268687957574831,1
1,164078664,164078839,3.445970744770334,0,0,0,0
1,164083002,164083311,3.445970744770334,0.5366208213075043,1,0,0
1,164135332,164135682,3.445970744770334,1.4218158513275754,3,1.0698906992653847,2
1,164136694,164137006,3.445970744770334,0,0,1.7996723743234024,3
1,164815452,164815669,3.445970744770334,0.7630846541528731,1,0,0
1,165701182,165701377,20.675824468622004,5.941159093047369,7,0.957988865923852,1
1,165709554,165709816,3.445970744770334,0.6325188388035221,1,1.4278769408446765,2
1,165722668,165722879,3.445970744770334,3.9234069482388283,5,3.5427512777561323,4
1,165789914,165790230,3.445970744770334,0.5247711501745309,1,0,0
1,166434033,166434180,3.445970744770334,0,0,1.268687957574831,1
1,167269440,167269670,3.445970744770334,0,0,0,0
1,167340242,167340457,3.445970744770334,9.24180303362924,12,88.66719170161875,102
1,171627976,171628123,3.445970744770334,1.1240030716576104,1,0,0
1,171661543,171661693,3.445970744770334,1.1016718848034857,1,2.4869644731268212,2
1,171674448,171674725,3.445970744770334,0,0,0.6754166105074639,1
1,171747461,171747650,3.445970744770334,0,0,0,0
1,171766774,171767016,3.445970744770334,1.3691560049821097,2,1.5453976767166666,2
1,171782509,171782776,3.445970744770334,0.6207181141989787,1,0,0
1,171783058,171783349,20.675824468622004,3.9879013090317956,7,0.6430336223324487,1
1,171788644,171788859,13.783882979081335,3.0806010112097466,4,0,0
1,171966491,171966739,3.445970744770334,1.3361642940186853,2,0.7540795892412651,1
1,173510668,173510875,3.445970744770334,1.5995428327435222,2,1.8054405550103363,2
1,173548905,173549158,3.445970744770334,1.309861847286034,2,2.956942011355512,4
1,173599046,173599334,3.445970744770334,0.5756140297762157,1,1.9491261355128893,3
1,173624218,173624438,3.445970744770334,0,0,3.398476338842986,4
1,175631610,175632048,3.445970744770334,0.3789349763219278,1,2.9939879818850224,7
1,177456902,177457296,3.445970744770334,0,0,1.901426002238734,4
1,179377292,179377439,3.445970744770334,1.1240030716576104,1,0,0
1,179492865,179493505,3.445970744770334,0.7785606299781263,3,0.58585278540117,2
1,179511899,179512150,3.445970744770334,1.3202575762327486,2,0.7451024512741071,1
1,180199300,180199453,3.445970744770334,1.0802107441904307,1,0,0
1,180314176,180314324,6.891941489540668,3.3493782806441543,3,1.2601732732958053,1
1,180428349,180428607,6.891941489540668,1.9268624085559032,3,0.7249645471856176,1
1,180778007,180778235,6.891941489540668,1.4528598655487013,2,0,0
1,181743097,181743500,68.91941489540669,8.235270029966648,20,0,0
1,181860883,181861034,6.891941489540668,2.1888480869121887,2,0,0
1,182108723,182109149,6.891941489540668,1.558336811291113,4,0.87946518838911,2
1,182369461,182369849,3.445970744770334,0.42764127147898795,1,0.4826884774320694,1
1,182369919,182370170,3.445970744770334,0,0,0,0
1,182543234,182543547,3.445970744770334,0,0,0.5979803112136146,1
1,182629755,182629999,20.675824468622004,14.258781823313686,21,11.495866391086224,15
1,182988519,182988727,3.445970744770334,0,0,0.8984010417276316,1
1,182990300,182990533,3.445970744770334,0.7109079256637877,1,2.407254073347115,3
1,183180385,183180632,3.445970744770334,1.3415520532687606,2,0.7571202327462702,1
1,183803523,183803678,3.445970744770334,0,0,0,0
1,184573524,184573722,6.891941489540668,1.6718839658826765,2,0,0
1,187069121,187069270,37.90567819247367,13.308196368426106,12,1.2517721181405,1
1,189816370,189816809,3.445970744770334,0.37807376046665075,1,0.42674049482062504,1
1,189855335,189855482,3.445970744770334,0,0,0,0
1,191095392,191095574,3.445970744770334,0.9090298065864826,1,0,0
1,191098028,191098200,3.445970744770334,0.9615748821117128,1,0,0
1,191120873,191121089,3.445970744770334,15.332023465928692,20,45.859854097774075,53
1,191123890,191124420,6.891941489540668,1.2531258350683714,4,0.7072158859550847,2
1,191193801,191194094,3.445970744770334,1.6974740265849624,3,3.193296219746174,5
1,192453953,192454217,99.93315159833969,31.387255585910626,50,14.879555366575755,21
1,193227725,193227997,82.70329787448802,31.076832179017003,51,18.570245708677746,27
1,193253912,193254087,3.445970744770334,0,0,2.133702474103125,2
1,194995368,194995515,3.445970744770334,0,0,0,0
1,195279131,195279375,6.891941489540668,10.184844159509774,15,9.96308420560806,13
1,195371646,195372033,472.0979920335358,95.6097870540922,223,41.61819671137229,86
10,3111562,3111759,158.51465425943536,39.4877038709613,47,0.9483122107124999,1
10,3116298,3116937,420.4084308619808,34.310193762348554,132,2.933840901891797,10
10,4614411,4614559,3.445970744770334,13.397513122576617,12,23.9432921926203,19
10,4617952,4618110,3.445970744770334,1.0462418528636874,1,0,0
10,4971808,4971976,3.445970744770334,0,0,0,0
10,5448277,5448593,3.445970744770334,1.0495423003490618,2,1.1846423830982649,2
10,5455205,5455374,3.445970744770334,0,0,1.1045048101239705,1
10,5591637,5591889,3.445970744770334,0.6575195834202621,1,0,0
10,6916673,6916879,3.445970744770334,2.4109051392076277,3,2.7212437350880436,3
10,7118133,7118647,17.229853723851672,1.9380868497707922,6,0.3645938208176214,1
10,7483714,7483940,10.337912234311002,2.1984905894977045,3,0,0
10,7824540,7824891,3.445970744770334,1.4177766017499402,3,2.133702474103125,4
10,7952676,7952875,3.445970744770334,0.8317622730266316,1,4.6941454430268745,5
10,7958992,7959162,3.445970744770334,0.9728213719609725,1,0,0
10,8130119,8130498,6.891941489540668,1.7510784695297508,4,0.9882411459003948,2
10,8363412,8363672,3.445970744770334,0.6373657264571889,1,1.4388185265982758,2
10,11225480,11225627,3.445970744770334,1.1240030716576104,1,0,0
10,11229637,11229841,3.445970744770334,0.811475388318665,1,2.747792454454756,3
10,11278237,11278479,3.445970744770334,0,0,0.7726988383583333,1
10,12812612,12812956,6.891941489540668,1.446543083524577,3,0.5442487470176087,1
10,13967470,13967668,6.891941489540668,1.6718839658826765,2,0,0
10,14057985,14058357,20.675824468622004,2.675910797940906,6,0,0
10,14664086,14664233,13.783882979081335,4.4960122866304415,4,0,0
10,17485611,17485832,3.445970744770334,0.7493353811050736,1,0.8457919717165541,1
10,17522075,17522363,13.783882979081335,2.8780701488810783,5,0.6497087118376298,1
10,18923695,18923905,3.445970744770334,0,0,0,0
10,18964993,18965140,3.445970744770334,1.1240030716576104,1,1.268687957574831,1
10,19118655,19118834,3.445970744770334,0.924180303362924,1,3.1294302953512503,3
10,19494542,19494749,3.445970744770334,0.7997714163717611,1,0,0
10,19504627,19504895,3.445970744770334,1.8552318357471336,3,3.490070961358271,5
10,19506094,19506377,10.337912234311002,3.514488477577317,6,1.983441736490229,3
10,19566003,19566451,3.445970744770334,0,0,0,0
10,19962787,19963045,3.445970744770334,0,0,0.7249645471856176,1
10,20182204,20182479,3.445970744770334,1.2054525696038139,2,0.6803109337720108,1
10,20437547,20437712,3.445970744770334,0,0,2.2622387677237947,2
10,20991760,20992157,3.445970744770334,0.8359419829413383,2,1.8870936454379394,4
10,21029077,21029267,3.445970744770334,0.8709552597137503,1,0,0
10,21158691,21158845,10.337912234311002,4.292966570460035,4,1.2113923723940323,1
10,21358184,21358423,10.337912234311002,2.772540910088772,4,0.7823575738378126,1
10,21982527,21982674,3.445970744770334,1.1240030716576104,1,0,0
10,22142287,22142530,31.013736702933006,21.81671535807558,32,17.69923691633084,23
10,22201412,22201661,13.783882979081335,2.6616392736852212,4,0,0
10,22391632,22391899,3.445970744770334,1.8621543425969365,3,1.401237445679664,2
10,22412457,22412624,3.445970744770334,1.9803863643491226,2,1.1176536769111605,1
10,22448302,22448528,58.581502661095676,12.45811334048699,17,0,0
10,22589869,22590016,3.445970744770334,0,0,0,0
10,24638177,24638469,3.445970744770334,0,0,1.281677936662628,2
10,24673004,24673427,3.445970744770334,0.7846813896477657,2,1.3285317291585494,3
10,25200799,25201001,3.445970744770334,0,0,0,0
10,25701828,25702095,3.445970744770334,0,0,0,0
10,26828423,26828665,3.445970744770334,0.6845780024910548,1,0.7726988383583333,1
10,26919611,26919758,3.445970744770334,1.1240030716576104,1,3.806063872724493,3
10,28518260,28518491,3.445970744770334,2.1511093267930126,3,1.61867084242306,2
10,28567111,28567764,3.445970744770334,0.508723102768582,2,0.5742073936424311,2
10,28682494,28682880,20.675824468622004,3.0089591272281244,7,0.4851829915273256,1
10,29970869,29971129,103.37912234311003,36.967212134516956,58,20.14345937237586,28
10,30716150,30716588,3.445970744770334,0,0,1.71085027536287,4
10,30746248,30746438,3.445970744770334,1.7419105194275006,2,1.9661342169746072,2
10,34030382,34030574,6.891941489540668,1.7238596332158167,2,0,0
10,34095267,34095447,3.445970744770334,0,0,1.0373802084037294,1
10,37263709,37263856,3.445970744770334,0,0,0,0
10,37820366,37820612,41.35164893724401,17.51078469529751,26,10.642596955850404,14
10,39144358,39144535,3.445970744770334,0,0,1.0548641445004214,1
10,39344082,39344254,3.445970744770334,0.9615748821117128,1,0,0
10,39479380,39479644,3.445970744770334,2.51098044687285,4,2.834201022204905,4
10,39486562,39486788,3.445970744770334,0.7328301964992349,1,0,0
10,39493705,39493911,6.891941489540668,3.2145401856101703,4,1.8141624900586957,2
10,39600137,39600336,3.445970744770334,0,0,0.938829088605375,1
10,39773549,39773741,3.445970744770334,1.7238596332158167,2,0.9728798845651554,1
10,39776842,39777042,3.445970744770334,0.827624152265305,1,2.802474891359328,3
10,40529466,40529929,3.445970744770334,1.0755546633965063,3,2.8326739742403553,7
10,41978412,41978939,20.675824468622004,1.8903688023332537,6,0,0
10,42997803,42998038,3.445970744770334,0,0,1.5912357433989408,2
10,43217245,43217612,3.445970744770334,0.4520447136014302,1,0.5102332003290081,1
10,43997318,43997549,3.445970744770334,0,0,0,0
10,44381215,44381376,3.445970744770334,0,0,0,0
10,44403494,44403841,3.445970744770334,1.4340728845286752,3,3.237341684846121,6
10,44448248,44448453,3.445970744770334,0,0,1.8229691040881069,2
10,44539273,44539597,3.445970744770334,1.023707412955854,2,1.1554819552066151,2
10,44821695,44821926,3.445970744770334,1.434072884528675,2,0.80933542121153,1
10,45020537,45020748,3.445970744770334,0.7846813896477657,1,1.7713756388780661,2
10,51422650,51422810,3.445970744770334,0,0,4.664989260150931,4
