Chr,Start,End,Score,RPKM,Reads,cRPKM,cReads,noil2_RPKM,noil2_Reads,log2FoldChange
1,38723774,38724042,3.2164452653381663,6.753276790418639,13,1.3960283845433086,2,0.6184106119157112,1,3.2539133898563404
1,38771115,38771288,4.093657610430394,11.24351918334067,14,0,0,1.912097179371567,2,2.495096397029759
1,38777587,38777971,10.526548141106726,13.429643135871471,37,0.48770342265214284,1,1.728337190704689,4,2.887519717846061
1,39205161,39205433,3.5088493803689085,7.166199039931415,14,1.3755737561983514,2,0.6093496505689608,1,3.3566320484854666
1,39281935,39282226,6.14048641564559,10.049857900177791,21,0,0,1.1394003740090846,2,3.0337453156723666
1,39535222,39535505,5.263274070553363,9.348861775685176,19,0.661147245496743,1,0.5857480795962194,1,3.7843899685578606
1,39842317,39842464,2.339232920245939,9.441951437747473,10,2.537375915149662,2,4.4960122866304415,4,1.053901689192079
1,39920748,39921117,5.8480823006148475,9.064273380237575,24,2.0299007321197298,4,0,0,6.517948591333335
1,40386299,40386533,6.14048641564559,12.48748300788049,21,0,0,0.7078827855545801,1,3.961700030681207
1,40475744,40475983,5.263274070553363,12.227327111882978,21,2.3470727215134373,3,0,0,6.945716209267327
1,40515231,40515480,9.941739911045241,20.681650429242065,37,2.2531898126529,3,3.9924589105278314,6,2.344270397391375
1,40516160,40516536,10.234144026075983,14.085287768141058,38,1.4941577006982094,3,0,0,7.148251607743989
1,41917952,41918111,2.9240411503074237,8.733805079916413,10,0,0,10.397028412832896,10,-0.24887407101111475
1,43225070,43225274,6.432890530676333,16.35990805213611,24,1.8318616363031706,2,1.62295077663733,2,3.2560028860507764
1,43880399,43880711,13.742993406444892,21.429911505992987,48,0.5998907914411342,1,1.0629549815036825,2,4.210475233985693
1,43934632,43934789,2.339232920245939,7.959923617139009,9,1.1883912513992088,1,0,0,6.332694261469771
1,44042148,44042405,6.725294645707075,12.999151746852334,24,0.7277744872909883,1,1.289553911669196,2,3.2367796769679362
1,44201170,44201415,2.046828805215197,10.792994895506462,19,9.159308181515854,12,13.524589805311082,20,-0.3228121354919736
1,44951123,44951384,12.865781061352665,24.00129640282373,45,0.7166634264163168,1,12.698660656895138,20,0.9131179065261019
1,46076028,46076243,0.2924041150307424,8.410330817697286,13,46.072168237115626,53,13.862704550443858,18,-0.714291296763816
1,46342733,46342880,2.046828805215197,7.553561150197979,8,1.268687957574831,1,2.2480061433152208,2,1.7046949971458862
1,46732478,46732725,0.2924041150307424,9.015540727655653,16,14.385284422179131,19,14.086296559321985,21,-0.6380978684300684
1,46864308,46864643,15.205013981598604,22.45835591978506,54,1.1176536769111605,2,2.9705795465236844,6,2.8770790430324524
1,49859615,49859762,1.1696164601229695,4.720975718873737,5,1.268687957574831,1,12.364033788233712,11,-1.3703739808127213
1,51092475,51092656,3.2164452653381663,9.981491519904472,13,2.0633606342975273,2,3.656097903413765,4,1.4244025233803712
1,51490305,51490505,4.678465840491878,11.12365224108757,16,0,0,0,0,6.810398403396945
1,51493881,51494059,3.5088493803689085,9.368103772871237,12,0,0,0.9293433218174655,1,3.201351266974562
1,51509705,51509990,20.468288052151966,34.690918079667995,71,0.6565238381855769,1,4.071563574256238,7,3.060050612769082
1,51513131,51513278,7.310102875768559,24.54907373814343,26,1.268687957574831,1,1.1240030716576104,1,4.331854350471423
1,51514560,51514953,23.68473331749013,30.50181672579945,86,2.382814945698921,5,2.1110717589508416,5,3.7907995505674443
1,51525560,51525794,5.8480823006148475,13.676767103869107,23,2.397010438992447,3,3.5394139277729004,5,1.9204593305952082
1,52022285,52022432,3.2164452653381663,10.38614658152222,11,0,0,2.2480061433152208,2,2.1589765297194714
1,52113835,52113989,3.2164452653381663,9.917094800421218,11,0,0,2.1464832852300173,2,2.15672392000607
1,52374756,52374922,4.093657610430394,11.714804418570518,14,0,0,0,0,6.884451937013369
1,53819781,53819935,2.9240411503074237,9.015540727655653,10,0,0,1.0732416426150087,1,2.957828054875263
1,53889398,53889731,13.158185176383409,19.664135988314797,47,1.1243462138986524,2,0,0,7.62674107725609
1,54909055,54909257,6.14048641564559,15.14433196123437,22,0.9249547670988915,1,0.8194702197306714,1,4.051326270916496
1,54923872,54924246,6.14048641564559,8.943416401834407,24,1.5021265417685998,3,0.887213091228407,2,3.1954344627469524
1,55442109,55442346,5.263274070553363,11.155784639893234,19,0.7889320072314076,1,1.3979197865993809,2,2.9096343556046893
1,56782235,56782466,0.2924041150307424,7.2279766178618585,12,72.03085248782618,89,7.170364422643375,10,0.011387219906499456
1,58301012,58301162,2.6316370352766816,8.328926698728235,9,0,0,0,0,6.397277031510943
1,58301241,58301459,6.725294645707075,14.675982965338994,23,0,0,0,0,7.207110297981189
1,58423897,58424078,4.093657610430394,11.517105599889776,15,1.0316803171487636,1,0,0,6.860106856035733
1,58651829,58652291,16.08222632669083,17.203521021347232,57,0.8110834458793735,2,1.4371702341712855,4,3.492716785243857
1,58728516,58728663,2.6316370352766816,8.497756293972726,9,0,0,0,0,6.425888312156711
1,58797443,58797788,11.403760486198953,16.962765935560203,42,1.628027321280997,3,1.4423623231675693,3,3.467637911590519
1,58896017,58896347,15.78982221166009,23.641961787326604,56,1.1345366629672204,2,0,0,7.8912953389041895
1,59608276,59608423,2.9240411503074237,10.38614658152222,11,1.268687957574831,1,1.1240030716576104,1,3.098805534330604
1,59844806,59845148,10.526548141106726,14.666681417002488,36,0,0,0.9699851580485499,2,3.7866829491555767
1,60158592,60159042,8.772123450922273,10.534789275996738,34,1.6653287602756097,4,0.3688524492357568,1,4.503513667824156
1,60833697,60833950,4.970869955522621,9.352736148571907,17,0,0,1.9647927709290511,3,2.19473499060237
1,60880123,60880594,20.175883937121224,20.724283240479625,70,0.3978089358497352,1,0.704883282225959,2,4.693343439279006
1,60888370,60888517,3.2164452653381663,10.38614658152222,11,0,0,2.2480061433152208,2,2.1589765297194714
1,60889070,60889264,5.263274070553363,12.899158271876548,18,0,0,0.8530895107965452,1,3.7696626846133623
1,60941672,60942027,14.620205751537117,20.411589400254087,52,1.0548641445004214,2,0.46728217585765824,1,5.1762289424557695
1,60975110,60975469,8.187315220860787,13.58591901320331,35,3.651002011243125,7,0.924180303362924,2,3.7401506910928846
1,61023056,61023282,4.970869955522621,10.465176131001163,17,0,0,0,0,6.723173008273688
1,61046193,61046720,10.818952256137468,11.380412679891084,43,2.1337024741031247,6,0.6301229341110844,2,3.9748912949069166
1,61050447,61050852,11.696164601229695,14.11176387296839,41,0.46247738354944573,1,1.6389404394613427,4,3.0308051989663487
1,61139722,61139977,6.14048641564559,12.554844802379844,23,1.4669204509458984,2,1.299628551604112,2,3.1765739092657794
1,62875724,62875889,2.339232920245939,6.734500302586149,8,0,0,1.0021232205140138,1,2.6325503301932263
1,64000883,64001139,12.28097283129118,23.924508857047293,44,1.4612125892690662,2,0.6472858155849273,1,5.006702989052992
1,64091383,64091638,4.093657610430394,8.733805079916413,16,1.4669204509458984,2,0,0,6.464963094195423
1,64101366,64101657,22.807520972397906,37.32804362923179,78,0,0,1.1394003740090846,2,4.9164054263804315
1,64133364,64133511,2.339232920245939,8.497756293972726,9,1.268687957574831,1,0,0,6.425888312156711
1,66863781,66863928,1.7544246901844542,6.609366006423231,7,1.268687957574831,1,0,0,6.0681045419979736
1,69456707,69456952,0.2924041150307424,11.361047258427854,20,16.79206499944573,22,13.524589805311082,20,-0.24947391837602276
1,69461223,69461515,9.941739911045241,17.16952807519404,36,1.281677936662628,2,0.5677558177656189,1,4.692764208345752
1,69544289,69544526,5.263274070553363,12.330077759881995,21,2.3667960216942228,3,0.6989598932996904,1,3.9595684277404795
1,69554368,69554740,15.205013981598604,20.605223781036038,55,1.5101808395796916,3,0.8919702659803019,2,4.3835541082467735
1,69685113,69685410,13.742993406444892,22.039669194956854,47,0,0,0.5582297134406924,1,5.071898702418304
1,69759571,69759736,3.2164452653381663,9.259937916055955,11,0,0,1.0021232205140138,1,3.086213430185296
1,69870132,69870330,3.2164452653381663,7.7243703219361235,11,0,0,0,0,6.289902748533525
1,71079252,71079503,6.14048641564559,16.635819199840785,30,6.705922061466964,9,22.444378795956723,34,-0.4298285863858074
1,73853453,73853600,0.2924041150307424,4.720975718873737,5,10.149503660598649,8,11.240030716576102,10,-1.234027479445368
1,73936604,73936777,2.9240411503074237,8.834193644053384,11,1.079113894948707,1,1.912097179371567,2,2.1506375391858903
1,73947986,73948303,8.479719335891529,12.7436652738403,29,0,0,1.0462418528636874,2,3.4860735870251265
1,74672712,74672891,4.386061725461136,11.645073439888552,15,0,0,0.924180303362924,1,3.519514110068685
1,74678538,74678880,8.187315220860787,11.407418879890825,28,0,0,0,0,6.84642046227424
1,74723925,74724090,2.339232920245939,6.734500302586149,8,0,0,0,0,6.094763955420293
1,78573714,78573960,5.555678185584106,10.749298559897124,19,0,0,4.714442033349329,7,1.1721612584095717
1,78574221,78574688,10.818952256137468,11.047890186560933,37,0,0,7.46453321946977,21,0.5594477295041524
1,80389640,80389863,2.9240411503074237,7.486118639928353,12,1.676480515366741,2,2.227934659892763,3,1.7043113687591367
1,80412556,80412716,3.801253495399651,12.15138098075327,14,1.1662473150377328,1,0,0,6.936800569352915
1,80613447,80613723,4.970869955522621,9.080634884534032,18,0.6778549376212093,1,1.201100755273114,2,2.818861239805689
1,80637172,80637357,3.5088493803689085,9.766835788293623,13,1.0094936436616935,1,0.894368035512507,1,3.310735672567497
1,80639780,80639959,6.725294645707075,17.855779274495777,23,0,0,1.848360606725848,2,3.204115642504686
1,80643872,80644134,6.725294645707075,15.94002448045581,30,4.997569292956369,7,0,0,7.32553253342574
1,80655380,80655616,5.8480823006148475,12.382103404438459,21,0.7922608342661392,1,1.4038181823234288,2,3.053159013422028
1,82832512,82832794,20.175883937121224,35.552450360649146,72,1.990450364534364,3,5.290360747165855,9,2.7255475022442104
1,82871878,82872059,4.093657610430394,10.749298559897124,14,0,0,1.8280489517068825,2,2.4923881849856677
1,84822539,84822686,3.2164452653381663,10.38614658152222,11,0,0,0,0,6.712340807722094
1,84823527,84823902,8.187315220860787,10.77788711989685,29,0.499377174790093,1,0.8848534819432251,2,3.465345441151564
1,84859141,84859355,4.093657610430394,9.099406222796635,14,0,0,0.7737323470015178,1,3.3962774376808635
1,85937022,85937715,23.977137432520873,17.31659335729825,86,1.0822237332626803,4,0.9588037729413622,4,4.0399553179720105
1,85962299,85962571,10.234144026075983,18.42736895982364,36,0.6877868780991757,1,1.8280489517068825,3,3.2644444351569195
1,86006422,86006806,9.649335796014498,13.429643135871471,37,1.9508136906085713,4,0.8641685953523445,2,3.8106945369855945
1,86516073,86516236,2.046828805215197,8.520785443820891,10,3.434740568068445,3,1.0143442353983312,1,2.951624351174788
1,87755750,87755923,2.9240411503074237,9.637302157149145,12,2.158227789897414,2,1.912097179371567,2,2.274822125275686
1,87877862,87878168,9.649335796014498,15.931370829814956,35,1.2232300828734528,2,0.541864672981519,1,4.642484824284252
1,88327594,88327741,2.6316370352766816,9.441951437747473,10,1.268687957574831,1,0,0,6.576212438860054
1,88553630,88554093,17.836651016875287,18.37110723706556,61,0,0,0.7170364422643375,2,4.498726111678692
1,88578083,88578260,5.555678185584106,16.48628374635907,21,2.109728289000843,2,0.9345643517153165,1,4.002895386999005
1,88578344,88578646,12.573376946321922,20.753596229504346,45,1.2393783347925742,2,1.0980360039955532,2,4.121553029235271
1,88584612,88584788,5.8480823006148475,16.5794265923837,21,1.060823828932627,1,1.8796887526025574,2,3.0747241602684885
1,88587425,88587695,9.649335796014498,18.563364302700567,36,2.0785883880561804,3,0.6138466959606137,1,4.708450985345613
1,88661155,88661480,11.111356371168212,16.288814382175396,38,0,0,0.510283603083823,1,4.747087849903193
1,91057766,91057979,6.14048641564559,15.01887976359458,23,1.754820726365187,2,1.5546958374329563,2,3.191713293271746
1,91293967,91294180,4.678465840491878,11.753905901943583,18,1.754820726365187,2,1.5546958374329563,2,2.840724556866133
1,92080163,92080429,8.772123450922273,15.701222615580066,30,0,0,2.492171604574177,4,2.6078030564084522
1,93289708,93289868,2.9240411503074237,8.679557843395193,10,0,0,2.066490119320824,2,2.0187886275512255
1,93391637,93392130,16.374630441721575,16.689700395629746,59,1.1402782452696862,3,0.33674585952495206,1,5.264638650012171
1,94496981,94497281,7.894911105830045,12.534896327321894,27,0,0,0,0,6.981270016410226
1,95201967,95202114,1.4620205751537119,5.665170862648484,6,1.268687957574831,1,1.1240030716576104,1,2.2357561872294323
1,95451900,95452049,2.6316370352766816,9.316058751910841,10,1.2517721181405,1,9.981147276319579,9,-0.09846460557682106
1,100738792,100739039,4.386061725461136,17.467610159832827,31,12.113923723940323,16,12.073968479418845,18,0.5291184096467849
1,102628174,102628394,0.2924041150307424,7.587740159927381,12,50.977145082644796,60,7.527260389381282,10,0.011394621676942912
1,105799183,105799337,2.9240411503074237,9.015540727655653,10,0,0,1.0732416426150087,1,2.957828054875263
1,106321352,106321755,35.380897918719825,43.928445352450865,127,2.7886012532832916,6,3.2941080119866597,8,3.697331521353994
1,106515672,106516008,18.713863361967512,28.19697307700017,68,2.22867439431543,4,2.4681373086843665,5,3.461853491300728
1,106588941,106589124,4.678465840491878,12.15138098075327,16,0,0,0.9040894272028605,1,3.608984708726038
1,106600775,106601188,19.591075707059737,25.315377043235983,75,3.6283249801173914,8,2.8127226624088992,7,3.1252613880900717
1,106606918,106607345,40.059363759211706,47.01562360777433,144,3.070936271139077,7,3.1093916748659125,8,3.8758337666043405
1,106612593,106613057,34.21128145859686,36.963716983388174,123,2.422784744788064,6,3.577472142050028,10,3.33322125339346
1,106713924,106714073,1.4620205751537119,6.521241126337589,7,2.503544236281,2,1.1090163640355089,1,2.4532678984558904
1,106759856,106760139,8.187315220860787,14.761360698450277,30,1.322294490993486,2,1.7572442387886584,3,3.0003307583934973
1,106866923,106867194,4.678465840491878,8.733805079916412,17,0.6903155063274815,1,0.6115899066372291,1,3.6339170469794566
1,119713176,119713323,1.4620205751537119,4.720975718873737,5,0,0,0,0,5.591253258421844
1,120055311,120055680,7.602506990799302,10.57498561027717,28,1.0149503660598649,2,0.4496012286630441,1,4.279705085508397
1,122357099,122357337,0.2924041150307424,11.109107716713764,19,54.99417255428975,70,9.744495248847567,14,0.18728229659652007
1,123318809,123319054,1.7544246901844542,3.4083141775283563,6,0,0,19.61065521770107,29,-2.4901258796529615
1,125504067,125504273,5.263274070553363,14.851687865365108,22,3.6283249801173914,4,0,0,7.224164546274456
1,126748011,126748291,11.988568716260437,20.886537415316116,42,0.6682057570145017,1,2.3680064712501965,4,3.088046072486695
1,127225738,127226023,8.772123450922273,14.658134399859716,30,0,0,0.5816519391794627,1,4.436331281833387
1,127233153,127233363,2.046828805215197,6.622790581927138,10,2.6696561761290285,3,0.7884002587930158,1,2.919778491385771
1,127291330,127291573,5.8480823006148475,12.026879126442275,21,0.7695320398404712,1,0.6817723549398619,1,3.955315939008182
1,127296729,127297075,9.356931680983756,14.094901569893922,35,1.6233355998940202,3,1.9176075458827244,4,2.814655363576608
1,127354294,127354535,5.8480823006148475,12.126274821702127,21,0.7758918087647728,1,0,0,6.933841091194332
1,127433541,127433787,4.970869955522621,10.183546004113065,18,0.7601854968464574,1,0,0,6.6841940146590515
1,127638030,127638293,9.064527565953014,17.467610159832827,33,1.42246831606875,2,1.8903688023332537,3,3.1418102625694724
1,128368801,128368985,4.386061725461136,11.330341725296968,15,0,0,1.7984049146521763,2,2.590008889830141
1,128548723,128548944,5.8480823006148475,13.218732012846463,21,0.8457919717165541,1,3.7466769055253675,5,1.7917721762790415
1,128611813,128612170,20.468288052151966,27.713973661410744,71,0.5244855243605446,1,0.9293433218174655,2,4.756013714364284
1,130533656,130533824,2.9240411503074237,8.268691199920863,10,0,0,0.9843340509190907,1,2.9481927374134322
1,130691976,130692195,5.555678185584106,14.609273951860182,23,3.4139239585650003,4,0.7561475209333015,1,4.102722821139379
1,130879614,130880210,28.070795042951268,23.40718279374583,100,1.2580624302919599,4,1.3932366382355639,5,3.976586932862735
1,130880267,130880414,4.678465840491878,16.051317444170706,17,1.268687957574831,1,0,0,7.3355080384494595
1,130886528,130886692,2.6316370352766816,8.469144319918945,10,1.1379746528549999,1,1.0081966945777352,1,2.950937180811484
1,130894652,130894833,3.5088493803689085,10.749298559897124,14,2.0633606342975273,2,0,0,6.761457960843514
1,130904473,130904700,4.970869955522621,11.64507343988855,19,1.6470685765006576,2,0.7296160289707294,1,3.8234681554118612
1,130993681,130993828,1.7544246901844542,7.553561150197979,8,2.537375915149662,2,0,0,6.258059275148509
1,131010405,131010714,9.649335796014498,16.22797330978017,36,1.8170885585910483,3,0.5366208213075043,1,4.6807675764853
1,131025981,131026149,5.8480823006148475,16.537382399841725,20,0,0,2.953002152757272,3,2.4461279566432217
1,131049348,131049590,5.8480823006148475,12.651437811236946,22,1.5453976767166666,2,0.6845780024910548,1,4.022599233099446
1,131080643,131081021,19.298671592028995,25.440952000600845,69,1.4862729634913587,3,1.7556987293438133,4,3.7827778857032732
1,131089789,131090003,6.725294645707075,14.949024508880187,23,0,0,0,0,7.2335261630180145
1,131139224,131139371,2.9240411503074237,9.441951437747473,10,0,0,1.1240030716576104,1,2.962677165468564
1,131378944,131379128,4.093657610430394,12.085697840316765,16,2.0299007321197298,2,0,0,6.929045062250531
1,131638414,131638599,2.9240411503074237,8.264245667017681,11,1.0094936436616935,1,0.894368035512507,1,3.072383610024875
1,131886035,131886224,3.5088493803689085,9.5612181927506,13,0.9882411459003948,1,1.7510784695297508,2,2.3838390572535135
1,133020213,133020373,2.046828805215197,9.547513627734713,11,4.664989260150931,4,0,0,6.592085271555048
1,133188775,133188974,2.6316370352766816,6.288339657539817,9,0,0,0,0,5.997369115404389
1,133816127,133816499,6.725294645707075,9.740651241944311,26,1.5101808395796916,3,0.8919702659803019,2,3.310385012461005
1,135154494,135154742,4.093657610430394,9.540542095330379,17,2.262238767723795,3,0,0,6.591042367510231
1,135579699,135580027,7.310102875768559,11.043352319894309,26,0.5707167711886777,1,0,0,6.800039502141762
1,136601065,136601212,2.6316370352766816,8.497756293972726,9,0,0,0,0,6.425888312156711
1,136608527,136608793,5.555678185584106,10.467481743720045,20,0.7032427630002809,1,0,0,6.723487809759488
1,136699217,136699432,5.555678185584106,12.292021964326803,19,0,0,1.5403005056048733,2,2.9173795582117195
1,138136530,138136698,2.9240411503074237,10.749298559897124,13,3.333121024634467,3,3.9373362036763626,4,1.4261261356696682
1,138190251,138190485,7.310102875768559,16.05533529584634,27,1.5980069593282977,2,2.1236483566637405,3,2.861010127040933
1,138290185,138290375,3.801253495399651,10.242787109430767,14,0.9830671084873036,1,2.612865779141251,3,1.9307354302682007
1,138620174,138620540,9.649335796014498,13.326787042924227,35,1.0232469630576295,2,1.8131057722651371,4,2.8111255719097943
1,138683606,138683842,3.2164452653381663,7.665111631319046,13,1.5845216685322785,2,0.7019090911617144,1,3.275496065765081
1,138930964,138931153,3.5088493803689085,9.5612181927506,13,0.9882411459003948,1,1.7510784695297508,2,2.3838390572535135
1,138972663,138972810,2.9240411503074237,9.441951437747473,10,0,0,0,0,6.576212438860054
1,138973704,138973869,3.2164452653381663,9.259937916055955,11,0,0,1.0021232205140138,1,3.086213430185296
1,142894165,142894500,12.28097283129118,17.883505639828844,43,0.5588268384555802,1,0.49509659108728066,1,4.91740661823298
1,143466165,143466382,5.263274070553363,12.820264337491983,20,1.7226221809272935,2,0,0,7.013491776407773
1,144264262,144264427,2.339232920245939,6.734500302586149,8,0,0,2.0042464410280276,2,1.6995321832655867
1,144273039,144273388,9.941739911045241,15.571126771050977,39,2.682368824586786,5,2.3764636372189476,5,2.6617555722366566
1,144283466,144283660,2.6316370352766816,11.465918463890263,16,6.740311405371923,7,0.8530895107965452,1,3.601124313180842
1,144306974,144307557,19.591075707059737,18.424739483659284,77,3.215168111662243,10,1.7091005610136267,6,3.356108744599032
1,144316353,144316534,4.386061725461136,13.05271967987508,17,2.0633606342975273,2,1.8280489517068825,2,2.770147560429012
1,144337607,144337815,5.555678185584106,12.703716479878418,19,0,0,1.5918895177543189,2,2.9198553688426183
1,151075078,151075366,5.555678185584106,9.67064922343686,20,0.6497087118376298,1,0.5756140297762157,1,3.8541832346029317
1,151973208,151973442,6.14048641564559,12.48748300788049,21,0,0,0.7078827855545801,1,3.961700030681207
1,151979922,151980357,12.865781061352665,15.063810596553079,47,1.2919666356954702,3,1.1446269812293095,3,3.606847009992643
1,152008953,152009232,6.432890530676333,10.979640671894918,22,0,0,1.1882318186094736,2,3.1044469571974687
1,152287644,152287791,2.046828805215197,7.553561150197979,8,1.268687957574831,1,1.1240030716576104,1,2.644524001757018
1,153303573,153303755,5.8480823006148475,16.035838835256367,21,1.026042719787295,1,0.9090298065864826,1,3.99922788232103
1,153305810,153305985,6.432890530676333,18.26159243982523,23,1.0668512370515626,1,1.8903688023332539,2,3.2055835017037713
1,153312224,153312411,2.339232920245939,5.9464204799430895,8,0,0,1.7697069638864502,2,1.6932691337013324
1,153320233,153320691,22.222712742336423,24.051262790880926,79,1.2272275668044117,3,1.0872709451328517,3,4.346377512151363
1,153583352,153583499,2.046828805215197,8.497756293972726,9,2.537375915149662,2,1.1240030716576104,1,2.8123530387652202
1,153749368,153749821,14.91260986656786,16.31336279244299,53,0.8271621926038545,2,2.1984905894977045,6,2.836112185904771
1,155006233,155006380,2.339232920245939,8.497756293972726,9,1.268687957574831,1,0,0,6.425888312156711
1,155050287,155050486,4.678465840491878,11.877974908686321,17,0.938829088605375,1,0,0,6.904240205067101
1,155108107,155108256,1.7544246901844542,8.384452876719756,9,3.7553163544215,3,1.1090163640355089,1,2.810987858414992
1,155472573,155473042,20.468288052151966,21.10979270379797,71,0.39950173983207443,1,0.35394139277729003,1,5.546080663537262
1,157599395,157599552,3.801253495399651,12.382103404438459,14,1.1883912513992088,1,12.634363640910859,12,-0.02886579889216994
1,160044764,160044972,3.801253495399651,9.360633195699888,14,0.8984010417276316,1,3.1837790355086377,4,1.5265796938202878
1,160286553,160286724,4.093657610430394,12.186704762674065,15,1.0916617309364827,1,0,0,6.940954233231832
1,160307494,160307690,2.6316370352766816,7.80279032520451,11,1.906251956559137,2,0.8444287035803366,1,3.0648483369615573
1,160791427,160791817,7.602506990799302,10.721806747723473,30,1.9208779306503836,4,0.4254538480954637,1,4.364233518966456
1,161156654,161156875,4.093657610430394,9.441951437747473,15,0.8457919717165541,1,0,0,6.576212438860054
1,161309327,161309763,5.8480823006148475,7.354783225192769,23,1.2890101903048627,3,0.7613384650129351,2,3.1135142369177755
1,161653677,161653882,3.5088493803689085,8.140245511378405,12,0,0,0,0,6.364615416855508
1,161671149,161671324,2.339232920245939,8.733805079916413,11,3.200553711154688,3,3.7807376046665078,4,1.1867041104372391
1,161707135,161707402,5.555678185584106,10.428423976019596,20,0.700618722839832,1,1.2414362283979574,2,2.9724391162735264
1,161767337,161767608,9.649335796014498,16.95385691983774,33,0,0,1.2231798132744582,2,3.6880170228900773
1,161774765,161774973,9.064527565953014,20.727116361906894,31,0,0,0.7959447588771594,1,4.538909510266562
1,161779084,161779436,30.994836193258696,42.753584073925104,108,1.0638289955868272,2,1.885013649918712,4,4.432195036481696
1,162186732,162186897,3.2164452653381663,10.101750453879223,12,1.1311193838618974,1,1.0021232205140138,1,3.210459280907393
1,162548517,162548851,4.678465840491878,6.674191344652542,16,0,0,2.482872456795915,5,1.3910723335551818
1,164078232,164078379,4.970869955522621,16.995512587945452,18,1.268687957574831,1,0,0,7.417473870633203
1,164078664,164078839,8.479719335891529,23.025486119779636,29,0,0,0,0,7.853339882548499
1,164083002,164083311,12.28097283129118,18.932635528076872,42,0,0,0.5366208213075043,1,4.901897198693282
1,164135332,164135682,11.403760486198953,16.323008924288224,41,1.0698906992653847,2,1.4218158513275754,3,3.4318527732585906
1,164136694,164137006,15.78982221166009,25.448019913366675,57,1.7996723743234024,3,0,0,7.997067669905698
1,164815452,164815669,4.093657610430394,8.974185036244387,14,0,0,0.7630846541528731,1,3.3941941030209746
1,165701182,165701377,5.263274070553363,13.546309919870355,19,0.957988865923852,1,5.941159093047369,7,1.175613601322987
