Chr,Start,End,Score,RPKM,Reads,cRPKM,cReads
chr1,60975110,60975469,8.187315220860787,13.58591901320331,35,3.651002011243125,7
chr1,61023056,61023282,4.970869955522621,10.465176131001163,17,0,0
chr1,61046193,61046720,10.818952256137468,11.380412679891084,43,2.1337024741031247,6
chr1,61050447,61050852,11.696164601229695,14.11176387296839,41,0.46247738354944573,1
chr1,61139722,61139977,6.14048641564559,12.554844802379844,23,1.4669204509458984,2
chr1,62875724,62875889,2.339232920245939,6.734500302586149,8,0,0
chr1,64000883,64001139,12.28097283129118,23.924508857047293,44,1.4612125892690662,2
chr1,64091383,64091638,4.093657610430394,8.733805079916413,16,1.4669204509458984,2
chr1,64101366,64101657,22.807520972397906,37.32804362923179,78,0,0
chr1,64133364,64133511,2.339232920245939,8.497756293972726,9,1.268687957574831,1
chr1,66863781,66863928,1.7544246901844542,6.609366006423231,7,1.268687957574831,1
chr1,69456707,69456952,0.2924041150307424,11.361047258427854,20,16.79206499944573,22
chr1,69461223,69461515,9.941739911045241,17.16952807519404,36,1.281677936662628,2
chr1,69544289,69544526,5.263274070553363,12.330077759881995,21,2.3667960216942228,3
chr1,69554368,69554740,15.205013981598604,20.605223781036038,55,1.5101808395796916,3
chr1,69685113,69685410,13.742993406444892,22.039669194956854,47,0,0
chr1,69759571,69759736,3.2164452653381663,9.259937916055955,11,0,0
chr1,69870132,69870330,3.2164452653381663,7.7243703219361235,11,0,0
chr1,71079252,71079503,6.14048641564559,16.635819199840785,30,6.705922061466964,9
chr1,73853453,73853600,0.2924041150307424,4.720975718873737,5,10.149503660598649,8
chr1,73936604,73936777,2.9240411503074237,8.834193644053384,11,1.079113894948707,1
chr1,73947986,73948303,8.479719335891529,12.7436652738403,29,0,0
chr1,74672712,74672891,4.386061725461136,11.645073439888552,15,0,0
chr1,74678538,74678880,8.187315220860787,11.407418879890825,28,0,0
chr1,74723925,74724090,2.339232920245939,6.734500302586149,8,0,0
chr1,78573714,78573960,5.555678185584106,10.749298559897124,19,0,0
chr1,78574221,78574688,10.818952256137468,11.047890186560933,37,0,0
chr1,80389640,80389863,2.9240411503074237,7.486118639928353,12,1.676480515366741,2
chr1,80412556,80412716,3.801253495399651,12.15138098075327,14,1.1662473150377328,1
chr1,80613447,80613723,4.970869955522621,9.080634884534032,18,0.6778549376212093,1
chr1,80637172,80637357,3.5088493803689085,9.766835788293623,13,1.0094936436616935,1
chr1,80639780,80639959,6.725294645707075,17.855779274495777,23,0,0
chr1,80643872,80644134,6.725294645707075,15.94002448045581,30,4.997569292956369,7
chr1,80655380,80655616,5.8480823006148475,12.382103404438459,21,0.7922608342661392,1
chr1,82832512,82832794,20.175883937121224,35.552450360649146,72,1.990450364534364,3
chr1,82871878,82872059,4.093657610430394,10.749298559897124,14,0,0
chr1,84822539,84822686,3.2164452653381663,10.38614658152222,11,0,0
chr1,84823527,84823902,8.187315220860787,10.77788711989685,29,0.499377174790093,1
chr1,84859141,84859355,4.093657610430394,9.099406222796635,14,0,0
chr1,85937022,85937715,23.977137432520873,17.31659335729825,86,1.0822237332626803,4
chr1,85962299,85962571,10.234144026075983,18.42736895982364,36,0.6877868780991757,1
chr1,86006422,86006806,9.649335796014498,13.429643135871471,37,1.9508136906085713,4
chr1,86516073,86516236,2.046828805215197,8.520785443820891,10,3.434740568068445,3
chr1,87755750,87755923,2.9240411503074237,9.637302157149145,12,2.158227789897414,2
chr1,87877862,87878168,9.649335796014498,15.931370829814956,35,1.2232300828734528,2
chr1,88327594,88327741,2.6316370352766816,9.441951437747473,10,1.268687957574831,1
chr1,88553630,88554093,17.836651016875287,18.37110723706556,61,0,0
chr1,88578083,88578260,5.555678185584106,16.48628374635907,21,2.109728289000843,2
chr1,88578344,88578646,12.573376946321922,20.753596229504346,45,1.2393783347925742,2
chr1,88584612,88584788,5.8480823006148475,16.5794265923837,21,1.060823828932627,1
chr1,88587425,88587695,9.649335796014498,18.563364302700567,36,2.0785883880561804,3
chr1,88661155,88661480,11.111356371168212,16.288814382175396,38,0,0
chr1,91057766,91057979,6.14048641564559,15.01887976359458,23,1.754820726365187,2
chr1,91293967,91294180,4.678465840491878,11.753905901943583,18,1.754820726365187,2
chr1,92080163,92080429,8.772123450922273,15.701222615580066,30,0,0
chr1,93289708,93289868,2.9240411503074237,8.679557843395193,10,0,0
chr1,93391637,93392130,16.374630441721575,16.689700395629746,59,1.1402782452696862,3
chr1,94496981,94497281,7.894911105830045,12.534896327321894,27,0,0
chr1,95201967,95202114,1.4620205751537119,5.665170862648484,6,1.268687957574831,1
chr1,95451900,95452049,2.6316370352766816,9.316058751910841,10,1.2517721181405,1
chr1,100738792,100739039,4.386061725461136,17.467610159832827,31,12.113923723940323,16
chr1,102628174,102628394,0.2924041150307424,7.587740159927381,12,50.977145082644796,60
chr1,105799183,105799337,2.9240411503074237,9.015540727655653,10,0,0
chr1,106321352,106321755,35.380897918719825,43.928445352450865,127,2.7886012532832916,6
chr1,106515672,106516008,18.713863361967512,28.19697307700017,68,2.22867439431543,4
chr1,106588941,106589124,4.678465840491878,12.15138098075327,16,0,0
chr1,106600775,106601188,19.591075707059737,25.315377043235983,75,3.6283249801173914,8
chr1,106606918,106607345,40.059363759211706,47.01562360777433,144,3.070936271139077,7
chr1,106612593,106613057,34.21128145859686,36.963716983388174,123,2.422784744788064,6
chr1,106713924,106714073,1.4620205751537119,6.521241126337589,7,2.503544236281,2
chr1,106759856,106760139,8.187315220860787,14.761360698450277,30,1.322294490993486,2
chr1,106866923,106867194,4.678465840491878,8.733805079916412,17,0.6903155063274815,1
chr1,119713176,119713323,1.4620205751537119,4.720975718873737,5,0,0
chr1,120055311,120055680,7.602506990799302,10.57498561027717,28,1.0149503660598649,2
chr1,122357099,122357337,0.2924041150307424,11.109107716713764,19,54.99417255428975,70
chr1,123318809,123319054,1.7544246901844542,3.4083141775283563,6,0,0
chr1,125504067,125504273,5.263274070553363,14.851687865365108,22,3.6283249801173914,4
chr1,126748011,126748291,11.988568716260437,20.886537415316116,42,0.6682057570145017,1
chr1,127225738,127226023,8.772123450922273,14.658134399859716,30,0,0
chr1,127233153,127233363,2.046828805215197,6.622790581927138,10,2.6696561761290285,3
chr1,127291330,127291573,5.8480823006148475,12.026879126442275,21,0.7695320398404712,1
chr1,127296729,127297075,9.356931680983756,14.094901569893922,35,1.6233355998940202,3
chr1,127354294,127354535,5.8480823006148475,12.126274821702127,21,0.7758918087647728,1
chr1,127433541,127433787,4.970869955522621,10.183546004113065,18,0.7601854968464574,1
chr1,127638030,127638293,9.064527565953014,17.467610159832827,33,1.42246831606875,2
chr1,128368801,128368985,4.386061725461136,11.330341725296968,15,0,0
chr1,128548723,128548944,5.8480823006148475,13.218732012846463,21,0.8457919717165541,1
chr1,128611813,128612170,20.468288052151966,27.713973661410744,71,0.5244855243605446,1
chr1,130533656,130533824,2.9240411503074237,8.268691199920863,10,0,0
chr1,130691976,130692195,5.555678185584106,14.609273951860182,23,3.4139239585650003,4
chr1,130879614,130880210,28.070795042951268,23.40718279374583,100,1.2580624302919599,4
chr1,130880267,130880414,4.678465840491878,16.051317444170706,17,1.268687957574831,1
chr1,130886528,130886692,2.6316370352766816,8.469144319918945,10,1.1379746528549999,1
chr1,130894652,130894833,3.5088493803689085,10.749298559897124,14,2.0633606342975273,2
chr1,130904473,130904700,4.970869955522621,11.64507343988855,19,1.6470685765006576,2
chr1,130993681,130993828,1.7544246901844542,7.553561150197979,8,2.537375915149662,2
chr1,131010405,131010714,9.649335796014498,16.22797330978017,36,1.8170885585910483,3
chr1,131025981,131026149,5.8480823006148475,16.537382399841725,20,0,0
chr1,131049348,131049590,5.8480823006148475,12.651437811236946,22,1.5453976767166666,2
chr1,131080643,131081021,19.298671592028995,25.440952000600845,69,1.4862729634913587,3
chr1,131089789,131090003,6.725294645707075,14.949024508880187,23,0,0
chr1,131139224,131139371,2.9240411503074237,9.441951437747473,10,0,0
chr1,131378944,131379128,4.093657610430394,12.085697840316765,16,2.0299007321197298,2
chr1,131638414,131638599,2.9240411503074237,8.264245667017681,11,1.0094936436616935,1
chr1,131886035,131886224,3.5088493803689085,9.5612181927506,13,0.9882411459003948,1
chr1,133020213,133020373,2.046828805215197,9.547513627734713,11,4.664989260150931,4
chr1,133188775,133188974,2.6316370352766816,6.288339657539817,9,0,0
chr1,133816127,133816499,6.725294645707075,9.740651241944311,26,1.5101808395796916,3
chr1,135154494,135154742,4.093657610430394,9.540542095330379,17,2.262238767723795,3
chr1,135579699,135580027,7.310102875768559,11.043352319894309,26,0.5707167711886777,1
chr1,136601065,136601212,2.6316370352766816,8.497756293972726,9,0,0
chr1,136608527,136608793,5.555678185584106,10.467481743720045,20,0.7032427630002809,1
chr1,136699217,136699432,5.555678185584106,12.292021964326803,19,0,0
chr1,138136530,138136698,2.9240411503074237,10.749298559897124,13,3.333121024634467,3
chr1,138190251,138190485,7.310102875768559,16.05533529584634,27,1.5980069593282977,2
chr1,138290185,138290375,3.801253495399651,10.242787109430767,14,0.9830671084873036,1
chr1,138620174,138620540,9.649335796014498,13.326787042924227,35,1.0232469630576295,2
chr1,138683606,138683842,3.2164452653381663,7.665111631319046,13,1.5845216685322785,2
chr1,138930964,138931153,3.5088493803689085,9.5612181927506,13,0.9882411459003948,1
chr1,138972663,138972810,2.9240411503074237,9.441951437747473,10,0,0
chr1,138973704,138973869,3.2164452653381663,9.259937916055955,11,0,0
chr1,142894165,142894500,12.28097283129118,17.883505639828844,43,0.5588268384555802,1
chr1,143466165,143466382,5.263274070553363,12.820264337491983,20,1.7226221809272935,2
chr1,144264262,144264427,2.339232920245939,6.734500302586149,8,0,0
chr1,144273039,144273388,9.941739911045241,15.571126771050977,39,2.682368824586786,5
chr1,144283466,144283660,2.6316370352766816,11.465918463890263,16,6.740311405371923,7
chr1,144306974,144307557,19.591075707059737,18.424739483659284,77,3.215168111662243,10
chr1,144316353,144316534,4.386061725461136,13.05271967987508,17,2.0633606342975273,2
chr1,144337607,144337815,5.555678185584106,12.703716479878418,19,0,0
chr1,151075078,151075366,5.555678185584106,9.67064922343686,20,0.6497087118376298,1
chr1,151973208,151973442,6.14048641564559,12.48748300788049,21,0,0
chr1,151979922,151980357,12.865781061352665,15.063810596553079,47,1.2919666356954702,3
chr1,152008953,152009232,6.432890530676333,10.979640671894918,22,0,0
chr1,152287644,152287791,2.046828805215197,7.553561150197979,8,1.268687957574831,1
chr1,153303573,153303755,5.8480823006148475,16.035838835256367,21,1.026042719787295,1
chr1,153305810,153305985,6.432890530676333,18.26159243982523,23,1.0668512370515626,1
chr1,153312224,153312411,2.339232920245939,5.9464204799430895,8,0,0
chr1,153320233,153320691,22.222712742336423,24.051262790880926,79,1.2272275668044117,3
chr1,153583352,153583499,2.046828805215197,8.497756293972726,9,2.537375915149662,2
chr1,153749368,153749821,14.91260986656786,16.31336279244299,53,0.8271621926038545,2
chr1,155006233,155006380,2.339232920245939,8.497756293972726,9,1.268687957574831,1
chr1,155050287,155050486,4.678465840491878,11.877974908686321,17,0.938829088605375,1
chr1,155108107,155108256,1.7544246901844542,8.384452876719756,9,3.7553163544215,3
chr1,155472573,155473042,20.468288052151966,21.10979270379797,71,0.39950173983207443,1
chr1,157599395,157599552,3.801253495399651,12.382103404438459,14,1.1883912513992088,1
chr1,160044764,160044972,3.801253495399651,9.360633195699888,14,0.8984010417276316,1
chr1,160286553,160286724,4.093657610430394,12.186704762674065,15,1.0916617309364827,1
chr1,160307494,160307690,2.6316370352766816,7.80279032520451,11,1.906251956559137,2
chr1,160791427,160791817,7.602506990799302,10.721806747723473,30,1.9208779306503836,4
chr1,161156654,161156875,4.093657610430394,9.441951437747473,15,0.8457919717165541,1
chr1,161309327,161309763,5.8480823006148475,7.354783225192769,23,1.2890101903048627,3
chr1,161653677,161653882,3.5088493803689085,8.140245511378405,12,0,0
chr1,161671149,161671324,2.339232920245939,8.733805079916413,11,3.200553711154688,3
chr1,161707135,161707402,5.555678185584106,10.428423976019596,20,0.700618722839832,1
chr1,161767337,161767608,9.649335796014498,16.95385691983774,33,0,0
chr1,161774765,161774973,9.064527565953014,20.727116361906894,31,0,0
chr1,161779084,161779436,30.994836193258696,42.753584073925104,108,1.0638289955868272,2
chr1,162186732,162186897,3.2164452653381663,10.101750453879223,12,1.1311193838618974,1
chr1,162548517,162548851,4.678465840491878,6.674191344652542,16,0,0
chr1,164078232,164078379,4.970869955522621,16.995512587945452,18,1.268687957574831,1
chr1,164078664,164078839,8.479719335891529,23.025486119779636,29,0,0
chr1,164083002,164083311,12.28097283129118,18.932635528076872,42,0,0
chr1,164135332,164135682,11.403760486198953,16.323008924288224,41,1.0698906992653847,2
chr1,164136694,164137006,15.78982221166009,25.448019913366675,57,1.7996723743234024,3
chr1,164815452,164815669,4.093657610430394,8.974185036244387,14,0,0
chr1,165701182,165701377,5.263274070553363,13.546309919870355,19,0.957988865923852,1
chr1,165709554,165709816,5.8480823006148475,11.689351285667595,22,1.4278769408446765,2
chr1,165722668,165722879,4.970869955522621,13.84225710779205,21,3.5427512777561323,4
chr1,165789914,165790230,6.432890530676333,9.698105325333051,22,0,0
chr1,166434033,166434180,2.6316370352766816,9.441951437747473,10,1.268687957574831,1
chr1,167269440,167269670,5.555678185584106,11.493838719889999,19,0,0
chr1,167340242,167340457,0.2924041150307424,9.704227866573792,15,88.66719170161875,102
chr1,171627976,171628123,3.5088493803689085,11.330341725296968,12,0,0
chr1,171661543,171661693,2.9240411503074237,11.105235598304313,12,2.4869644731268212,2
chr1,171674448,171674725,9.649335796014498,17.090611379404777,34,0.6754166105074639,1
chr1,171747461,171747650,3.801253495399651,9.5612181927506,13,0,0
chr1,171766774,171767016,5.555678185584106,12.07637245618072,21,1.5453976767166666,2
chr1,171782509,171782776,9.941739911045241,17.728320759233316,34,0,0
chr1,171783058,171783349,15.205013981598604,25.36392708140109,53,0.6430336223324487,1
chr1,171788644,171788859,9.064527565953014,20.055404257585838,31,0,0
chr1,171966491,171966739,5.8480823006148475,11.785375529525762,21,0.7540795892412651,1
chr1,173510668,173510875,2.9240411503074237,8.061973919922842,12,1.8054405550103363,2
chr1,173548905,173549158,3.5088493803689085,8.802575198655912,16,2.956942011355512,4
chr1,173599046,173599334,4.970869955522621,9.67064922343686,20,1.9491261355128893,3
chr1,173624218,173624438,2.6316370352766816,8.220051839921329,13,3.398476338842986,4
chr1,175631610,175632048,20.175883937121224,24.192043228196717,76,2.9939879818850224,7
chr1,177456902,177457296,15.205013981598604,19.811365447101533,56,1.901426002238734,4
chr1,179377292,179377439,2.6316370352766816,8.497756293972726,9,0,0
chr1,179492865,179493505,42.106192564426905,31.828656266278845,146,0.58585278540117,2
chr1,179511899,179512150,3.801253495399651,7.763382293259034,14,0.7451024512741071,1
chr1,180199300,180199453,2.339232920245939,7.259266559930525,8,0,0
chr1,180314176,180314324,2.6316370352766816,9.378582636151853,10,1.2601732732958053,1
chr1,180428349,180428607,4.386061725461136,8.632641314511975,16,0.7249645471856176,1
chr1,180778007,180778235,4.970869955522621,10.37377721282648,17,0,0
chr1,181743097,181743500,8.187315220860787,9.685011573768696,28,0,0
chr1,181860883,181861034,2.9240411503074237,9.193479031490963,10,0,0
chr1,182108723,182109149,23.977137432520873,27.490009431868053,84,0.87946518838911,2
chr1,182369461,182369849,6.725294645707075,8.62154537451903,24,0.4826884774320694,1
chr1,182369919,182370170,6.725294645707075,12.75412805321127,23,0,0
chr1,182543234,182543547,11.403760486198953,17.8013861501481,40,0.5979803112136146,1
chr1,182629755,182629999,0.8772123450922271,10.266676991901743,18,11.495866391086224,15
chr1,182988519,182988727,6.432890530676333,15.378183107221243,23,0.8984010417276316,1
chr1,182990300,182990533,4.678465840491878,11.346481813224742,19,2.407254073347115,3
chr1,183180385,183180632,7.602506990799302,15.213724977918913,27,0.7571202327462702,1
chr1,183803523,183803678,2.9240411503074237,8.95774879991427,10,0,0
chr1,184573524,184573722,3.801253495399651,9.128801289560872,13,0,0
chr1,187069121,187069270,3.801253495399651,13.042482252675178,14,1.2517721181405,1
chr1,189816370,189816809,14.91260986656786,16.514831423841944,52,0.42674049482062504,1
chr1,189855335,189855482,1.7544246901844542,5.665170862648484,6,0,0
chr1,191095392,191095574,5.8480823006148475,15.27222746214892,20,0,0
chr1,191098028,191098200,4.093657610430394,11.3085106237068,14,0,0
chr1,191120873,191121089,0.2924041150307424,9.015540727655653,14,45.859854097774075,53
chr1,191123890,191124420,20.760692167182707,19.211081607047777,73,0.7072158859550847,2
chr1,191193801,191194094,6.432890530676333,12.83334623987718,27,3.193296219746174,5
chr1,192453953,192454217,9.649335796014498,28.47550033602936,54,14.879555366575755,21
chr1,193227725,193227997,7.310102875768559,26.617310719745255,52,18.570245708677746,27
chr1,193253912,193254087,2.339232920245939,7.939822799924012,10,2.133702474103125,2
chr1,194995368,194995515,1.4620205751537119,4.720975718873737,5,0,0
chr1,195279131,195279375,3.2164452653381663,13.68890265586899,24,9.96308420560806,13
chr1,195371646,195372033,40.64417198927319,81.03530486520383,225,41.61819671137229,86
chr10,3111562,3111759,14.91260986656786,36.699625386315425,52,0.9483122107124999,1
chr10,3116298,3116937,38.01253495399651,30.568317779707446,140,2.933840901891797,10
chr10,4614411,4614559,0.2924041150307424,9.378582636151853,10,23.9432921926203,19
chr10,4617952,4618110,2.9240411503074237,8.788734671614,10,0,0
chr10,4971808,4971976,4.093657610430394,11.57616767988921,14,0,0
chr10,5448277,5448593,10.526548141106726,16.751272834666178,38,1.1846423830982649,2
chr10,5455205,5455374,2.339232920245939,7.398046655929196,9,1.1045048101239705,1
chr10,5591637,5591889,4.386061725461136,8.28503248687723,15,0,0
chr10,6916673,6916879,4.093657610430394,11.476304259600312,17,2.7212437350880436,3
chr10,7118133,7118647,21.053096282213453,19.807930744354117,73,0.3645938208176214,1
chr10,7483714,7483940,3.801253495399651,8.002781747236185,13,0,0
chr10,7824540,7824891,7.017698760737817,11.115751919893617,28,2.133702474103125,4
chr10,7952676,7952875,3.5088493803689085,11.877974908686321,17,4.6941454430268745,5
chr10,7958992,7959162,2.6316370352766816,7.354783225192769,9,0,0
chr10,8130119,8130498,11.403760486198953,15.077305611645176,41,0.9882411459003948,2
chr10,8363412,8363672,4.678465840491878,9.637302157149144,18,1.4388185265982758,2
chr10,11225480,11225627,3.801253495399651,12.274536869071715,13,0,0
chr10,11229637,11229841,4.678465840491878,12.951593874607754,19,2.747792454454756,3
chr10,11278237,11278479,3.5088493803689085,7.4758496157309215,13,0.7726988383583333,1
chr10,12812612,12812956,9.941739911045241,14.17661114421215,35,0.5442487470176087,1
chr10,13967470,13967668,4.970869955522621,11.937663224810372,17,0,0
chr10,14057985,14058357,9.649335796014498,12.363134268621625,33,0,0
chr10,14664086,14664233,2.9240411503074237,9.441951437747473,10,0,0
chr10,17485611,17485832,4.386061725461136,10.071414866930638,16,0.8457919717165541,1
chr10,17522075,17522363,9.941739911045241,16.9236361410145,35,0.6497087118376298,1
chr10,18923695,18923905,3.2164452653381663,7.285069640119852,11,0,0
chr10,18964993,18965140,2.6316370352766816,9.441951437747473,10,1.268687957574831,1
chr10,19118655,19118834,2.6316370352766816,9.316058751910841,12,3.1294302953512503,3
chr10,19494542,19494749,4.093657610430394,9.405636239909983,14,0,0
chr10,19504627,19504895,7.310102875768559,15.584484900966089,30,3.490070961358271,5
chr10,19506094,19506377,17.2518427868138,30.50681211013057,62,1.983441736490229,3
chr10,19566003,19566451,10.526548141106726,11.204168654859362,36,0,0
chr10,19962787,19963045,7.602506990799302,14.56758221823896,27,0.7249645471856176,1
chr10,20182204,20182479,6.14048641564559,11.138765899023829,22,0.6803109337720108,1
chr10,20437547,20437712,2.046828805215197,7.576312840409418,9,2.2622387677237947,2
chr10,20991760,20992157,9.356931680983756,12.639878708622748,36,1.8870936454379394,4
chr10,21029077,21029267,2.9240411503074237,7.316276506736262,10,0,0
chr10,21158691,21158845,2.6316370352766816,9.015540727655653,10,1.2113923723940323,1
chr10,21358184,21358423,7.894911105830045,16.30310281584397,28,0.7823575738378126,1
chr10,21982527,21982674,2.6316370352766816,8.497756293972726,9,0,0
chr10,22142287,22142530,2.9240411503074237,18.899381484409286,33,17.69923691633084,23
chr10,22201412,22201661,5.555678185584106,10.620306977178359,19,0,0
chr10,22391632,22391899,5.8480823006148475,11.471266373621557,22,1.401237445679664,2
chr10,22412457,22412624,3.5088493803689085,10.813282479896511,13,1.1176536769111605,1
chr10,22448302,22448528,0.2924041150307424,0.6155985959412449,1,0,0
chr10,22589869,22590016,2.339232920245939,7.553561150197979,8,0,0
chr10,24638177,24638469,4.386061725461136,8.107832702174964,17,1.281677936662628,2
chr10,24673004,24673427,14.035397521475634,16.808455059461775,51,1.3285317291585494,3
chr10,25200799,25201001,7.017698760737817,16.521089412255677,24,0,0
chr10,25701828,25702095,9.064527565953014,16.164057162830375,31,0,0
