,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling
Pgap1,ENSMUSG00000073678,1,54557684,54472994,-,-0.0425,1.682322,-1.7299449443817139,False,,,,,,,,,,,,,,,
Ankrd44,ENSMUSG00000052331,1,54926387,54645340,-,-0.0925,8.859724,-0.7802977561950684,False,,,,,,,,,,,,,,,
Sf3b1,ENSMUSG00000025982,1,55027481,54985169,-,0.1117,0.28529662,-1.5047564506530762,False,,,,,,,,,,,,,,,
Hspd1,ENSMUSG00000025980,1,55088243,55077835,-,0.5211,0.030188616,-0.1469815969467163,False,,,,,,,,,,,,,,,
Rftn2,ENSMUSG00000025978,1,55226782,55170159,-,-0.0045,0.68156755,-0.423575758934021,False,,,,,,,,,,,,,,,
Boll,ENSMUSG00000025977,1,55363469,55248658,-,-0.0115,2.809253,-1.5994677543640137,False,,,,,,,,,,,,,,,
Tyw5,ENSMUSG00000048495,1,57407101,57388237,-,0.0324,1.2491213,-0.29697346687316895,False,,,,,,,,,,,,,,,
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,-0.017,2.763428,-0.5127860307693481,False,,,,,,,,,,,,,,,
Clk1,ENSMUSG00000026034,1,58424066,58410189,-,-0.1856,1.6928952,-1.7359960079193115,False,,,,,,,,,,,,,,,
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.0518,0.41381508,-4.855641841888428,False,,,,,,,,,,,,,,,
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.0982,1.228144,-0.45830321311950684,False,,,,,,,,,,,,,,,
Fam126b,ENSMUSG00000038174,1,58586323,58522806,-,-0.0499,0.30059317,-1.2405519485473633,False,,,,,,,,,,,,,,,
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.029,2.452361,-1.227522850036621,False,,,,,,,,,,,,,,,
Tmem237,ENSMUSG00000038079,1,59120408,59100590,-,0.0895,0.41315296,-1.1798436641693115,False,,,,,,,,,,,,,,,
Als2,ENSMUSG00000026024,1,59237231,59162926,-,-0.0013,6.205539,-4.456031799316406,False,,,,,,,,,,,,,,,
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,16.719864,-4.955641269683838,False,,,,,,,,,,,,,,,
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,0.77520823,-0.7345184087753296,False,,,,,,,,,,,,,,,
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,4.0885644,-1.1951019763946533,False,,,,,,,,,,,,,,,
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,3.0891495,-3.2785964012145996,False,,,,,,,,,,,,,,,
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0689,0.9374241,-0.6888550519943237,False,,,,,,,,,,,,,,,
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1428,1.1193776,-3.1001992225646973,False,,,,,,,,,,,,,,,
Mettl21a,ENSMUSG00000025956,1,64617242,64606473,-,0.009,0.3891416,-3.1129369735717773,False,,,,,,,,,,,,,,,
Plekhm3,ENSMUSG00000051344,1,64956824,64785983,-,-0.0257,16.262407,-2.139272689819336,False,,,,,,,,,,,,,,,
Idh1,ENSMUSG00000025950,1,65186500,65158616,-,0.0008,0.8738485,-0.402199387550354,False,,,,,,,,,,,,,,,
Kansl1l,ENSMUSG00000026004,1,66817562,66719248,-,-0.022,9.709675,0.4087890386581421,True,0.03423792878021386,0.03869553489695636,0.2520120567899253,15.1241341534244,12.61834716796875,0.29295170307159424,0.034824494272470474,0.25771158575722014,0.0,0.0,0.31653521799329065,1.0986633697037038,0.09460102209564428,0.7668922485514263,3.187249327041159
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.2298,0.25733724,-6.624172687530518,False,,,,,,,,,,,,,,,
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,-0.0089,0.69774127,-0.6476447582244873,False,,,,,,,,,,,,,,,
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0297,5.7272873,0.7174654603004456,True,0.2856937640729699,0.12608353486455307,0.5166163870151838,13.2574746060163,2.3097325801849364,0.5939909219741821,0.11572591215372086,0.3108042051829125,0.0,0.0,0.43469238249497033,1.7981914436497537,0.37408439236982116,0.5506325167032153,1.6224889074322182
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,0.1687,1.3407615,0.659068763256073,True,0.19576518984369332,0.22956062885569004,0.3134118069984287,12.232192965112846,0.7322080260515212,0.24650757014751434,0.15907341241836548,0.4145140047056138,0.0,0.0,0.32826857166778645,0.5782931602948237,0.40259018081144016,0.3030103521781989,2.677198807809986
Mreg,ENSMUSG00000039395,1,72212307,72159442,-,-0.0106,0.0,0.0,False,,,,,,,,,,,,,,,
Pecr,ENSMUSG00000026189,1,72284314,72259167,-,0.0158,0.40693825,-0.33311033248901367,False,,,,,,,,,,,,,,,
Aamp,ENSMUSG00000006299,1,74284738,74279840,-,-0.0204,0.056853782,-4.402704238891602,False,,,,,,,,,,,,,,,
Usp37,ENSMUSG00000033364,1,74544284,74435511,-,0.0575,5.787705,-0.037941932678222656,False,,,,,,,,,,,,,,,
Zfp142,ENSMUSG00000026135,1,74588246,74565127,-,-0.0118,1.3431786,-1.3127689361572266,False,,,,,,,,,,,,,,,
Rnf25,ENSMUSG00000026171,1,74601397,74593748,-,-0.0325,0.5108947,-0.9406864643096924,False,,,,,,,,,,,,,,,
Nhej1,ENSMUSG00000026162,1,75125200,74967139,-,0.0699,0.8510937,-0.5346533060073853,False,,,,,,,,,,,,,,,
Cnppd1,ENSMUSG00000033159,1,75142711,75134554,-,-0.0577,0.24650161,-1.3624274730682373,False,,,,,,,,,,,,,,,
Atg9a,ENSMUSG00000033124,1,75192196,75180860,-,-0.0469,0.6595034,-0.7236944437026978,False,,,,,,,,,,,,,,,
Tuba4a,ENSMUSG00000026202,1,75219865,75214228,-,0.1993,0.02036286,-2.4016599655151367,False,,,,,,,,,,,,,,,
Dnpep,ENSMUSG00000026209,1,75317990,75307896,-,0.0488,0.12544103,-4.088006496429443,False,,,,,,,,,,,,,,,
Farsb,ENSMUSG00000026245,1,78488897,78417975,-,0.0844,1.555306,-0.3145456314086914,False,,,,,,,,,,,,,,,
Ap1s3,ENSMUSG00000054702,1,79671972,79606876,-,0.0606,2.54011,-0.4308229684829712,False,,,,,,,,,,,,,,,
Wdfy1,ENSMUSG00000073643,1,79776143,79702262,-,-0.0818,1.7682647,-3.357630729675293,False,,,,,,,,,,,,,,,
Serpine2,ENSMUSG00000026249,1,79861180,79794197,-,0.0564,0.77074033,0.42920637130737305,True,0.1441944056911323,1.74846690493686,1.0743254332254375,7.851318707004101,0.26067789807915687,0.028521159663796425,0.04677341505885124,0.3846702488345086,0.0,0.0,0.04066300180123496,0.06778182860853858,0.1083640113216022,0.044005319960748426,1.0202141107059064
Cul3,ENSMUSG00000004364,1,80340480,80264923,-,0.0308,1.5023035,-0.025103330612182617,False,,,,,,,,,,,,,,,
Dock10,ENSMUSG00000038608,1,80758527,80501073,-,-0.0708,15.544708,-2.501783847808838,False,,,,,,,,,,,,,,,
Trip12,ENSMUSG00000026219,1,84840516,84721189,-,-0.0368,2.2903237,-0.8873416185379028,False,,,,,,,,,,,,,,,
Sp110,ENSMUSG00000070034,1,85598817,85576899,-,-0.1564,0.12931022,-0.6164520978927612,False,,,,,,,,,,,,,,,
A630001G21Rik,ENSMUSG00000052760,1,85778643,85717083,-,-0.0502,0.8556715,-0.9655981063842773,False,,,,,,,,,,,,,,,
Gpr55,ENSMUSG00000049608,1,85961007,85938318,-,-0.0092,1.2017984,-0.6140822172164917,False,,,,,,,,,,,,,,,
Ncl,ENSMUSG00000026234,1,86359400,86344719,-,0.3456,0.07558098,0.11117738485336304,True,0.42363886927752004,0.5628464979622272,0.03868166883397153,57.93147099009931,0.059351754002273084,0.12857726216316223,1.1373389959335327,0.23255461109132716,0.0,0.0,0.4445865403962536,0.532124674640703,7.5334964538442675,1.0693617715104384,14.967403888385652
Pde6d,ENSMUSG00000026239,1,86582629,86542994,-,-0.0156,2.1056416,-1.501009225845337,False,,,,,,,,,,,,,,,
Usp40,ENSMUSG00000005501,1,88008551,87945119,-,-0.0333,0.98191917,-1.0614891052246094,False,,,,,,,,,,,,,,,
Hjurp,ENSMUSG00000044783,1,88277633,88262471,-,0.0629,0.34744465,0.5569274425506592,True,0.5532716126185707,0.9600856227875969,0.331747750735934,9.627158103796205,0.2144345515966415,0.17840613424777985,0.3868725895881653,0.2774907623414783,0.0,0.0,0.4336206351667148,0.44721972233976137,1.1247594351398533,0.6764370480871061,2.076497386382104
Arl4c,ENSMUSG00000049866,1,88702221,88673125,-,-0.0968,0.27770266,-0.31409752368927,False,,,,,,,,,,,,,,,
Ilkap,ENSMUSG00000026309,1,91398815,91373861,-,0.1238,0.47162917,-2.61859130859375,False,,,,,,,,,,,,,,,
Hdac4,ENSMUSG00000026313,1,92195699,91928779,-,-0.0913,3.8219726,-0.7278637886047363,False,,,,,,,,,,,,,,,
Ndufa10,ENSMUSG00000026260,1,92473860,92439010,-,0.1287,0.19595872,-1.7399523258209229,False,,,,,,,,,,,,,,,
Cops9,ENSMUSG00000073616,1,92641985,92637145,-,0.0781,0.021649634,-1.7182855606079102,False,,,,,,,,,,,,,,,
Mterf4,ENSMUSG00000026273,1,93305915,93299211,-,0.003,0.27709472,-0.7361583709716797,False,,,,,,,,,,,,,,,
Pask,ENSMUSG00000026274,1,93343482,93308770,-,0.0895,1.2458698,0.05022847652435303,True,0.02621712032528849,0.18935777896536624,0.1949349502860557,9.415228506700942,2.923533649742603,0.05072484910488129,0.03005978837609291,0.2819668423967124,0.0,0.0,0.0050886120801814354,0.13103988332913574,0.07679711445234716,0.6247260963430279,2.6824720514098988
Hdlbp,ENSMUSG00000034088,1,93478815,93405940,-,0.2369,0.63120234,-0.7564923763275146,False,,,,,,,,,,,,,,,
Stk25,ENSMUSG00000026277,1,93658659,93619751,-,-0.0315,0.3800668,-2.740365982055664,False,,,,,,,,,,,,,,,
Thap4,ENSMUSG00000026279,1,93754864,93701935,-,0.0178,0.57418025,-1.620131492614746,False,,,,,,,,,,,,,,,
Dtymk,ENSMUSG00000026281,1,93801934,93792576,-,0.1976,0.59658855,-3.313725471496582,False,,,,,,,,,,,,,,,
Pdcd1,ENSMUSG00000026285,1,94052553,94038305,-,0.1159,0.672097,-0.924748420715332,False,,,,,,,,,,,,,,,
St8sia4,ENSMUSG00000040710,1,95667571,95587682,-,-0.0566,1.7889822,-0.20732450485229492,False,,,,,,,,,,,,,,,
D1Ertd622e,ENSMUSG00000044768,1,97662074,97606318,-,-0.0049,0.2572204,-0.28099846839904785,False,,,,,,,,,,,,,,,
Ppip5k2,ENSMUSG00000040648,1,97770411,97706048,-,0.0158,1.7128351,-0.7873294353485107,False,,,,,,,,,,,,,,,
Pam,ENSMUSG00000026335,1,98095646,97795114,-,-0.0168,0.0,-2.646470785140991,False,,,,,,,,,,,,,,,
Pign,ENSMUSG00000056536,1,105663677,105518422,-,-0.0193,6.2813253,-1.193075180053711,False,,,,,,,,,,,,,,,
Bcl2,ENSMUSG00000057329,1,106714274,106538178,-,-0.167,3.736799,0.6790103614330292,True,0.23397680136147667,0.09019273645755085,0.32278473923427753,11.313085924577871,2.240771477222443,0.6867682933807373,0.14251665771007538,0.25110656079537336,0.0,0.0,0.3061035387930311,2.043823963591134,0.48836625996848626,0.6081198896113852,2.115275735896642
Kdsr,ENSMUSG00000009905,1,106759727,106720459,-,-0.0828,0.44500536,-0.5445618629455566,False,,,,,,,,,,,,,,,
Vps4b,ENSMUSG00000009907,1,106796728,106764071,-,-0.0084,2.0778694,-0.3367067575454712,False,,,,,,,,,,,,,,,
Tsn,ENSMUSG00000026374,1,118311739,118294778,-,0.2497,0.0883614,-2.1563029289245605,False,,,,,,,,,,,,,,,
Ptpn4,ENSMUSG00000026384,1,119837613,119652467,-,-0.0821,2.9698787,-1.799523115158081,False,,,,,,,,,,,,,,,
Dbi,ENSMUSG00000026385,1,120121078,120113280,-,0.3636,0.008195162,-3.627194881439209,False,,,,,,,,,,,,,,,
Insig2,ENSMUSG00000003721,1,121332589,121304353,-,-0.0075,0.5710976,-0.39839649200439453,False,,,,,,,,,,,,,,,
Ddx18,ENSMUSG00000001674,1,121567989,121553835,-,0.0742,0.247676,-0.22229254245758057,False,,,,,,,,,,,,,,,
Actr3,ENSMUSG00000026341,1,125435727,125392905,-,0.2331,0.20715137,-0.7976009845733643,False,,,,,,,,,,,,,,,
Tmem163,ENSMUSG00000026347,1,127679548,127486546,-,0.0301,14.670391,0.5771750807762146,True,0.3596644380721583,0.03250451327999499,0.32723041654870555,20.190842865701175,5.319693374633789,2.792757272720337,0.2362430840730667,0.3979739612758667,0.0,0.0,0.311868716008335,8.328021307367495,0.6472930884438342,0.3623618633682936,2.7325715669482693
Zranb3,ENSMUSG00000036086,1,128103047,127954184,-,0.0442,4.4419184,-0.5612369775772095,False,,,,,,,,,,,,,,,
Mcm6,ENSMUSG00000026355,1,128359664,128331590,-,0.4204,0.779109,-0.12983977794647217,False,,,,,,,,,,,,,,,
Dars,ENSMUSG00000026356,1,128417368,128363707,-,0.1538,0.42265442,-0.5445011854171753,False,,,,,,,,,,,,,,,
Cxcr4,ENSMUSG00000045382,1,128592293,128588199,-,-0.0379,0.064769566,-1.180466890335083,False,,,,,,,,,,,,,,,
Cd55,ENSMUSG00000026399,1,130462744,130439027,-,-0.1072,1.1090524,-1.8357362747192383,False,,,,,,,,,,,,,,,
Mapkapk2,ENSMUSG00000016528,1,131097826,131053700,-,0.0171,1.4093814,-1.5071706771850586,False,,,,,,,,,,,,,,,
Dyrk3,ENSMUSG00000016526,1,131138340,131127455,-,0.0868,0.58408153,-0.32524096965789795,False,,,,,,,,,,,,,,,
Rassf5,ENSMUSG00000026430,1,131245258,131176410,-,-0.0733,0.1252591,-2.9751625061035156,False,,,,,,,,,,,,,,,
Ikbke,ENSMUSG00000042349,1,131279606,131254343,-,-0.1157,0.9148572,-0.47292113304138184,False,,,,,,,,,,,,,,,
Srgap2,ENSMUSG00000026425,1,131527352,131285251,-,-0.0434,6.151278,0.6652197241783142,True,0.12164785520419547,0.04069472474475014,0.1658654595282435,20.084853256152282,2.4846565961837768,0.772565484046936,0.13992053270339966,0.39793188326015627,0.0,0.0,0.14475560170517782,2.096310948242069,0.36499521706317517,0.35362222784662883,4.450492003000357
Mdm4,ENSMUSG00000054387,1,133030561,132959484,-,-0.0384,3.7083807,-3.382840633392334,False,,,,,,,,,,,,,,,
Snrpe,ENSMUSG00000090553,1,133610291,133603871,-,0.3906,0.04078094,-4.210336685180664,False,,,,,,,,,,,,,,,
Lax1,ENSMUSG00000051998,1,133690108,133679091,-,-0.0931,0.6502131,0.16251379251480103,True,0.23421165730848315,0.3910878560125065,0.2342732518739548,20.27548532393861,0.9563907891511917,0.15318073332309723,0.2162233144044876,0.24517875598731065,0.0,0.0,0.35827166714568826,0.5747105053665773,0.7893679573618133,0.8911648922520545,3.789774351149127
Atp2b4,ENSMUSG00000026463,1,133801041,133699457,-,-0.0304,1.1534735,0.5482107698917389,True,0.44988970226738056,0.4270215668628152,0.4346658108285911,13.563965875232274,0.5386221581697463,0.27281180024147034,0.23552222549915314,0.306104795772764,0.0,0.0,0.39474829712837667,0.753127208940663,0.7389310273373949,0.5107465362313087,1.8586691626741394
Btg2,ENSMUSG00000020423,1,134079120,134075170,-,-0.2306,0.049587376,-1.0904278755187988,False,,,,,,,,,,,,,,,
Tmem183a,ENSMUSG00000042305,1,134361979,134346097,-,0.0697,0.49507654,-0.5033425092697144,False,,,,,,,,,,,,,,,
Ppp1r12b,ENSMUSG00000073557,1,134955942,134754658,-,-0.0325,10.059681,-5.8864827156066895,False,,,,,,,,,,,,,,,
Rnpep,ENSMUSG00000041926,1,135284084,135262712,-,0.2034,0.20946577,-0.9951648712158203,False,,,,,,,,,,,,,,,
Timm17a,ENSMUSG00000062580,1,135313778,135295213,-,0.1671,0.13371384,-0.8484491109848022,False,,,,,,,,,,,,,,,
Ipo9,ENSMUSG00000041879,1,135430499,135382312,-,0.0589,2.6279569,-0.441653847694397,False,,,,,,,,,,,,,,,
Camsap2,ENSMUSG00000041570,1,136346104,136268123,-,-0.0506,1.5786135,-0.42065393924713135,False,,,,,,,,,,,,,,,
Ptprc,ENSMUSG00000026395,1,138175708,138062861,-,-0.1792,1.3932703,-2.1006031036376953,False,,,,,,,,,,,,,,,
Nek7,ENSMUSG00000026393,1,138620141,138482875,-,-0.0163,1.501113,0.10802721977233887,True,0.052000195703606145,0.02405805535601033,0.034594694895161184,64.66701206902361,1.0836763256788253,0.3546569347381592,0.16609054803848267,0.2223959262889611,0.0,0.0,0.23660889406064944,1.6305743959244532,0.9195352299460049,1.1635560801380052,18.53901440674371
2310009B15Rik,ENSMUSG00000079283,1,138856852,138851983,-,0.0117,0.25878474,-2.209345579147339,False,,,,,,,,,,,,,,,
Cdc73,ENSMUSG00000026361,1,143702893,143598800,-,-0.0132,2.551328,-0.2485945224761963,False,,,,,,,,,,,,,,,
Ro60,ENSMUSG00000018199,1,143777068,143750790,-,-0.0392,1.0658078,-0.5457435846328735,False,,,,,,,,,,,,,,,
Rgs2,ENSMUSG00000026360,1,144004161,143999338,-,-0.0856,0.09726303,-0.5200299024581909,False,,,,,,,,,,,,,,,
Rgs1,ENSMUSG00000026358,1,144249242,144242296,-,0.0133,0.06323296,-0.07036733627319336,False,,,,,,,,,,,,,,,
Odr4,ENSMUSG00000006010,1,150393080,150361305,-,0.0275,0.56887424,-1.6566998958587646,False,,,,,,,,,,,,,,,
Swt1,ENSMUSG00000052748,1,151428455,151367699,-,-0.0426,2.0945969,-0.2140446901321411,False,,,,,,,,,,,,,,,
Rnf2,ENSMUSG00000026484,1,151500955,151458004,-,0.0044,5.4485455,-2.0741405487060547,False,,,,,,,,,,,,,,,
1700025G04Rik,ENSMUSG00000032666,1,152090125,151852403,-,-0.0181,3.2705164,-0.520046591758728,False,,,,,,,,,,,,,,,
Tsen15,ENSMUSG00000014980,1,152386688,152370735,-,0.0648,0.4238306,-0.6848586797714233,False,,,,,,,,,,,,,,,
Smg7,ENSMUSG00000042772,1,152902646,152836995,-,-0.0351,4.1472006,-1.048172950744629,False,,,,,,,,,,,,,,,
Lamc1,ENSMUSG00000026478,1,153332786,153218922,-,0.0098,2.2747116,-1.3391385078430176,False,,,,,,,,,,,,,,,
Dhx9,ENSMUSG00000042699,1,153487660,153455758,-,0.1253,0.5246443,-1.0926384925842285,False,,,,,,,,,,,,,,,
Cacna1e,ENSMUSG00000004110,1,154884501,154390731,-,-0.0145,0.0,-0.1392982006072998,False,,,,,,,,,,,,,,,
Xpr1,ENSMUSG00000026469,1,155417415,155275701,-,-0.0649,3.9094622,-11.858070373535156,False,,,,,,,,,,,,,,,
Qsox1,ENSMUSG00000033684,1,155812889,155776029,-,-0.0365,0.70086896,-1.2928004264831543,False,,,,,,,,,,,,,,,
Cep350,ENSMUSG00000033671,1,155973255,155844964,-,-0.0861,1.6934566,-0.29906249046325684,False,,,,,,,,,,,,,,,
Tor1aip1,ENSMUSG00000026466,1,156036480,156004599,-,-0.0217,1.5130075,-0.966449499130249,False,,,,,,,,,,,,,,,
Soat1,ENSMUSG00000026600,1,156474331,156424525,-,0.0121,0.5205893,-0.6302204132080078,False,,,,,,,,,,,,,,,
Tor3a,ENSMUSG00000060519,1,156674356,156653617,-,-0.0162,2.9961424,-1.05715012550354,False,,,,,,,,,,,,,,,
Fam20b,ENSMUSG00000033557,1,156719086,156678532,-,0.0026,1.6406659,-1.4378626346588135,False,,,,,,,,,,,,,,,
