,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling
Idh1,ENSMUSG00000025950,1,65186500,65158616,-,0.0008,0.28674316,-0.20252740383148193,False,,,,,,,,,,,,,,,
Kansl1l,ENSMUSG00000026004,1,66817562,66719248,-,-0.022,4.568553,-3.644685745239258,False,,,,,,,,,,,,,,,
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.2298,0.25569403,-0.3098735809326172,False,,,,,,,,,,,,,,,
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,-0.0089,0.6340774,-0.731967568397522,False,,,,,,,,,,,,,,,
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0297,2.3668182,0.6007139980792999,True,0.1306367597477889,0.08585017173734438,0.1798466712661629,22.156831433370556,1.3426445031166077,0.37139585614204407,0.11825299263000488,0.21877063940128746,0.0,0.0,0.4571736951658639,1.367479727526061,0.4929466389183854,1.0657545310996062,4.034137962495246
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,0.1687,1.7624586,0.7056453227996826,True,0.21324969048603878,0.2268930704956371,0.3071373668882989,15.910320938078021,0.7147142887115479,0.34694746136665344,0.22936812043190002,0.41602716061713224,0.0,0.0,0.2963095265728303,0.8998070929761619,0.48877380833286665,0.3306273643622835,2.9137220179559318
Mreg,ENSMUSG00000039395,1,72212307,72159442,-,-0.0106,0.0,0.0,False,,,,,,,,,,,,,,,
Pecr,ENSMUSG00000026189,1,72284314,72259167,-,0.0158,0.43894967,-0.3005867004394531,False,,,,,,,,,,,,,,,
Aamp,ENSMUSG00000006299,1,74284738,74279840,-,-0.0204,0.038711727,-4.560628414154053,False,,,,,,,,,,,,,,,
Usp37,ENSMUSG00000033364,1,74544284,74435511,-,0.0575,3.7290227,0.44407159090042114,True,0.17577805668956245,0.07003886909103695,0.2575967480362398,16.641971273521392,7.677011456489564,0.9421966671943665,0.1653781533241272,0.264976585045513,0.0,0.0,0.36554470863705424,2.568248540754766,0.4403263233473589,0.7669523772778605,2.386756759018537
Zfp142,ENSMUSG00000026135,1,74588246,74565127,-,-0.0118,0.6021146,-0.747374415397644,False,,,,,,,,,,,,,,,
Rnf25,ENSMUSG00000026171,1,74601397,74593748,-,-0.0325,0.60958856,-0.3858981132507324,False,,,,,,,,,,,,,,,
Nhej1,ENSMUSG00000026162,1,75125200,74967139,-,0.0699,1.036365,-0.8674803972244263,False,,,,,,,,,,,,,,,
Cnppd1,ENSMUSG00000033159,1,75142711,75134554,-,-0.0577,0.11676931,-0.750533938407898,False,,,,,,,,,,,,,,,
Atg9a,ENSMUSG00000033124,1,75192196,75180860,-,-0.0469,0.30090058,-0.39921271800994873,False,,,,,,,,,,,,,,,
Tuba4a,ENSMUSG00000026202,1,75219865,75214228,-,0.1993,0.016349657,-0.8315722942352295,False,,,,,,,,,,,,,,,
Dnpep,ENSMUSG00000026209,1,75317990,75307896,-,0.0488,0.13960539,-2.5319128036499023,False,,,,,,,,,,,,,,,
Farsb,ENSMUSG00000026245,1,78488897,78417975,-,0.0844,1.1354274,-0.2594691514968872,False,,,,,,,,,,,,,,,
Ap1s3,ENSMUSG00000054702,1,79671972,79606876,-,0.0606,2.5890908,-1.401566743850708,False,,,,,,,,,,,,,,,
Wdfy1,ENSMUSG00000073643,1,79776143,79702262,-,-0.0818,0.686547,-1.2431614398956299,False,,,,,,,,,,,,,,,
Serpine2,ENSMUSG00000026249,1,79861180,79794197,-,0.0564,0.13009048,0.20788270235061646,True,0.0526823316642081,1.0619059207372843,0.1749564654425958,23.631229719215735,0.26559002190828324,0.012255613692104816,0.07025554776191711,0.21666398830615283,0.0,0.0,0.32554540389943476,0.04098980336251969,0.20988520888354759,0.9914670717125215,5.141267552528043
Cul3,ENSMUSG00000004364,1,80340480,80264923,-,0.0308,1.4182382,-1.1297476291656494,False,,,,,,,,,,,,,,,
Dock10,ENSMUSG00000038608,1,80758527,80501073,-,-0.0708,20.531195,-2.3776004314422607,False,,,,,,,,,,,,,,,
Trip12,ENSMUSG00000026219,1,84840516,84721189,-,-0.0368,1.8471808,-1.1173646450042725,False,,,,,,,,,,,,,,,
Sp110,ENSMUSG00000070034,1,85598817,85576899,-,-0.1564,0.20338787,-0.6668951511383057,False,,,,,,,,,,,,,,,
A630001G21Rik,ENSMUSG00000052760,1,85778643,85717083,-,-0.0502,0.8407563,0.24572795629501343,True,0.14825605846167006,0.2371529478906883,0.1916854542658789,20.088968425091373,1.2748359739780426,0.1815616339445114,0.19226646423339844,0.2631855853250413,0.0,0.0,0.3108982909077357,0.6191279901556669,0.6476261668421072,0.7212487847689949,4.2420378205339775
Gpr55,ENSMUSG00000049608,1,85961007,85938318,-,-0.0092,0.712767,-0.7173718214035034,False,,,,,,,,,,,,,,,
Ncl,ENSMUSG00000026234,1,86359400,86344719,-,0.3456,0.059980266,0.12492501735687256,True,4.92301979502736,6.755443615637976,0.42567954287078724,16.220815651727655,0.03030472045764327,0.14687089622020721,2.28995680809021,0.23783970678419158,0.0,0.0,0.48375997504200036,0.5448808202878082,8.55749395386926,0.9664689534539072,2.1981046147068315
Pde6d,ENSMUSG00000026239,1,86582629,86542994,-,-0.0156,2.893899,-0.5721616744995117,False,,,,,,,,,,,,,,,
Usp40,ENSMUSG00000005501,1,88008551,87945119,-,-0.0333,1.5334986,-0.4968057870864868,False,,,,,,,,,,,,,,,
Hjurp,ENSMUSG00000044783,1,88277633,88262471,-,0.0629,0.2420848,0.535650908946991,True,0.23839707074604383,0.9726978197159517,0.2809674327915315,14.878768914576252,0.6880464752018453,0.09641041606664658,0.22804847359657288,0.3106259842842283,0.0,0.0,0.3929782887898069,0.23197935670675884,0.6193122311398902,0.5747156650946444,2.3159862753570657
Arl4c,ENSMUSG00000049866,1,88702221,88673125,-,-0.0968,0.18037054,-1.4016485214233398,False,,,,,,,,,,,,,,,
Ilkap,ENSMUSG00000026309,1,91398815,91373861,-,0.1238,0.35608202,-1.2490952014923096,False,,,,,,,,,,,,,,,
Hdac4,ENSMUSG00000026313,1,92195699,91928779,-,-0.0913,2.565879,-0.9060198068618774,False,,,,,,,,,,,,,,,
Ndufa10,ENSMUSG00000026260,1,92473860,92439010,-,0.1287,0.16967757,-1.4239997863769531,False,,,,,,,,,,,,,,,
Cops9,ENSMUSG00000073616,1,92641985,92637145,-,0.0781,0.041777678,-7.341350555419922,False,,,,,,,,,,,,,,,
Mterf4,ENSMUSG00000026273,1,93305915,93299211,-,0.003,0.33259118,-1.6256616115570068,False,,,,,,,,,,,,,,,
Pask,ENSMUSG00000026274,1,93343482,93308770,-,0.0895,0.52609354,0.6475469470024109,True,0.05677150930662352,0.3835102788628234,0.20115536753778457,11.874685978397446,1.198588986893495,0.059646520763635635,0.07456298172473907,0.27919676296626733,0.0,0.0,0.028862169206868443,0.1474435058890833,0.18173992715711737,0.7006550235380409,2.9967072337194995
Hdlbp,ENSMUSG00000034088,1,93478815,93405940,-,0.2369,0.23836905,0.1434425711631775,True,0.37307292445418616,0.7188420330836477,0.2286540539452514,16.43679537935411,0.21307026520371436,0.1595603972673416,0.34822121262550354,0.3063427098929241,0.0,0.0,0.3887477016081192,0.456896702120711,1.1653181345298371,0.6001325425125822,2.930684773131727
Stk25,ENSMUSG00000026277,1,93658659,93619751,-,-0.0315,0.15683809,-0.49203670024871826,False,,,,,,,,,,,,,,,
Thap4,ENSMUSG00000026279,1,93754864,93701935,-,0.0178,0.69389975,-1.1522417068481445,False,,,,,,,,,,,,,,,
Dtymk,ENSMUSG00000026281,1,93801934,93792576,-,0.1976,0.31825617,0.04439181089401245,True,0.45709646900672835,0.7455137655199077,0.25486603254336887,10.299485853971468,0.26318730443716054,0.18723028898239136,0.3307989537715912,0.3219463543290935,0.0,0.0,0.3509134422797444,0.45650867263653494,1.1566321829269672,0.47736902383644464,2.1787907164038423
Pdcd1,ENSMUSG00000026285,1,94052553,94038305,-,0.1159,0.51099485,-0.15905380249023438,False,,,,,,,,,,,,,,,
St8sia4,ENSMUSG00000040710,1,95667571,95587682,-,-0.0566,1.590719,-1.12522554397583,False,,,,,,,,,,,,,,,
D1Ertd622e,ENSMUSG00000044768,1,97662074,97606318,-,-0.0049,0.25930658,-0.30457520484924316,False,,,,,,,,,,,,,,,
Ppip5k2,ENSMUSG00000040648,1,97770411,97706048,-,0.0158,1.131766,-0.7598223686218262,False,,,,,,,,,,,,,,,
Pam,ENSMUSG00000026335,1,98095646,97795114,-,-0.0168,2.6637914,-2.811480760574341,False,,,,,,,,,,,,,,,
Pign,ENSMUSG00000056536,1,105663677,105518422,-,-0.0193,3.9920113,-3.7251791954040527,False,,,,,,,,,,,,,,,
Bcl2,ENSMUSG00000057329,1,106714274,106538178,-,-0.167,2.2240026,0.5036545097827911,True,0.20319191082063873,0.04503923709584009,0.09176499339344303,24.958798972542077,3.747627552350362,1.4919278621673584,0.44896751642227173,0.3901967670902975,0.0,0.0,0.4181006749802433,3.659564448209795,1.1061838126645007,0.34958765861913166,7.015609106368289
Kdsr,ENSMUSG00000009905,1,106759727,106720459,-,-0.0828,0.49254805,-0.7064815759658813,False,,,,,,,,,,,,,,,
Vps4b,ENSMUSG00000009907,1,106796728,106764071,-,-0.0084,2.031367,-1.4164950847625732,False,,,,,,,,,,,,,,,
Tsn,ENSMUSG00000026374,1,118311739,118294778,-,0.2497,0.10352022,-1.4531755447387695,False,,,,,,,,,,,,,,,
Ptpn4,ENSMUSG00000026384,1,119837613,119652467,-,-0.0821,3.2981691,-0.1386265754699707,False,,,,,,,,,,,,,,,
Dbi,ENSMUSG00000026385,1,120121078,120113280,-,0.3636,0.006879577,-1.1286640167236328,False,,,,,,,,,,,,,,,
Insig2,ENSMUSG00000003721,1,121332589,121304353,-,-0.0075,0.4908585,-0.2593216896057129,False,,,,,,,,,,,,,,,
Ddx18,ENSMUSG00000001674,1,121567989,121553835,-,0.0742,0.19733736,-0.17883718013763428,False,,,,,,,,,,,,,,,
Actr3,ENSMUSG00000026341,1,125435727,125392905,-,0.2331,0.31179574,-2.833038568496704,False,,,,,,,,,,,,,,,
Tmem163,ENSMUSG00000026347,1,127679548,127486546,-,0.0301,13.1733,0.5607987642288208,True,0.2010856351288109,0.009840057770143575,0.1103200209471131,27.455413017428697,17.034915182325573,5.129271030426025,0.3629968762397766,0.4319036125335622,0.0,0.0,0.38719426698319953,18.848272233497273,1.1023844309665005,0.23666457897507862,7.19199878016562
Zranb3,ENSMUSG00000036086,1,128103047,127954184,-,0.0442,2.6056786,0.2379167079925537,True,0.03139748672220975,0.025542968270629816,0.12015573105215754,22.385836850380198,10.314622628688813,0.3076406419277191,0.03925805166363716,0.17103775601989496,0.0,0.0,0.15744596792404109,0.9141866355862297,0.1199484933328269,1.08051306965675,5.383401756779197
Mcm6,ENSMUSG00000026355,1,128359664,128331590,-,0.4204,0.43594304,0.6064685583114624,True,1.0001022606536776,0.3716039718172624,0.1626713694808899,21.338825359790377,0.24467473804950715,0.7684647440910339,1.4840092658996582,0.46977783249863875,0.0,0.0,0.4833417797587115,2.244406649314627,4.523160184251851,0.24356706743690937,4.949291513433624
Dars,ENSMUSG00000026356,1,128417368,128363707,-,0.1538,0.63310695,-0.7200959920883179,False,,,,,,,,,,,,,,,
Cxcr4,ENSMUSG00000045382,1,128592293,128588199,-,-0.0379,0.06342952,-1.1038005352020264,False,,,,,,,,,,,,,,,
Cd55,ENSMUSG00000026399,1,130462744,130439027,-,-0.1072,0.45625278,-0.3349395990371704,False,,,,,,,,,,,,,,,
Mapkapk2,ENSMUSG00000016528,1,131097826,131053700,-,0.0171,1.2068588,-0.87962806224823,False,,,,,,,,,,,,,,,
Dyrk3,ENSMUSG00000016526,1,131138340,131127455,-,0.0868,0.5671643,-0.30884814262390137,False,,,,,,,,,,,,,,,
Rassf5,ENSMUSG00000026430,1,131245258,131176410,-,-0.0733,0.070159175,-1.2855474948883057,False,,,,,,,,,,,,,,,
Ikbke,ENSMUSG00000042349,1,131279606,131254343,-,-0.1157,0.28314844,0.05036860704421997,True,0.08169394086352921,0.4763724572251478,0.21114480981822878,15.835884266048057,1.2621752616763116,0.07411883026361465,0.09204844385385513,0.226394140948201,0.0,0.0,0.16595126278547867,0.2097506553121954,0.2829862499031527,0.8839766744642228,2.8356855873304982
Srgap2,ENSMUSG00000026425,1,131527352,131285251,-,-0.0434,5.713002,-1.7501919269561768,False,,,,,,,,,,,,,,,
Mdm4,ENSMUSG00000054387,1,133030561,132959484,-,-0.0384,3.84371,-5.349442005157471,False,,,,,,,,,,,,,,,
Snrpe,ENSMUSG00000090553,1,133610291,133603871,-,0.3906,0.03727115,-0.9354031085968018,False,,,,,,,,,,,,,,,
Lax1,ENSMUSG00000051998,1,133690108,133679091,-,-0.0931,0.6685947,0.7381983697414398,True,0.4816218276378585,0.3770249315003574,0.2919045326203057,20.712434993789948,0.4000391981005669,0.3793574869632721,0.4480721354484558,0.41611946488597895,0.0,0.0,0.3748695526827125,1.063458426070439,1.1811711747070839,0.29253676160367986,2.9835951741124678
Atp2b4,ENSMUSG00000026463,1,133801041,133699457,-,-0.0304,0.71599746,0.5071686804294586,True,0.3671114077231399,0.3523628260117328,0.2740698088815221,14.045516396432363,0.42209030359983446,0.2641899883747101,0.29574185609817505,0.40508458556645277,0.0,0.0,0.41733700354791753,0.7405252664857929,0.931050704342538,0.34684024567043864,3.176920542516453
Btg2,ENSMUSG00000020423,1,134079120,134075170,-,-0.2306,0.042718187,0.0796385407447815,True,0.9985408467786349,3.6282977037790554,0.19170835037267536,12.13581687344439,0.07380107599000135,0.07643182575702667,1.2069116830825806,0.3400538822883217,0.0,0.0,0.4759552338979809,0.1775779094865578,3.6638188670421465,0.4770996450324874,4.001119573285209
Tmem183a,ENSMUSG00000042305,1,134361979,134346097,-,0.0697,0.48350003,-0.3311656713485718,False,,,,,,,,,,,,,,,
Ppp1r12b,ENSMUSG00000073557,1,134955942,134754658,-,-0.0325,7.212472,-3.157644271850586,False,,,,,,,,,,,,,,,
Rnpep,ENSMUSG00000041926,1,135284084,135262712,-,0.2034,0.20906025,-1.2594256401062012,False,,,,,,,,,,,,,,,
Timm17a,ENSMUSG00000062580,1,135313778,135295213,-,0.1671,0.08168442,-0.5814114809036255,False,,,,,,,,,,,,,,,
Ipo9,ENSMUSG00000041879,1,135430499,135382312,-,0.0589,1.2290245,-1.176492691040039,False,,,,,,,,,,,,,,,
Camsap2,ENSMUSG00000041570,1,136346104,136268123,-,-0.0506,1.1994226,-0.6743314266204834,False,,,,,,,,,,,,,,,
Ptprc,ENSMUSG00000026395,1,138175708,138062861,-,-0.1792,1.2195413,-3.1611857414245605,False,,,,,,,,,,,,,,,
Nek7,ENSMUSG00000026393,1,138620141,138482875,-,-0.0163,1.9360259,-0.24419546127319336,False,,,,,,,,,,,,,,,
2310009B15Rik,ENSMUSG00000079283,1,138856852,138851983,-,0.0117,0.2674184,-2.6534767150878906,False,,,,,,,,,,,,,,,
Cdc73,ENSMUSG00000026361,1,143702893,143598800,-,-0.0132,2.3573093,-0.9168821573257446,False,,,,,,,,,,,,,,,
Ro60,ENSMUSG00000018199,1,143777068,143750790,-,-0.0392,0.42228037,-0.4833798408508301,False,,,,,,,,,,,,,,,
Rgs2,ENSMUSG00000026360,1,144004161,143999338,-,-0.0856,0.24936299,-1.5182785987854004,False,,,,,,,,,,,,,,,
Rgs1,ENSMUSG00000026358,1,144249242,144242296,-,0.0133,0.09582066,-1.4654877185821533,False,,,,,,,,,,,,,,,
Odr4,ENSMUSG00000006010,1,150393080,150361305,-,0.0275,0.36888373,-0.7639909982681274,False,,,,,,,,,,,,,,,
Swt1,ENSMUSG00000052748,1,151428455,151367699,-,-0.0426,1.3723798,-0.9616392850875854,False,,,,,,,,,,,,,,,
Rnf2,ENSMUSG00000026484,1,151500955,151458004,-,0.0044,2.9258857,-7.103547096252441,False,,,,,,,,,,,,,,,
1700025G04Rik,ENSMUSG00000032666,1,152090125,151852403,-,-0.0181,2.2334695,-0.1918269395828247,False,,,,,,,,,,,,,,,
Tsen15,ENSMUSG00000014980,1,152386688,152370735,-,0.0648,0.3621975,-0.28409016132354736,False,,,,,,,,,,,,,,,
