,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.4497647,-7.994196891784668,False,,,,,,,,,,,,,,,
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,6.2758303,0.6404517590999603,True,0.1955435709357994,0.11705037777479332,0.5314878356360537,10.747291789383327,3.0674101567268366,0.6824806928634644,0.10345976054668427,0.32855008265234315,0.0,0.0,0.36639896964892793,1.542511106877722,0.30363819145212145,0.34332945244367297,1.2502036058575863
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.38398176,-0.4269704818725586,False,,,,,,,,,,,,,,,
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,2.0894833,-0.48715102672576904,False,,,,,,,,,,,,,,,
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,1.1612921,-2.8864474296569824,False,,,,,,,,,,,,,,,
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,1.796023,0.1344051957130432,True,0.032688600858430054,0.024995103053967935,0.03781600376084158,29.237718297411092,3.570288097858429,0.2815638780593872,0.10646514594554901,0.21129702899319305,0.0,0.0,0.04278029353947096,0.9790916585116909,0.446713770001099,1.2399523368147451,15.127793050681644
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,1.8496563,-0.17050492763519287,False,,,,,,,,,,,,,,,
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,1.1943215,-1.813746452331543,False,,,,,,,,,,,,,,,
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.42847148,-1.5434272289276123,False,,,,,,,,,,,,,,,
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,2.2505035,-2.5454773902893066,False,,,,,,,,,,,,,,,
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.042865448,-2.230616807937622,False,,,,,,,,,,,,,,,
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,0.9451164,-1.29188871383667,False,,,,,,,,,,,,,,,
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,0.7729083,-0.3994753360748291,False,,,,,,,,,,,,,,,
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,1.4569602,-1.1825413703918457,False,,,,,,,,,,,,,,,
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.07833853,-2.139382839202881,False,,,,,,,,,,,,,,,
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,2.507029,-0.8554072380065918,False,,,,,,,,,,,,,,,
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,19.366032,0.7346363663673401,True,0.11145819908715711,0.00772322606727103,0.11244670756375108,23.24612370089573,27.15858295228746,5.686012268066406,0.25239917635917664,0.5803058069432354,0.0,0.0,0.33699084530783185,14.011530723522883,0.594045633305635,0.16851328071171387,5.747531701043748
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,0.9991478,-0.5153985023498535,False,,,,,,,,,,,,,,,
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.48103756,-0.23206281661987305,False,,,,,,,,,,,,,,,
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.19693013,0.2034597396850586,True,0.20087629929912054,0.7811967593977887,0.1949846142308418,17.97565009753743,0.34816516265273095,0.0742502361536026,0.246317058801651,0.2559176777834476,0.0,0.0,0.37302863121907437,0.22667476289468033,0.7286477872202622,0.848561897970684,4.0443332932962175
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,1.6574359,-0.8821449279785156,False,,,,,,,,,,,,,,,
Tex30,ENSMUSG00000026049,1,44102441,44086613,-,0.196,0.37318528,-0.9691023826599121,False,,,,,,,,,,,,,,,
Poglut2,ENSMUSG00000026047,1,44118808,44106546,-,0.0253,0.42546517,-0.3328622579574585,False,,,,,,,,,,,,,,,
Slc39a10,ENSMUSG00000025986,1,46892852,46807544,-,-0.005,0.5044969,-0.9024120569229126,False,,,,,,,,,,,,,,,
Nabp1,ENSMUSG00000026107,1,51478425,51465862,-,-0.0297,4.07405,0.19160866737365723,True,0.06479287400129174,0.04068899216985128,0.1308174551887016,20.4779567124062,5.89409029338095,0.4241609573364258,0.08241850882768631,0.21181094239156315,0.0,0.0,0.08823681829489755,1.49552573985191,0.2799570055614258,1.2137148028980116,5.454101921221841
Gls,ENSMUSG00000026103,1,52233232,52163448,-,-0.0127,5.1123886,-4.202287673950195,False,,,,,,,,,,,,,,,
Nab1,ENSMUSG00000002881,1,52500679,52457294,-,0.0824,1.164535,-2.22652006149292,False,,,,,,,,,,,,,,,
Mfsd6,ENSMUSG00000041439,1,52727462,52656286,-,-0.0384,1.8653896,-2.505502223968506,False,,,,,,,,,,,,,,,
Inpp1,ENSMUSG00000026102,1,52817688,52785427,-,-0.0939,0.44898793,-0.9690196514129639,False,,,,,,,,,,,,,,,
Pms1,ENSMUSG00000026098,1,53297018,53189187,-,0.0396,1.9765731,-0.6754783391952515,False,,,,,,,,,,,,,,,
Stk17b,ENSMUSG00000026094,1,53785224,53755506,-,-0.2109,0.6078957,-0.747189998626709,False,,,,,,,,,,,,,,,
Gtf3c3,ENSMUSG00000041303,1,54438971,54396004,-,-0.0092,0.8689888,-1.1219773292541504,False,,,,,,,,,,,,,,,
Pgap1,ENSMUSG00000073678,1,54557684,54472994,-,-0.0425,1.7746923,-0.9471690654754639,False,,,,,,,,,,,,,,,
Ankrd44,ENSMUSG00000052331,1,54926387,54645340,-,-0.0925,8.574934,-2.077796459197998,False,,,,,,,,,,,,,,,
Sf3b1,ENSMUSG00000025982,1,55027481,54985169,-,0.1117,0.3203933,-1.3256261348724365,False,,,,,,,,,,,,,,,
Hspd1,ENSMUSG00000025980,1,55088243,55077835,-,0.5211,0.026507195,-0.02601802349090576,False,,,,,,,,,,,,,,,
Rftn2,ENSMUSG00000025978,1,55226782,55170159,-,-0.0045,0.32099482,-0.4502980709075928,False,,,,,,,,,,,,,,,
Boll,ENSMUSG00000025977,1,55363469,55248658,-,-0.0115,3.4286911,-1.0717833042144775,False,,,,,,,,,,,,,,,
Tyw5,ENSMUSG00000048495,1,57407101,57388237,-,0.0324,1.3201984,-0.438260555267334,False,,,,,,,,,,,,,,,
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,-0.017,1.2727565,-1.5768029689788818,False,,,,,,,,,,,,,,,
Clk1,ENSMUSG00000026034,1,58424066,58410189,-,-0.1856,1.4724265,-2.043832540512085,False,,,,,,,,,,,,,,,
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.0518,0.23520298,-1.8281877040863037,False,,,,,,,,,,,,,,,
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.0982,1.1446757,0.06417727470397949,True,0.13735120683938865,0.27570258307320816,0.2968646950573567,11.939957454555746,0.6461214762926102,0.125646710395813,0.09188376367092133,0.2726096531699111,0.0,0.0,0.2236987602217917,0.359554668991197,0.2925623781208334,0.7389093456248481,2.526140502013818
Fam126b,ENSMUSG00000038174,1,58586323,58522806,-,-0.0499,0.28346464,-1.15175199508667,False,,,,,,,,,,,,,,,
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.029,2.257798,-1.2661030292510986,False,,,,,,,,,,,,,,,
Tmem237,ENSMUSG00000038079,1,59120408,59100590,-,0.0895,0.48247534,-2.0362112522125244,False,,,,,,,,,,,,,,,
Als2,ENSMUSG00000026024,1,59237231,59162926,-,-0.0013,4.571533,-4.08838415145874,False,,,,,,,,,,,,,,,
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,16.605951,-10.142656326293945,False,,,,,,,,,,,,,,,
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,0.42908373,-0.6431471109390259,False,,,,,,,,,,,,,,,
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,4.183305,-0.8639445304870605,False,,,,,,,,,,,,,,,
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,2.9364026,-3.4609880447387695,False,,,,,,,,,,,,,,,
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0689,0.6794255,-0.07728803157806396,False,,,,,,,,,,,,,,,
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1428,1.8065445,-1.1628332138061523,False,,,,,,,,,,,,,,,
Mettl21a,ENSMUSG00000025956,1,64617242,64606473,-,0.009,0.29267985,-1.6595313549041748,False,,,,,,,,,,,,,,,
Plekhm3,ENSMUSG00000051344,1,64956824,64785983,-,-0.0257,0.0,-2.7718191146850586,False,,,,,,,,,,,,,,,
Idh1,ENSMUSG00000025950,1,65186500,65158616,-,0.0008,0.9675802,-0.19353199005126953,False,,,,,,,,,,,,,,,
Kansl1l,ENSMUSG00000026004,1,66817562,66719248,-,-0.022,7.0471463,-1.9317917823791504,False,,,,,,,,,,,,,,,
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.2298,0.2562577,-3.2168006896972656,False,,,,,,,,,,,,,,,
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,-0.0089,0.30056712,0.17194390296936035,True,0.12102268022388925,0.6845153815461017,0.21516961837946863,11.755035312769632,0.4986047462567136,0.04956839978694916,0.12384434044361115,0.23358230026911608,0.0,0.0,0.4176474873887749,0.1451878879990123,0.422635673320499,0.8856975952328999,3.284963569360379
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0297,2.1422677,0.4493405222892761,True,0.2683934550383291,0.08623119284918432,0.15596679601229554,28.105139060902477,1.0278920571009318,0.66684490442276,0.31356245279312134,0.3669264782403643,0.0,0.0,0.3887058374488402,1.9702083194141409,0.731977040461939,0.4100412990695629,5.725641376554326
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,0.1687,1.5885118,0.600043922662735,True,0.17650579393793578,0.33011077848462533,0.5113716829157414,8.53456303890867,0.8824775952100753,0.16815994679927826,0.0886077731847763,0.33399993748191503,0.0,0.0,0.32019132216559143,0.40041720018109256,0.2012581448070705,0.45387782755132616,1.5504862480459247
Mreg,ENSMUSG00000039395,1,72212307,72159442,-,-0.0106,0.0,0.0,False,,,,,,,,,,,,,,,
Pecr,ENSMUSG00000026189,1,72284314,72259167,-,0.0158,0.19866061,-0.40276873111724854,False,,,,,,,,,,,,,,,
Aamp,ENSMUSG00000006299,1,74284738,74279840,-,-0.0204,0.051856857,-2.877356767654419,False,,,,,,,,,,,,,,,
Usp37,ENSMUSG00000033364,1,74544284,74435511,-,0.0575,1.5444474,0.13607096672058105,True,0.12443844420499456,0.04354232804485173,0.17862275817749154,12.182221375778845,9.081042448282242,0.9426189661026001,0.16893571615219116,0.28626034500118674,0.0,0.0,0.35593619762685713,2.515907537007534,0.4390477682303252,0.5952676799805235,3.5279860274738635
Zfp142,ENSMUSG00000026135,1,74588246,74565127,-,-0.0118,1.1905047,-0.8775736093521118,False,,,,,,,,,,,,,,,
Rnf25,ENSMUSG00000026171,1,74601397,74593748,-,-0.0325,0.915123,-0.514488935470581,False,,,,,,,,,,,,,,,
Nhej1,ENSMUSG00000026162,1,75125200,74967139,-,0.0699,1.1300524,-1.196509838104248,False,,,,,,,,,,,,,,,
Cnppd1,ENSMUSG00000033159,1,75142711,75134554,-,-0.0577,0.2847633,-3.468024253845215,False,,,,,,,,,,,,,,,
Atg9a,ENSMUSG00000033124,1,75192196,75180860,-,-0.0469,0.55993444,-0.8389935493469238,False,,,,,,,,,,,,,,,
Tuba4a,ENSMUSG00000026202,1,75219865,75214228,-,0.1993,0.033383187,-1.538935899734497,False,,,,,,,,,,,,,,,
Dnpep,ENSMUSG00000026209,1,75317990,75307896,-,0.0488,0.14139682,-4.516944408416748,False,,,,,,,,,,,,,,,
Farsb,ENSMUSG00000026245,1,78488897,78417975,-,0.0844,0.8086772,-1.04241943359375,False,,,,,,,,,,,,,,,
Ap1s3,ENSMUSG00000054702,1,79671972,79606876,-,0.0606,3.2442372,-1.039538860321045,False,,,,,,,,,,,,,,,
Wdfy1,ENSMUSG00000073643,1,79776143,79702262,-,-0.0818,0.9246876,-4.67581033706665,False,,,,,,,,,,,,,,,
Serpine2,ENSMUSG00000026249,1,79861180,79794197,-,0.0564,0.2822217,-0.46969425678253174,False,,,,,,,,,,,,,,,
Cul3,ENSMUSG00000004364,1,80340480,80264923,-,0.0308,1.5267785,-0.50740647315979,False,,,,,,,,,,,,,,,
Dock10,ENSMUSG00000038608,1,80758527,80501073,-,-0.0708,22.754923,-1.1758387088775635,False,,,,,,,,,,,,,,,
Trip12,ENSMUSG00000026219,1,84840516,84721189,-,-0.0368,2.0441923,-0.7047295570373535,False,,,,,,,,,,,,,,,
Sp110,ENSMUSG00000070034,1,85598817,85576899,-,-0.1564,0.0775427,0.13315051794052124,True,0.33327333256149083,2.094120621095624,0.1646316653969731,16.114693202350328,0.14769631084054707,0.05440571531653404,0.49636784195899963,0.26832704825706905,0.0,0.0,0.39048389154434904,0.15864960212496598,1.4575230016790588,0.6163762897468876,3.921027988142035
A630001G21Rik,ENSMUSG00000052760,1,85778643,85717083,-,-0.0502,1.0052196,0.503079742193222,True,0.5009653694908762,0.5527696602393872,0.5128543501981345,16.28025189749137,0.4452557623386383,0.2104014754295349,0.2126433253288269,0.3320767189428087,0.0,0.0,0.4175926163602472,0.7239307425951972,0.7328396049039118,0.482549951935248,1.82834760470431
Gpr55,ENSMUSG00000049608,1,85961007,85938318,-,-0.0092,1.3094472,-0.13983094692230225,False,,,,,,,,,,,,,,,
Ncl,ENSMUSG00000026234,1,86359400,86344719,-,0.3456,0.048367474,-1.8110063076019287,False,,,,,,,,,,,,,,,
Pde6d,ENSMUSG00000026239,1,86582629,86542994,-,-0.0156,4.0558543,-0.7125587463378906,False,,,,,,,,,,,,,,,
Usp40,ENSMUSG00000005501,1,88008551,87945119,-,-0.0333,1.9594278,-0.5048949718475342,False,,,,,,,,,,,,,,,
Hjurp,ENSMUSG00000044783,1,88277633,88262471,-,0.0629,0.46918443,-0.14557361602783203,False,,,,,,,,,,,,,,,
Arl4c,ENSMUSG00000049866,1,88702221,88673125,-,-0.0968,0.25185186,-0.9179799556732178,False,,,,,,,,,,,,,,,
Ilkap,ENSMUSG00000026309,1,91398815,91373861,-,0.1238,0.43918332,-0.6285505294799805,False,,,,,,,,,,,,,,,
Hdac4,ENSMUSG00000026313,1,92195699,91928779,-,-0.0913,3.2570662,-0.4617573022842407,False,,,,,,,,,,,,,,,
Ndufa10,ENSMUSG00000026260,1,92473860,92439010,-,0.1287,0.19116433,-1.8468773365020752,False,,,,,,,,,,,,,,,
Cops9,ENSMUSG00000073616,1,92641985,92637145,-,0.0781,0.024509694,-3.1907272338867188,False,,,,,,,,,,,,,,,
Mterf4,ENSMUSG00000026273,1,93305915,93299211,-,0.003,0.17933458,-0.5693316459655762,False,,,,,,,,,,,,,,,
Pask,ENSMUSG00000026274,1,93343482,93308770,-,0.0895,1.6699511,0.5204934477806091,True,0.03853004163837388,0.17937973717771194,0.2587209518982994,9.705616203652866,2.6486161404848096,0.0751524269580841,0.03823426738381386,0.2992368632978507,0.0,0.0,0.10675976075416599,0.17223872854868388,0.08431870179604098,0.5543285283472126,2.566082857615946
Hdlbp,ENSMUSG00000034088,1,93478815,93405940,-,0.2369,0.58476084,0.03970152139663696,True,0.31880564136674533,0.45813133081069,0.2162683134536783,14.134502497420895,0.299716125279665,0.14680108428001404,0.23143069446086884,0.22989036196777143,0.0,0.0,0.31360574534592256,0.5023703195633427,0.9309018542026651,0.9461290945996811,3.277271421925813
Stk25,ENSMUSG00000026277,1,93658659,93619751,-,-0.0315,0.23259003,-3.6061553955078125,False,,,,,,,,,,,,,,,
Thap4,ENSMUSG00000026279,1,93754864,93701935,-,0.0178,0.28746432,-0.5234071016311646,False,,,,,,,,,,,,,,,
Dtymk,ENSMUSG00000026281,1,93801934,93792576,-,0.1976,0.5787003,0.04724854230880737,True,0.23574697897066563,0.3715007980852656,0.18968692176191457,22.080747620322644,0.281991477906704,0.16274498403072357,0.27269265055656433,0.3681475089338409,0.0,0.0,0.45628175764974227,0.44520491765803627,0.7395728479685455,0.3950235675625991,4.295530222920319
Pdcd1,ENSMUSG00000026285,1,94052553,94038305,-,0.1159,0.4096907,-1.8661060333251953,False,,,,,,,,,,,,,,,
St8sia4,ENSMUSG00000040710,1,95667571,95587682,-,-0.0566,1.9296017,-0.35230565071105957,False,,,,,,,,,,,,,,,
D1Ertd622e,ENSMUSG00000044768,1,97662074,97606318,-,-0.0049,0.22746588,0.2091226577758789,True,0.13368992471198643,0.9865710502995773,0.21259308047359862,17.388103386021125,0.3487585427363713,0.04834771901369095,0.1838362067937851,0.27339074534603913,0.0,0.0,0.292846578267126,0.11970027309716916,0.47768010822092666,0.5404441513212208,3.3661499904209347
Ppip5k2,ENSMUSG00000040648,1,97770411,97706048,-,0.0158,1.999496,-1.852344274520874,False,,,,,,,,,,,,,,,
Pam,ENSMUSG00000026335,1,98095646,97795114,-,-0.0168,0.0,-4.262616157531738,False,,,,,,,,,,,,,,,
Pign,ENSMUSG00000056536,1,105663677,105518422,-,-0.0193,4.7446895,-1.5388076305389404,False,,,,,,,,,,,,,,,
Bcl2,ENSMUSG00000057329,1,106714274,106538178,-,-0.167,3.7394958,0.7426670789718628,True,0.9767730832556205,0.1118740246821461,0.4031855995895942,7.70347482678253,1.9931488752365119,2.13847279548645,0.49890395998954773,0.332347267053322,0.0,0.0,0.48028665930776926,7.613481273291093,1.2544613562781235,0.47995275046966845,2.0130585987810945
Kdsr,ENSMUSG00000009905,1,106759727,106720459,-,-0.0828,0.5188798,0.07637083530426025,True,0.12958460757987914,0.5022676414439435,0.2731273087514496,8.615549653039686,0.3738716500997543,0.07261812686920166,0.0903182402253151,0.260840849269381,0.0,0.0,0.06908707051960003,0.203514050760341,0.2551215195321831,0.7878207858777029,2.2765562454953026
Vps4b,ENSMUSG00000009907,1,106796728,106764071,-,-0.0084,2.32313,-0.7708438634872437,False,,,,,,,,,,,,,,,
Tsn,ENSMUSG00000026374,1,118311739,118294778,-,0.2497,0.080805965,-1.338810682296753,False,,,,,,,,,,,,,,,
Ptpn4,ENSMUSG00000026384,1,119837613,119652467,-,-0.0821,2.412914,-7.052013397216797,False,,,,,,,,,,,,,,,
Dbi,ENSMUSG00000026385,1,120121078,120113280,-,0.3636,0.0074835983,-2.314865827560425,False,,,,,,,,,,,,,,,
Insig2,ENSMUSG00000003721,1,121332589,121304353,-,-0.0075,0.5322213,-0.09506535530090332,False,,,,,,,,,,,,,,,
Ddx18,ENSMUSG00000001674,1,121567989,121553835,-,0.0742,0.25234154,-0.6141858100891113,False,,,,,,,,,,,,,,,
Actr3,ENSMUSG00000026341,1,125435727,125392905,-,0.2331,0.19475181,-0.8707406520843506,False,,,,,,,,,,,,,,,
Tmem163,ENSMUSG00000026347,1,127679548,127486546,-,0.0301,16.113083,0.5940692722797394,True,0.11809463653746646,0.01656794963009874,0.2491798696263506,14.163696613577757,28.900545644760133,2.397752046585083,0.126315176486969,0.3562309081029631,0.0,0.0,0.2272242146614189,5.950055079354223,0.31787977759437314,0.36915236619549247,2.7254342152812296
Zranb3,ENSMUSG00000036086,1,128103047,127954184,-,0.0442,3.7701173,0.013528823852539062,True,0.025259804687137708,0.08724011774475464,0.1584760086557728,6.216419115843728,11.718501019477841,0.1288992017507553,0.019056862220168114,0.2849786015624833,0.0,0.0,0.005066161321220676,0.36001211021608076,0.05671042003187126,0.6527029328090954,1.6946692066359617
Mcm6,ENSMUSG00000026355,1,128359664,128331590,-,0.4204,0.4931261,0.3286919593811035,True,1.0275922939811197,0.4533114858534406,0.21514938061944888,11.32069007569781,1.1731608451902864,0.8177648782730103,1.2076585292816162,0.35445350336935316,0.0,0.0,0.48992257892906454,2.068881575205828,3.4153908470581316,0.41190168849539804,2.7923649025370194
Dars,ENSMUSG00000026356,1,128417368,128363707,-,0.1538,0.5735389,-1.2944796085357666,False,,,,,,,,,,,,,,,
Cxcr4,ENSMUSG00000045382,1,128592293,128588199,-,-0.0379,0.04138991,-0.2069990634918213,False,,,,,,,,,,,,,,,
Cd55,ENSMUSG00000026399,1,130462744,130439027,-,-0.1072,0.34628245,-0.29391050338745117,False,,,,,,,,,,,,,,,
Mapkapk2,ENSMUSG00000016528,1,131097826,131053700,-,0.0171,1.5064747,-0.552399754524231,False,,,,,,,,,,,,,,,
Dyrk3,ENSMUSG00000016526,1,131138340,131127455,-,0.0868,0.65934426,-0.16915082931518555,False,,,,,,,,,,,,,,,
Rassf5,ENSMUSG00000026430,1,131245258,131176410,-,-0.0733,0.087986514,-1.869539737701416,False,,,,,,,,,,,,,,,
Ikbke,ENSMUSG00000042349,1,131279606,131254343,-,-0.1157,0.72105336,0.32665759325027466,True,0.32494435559069057,0.62441947718563,0.48545279738566394,12.602269846229087,0.38045580804347995,0.11341385543346405,0.14085222780704498,0.2977180752781778,0.0,0.0,0.3934118320341396,0.380941139943547,0.42905880093317605,0.6178924133706405,1.8942262643763228
Srgap2,ENSMUSG00000026425,1,131527352,131285251,-,-0.0434,5.8275104,-1.8175084590911865,False,,,,,,,,,,,,,,,
Mdm4,ENSMUSG00000054387,1,133030561,132959484,-,-0.0384,5.482168,-4.3347859382629395,False,,,,,,,,,,,,,,,
Snrpe,ENSMUSG00000090553,1,133610291,133603871,-,0.3906,0.03410692,-1.6661200523376465,False,,,,,,,,,,,,,,,
Lax1,ENSMUSG00000051998,1,133690108,133679091,-,-0.0931,0.8138176,0.4198218584060669,True,0.38059464658113257,0.32754617119412766,0.32948532086290694,11.725541000773584,0.5053223446011543,0.2520437240600586,0.23567266762256622,0.3166149920729506,0.0,0.0,0.35120305285590914,0.8172942702536095,0.8018459300028866,0.564340311818259,2.7187638336393536
Atp2b4,ENSMUSG00000026463,1,133801041,133699457,-,-0.0304,1.3186406,-0.23113811016082764,False,,,,,,,,,,,,,,,
Btg2,ENSMUSG00000020423,1,134079120,134075170,-,-0.2306,0.043543577,-1.0910186767578125,False,,,,,,,,,,,,,,,
Tmem183a,ENSMUSG00000042305,1,134361979,134346097,-,0.0697,0.5120647,-0.8083029985427856,False,,,,,,,,,,,,,,,
Ppp1r12b,ENSMUSG00000073557,1,134955942,134754658,-,-0.0325,9.022846,-5.174159526824951,False,,,,,,,,,,,,,,,
Rnpep,ENSMUSG00000041926,1,135284084,135262712,-,0.2034,0.20710504,-0.7208386659622192,False,,,,,,,,,,,,,,,
Timm17a,ENSMUSG00000062580,1,135313778,135295213,-,0.1671,0.118300006,-0.15784990787506104,False,,,,,,,,,,,,,,,
Ipo9,ENSMUSG00000041879,1,135430499,135382312,-,0.0589,3.7917018,-1.846074104309082,False,,,,,,,,,,,,,,,
Camsap2,ENSMUSG00000041570,1,136346104,136268123,-,-0.0506,2.431575,-0.058266282081604004,False,,,,,,,,,,,,,,,
Ptprc,ENSMUSG00000026395,1,138175708,138062861,-,-0.1792,1.3873099,-4.519103527069092,False,,,,,,,,,,,,,,,
Nek7,ENSMUSG00000026393,1,138620141,138482875,-,-0.0163,2.134639,-0.3326890468597412,False,,,,,,,,,,,,,,,
2310009B15Rik,ENSMUSG00000079283,1,138856852,138851983,-,0.0117,0.22087277,-2.0139331817626953,False,,,,,,,,,,,,,,,
Cdc73,ENSMUSG00000026361,1,143702893,143598800,-,-0.0132,2.4614067,-1.8659703731536865,False,,,,,,,,,,,,,,,
Ro60,ENSMUSG00000018199,1,143777068,143750790,-,-0.0392,0.79847217,-0.6254092454910278,False,,,,,,,,,,,,,,,
Rgs2,ENSMUSG00000026360,1,144004161,143999338,-,-0.0856,0.077133596,-0.6024055480957031,False,,,,,,,,,,,,,,,
Rgs1,ENSMUSG00000026358,1,144249242,144242296,-,0.0133,0.037890434,0.12867718935012817,True,0.5254771209968858,2.8991329547896227,0.17186698116847568,14.200096336762588,0.044002066981047395,0.04707543924450874,0.6178361177444458,0.3354004082897195,0.0,0.0,0.42564002170752013,0.11874042266604393,1.7625970455079245,0.5040392890266214,4.311431387239086
Odr4,ENSMUSG00000006010,1,150393080,150361305,-,0.0275,0.5790199,-1.7330069541931152,False,,,,,,,,,,,,,,,
Swt1,ENSMUSG00000052748,1,151428455,151367699,-,-0.0426,1.7686158,-0.20827388763427734,False,,,,,,,,,,,,,,,
