,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.32130483,-1.704836130142212,False,,,,,,,,,,,,,,,
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,2.4951992,-0.975111722946167,False,,,,,,,,,,,,,,,
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.0,0.0,False,,,,,,,,,,,,,,,
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,1.6270134,0.3985784649848938,True,0.03919793952287283,0.10839037465623183,0.19099915925385097,13.362360417308325,3.2378440082073214,0.09062124043703079,0.042611945420503616,0.17408260821609475,0.0,0.0,0.34789416893745784,0.30299869650598593,0.1464802329589067,1.4069260625562072,3.9250479664297653
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,1.5243217,-0.20140671730041504,False,,,,,,,,,,,,,,,
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,1.4559692,-3.165371894836426,False,,,,,,,,,,,,,,,
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.07705899,-3.1225380897521973,False,,,,,,,,,,,,,,,
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,4.3397985,-1.8620257377624512,False,,,,,,,,,,,,,,,
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,14.633859,0.5060491263866425,True,0.023861190468883374,0.0059149157341208385,0.1345697899293324,25.600975244874434,39.88201440811157,1.4147816896438599,0.050284646451473236,0.25264018579140385,0.0,0.0,0.1406880103598499,3.577705434519433,0.12359459475003953,0.8088847044122622,5.722794097341227
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,1.0086831,-1.1398422718048096,False,,,,,,,,,,,,,,,
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.3346114,-0.2374025583267212,False,,,,,,,,,,,,,,,
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.28261408,-0.21675658226013184,False,,,,,,,,,,,,,,,
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,1.1906554,-1.4007904529571533,False,,,,,,,,,,,,,,,
Tex30,ENSMUSG00000026049,1,44102441,44086613,-,0.196,0.35671553,-1.8682427406311035,False,,,,,,,,,,,,,,,
Poglut2,ENSMUSG00000026047,1,44118808,44106546,-,0.0253,1.0907373,-3.9401025772094727,False,,,,,,,,,,,,,,,
Slc39a10,ENSMUSG00000025986,1,46892852,46807544,-,-0.005,0.8341009,-0.2872896194458008,False,,,,,,,,,,,,,,,
Nabp1,ENSMUSG00000026107,1,51478425,51465862,-,-0.0297,3.9563088,-1.5656542778015137,False,,,,,,,,,,,,,,,
Gls,ENSMUSG00000026103,1,52233232,52163448,-,-0.0127,5.251876,-5.6970133781433105,False,,,,,,,,,,,,,,,
Nab1,ENSMUSG00000002881,1,52500679,52457294,-,0.0824,0.9313362,-0.6484748125076294,False,,,,,,,,,,,,,,,
Mfsd6,ENSMUSG00000041439,1,52727462,52656286,-,-0.0384,1.2356021,-0.8032889366149902,False,,,,,,,,,,,,,,,
Inpp1,ENSMUSG00000026102,1,52817688,52785427,-,-0.0939,0.3375346,-0.9224801063537598,False,,,,,,,,,,,,,,,
Pms1,ENSMUSG00000026098,1,53297018,53189187,-,0.0396,1.291349,-0.8051186800003052,False,,,,,,,,,,,,,,,
Stk17b,ENSMUSG00000026094,1,53785224,53755506,-,-0.2109,0.6749908,0.1486467719078064,True,2.8658893856298038,1.1226548528151505,0.7210061647400433,18.925185392279946,0.26335135772824286,0.43915295600891113,0.7879198789596558,0.44570673422005536,0.0,0.0,0.47052367269007045,2.387225232351078,3.4725465527896224,0.2824048158912747,1.522056219419113
Gtf3c3,ENSMUSG00000041303,1,54438971,54396004,-,-0.0092,1.8618085,-2.0953755378723145,False,,,,,,,,,,,,,,,
Pgap1,ENSMUSG00000073678,1,54557684,54472994,-,-0.0425,2.1652036,-1.025456190109253,False,,,,,,,,,,,,,,,
Ankrd44,ENSMUSG00000052331,1,54926387,54645340,-,-0.0925,10.84008,-1.9924218654632568,False,,,,,,,,,,,,,,,
Sf3b1,ENSMUSG00000025982,1,55027481,54985169,-,0.1117,0.27084678,-0.35053932666778564,False,,,,,,,,,,,,,,,
Hspd1,ENSMUSG00000025980,1,55088243,55077835,-,0.5211,0.013134663,-1.480102777481079,False,,,,,,,,,,,,,,,
Rftn2,ENSMUSG00000025978,1,55226782,55170159,-,-0.0045,0.6820269,-0.3630187511444092,False,,,,,,,,,,,,,,,
Boll,ENSMUSG00000025977,1,55363469,55248658,-,-0.0115,3.7741685,-1.9071707725524902,False,,,,,,,,,,,,,,,
Tyw5,ENSMUSG00000048495,1,57407101,57388237,-,0.0324,1.1903689,-1.586698293685913,False,,,,,,,,,,,,,,,
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,-0.017,2.89727,-1.4191768169403076,False,,,,,,,,,,,,,,,
Clk1,ENSMUSG00000026034,1,58424066,58410189,-,-0.1856,2.1006384,-0.46806585788726807,False,,,,,,,,,,,,,,,
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.0518,0.31275228,-1.8189036846160889,False,,,,,,,,,,,,,,,
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.0982,0.77696556,0.03604501485824585,True,0.04693473821153426,0.06721760974182352,0.08374468174332002,54.23272222056658,0.7732828062772752,0.1669202297925949,0.10199348628520966,0.30339519680010657,0.0,0.0,0.05250498092229616,0.47887112868481746,0.4403795458633324,0.6243140069254076,8.657471987623484
Fam126b,ENSMUSG00000038174,1,58586323,58522806,-,-0.0499,0.51824117,-0.9931458234786987,False,,,,,,,,,,,,,,,
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.029,2.6066096,-2.261554718017578,False,,,,,,,,,,,,,,,
Tmem237,ENSMUSG00000038079,1,59120408,59100590,-,0.0895,0.6771986,-6.212315559387207,False,,,,,,,,,,,,,,,
Als2,ENSMUSG00000026024,1,59237231,59162926,-,-0.0013,8.090102,-4.796508312225342,False,,,,,,,,,,,,,,,
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,27.114368,-3.9317378997802734,False,,,,,,,,,,,,,,,
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,0.5323929,-0.6389346122741699,False,,,,,,,,,,,,,,,
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,3.7997365,-1.7968995571136475,False,,,,,,,,,,,,,,,
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,3.5927072,-5.776425361633301,False,,,,,,,,,,,,,,,
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0689,0.7792252,-1.679236888885498,False,,,,,,,,,,,,,,,
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1428,1.0782335,-1.503925085067749,False,,,,,,,,,,,,,,,
Mettl21a,ENSMUSG00000025956,1,64617242,64606473,-,0.009,0.14975181,-0.6094591617584229,False,,,,,,,,,,,,,,,
Plekhm3,ENSMUSG00000051344,1,64956824,64785983,-,-0.0257,17.786354,-1.230342149734497,False,,,,,,,,,,,,,,,
Idh1,ENSMUSG00000025950,1,65186500,65158616,-,0.0008,1.0003572,-0.49210190773010254,False,,,,,,,,,,,,,,,
Kansl1l,ENSMUSG00000026004,1,66817562,66719248,-,-0.022,4.4794903,-3.2559046745300293,False,,,,,,,,,,,,,,,
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.2298,0.26278296,-0.9056676626205444,False,,,,,,,,,,,,,,,
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,-0.0089,0.7116495,-0.5026806592941284,False,,,,,,,,,,,,,,,
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0297,4.2287774,0.3927220106124878,True,0.11512304680628171,0.05542403867231638,0.1393865719142715,16.96320462607432,5.08312077999115,0.768883466720581,0.1667664498090744,0.15927518634262444,0.0,0.0,0.43584048508247286,2.56254340704445,0.4989447957225915,1.7976846169768421,4.109029877291091
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,0.1687,1.3847613,-0.8297791481018066,False,,,,,,,,,,,,,,,
Mreg,ENSMUSG00000039395,1,72212307,72159442,-,-0.0106,2.6543918,0.9638448245823383,True,0.01168333247905374,0.14843072381085007,0.22559700806722482,24.277284501065132,0.7522169888019562,0.023655641824007034,0.014151553623378277,0.6850583430698887,0.0,0.0,0.014854766277164129,0.06312869605951983,0.03548886274501424,0.08341536352402369,4.030376062692551
Pecr,ENSMUSG00000026189,1,72284314,72259167,-,0.0158,0.43205553,-0.4805809259414673,False,,,,,,,,,,,,,,,
Aamp,ENSMUSG00000006299,1,74284738,74279840,-,-0.0204,0.029767485,-4.299520969390869,False,,,,,,,,,,,,,,,
Usp37,ENSMUSG00000033364,1,74544284,74435511,-,0.0575,4.9946556,-1.4779925346374512,False,,,,,,,,,,,,,,,
Zfp142,ENSMUSG00000026135,1,74588246,74565127,-,-0.0118,0.6595327,-1.0644400119781494,False,,,,,,,,,,,,,,,
Rnf25,ENSMUSG00000026171,1,74601397,74593748,-,-0.0325,2.4971309,-1.9357545375823975,False,,,,,,,,,,,,,,,
Nhej1,ENSMUSG00000026162,1,75125200,74967139,-,0.0699,1.078756,-1.0735230445861816,False,,,,,,,,,,,,,,,
Cnppd1,ENSMUSG00000033159,1,75142711,75134554,-,-0.0577,0.17613606,-0.43011534214019775,False,,,,,,,,,,,,,,,
Atg9a,ENSMUSG00000033124,1,75192196,75180860,-,-0.0469,0.91404474,-0.722465991973877,False,,,,,,,,,,,,,,,
Tuba4a,ENSMUSG00000026202,1,75219865,75214228,-,0.1993,0.024309827,-2.42633318901062,False,,,,,,,,,,,,,,,
Dnpep,ENSMUSG00000026209,1,75317990,75307896,-,0.0488,0.07930467,-10.39079475402832,False,,,,,,,,,,,,,,,
Farsb,ENSMUSG00000026245,1,78488897,78417975,-,0.0844,1.6643201,-0.15219461917877197,False,,,,,,,,,,,,,,,
Ap1s3,ENSMUSG00000054702,1,79671972,79606876,-,0.0606,3.0505977,-0.48508894443511963,False,,,,,,,,,,,,,,,
Wdfy1,ENSMUSG00000073643,1,79776143,79702262,-,-0.0818,0.9438035,-3.099930763244629,False,,,,,,,,,,,,,,,
Serpine2,ENSMUSG00000026249,1,79861180,79794197,-,0.0564,0.19440928,-0.07390487194061279,False,,,,,,,,,,,,,,,
Cul3,ENSMUSG00000004364,1,80340480,80264923,-,0.0308,1.2438358,-1.8470444679260254,False,,,,,,,,,,,,,,,
Dock10,ENSMUSG00000038608,1,80758527,80501073,-,-0.0708,19.691628,0.05107218027114868,True,0.07451428490709486,0.002556961546403813,0.04317442197209137,49.889392203674554,10.256846237182618,3.546873092651367,0.19970263540744781,0.1994094484809883,0.0,0.0,0.30416560089945527,20.597137151868118,0.9009252971616284,1.3449670380020755,20.446984295574534
Trip12,ENSMUSG00000026219,1,84840516,84721189,-,-0.0368,1.9787558,-2.540012836456299,False,,,,,,,,,,,,,,,
Sp110,ENSMUSG00000070034,1,85598817,85576899,-,-0.1564,0.15818685,-0.34455406665802,False,,,,,,,,,,,,,,,
A630001G21Rik,ENSMUSG00000052760,1,85778643,85717083,-,-0.0502,1.2815398,-0.24996042251586914,False,,,,,,,,,,,,,,,
Gpr55,ENSMUSG00000049608,1,85961007,85938318,-,-0.0092,1.3329558,-0.5483397245407104,False,,,,,,,,,,,,,,,
Ncl,ENSMUSG00000026234,1,86359400,86344719,-,0.3456,0.034754183,-4.0617356300354,False,,,,,,,,,,,,,,,
Pde6d,ENSMUSG00000026239,1,86582629,86542994,-,-0.0156,2.3020456,-0.5549036264419556,False,,,,,,,,,,,,,,,
Usp40,ENSMUSG00000005501,1,88008551,87945119,-,-0.0333,1.2042327,-0.9461343288421631,False,,,,,,,,,,,,,,,
Hjurp,ENSMUSG00000044783,1,88277633,88262471,-,0.0629,0.4117077,-0.1216270923614502,False,,,,,,,,,,,,,,,
Arl4c,ENSMUSG00000049866,1,88702221,88673125,-,-0.0968,0.35826766,-0.3268777132034302,False,,,,,,,,,,,,,,,
Ilkap,ENSMUSG00000026309,1,91398815,91373861,-,0.1238,0.5459119,-5.315824031829834,False,,,,,,,,,,,,,,,
Hdac4,ENSMUSG00000026313,1,92195699,91928779,-,-0.0913,1.7607888,-3.983147621154785,False,,,,,,,,,,,,,,,
Ndufa10,ENSMUSG00000026260,1,92473860,92439010,-,0.1287,0.18943532,-4.710688591003418,False,,,,,,,,,,,,,,,
Cops9,ENSMUSG00000073616,1,92641985,92637145,-,0.0781,0.056277826,-10.945475578308105,False,,,,,,,,,,,,,,,
Mterf4,ENSMUSG00000026273,1,93305915,93299211,-,0.003,0.58942544,-4.461915969848633,False,,,,,,,,,,,,,,,
Pask,ENSMUSG00000026274,1,93343482,93308770,-,0.0895,0.824065,-0.7396519184112549,False,,,,,,,,,,,,,,,
Hdlbp,ENSMUSG00000034088,1,93478815,93405940,-,0.2369,0.45281652,-1.2421503067016602,False,,,,,,,,,,,,,,,
Stk25,ENSMUSG00000026277,1,93658659,93619751,-,-0.0315,0.31337407,-1.508575439453125,False,,,,,,,,,,,,,,,
Thap4,ENSMUSG00000026279,1,93754864,93701935,-,0.0178,0.43826184,-0.4108262062072754,False,,,,,,,,,,,,,,,
Dtymk,ENSMUSG00000026281,1,93801934,93792576,-,0.1976,0.897937,-4.188241004943848,False,,,,,,,,,,,,,,,
Pdcd1,ENSMUSG00000026285,1,94052553,94038305,-,0.1159,0.54764193,-0.329675555229187,False,,,,,,,,,,,,,,,
St8sia4,ENSMUSG00000040710,1,95667571,95587682,-,-0.0566,2.684799,-0.3324383497238159,False,,,,,,,,,,,,,,,
D1Ertd622e,ENSMUSG00000044768,1,97662074,97606318,-,-0.0049,0.3191925,-1.5640215873718262,False,,,,,,,,,,,,,,,
Ppip5k2,ENSMUSG00000040648,1,97770411,97706048,-,0.0158,1.1546012,-1.0637497901916504,False,,,,,,,,,,,,,,,
Pam,ENSMUSG00000026335,1,98095646,97795114,-,-0.0168,12.032654,-2.337211847305298,False,,,,,,,,,,,,,,,
Pign,ENSMUSG00000056536,1,105663677,105518422,-,-0.0193,4.6955547,-3.5634098052978516,False,,,,,,,,,,,,,,,
Bcl2,ENSMUSG00000057329,1,106714274,106538178,-,-0.167,2.2919304,0.8718790858983994,True,0.4886197953578169,0.10900864292874188,0.3597834285121473,10.149394381687172,1.956585227251053,1.2383638620376587,0.29905515909194946,0.23336860978690668,0.0,0.0,0.4699514220056041,3.7729727500942047,0.9131295904517174,0.9091352417374441,2.215348776168055
Kdsr,ENSMUSG00000009905,1,106759727,106720459,-,-0.0828,0.8274768,-0.9764542579650879,False,,,,,,,,,,,,,,,
Vps4b,ENSMUSG00000009907,1,106796728,106764071,-,-0.0084,2.243203,-1.587829828262329,False,,,,,,,,,,,,,,,
Tsn,ENSMUSG00000026374,1,118311739,118294778,-,0.2497,0.112284705,-3.387906074523926,False,,,,,,,,,,,,,,,
Ptpn4,ENSMUSG00000026384,1,119837613,119652467,-,-0.0821,5.006903,-1.8350141048431396,False,,,,,,,,,,,,,,,
Dbi,ENSMUSG00000026385,1,120121078,120113280,-,0.3636,0.0073819323,-2.8321056365966797,False,,,,,,,,,,,,,,,
Insig2,ENSMUSG00000003721,1,121332589,121304353,-,-0.0075,0.23947659,-0.5289241075515747,False,,,,,,,,,,,,,,,
Ddx18,ENSMUSG00000001674,1,121567989,121553835,-,0.0742,0.18948095,0.1022261381149292,True,0.47478187476671446,2.5424558265845505,0.42540245339843685,15.99115645885364,0.1012680184096098,0.05132870748639107,0.23949134349822998,0.2579586662023273,0.0,0.0,0.3012370190496749,0.14435089701360643,0.8859646032596457,0.7696764745600141,1.7477800822137959
Actr3,ENSMUSG00000026341,1,125435727,125392905,-,0.2331,0.23180696,-0.8294374942779541,False,,,,,,,,,,,,,,,
Tmem163,ENSMUSG00000026347,1,127679548,127486546,-,0.0301,16.136473,-0.0712440013885498,False,,,,,,,,,,,,,,,
Zranb3,ENSMUSG00000036086,1,128103047,127954184,-,0.0442,6.942095,-1.178053617477417,False,,,,,,,,,,,,,,,
Mcm6,ENSMUSG00000026355,1,128359664,128331590,-,0.4204,0.56053764,-0.1878669261932373,False,,,,,,,,,,,,,,,
Dars,ENSMUSG00000026356,1,128417368,128363707,-,0.1538,0.35251918,0.020988166332244873,True,0.4433609465502904,1.1330467048746378,0.3405003693701987,14.79504998979885,0.19660678312182425,0.09667142480611801,0.22864018380641937,0.2796527222784577,0.0,0.0,0.31848912080777536,0.2846531470507252,0.9017868866694385,0.6470838511914173,2.015018829013991
Cxcr4,ENSMUSG00000045382,1,128592293,128588199,-,-0.0379,0.09086086,-4.664204120635986,False,,,,,,,,,,,,,,,
Cd55,ENSMUSG00000026399,1,130462744,130439027,-,-0.1072,0.68669593,-0.9063273668289185,False,,,,,,,,,,,,,,,
Mapkapk2,ENSMUSG00000016528,1,131097826,131053700,-,0.0171,1.9130574,-1.0297937393188477,False,,,,,,,,,,,,,,,
Dyrk3,ENSMUSG00000016526,1,131138340,131127455,-,0.0868,0.5082827,-0.18361544609069824,False,,,,,,,,,,,,,,,
Rassf5,ENSMUSG00000026430,1,131245258,131176410,-,-0.0733,0.080036655,-1.430389642715454,False,,,,,,,,,,,,,,,
Ikbke,ENSMUSG00000042349,1,131279606,131254343,-,-0.1157,0.61080694,-0.35182905197143555,False,,,,,,,,,,,,,,,
Srgap2,ENSMUSG00000026425,1,131527352,131285251,-,-0.0434,6.0838494,-3.5947518348693848,False,,,,,,,,,,,,,,,
Mdm4,ENSMUSG00000054387,1,133030561,132959484,-,-0.0384,5.089462,-5.555276870727539,False,,,,,,,,,,,,,,,
Snrpe,ENSMUSG00000090553,1,133610291,133603871,-,0.3906,0.04177636,-2.2985777854919434,False,,,,,,,,,,,,,,,
Lax1,ENSMUSG00000051998,1,133690108,133679091,-,-0.0931,0.71027553,0.42696869373321533,True,0.17841695731235815,0.3147539490388373,0.2069152981679612,20.529693392368095,0.35176013186573984,0.12367895245552063,0.1661311239004135,0.34049412179937255,0.0,0.0,0.24998513740131117,0.4373489632166738,0.5462041903158714,0.4621942758241143,4.267602980490821
Atp2b4,ENSMUSG00000026463,1,133801041,133699457,-,-0.0304,1.0119715,-0.7581751346588135,False,,,,,,,,,,,,,,,
Btg2,ENSMUSG00000020423,1,134079120,134075170,-,-0.2306,0.039566632,-0.2783970832824707,False,,,,,,,,,,,,,,,
Tmem183a,ENSMUSG00000042305,1,134361979,134346097,-,0.0697,0.3566406,-1.1416380405426025,False,,,,,,,,,,,,,,,
Ppp1r12b,ENSMUSG00000073557,1,134955942,134754658,-,-0.0325,9.506683,-3.792248249053955,False,,,,,,,,,,,,,,,
Rnpep,ENSMUSG00000041926,1,135284084,135262712,-,0.2034,0.23601423,-0.6574881076812744,False,,,,,,,,,,,,,,,
Timm17a,ENSMUSG00000062580,1,135313778,135295213,-,0.1671,0.07938048,-1.7957148551940918,False,,,,,,,,,,,,,,,
Ipo9,ENSMUSG00000041879,1,135430499,135382312,-,0.0589,1.3922187,-3.5744800567626953,False,,,,,,,,,,,,,,,
Camsap2,ENSMUSG00000041570,1,136346104,136268123,-,-0.0506,3.811898,-0.7467166185379028,False,,,,,,,,,,,,,,,
Ptprc,ENSMUSG00000026395,1,138175708,138062861,-,-0.1792,1.4354975,-3.1587629318237305,False,,,,,,,,,,,,,,,
Nek7,ENSMUSG00000026393,1,138620141,138482875,-,-0.0163,1.6218728,-0.31790757179260254,False,,,,,,,,,,,,,,,
2310009B15Rik,ENSMUSG00000079283,1,138856852,138851983,-,0.0117,0.17035554,-1.8464007377624512,False,,,,,,,,,,,,,,,
Cdc73,ENSMUSG00000026361,1,143702893,143598800,-,-0.0132,2.2393997,-0.8179365396499634,False,,,,,,,,,,,,,,,
Ro60,ENSMUSG00000018199,1,143777068,143750790,-,-0.0392,1.0669727,-0.47201573848724365,False,,,,,,,,,,,,,,,
Rgs2,ENSMUSG00000026360,1,144004161,143999338,-,-0.0856,0.13825592,-1.3489220142364502,False,,,,,,,,,,,,,,,
Rgs1,ENSMUSG00000026358,1,144249242,144242296,-,0.0133,0.031595394,-0.3202921152114868,False,,,,,,,,,,,,,,,
Odr4,ENSMUSG00000006010,1,150393080,150361305,-,0.0275,0.45237085,-0.1278235912322998,False,,,,,,,,,,,,,,,
Swt1,ENSMUSG00000052748,1,151428455,151367699,-,-0.0426,1.7817998,-1.0926196575164795,False,,,,,,,,,,,,,,,
Rnf2,ENSMUSG00000026484,1,151500955,151458004,-,0.0044,2.700681,-7.685580253601074,False,,,,,,,,,,,,,,,
1700025G04Rik,ENSMUSG00000032666,1,152090125,151852403,-,-0.0181,2.7877805,0.05818521976470947,True,0.13714053313082977,0.08377536098639422,0.2768391382290978,8.66528885546484,2.2574359631538403,0.34825530648231506,0.07289271056652069,0.1945112402395567,0.0,0.0,0.3944470136416739,1.1469840859521432,0.21771678400771885,1.1883853609062314,2.304816956071838
Tsen15,ENSMUSG00000014980,1,152386688,152370735,-,0.0648,0.6467959,-1.5680525302886963,False,,,,,,,,,,,,,,,
Smg7,ENSMUSG00000042772,1,152902646,152836995,-,-0.0351,2.8204162,-9.37496566772461,False,,,,,,,,,,,,,,,
Lamc1,ENSMUSG00000026478,1,153332786,153218922,-,0.0098,3.7290761,-0.558749794960022,False,,,,,,,,,,,,,,,
Dhx9,ENSMUSG00000042699,1,153487660,153455758,-,0.1253,0.6877066,-0.3107069730758667,False,,,,,,,,,,,,,,,
Cacna1e,ENSMUSG00000004110,1,154884501,154390731,-,-0.0145,0.0,0.0,False,,,,,,,,,,,,,,,
Xpr1,ENSMUSG00000026469,1,155417415,155275701,-,-0.0649,2.5298464,-9.98591136932373,False,,,,,,,,,,,,,,,
Qsox1,ENSMUSG00000033684,1,155812889,155776029,-,-0.0365,0.49606657,-0.546162486076355,False,,,,,,,,,,,,,,,
Cep350,ENSMUSG00000033671,1,155973255,155844964,-,-0.0861,1.8236707,-2.3946900367736816,False,,,,,,,,,,,,,,,
Tor1aip1,ENSMUSG00000026466,1,156036480,156004599,-,-0.0217,1.6690716,-3.568166732788086,False,,,,,,,,,,,,,,,
Soat1,ENSMUSG00000026600,1,156474331,156424525,-,0.0121,0.48309404,-0.48124849796295166,False,,,,,,,,,,,,,,,
Tor3a,ENSMUSG00000060519,1,156674356,156653617,-,-0.0162,1.8806525,-3.6499805450439453,False,,,,,,,,,,,,,,,
Fam20b,ENSMUSG00000033557,1,156719086,156678532,-,0.0026,1.2737919,-0.9800440073013306,False,,,,,,,,,,,,,,,
Ralgps2,ENSMUSG00000026594,1,156939626,156804166,-,-0.0577,1.2194,-0.8181560039520264,False,,,,,,,,,,,,,,,
Rasal2,ENSMUSG00000070565,1,157412595,157135182,-,0.0401,9.259808,-0.4272279739379883,False,,,,,,,,,,,,,,,
Cacybp,ENSMUSG00000014226,1,160212875,160202367,-,0.3057,0.035375305,-0.16393566131591797,False,,,,,,,,,,,,,,,
Rabgap1l,ENSMUSG00000026721,1,160793211,160219174,-,-0.098,14.820128,-2.061249017715454,False,,,,,,,,,,,,,,,
Zbtb37,ENSMUSG00000043467,1,161034849,161002922,-,-0.0742,0.41589138,-0.1581883430480957,False,,,,,,,,,,,,,,,
Dars2,ENSMUSG00000026709,1,161070658,161040601,-,0.1329,0.5878913,-0.9399168491363525,False,,,,,,,,,,,,,,,
Klhl20,ENSMUSG00000026705,1,161131511,161088375,-,-0.0361,0.87230295,-1.2541465759277344,False,,,,,,,,,,,,,,,
