,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling
Poglut2,ENSMUSG00000026047,1,44118808,44106546,-,0.0253,0.66799295,-0.4499605894088745,False,,,,,,,,,,,,,,,
Slc39a10,ENSMUSG00000025986,1,46892852,46807544,-,-0.005,0.769628,-0.051296234130859375,False,,,,,,,,,,,,,,,
Nabp1,ENSMUSG00000026107,1,51478425,51465862,-,-0.0297,4.6820173,0.34620600938796997,True,0.047538378643475473,0.0284900588585335,0.10482081665497235,20.02833382860095,5.91225380897522,0.5107945203781128,0.09743538498878479,0.3778422044648668,0.0,0.0,0.15060790380363537,1.5515980055667749,0.2320671261705715,0.3748760714455507,6.6954090747819395
Gls,ENSMUSG00000026103,1,52233232,52163448,-,-0.0127,6.3767867,-0.6182489395141602,False,,,,,,,,,,,,,,,
Nab1,ENSMUSG00000002881,1,52500679,52457294,-,0.0824,0.8309364,0.6788104474544525,True,0.8306997152783853,0.45600650054801734,0.3595359728849418,12.016894703702214,0.4331673252582551,0.5241419672966003,0.5626602172851562,0.42714937786423474,0.0,0.0,0.4592294210961816,1.6983044666499019,1.8068644111526424,0.28658527828982605,2.2724728065972366
Mfsd6,ENSMUSG00000041439,1,52727462,52656286,-,-0.0384,1.0032656,-1.7571604251861572,False,,,,,,,,,,,,,,,
Inpp1,ENSMUSG00000026102,1,52817688,52785427,-,-0.0939,0.33966875,-1.0096614360809326,False,,,,,,,,,,,,,,,
Pms1,ENSMUSG00000026098,1,53297018,53189187,-,0.0396,1.0048598,-1.1025121212005615,False,,,,,,,,,,,,,,,
Stk17b,ENSMUSG00000026094,1,53785224,53755506,-,-0.2109,0.61351043,-0.2818504571914673,False,,,,,,,,,,,,,,,
Gtf3c3,ENSMUSG00000041303,1,54438971,54396004,-,-0.0092,0.85129267,-0.9549906253814697,False,,,,,,,,,,,,,,,
Pgap1,ENSMUSG00000073678,1,54557684,54472994,-,-0.0425,1.1215422,-1.4009814262390137,False,,,,,,,,,,,,,,,
Ankrd44,ENSMUSG00000052331,1,54926387,54645340,-,-0.0925,8.308134,-2.4523985385894775,False,,,,,,,,,,,,,,,
Sf3b1,ENSMUSG00000025982,1,55027481,54985169,-,0.1117,0.2875904,-1.385603904724121,False,,,,,,,,,,,,,,,
Hspd1,ENSMUSG00000025980,1,55088243,55077835,-,0.5211,0.03306528,-0.2972397804260254,False,,,,,,,,,,,,,,,
Rftn2,ENSMUSG00000025978,1,55226782,55170159,-,-0.0045,1.7250752,-0.4691833257675171,False,,,,,,,,,,,,,,,
Boll,ENSMUSG00000025977,1,55363469,55248658,-,-0.0115,3.814107,-1.476745843887329,False,,,,,,,,,,,,,,,
Tyw5,ENSMUSG00000048495,1,57407101,57388237,-,0.0324,0.8952326,-0.19103991985321045,False,,,,,,,,,,,,,,,
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,-0.017,2.603435,-1.8201861381530762,False,,,,,,,,,,,,,,,
Clk1,ENSMUSG00000026034,1,58424066,58410189,-,-0.1856,1.1381447,-3.1095194816589355,False,,,,,,,,,,,,,,,
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.0518,0.37737012,-0.8618196249008179,False,,,,,,,,,,,,,,,
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.0982,1.3155116,-1.4655749797821045,False,,,,,,,,,,,,,,,
Fam126b,ENSMUSG00000038174,1,58586323,58522806,-,-0.0499,0.7227585,-0.16640007495880127,False,,,,,,,,,,,,,,,
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.029,1.4134977,-1.6976702213287354,False,,,,,,,,,,,,,,,
Tmem237,ENSMUSG00000038079,1,59120408,59100590,-,0.0895,0.3571734,-0.09905469417572021,False,,,,,,,,,,,,,,,
Als2,ENSMUSG00000026024,1,59237231,59162926,-,-0.0013,3.364671,-4.612109184265137,False,,,,,,,,,,,,,,,
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,19.183544,-1.233464002609253,False,,,,,,,,,,,,,,,
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,0.49756512,-0.12676692008972168,False,,,,,,,,,,,,,,,
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,5.0184326,0.7994130402803421,True,0.015935078817836398,0.03082436342126965,0.10630782269934536,21.410545675510832,6.692686772346496,0.11405470967292786,0.028118792921304703,0.24335271187582086,0.0,0.0,1.3720008789778374e-09,0.43776116145840466,0.08314578746573935,0.7509827640064859,6.834087095431645
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,2.34591,-2.87078857421875,False,,,,,,,,,,,,,,,
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0689,0.7924144,-0.8807532787322998,False,,,,,,,,,,,,,,,
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1428,0.4332857,0.1710132360458374,True,0.15261705533426753,0.15419684174557738,0.09088724878969283,23.730131727362767,1.3497068613767624,0.30877453088760376,0.3545958995819092,0.3099757206820627,0.0,0.0,0.35266162312494453,0.8801812860436274,0.8015704712477223,0.5799553646911526,7.8199875740379845
Mettl21a,ENSMUSG00000025956,1,64617242,64606473,-,0.009,0.2754922,-0.30230963230133057,False,,,,,,,,,,,,,,,
Plekhm3,ENSMUSG00000051344,1,64956824,64785983,-,-0.0257,4.358667,-2.299881935119629,False,,,,,,,,,,,,,,,
Idh1,ENSMUSG00000025950,1,65186500,65158616,-,0.0008,1.0393255,-0.3743107318878174,False,,,,,,,,,,,,,,,
Kansl1l,ENSMUSG00000026004,1,66817562,66719248,-,-0.022,6.318767,-1.1070373058319092,False,,,,,,,,,,,,,,,
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.2298,0.14576988,-0.09572827816009521,False,,,,,,,,,,,,,,,
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,-0.0089,0.8614107,-0.23370826244354248,False,,,,,,,,,,,,,,,
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0297,1.1947795,0.3134171962738037,True,0.13711653566475707,0.055608708968277146,0.06655876252341457,29.232581163284316,3.288118305471208,0.7646369934082031,0.2622596025466919,0.17780494627117413,0.0,0.0,0.46078975440393327,2.029665880379961,0.918705627498827,1.5943775783029426,6.638140647141276
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,0.1687,1.294482,0.881745308637619,True,0.1581640589422647,0.18729157601282714,0.23576597888685508,15.098457617710565,0.7580046674609184,0.31067219376564026,0.19365660846233368,0.40555484048538315,0.0,0.0,0.30976713138412226,0.7342971709396982,0.4036393760992535,0.3140761053039514,3.169730872405165
Mreg,ENSMUSG00000039395,1,72212307,72159442,-,-0.0106,0.0,-0.054816484451293945,False,,,,,,,,,,,,,,,
Pecr,ENSMUSG00000026189,1,72284314,72259167,-,0.0158,0.30345088,-0.08746206760406494,False,,,,,,,,,,,,,,,
Aamp,ENSMUSG00000006299,1,74284738,74279840,-,-0.0204,0.054045282,-2.5789601802825928,False,,,,,,,,,,,,,,,
Usp37,ENSMUSG00000033364,1,74544284,74435511,-,0.0575,4.401784,-0.2767055034637451,False,,,,,,,,,,,,,,,
Zfp142,ENSMUSG00000026135,1,74588246,74565127,-,-0.0118,1.1456621,-0.5144559144973755,False,,,,,,,,,,,,,,,
Rnf25,ENSMUSG00000026171,1,74601397,74593748,-,-0.0325,0.51397175,-0.6599408388137817,False,,,,,,,,,,,,,,,
Nhej1,ENSMUSG00000026162,1,75125200,74967139,-,0.0699,0.6827296,-0.5778777599334717,False,,,,,,,,,,,,,,,
Cnppd1,ENSMUSG00000033159,1,75142711,75134554,-,-0.0577,0.33531743,-0.6458492279052734,False,,,,,,,,,,,,,,,
Atg9a,ENSMUSG00000033124,1,75192196,75180860,-,-0.0469,0.38701087,-0.538976788520813,False,,,,,,,,,,,,,,,
Tuba4a,ENSMUSG00000026202,1,75219865,75214228,-,0.1993,0.054894894,-1.4501292705535889,False,,,,,,,,,,,,,,,
Dnpep,ENSMUSG00000026209,1,75317990,75307896,-,0.0488,0.14689735,-2.170792818069458,False,,,,,,,,,,,,,,,
Farsb,ENSMUSG00000026245,1,78488897,78417975,-,0.0844,1.9461619,-0.8803969621658325,False,,,,,,,,,,,,,,,
Ap1s3,ENSMUSG00000054702,1,79671972,79606876,-,0.0606,2.5584767,-2.658700466156006,False,,,,,,,,,,,,,,,
Wdfy1,ENSMUSG00000073643,1,79776143,79702262,-,-0.0818,0.7326944,-1.7525830268859863,False,,,,,,,,,,,,,,,
Serpine2,ENSMUSG00000026249,1,79861180,79794197,-,0.0564,0.7870823,0.6603948175907135,True,0.06903996144153496,0.7371801496801853,0.4490129226828267,18.36594657726782,0.27807037800550455,0.03546059876680374,0.05451643839478493,0.4655948217392525,0.0,0.0,0.08078110557391788,0.08592729363952635,0.132331627557568,0.02363448759490146,2.2684258795861014
Cul3,ENSMUSG00000004364,1,80340480,80264923,-,0.0308,1.342431,-1.426734209060669,False,,,,,,,,,,,,,,,
Dock10,ENSMUSG00000038608,1,80758527,80501073,-,-0.0708,9.325736,-5.517971038818359,False,,,,,,,,,,,,,,,
Trip12,ENSMUSG00000026219,1,84840516,84721189,-,-0.0368,1.4804099,-2.361025094985962,False,,,,,,,,,,,,,,,
Sp110,ENSMUSG00000070034,1,85598817,85576899,-,-0.1564,0.21948281,-0.44688355922698975,False,,,,,,,,,,,,,,,
A630001G21Rik,ENSMUSG00000052760,1,85778643,85717083,-,-0.0502,0.7938968,-0.5152359008789062,False,,,,,,,,,,,,,,,
Gpr55,ENSMUSG00000049608,1,85961007,85938318,-,-0.0092,0.71245104,0.674257755279541,True,0.06900643477922709,0.23979262020209838,0.11020892929032089,23.736942228702613,1.0930955797433852,0.08083091676235199,0.09982817620038986,0.25790823982257716,0.0,0.0,0.21714080297953675,0.23521491339003883,0.3239490122630678,0.7636418354914353,5.407905777324097
Ncl,ENSMUSG00000026234,1,86359400,86344719,-,0.3456,0.109233126,-0.36492908000946045,False,,,,,,,,,,,,,,,
Pde6d,ENSMUSG00000026239,1,86582629,86542994,-,-0.0156,2.5116172,-1.3318579196929932,False,,,,,,,,,,,,,,,
Usp40,ENSMUSG00000005501,1,88008551,87945119,-,-0.0333,1.2039394,-0.5417804718017578,False,,,,,,,,,,,,,,,
Hjurp,ENSMUSG00000044783,1,88277633,88262471,-,0.0629,0.33145502,0.7598356753587723,True,0.8653484845374788,1.5745302527478302,0.5539611592442025,9.506866080316943,0.19362920120358468,0.18945848941802979,0.46232250332832336,0.3756363329360035,0.0,0.0,0.44778717913406163,0.42958228331218506,1.113072745791026,0.3650828463428016,1.5036898637303362
Arl4c,ENSMUSG00000049866,1,88702221,88673125,-,-0.0968,0.21966888,0.11319053173065186,True,0.060111825480432535,0.30212657481096605,0.0742070365041127,29.672409389189262,0.9308320760726929,0.09806882590055466,0.16330192983150482,0.23975272902408712,0.0,0.0,0.2299486764483512,0.2525950053714232,0.34752448508515954,0.7092339468013619,6.076451399470361
Ilkap,ENSMUSG00000026309,1,91398815,91373861,-,0.1238,0.4728296,-1.533761739730835,False,,,,,,,,,,,,,,,
Hdac4,ENSMUSG00000026313,1,92195699,91928779,-,-0.0913,0.9092113,0.03450512886047363,True,0.05347770579303548,0.03522363149621737,0.041079194899256995,21.771622744474655,3.8314255356788633,0.5014254450798035,0.21593841910362244,0.3284132242446103,0.0,0.0,0.2218728017887452,1.4294196458982726,0.47828802360414435,0.3715694027007137,12.83744881269701
Ndufa10,ENSMUSG00000026260,1,92473860,92439010,-,0.1287,0.17332916,-1.0197315216064453,False,,,,,,,,,,,,,,,
Cops9,ENSMUSG00000073616,1,92641985,92637145,-,0.0781,0.030836167,-4.834517478942871,False,,,,,,,,,,,,,,,
Mterf4,ENSMUSG00000026273,1,93305915,93299211,-,0.003,0.23362581,-1.485666036605835,False,,,,,,,,,,,,,,,
Pask,ENSMUSG00000026274,1,93343482,93308770,-,0.0895,0.04084447,0.07358145713806152,True,0.03851186771525095,0.4050478068069781,0.21378721174789467,6.563819143588878,2.297217321395874,0.045152630656957626,0.03243134170770645,0.22238799430946452,0.0,0.0,0.0375337037153935,0.10615838619811441,0.07979549692365631,0.7363494354815119,1.8619365448095049
Hdlbp,ENSMUSG00000034088,1,93478815,93405940,-,0.2369,0.37624654,-0.9429024457931519,False,,,,,,,,,,,,,,,
Stk25,ENSMUSG00000026277,1,93658659,93619751,-,-0.0315,0.2486549,-0.25828075408935547,False,,,,,,,,,,,,,,,
Thap4,ENSMUSG00000026279,1,93754864,93701935,-,0.0178,0.46864995,-0.2118983268737793,False,,,,,,,,,,,,,,,
Dtymk,ENSMUSG00000026281,1,93801934,93792576,-,0.1976,0.2514578,0.3875172734260559,True,0.4445441453214964,1.1606379363817427,0.3040990612252637,10.449939488337224,0.15140803188085558,0.09848754853010178,0.30247214436531067,0.3677551735581512,0.0,0.0,0.4400752614189615,0.2532937657418007,1.0012243783165669,0.35066674508097356,2.432710575703079
Pdcd1,ENSMUSG00000026285,1,94052553,94038305,-,0.1159,0.4893316,0.6874886751174927,True,0.315550196861649,0.3041314848446473,0.1445260732341526,14.278667059197572,1.1311304450035093,0.28769978880882263,0.3427327573299408,0.260031773913086,0.0,0.0,0.3010967067377611,0.7739043695797443,1.2158969781714781,0.8088236801275447,3.7304858814925814
St8sia4,ENSMUSG00000040710,1,95667571,95587682,-,-0.0566,2.0077276,-0.7933504581451416,False,,,,,,,,,,,,,,,
D1Ertd622e,ENSMUSG00000044768,1,97662074,97606318,-,-0.0049,0.23615241,-0.1984492540359497,False,,,,,,,,,,,,,,,
Ppip5k2,ENSMUSG00000040648,1,97770411,97706048,-,0.0158,1.2801384,-0.7908823490142822,False,,,,,,,,,,,,,,,
Pam,ENSMUSG00000026335,1,98095646,97795114,-,-0.0168,18.223768,-0.8431965112686157,False,,,,,,,,,,,,,,,
Pign,ENSMUSG00000056536,1,105663677,105518422,-,-0.0193,4.150397,-4.778934955596924,False,,,,,,,,,,,,,,,
Bcl2,ENSMUSG00000057329,1,106714274,106538178,-,-0.167,2.657631,0.5006033480167389,True,0.47674347494231195,0.10608216269217347,0.3455329499633255,10.313136332348204,1.9880988121032714,1.4704192876815796,0.33282485604286194,0.3319545922988102,0.0,0.0,0.34866240719318553,4.244453347740907,0.7854186496215648,0.496811494214269,2.240378941917103
Kdsr,ENSMUSG00000009905,1,106759727,106720459,-,-0.0828,0.43032694,-0.12959718704223633,False,,,,,,,,,,,,,,,
Vps4b,ENSMUSG00000009907,1,106796728,106764071,-,-0.0084,1.2648021,-1.0868470668792725,False,,,,,,,,,,,,,,,
Tsn,ENSMUSG00000026374,1,118311739,118294778,-,0.2497,0.08572476,-1.319213628768921,False,,,,,,,,,,,,,,,
Ptpn4,ENSMUSG00000026384,1,119837613,119652467,-,-0.0821,3.484691,-2.1851983070373535,False,,,,,,,,,,,,,,,
Dbi,ENSMUSG00000026385,1,120121078,120113280,-,0.3636,0.006767539,-0.23988258838653564,False,,,,,,,,,,,,,,,
Insig2,ENSMUSG00000003721,1,121332589,121304353,-,-0.0075,0.48418805,-0.3460671901702881,False,,,,,,,,,,,,,,,
Ddx18,ENSMUSG00000001674,1,121567989,121553835,-,0.0742,0.26919594,-0.18848156929016113,False,,,,,,,,,,,,,,,
Actr3,ENSMUSG00000026341,1,125435727,125392905,-,0.2331,0.19397096,-5.466578960418701,False,,,,,,,,,,,,,,,
Tmem163,ENSMUSG00000026347,1,127679548,127486546,-,0.0301,13.689409,0.9579688906669617,True,0.23295889798087618,0.01826464007734224,0.17152009067043708,19.999998956918784,5.920334386825561,4.146884918212891,0.3152014911174774,0.4905013966351857,0.0,0.0,0.3583631086894281,8.284160715730522,0.6838538030579944,0.20051147492864385,4.161550398311309
Zranb3,ENSMUSG00000036086,1,128103047,127954184,-,0.0442,4.189943,-1.0611016750335693,False,,,,,,,,,,,,,,,
Mcm6,ENSMUSG00000026355,1,128359664,128331590,-,0.4204,0.5346068,0.8762790858745575,True,2.202478138548948,1.0614895077551514,0.5900949881495171,8.968965496183333,0.27750620752573013,0.5838932394981384,0.9941743612289429,0.564991331145068,0.0,0.0,0.492521806390074,1.6771975075899097,3.1558641922371145,0.15028883398561582,1.5276508489085363
Dars,ENSMUSG00000026356,1,128417368,128363707,-,0.1538,0.9955116,-1.184187650680542,False,,,,,,,,,,,,,,,
Cxcr4,ENSMUSG00000045382,1,128592293,128588199,-,-0.0379,0.03374852,-0.10414433479309082,False,,,,,,,,,,,,,,,
Cd55,ENSMUSG00000026399,1,130462744,130439027,-,-0.1072,0.43443576,0.5939618051052094,True,0.5215321550496207,0.9593659825835633,0.5845289400833765,12.01378020921898,0.36219282120466234,0.2012375295162201,0.26252517104148865,0.30750604651499264,0.0,0.0,0.3645209142188009,0.5043081594573258,0.7223046390130987,0.5885808225976654,1.377210519411346
Mapkapk2,ENSMUSG00000016528,1,131097826,131053700,-,0.0171,1.310303,-0.04765164852142334,False,,,,,,,,,,,,,,,
Dyrk3,ENSMUSG00000016526,1,131138340,131127455,-,0.0868,0.53203684,-0.03309762477874756,False,,,,,,,,,,,,,,,
Rassf5,ENSMUSG00000026430,1,131245258,131176410,-,-0.0733,0.10053985,-1.6569786071777344,False,,,,,,,,,,,,,,,
Ikbke,ENSMUSG00000042349,1,131279606,131254343,-,-0.1157,0.33585435,0.4792318344116211,True,0.18347269013607995,0.34499152103511144,0.18431121885196788,20.331241650461145,0.9392829559743405,0.2100059688091278,0.3169263005256653,0.3111968623406066,0.0,0.0,0.26642380508415403,0.5385077741275255,0.7591910179351167,0.574318012471965,4.15567723911652
Srgap2,ENSMUSG00000026425,1,131527352,131285251,-,-0.0434,5.7211876,-0.11435520648956299,False,,,,,,,,,,,,,,,
Mdm4,ENSMUSG00000054387,1,133030561,132959484,-,-0.0384,2.3995352,-3.7660279273986816,False,,,,,,,,,,,,,,,
Snrpe,ENSMUSG00000090553,1,133610291,133603871,-,0.3906,0.03777807,-0.8342686891555786,False,,,,,,,,,,,,,,,
Lax1,ENSMUSG00000051998,1,133690108,133679091,-,-0.0931,0.4867444,0.3056793212890625,True,0.4825284255406583,0.7394165588748166,0.5440843644785133,15.63635609558979,0.3890570569038392,0.15707148611545563,0.18773144483566284,0.28096053105205154,0.0,0.0,0.4133330915572198,0.4973400688551798,0.7014020247834509,0.6885022727374651,1.5603533180590936
Atp2b4,ENSMUSG00000026463,1,133801041,133699457,-,-0.0304,1.0591625,0.847075566649437,True,0.2858525043358044,0.22897251687481032,0.18879025543685152,20.020892277356197,0.469026517868042,0.3469589054584503,0.33288416266441345,0.3783458392915862,0.0,0.0,0.40185696265273674,0.7800743453482687,0.7884427717694178,0.35392381661595074,4.190171110369605
Btg2,ENSMUSG00000020423,1,134079120,134075170,-,-0.2306,0.085092135,-0.7347123622894287,False,,,,,,,,,,,,,,,
Tmem183a,ENSMUSG00000042305,1,134361979,134346097,-,0.0697,0.5738888,-0.2816178798675537,False,,,,,,,,,,,,,,,
Ppp1r12b,ENSMUSG00000073557,1,134955942,134754658,-,-0.0325,5.652615,-4.4250664710998535,False,,,,,,,,,,,,,,,
Rnpep,ENSMUSG00000041926,1,135284084,135262712,-,0.2034,0.19875313,-1.2148847579956055,False,,,,,,,,,,,,,,,
Timm17a,ENSMUSG00000062580,1,135313778,135295213,-,0.1671,0.10487602,-0.2701737880706787,False,,,,,,,,,,,,,,,
Ipo9,ENSMUSG00000041879,1,135430499,135382312,-,0.0589,1.6552284,-2.1375792026519775,False,,,,,,,,,,,,,,,
Camsap2,ENSMUSG00000041570,1,136346104,136268123,-,-0.0506,1.3012134,-0.054784178733825684,False,,,,,,,,,,,,,,,
Ptprc,ENSMUSG00000026395,1,138175708,138062861,-,-0.1792,1.2229549,0.1163143515586853,True,2.9325302553185537,0.1628881965872483,0.21005545220650304,17.065462943115257,0.8716684484481813,2.5594098567962646,1.3873636722564697,0.21617750543837203,0.0,0.0,0.4813704613730527,18.430816863481976,10.89368622056369,1.1534464100114359,3.169360000292823
Nek7,ENSMUSG00000026393,1,138620141,138482875,-,-0.0163,1.8369747,-0.43836700916290283,False,,,,,,,,,,,,,,,
2310009B15Rik,ENSMUSG00000079283,1,138856852,138851983,-,0.0117,0.19530496,-1.2401435375213623,False,,,,,,,,,,,,,,,
Cdc73,ENSMUSG00000026361,1,143702893,143598800,-,-0.0132,2.1509938,-0.9947947263717651,False,,,,,,,,,,,,,,,
Ro60,ENSMUSG00000018199,1,143777068,143750790,-,-0.0392,0.41844663,-0.512629508972168,False,,,,,,,,,,,,,,,
Rgs2,ENSMUSG00000026360,1,144004161,143999338,-,-0.0856,0.14568943,-0.2715644836425781,False,,,,,,,,,,,,,,,
