,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling
Gtf3c3,ENSMUSG00000041303,1,54438971,54396004,-,-0.0092,0.79383856,-1.4986543655395508,False,,,,,,,,,,,,,,,
Pgap1,ENSMUSG00000073678,1,54557684,54472994,-,-0.0425,1.0764381,-1.3692669868469238,False,,,,,,,,,,,,,,,
Ankrd44,ENSMUSG00000052331,1,54926387,54645340,-,-0.0925,7.684728,-4.804452419281006,False,,,,,,,,,,,,,,,
Sf3b1,ENSMUSG00000025982,1,55027481,54985169,-,0.1117,0.33777684,-0.5418493747711182,False,,,,,,,,,,,,,,,
Hspd1,ENSMUSG00000025980,1,55088243,55077835,-,0.5211,0.080728784,-0.4515572786331177,False,,,,,,,,,,,,,,,
Rftn2,ENSMUSG00000025978,1,55226782,55170159,-,-0.0045,1.476679,-1.0206387042999268,False,,,,,,,,,,,,,,,
Boll,ENSMUSG00000025977,1,55363469,55248658,-,-0.0115,3.648658,-5.265466690063477,False,,,,,,,,,,,,,,,
Tyw5,ENSMUSG00000048495,1,57407101,57388237,-,0.0324,0.5482127,-0.17958402633666992,False,,,,,,,,,,,,,,,
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,-0.017,0.5714019,-1.1422781944274902,False,,,,,,,,,,,,,,,
Clk1,ENSMUSG00000026034,1,58424066,58410189,-,-0.1856,1.1835736,-1.925292730331421,False,,,,,,,,,,,,,,,
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.0518,0.39678285,-1.116894245147705,False,,,,,,,,,,,,,,,
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.0982,1.600201,-1.8094885349273682,False,,,,,,,,,,,,,,,
Fam126b,ENSMUSG00000038174,1,58586323,58522806,-,-0.0499,0.76870036,-0.5737959146499634,False,,,,,,,,,,,,,,,
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.029,1.54784,-1.4580070972442627,False,,,,,,,,,,,,,,,
Tmem237,ENSMUSG00000038079,1,59120408,59100590,-,0.0895,0.42631826,-0.46875500679016113,False,,,,,,,,,,,,,,,
Als2,ENSMUSG00000026024,1,59237231,59162926,-,-0.0013,3.3761427,-3.794780731201172,False,,,,,,,,,,,,,,,
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,8.298328,-9.282971382141113,False,,,,,,,,,,,,,,,
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,0.5879036,-0.6665540933609009,False,,,,,,,,,,,,,,,
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,0.24965665,-0.035478830337524414,False,,,,,,,,,,,,,,,
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,2.1837206,-2.9777398109436035,False,,,,,,,,,,,,,,,
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0689,0.80052626,-1.0832667350769043,False,,,,,,,,,,,,,,,
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1428,1.0435045,-1.1149990558624268,False,,,,,,,,,,,,,,,
Mettl21a,ENSMUSG00000025956,1,64617242,64606473,-,0.009,0.27401996,-0.45951902866363525,False,,,,,,,,,,,,,,,
Plekhm3,ENSMUSG00000051344,1,64956824,64785983,-,-0.0257,4.859562,-3.6219229698181152,False,,,,,,,,,,,,,,,
Idh1,ENSMUSG00000025950,1,65186500,65158616,-,0.0008,0.84949416,-0.4426504373550415,False,,,,,,,,,,,,,,,
Kansl1l,ENSMUSG00000026004,1,66817562,66719248,-,-0.022,4.102291,-3.1386260986328125,False,,,,,,,,,,,,,,,
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.2298,0.27890977,-0.33183467388153076,False,,,,,,,,,,,,,,,
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,-0.0089,0.83395237,-0.2568908929824829,False,,,,,,,,,,,,,,,
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0297,1.21835,0.5491178035736084,True,0.1449647746765455,0.07367766755125242,0.0855643650778072,23.814416114814073,2.2168324756622315,0.7041071653366089,0.2953852713108063,0.17236630474004125,0.0,0.0,0.46316832403103503,2.1593039275661874,1.0117956256686615,1.701408591640603,6.809023918941095
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,0.1687,0.7595773,-0.6444798707962036,False,,,,,,,,,,,,,,,
Mreg,ENSMUSG00000039395,1,72212307,72159442,-,-0.0106,0.0,-0.09551966190338135,False,,,,,,,,,,,,,,,
Pecr,ENSMUSG00000026189,1,72284314,72259167,-,0.0158,0.39195022,-0.3841745853424072,False,,,,,,,,,,,,,,,
Aamp,ENSMUSG00000006299,1,74284738,74279840,-,-0.0204,0.038687762,-1.1129188537597656,False,,,,,,,,,,,,,,,
Usp37,ENSMUSG00000033364,1,74544284,74435511,-,0.0575,2.087397,-5.867732048034668,False,,,,,,,,,,,,,,,
Zfp142,ENSMUSG00000026135,1,74588246,74565127,-,-0.0118,0.7471667,-0.7511763572692871,False,,,,,,,,,,,,,,,
Rnf25,ENSMUSG00000026171,1,74601397,74593748,-,-0.0325,0.49538973,-0.7965904474258423,False,,,,,,,,,,,,,,,
Nhej1,ENSMUSG00000026162,1,75125200,74967139,-,0.0699,0.5656562,-0.5542818307876587,False,,,,,,,,,,,,,,,
Cnppd1,ENSMUSG00000033159,1,75142711,75134554,-,-0.0577,0.3705212,-1.232656717300415,False,,,,,,,,,,,,,,,
Atg9a,ENSMUSG00000033124,1,75192196,75180860,-,-0.0469,0.2746617,-0.3561997413635254,False,,,,,,,,,,,,,,,
Tuba4a,ENSMUSG00000026202,1,75219865,75214228,-,0.1993,0.0651148,-0.7454444169998169,False,,,,,,,,,,,,,,,
Dnpep,ENSMUSG00000026209,1,75317990,75307896,-,0.0488,0.15838182,-1.7036676406860352,False,,,,,,,,,,,,,,,
Farsb,ENSMUSG00000026245,1,78488897,78417975,-,0.0844,1.8645792,-3.1852617263793945,False,,,,,,,,,,,,,,,
Ap1s3,ENSMUSG00000054702,1,79671972,79606876,-,0.0606,2.5324006,-3.901498794555664,False,,,,,,,,,,,,,,,
Wdfy1,ENSMUSG00000073643,1,79776143,79702262,-,-0.0818,0.5725756,-0.9713062047958374,False,,,,,,,,,,,,,,,
Serpine2,ENSMUSG00000026249,1,79861180,79794197,-,0.0564,0.08970441,0.1774616241455078,True,0.14502246308243358,7.248242666063673,0.45261279838234925,20.16249031359367,0.02656289506703615,0.00392672885209322,0.07145000249147415,0.46358682407935003,0.0,0.0,0.00964202045822467,0.019519949366341716,0.3125971555709839,0.09919749370519565,2.5103750855747418
Cul3,ENSMUSG00000004364,1,80340480,80264923,-,0.0308,1.3734506,-1.8281800746917725,False,,,,,,,,,,,,,,,
Dock10,ENSMUSG00000038608,1,80758527,80501073,-,-0.0708,9.787357,-4.760708808898926,False,,,,,,,,,,,,,,,
Trip12,ENSMUSG00000026219,1,84840516,84721189,-,-0.0368,1.569243,-3.3187031745910645,False,,,,,,,,,,,,,,,
Sp110,ENSMUSG00000070034,1,85598817,85576899,-,-0.1564,0.2098841,-0.8047007322311401,False,,,,,,,,,,,,,,,
A630001G21Rik,ENSMUSG00000052760,1,85778643,85717083,-,-0.0502,0.7604833,-1.2094907760620117,False,,,,,,,,,,,,,,,
Gpr55,ENSMUSG00000049608,1,85961007,85938318,-,-0.0092,0.2602155,-0.037082672119140625,False,,,,,,,,,,,,,,,
Ncl,ENSMUSG00000026234,1,86359400,86344719,-,0.3456,0.10717509,-0.1466594934463501,False,,,,,,,,,,,,,,,
Pde6d,ENSMUSG00000026239,1,86582629,86542994,-,-0.0156,2.439069,-3.2428536415100098,False,,,,,,,,,,,,,,,
Usp40,ENSMUSG00000005501,1,88008551,87945119,-,-0.0333,1.1903484,-1.967703104019165,False,,,,,,,,,,,,,,,
Hjurp,ENSMUSG00000044783,1,88277633,88262471,-,0.0629,0.24739149,-0.2504774332046509,False,,,,,,,,,,,,,,,
Arl4c,ENSMUSG00000049866,1,88702221,88673125,-,-0.0968,0.48523644,-0.53342604637146,False,,,,,,,,,,,,,,,
Ilkap,ENSMUSG00000026309,1,91398815,91373861,-,0.1238,0.4249375,-0.799667239189148,False,,,,,,,,,,,,,,,
Hdac4,ENSMUSG00000026313,1,92195699,91928779,-,-0.0913,1.9713514,-3.419617176055908,False,,,,,,,,,,,,,,,
Ndufa10,ENSMUSG00000026260,1,92473860,92439010,-,0.1287,0.17979862,-1.0428767204284668,False,,,,,,,,,,,,,,,
Cops9,ENSMUSG00000073616,1,92641985,92637145,-,0.0781,0.019593317,-2.1398186683654785,False,,,,,,,,,,,,,,,
Mterf4,ENSMUSG00000026273,1,93305915,93299211,-,0.003,0.17183456,-1.0377099514007568,False,,,,,,,,,,,,,,,
Pask,ENSMUSG00000026274,1,93343482,93308770,-,0.0895,0.018582068,-0.03451883792877197,False,,,,,,,,,,,,,,,
Hdlbp,ENSMUSG00000034088,1,93478815,93405940,-,0.2369,0.5621035,-0.8879925012588501,False,,,,,,,,,,,,,,,
Stk25,ENSMUSG00000026277,1,93658659,93619751,-,-0.0315,0.2724361,-0.9773557186126709,False,,,,,,,,,,,,,,,
Thap4,ENSMUSG00000026279,1,93754864,93701935,-,0.0178,0.40030167,-0.2386103868484497,False,,,,,,,,,,,,,,,
Dtymk,ENSMUSG00000026281,1,93801934,93792576,-,0.1976,0.34930247,-0.6707340478897095,False,,,,,,,,,,,,,,,
Pdcd1,ENSMUSG00000026285,1,94052553,94038305,-,0.1159,0.45596725,0.6835508048534393,True,0.19221669939101113,0.5468406847804121,0.44604145344109936,9.813711804879206,0.8883680860201517,0.14134952425956726,0.1644151508808136,0.2977943529033275,0.0,0.0,0.39386849666006885,0.34554036710243363,0.42952383775264025,0.2634695355396081,2.1270939492529135
St8sia4,ENSMUSG00000040710,1,95667571,95587682,-,-0.0566,1.9709686,-1.6875994205474854,False,,,,,,,,,,,,,,,
D1Ertd622e,ENSMUSG00000044768,1,97662074,97606318,-,-0.0049,0.40148094,-0.7556450366973877,False,,,,,,,,,,,,,,,
Ppip5k2,ENSMUSG00000040648,1,97770411,97706048,-,0.0158,0.94451267,-0.9720368385314941,False,,,,,,,,,,,,,,,
Pam,ENSMUSG00000026335,1,98095646,97795114,-,-0.0168,14.124146,-3.8884506225585938,False,,,,,,,,,,,,,,,
Pign,ENSMUSG00000056536,1,105663677,105518422,-,-0.0193,4.0356736,-7.191448211669922,False,,,,,,,,,,,,,,,
Bcl2,ENSMUSG00000057329,1,106714274,106538178,-,-0.167,4.8178434,-0.0009276866912841797,False,,,,,,,,,,,,,,,
Kdsr,ENSMUSG00000009905,1,106759727,106720459,-,-0.0828,0.4352942,-0.5918618440628052,False,,,,,,,,,,,,,,,
Vps4b,ENSMUSG00000009907,1,106796728,106764071,-,-0.0084,0.81462127,-1.7402231693267822,False,,,,,,,,,,,,,,,
Tsn,ENSMUSG00000026374,1,118311739,118294778,-,0.2497,0.087183215,-1.9571213722229004,False,,,,,,,,,,,,,,,
Ptpn4,ENSMUSG00000026384,1,119837613,119652467,-,-0.0821,3.8292933,-3.005138397216797,False,,,,,,,,,,,,,,,
Dbi,ENSMUSG00000026385,1,120121078,120113280,-,0.3636,0.026466008,-1.8712470531463623,False,,,,,,,,,,,,,,,
Insig2,ENSMUSG00000003721,1,121332589,121304353,-,-0.0075,0.48772103,-0.3966796398162842,False,,,,,,,,,,,,,,,
Ddx18,ENSMUSG00000001674,1,121567989,121553835,-,0.0742,0.25474906,-0.4335005283355713,False,,,,,,,,,,,,,,,
Actr3,ENSMUSG00000026341,1,125435727,125392905,-,0.2331,0.39486754,-0.48201537132263184,False,,,,,,,,,,,,,,,
Tmem163,ENSMUSG00000026347,1,127679548,127486546,-,0.0301,15.74184,0.9048583060503006,True,0.07008653214268026,0.012077890094194018,0.1643774565726312,29.107750797855925,8.40652707417806,1.9218058586120605,0.11049424111843109,0.4167459628878521,0.0,0.0,0.3367372387217994,5.7170802000548875,0.3518598973751068,0.1681194623022342,4.760351898730876
Zranb3,ENSMUSG00000036086,1,128103047,127954184,-,0.0442,3.0013928,-3.4970812797546387,False,,,,,,,,,,,,,,,
Mcm6,ENSMUSG00000026355,1,128359664,128331590,-,0.4204,0.26234618,-0.35341501235961914,False,,,,,,,,,,,,,,,
Dars,ENSMUSG00000026356,1,128417368,128363707,-,0.1538,0.97169065,-0.38972973823547363,False,,,,,,,,,,,,,,,
Cxcr4,ENSMUSG00000045382,1,128592293,128588199,-,-0.0379,0.08771742,-0.16002726554870605,False,,,,,,,,,,,,,,,
Cd55,ENSMUSG00000026399,1,130462744,130439027,-,-0.1072,0.6697148,-0.23239874839782715,False,,,,,,,,,,,,,,,
Mapkapk2,ENSMUSG00000016528,1,131097826,131053700,-,0.0171,0.973423,-0.5415340662002563,False,,,,,,,,,,,,,,,
Dyrk3,ENSMUSG00000016526,1,131138340,131127455,-,0.0868,0.015883818,-0.0778418779373169,False,,,,,,,,,,,,,,,
Rassf5,ENSMUSG00000026430,1,131245258,131176410,-,-0.0733,0.113461964,-2.5187089443206787,False,,,,,,,,,,,,,,,
Ikbke,ENSMUSG00000042349,1,131279606,131254343,-,-0.1157,0.6270641,-0.3363626003265381,False,,,,,,,,,,,,,,,
Srgap2,ENSMUSG00000026425,1,131527352,131285251,-,-0.0434,3.0300207,-3.855431079864502,False,,,,,,,,,,,,,,,
Mdm4,ENSMUSG00000054387,1,133030561,132959484,-,-0.0384,2.435108,-3.7201900482177734,False,,,,,,,,,,,,,,,
Snrpe,ENSMUSG00000090553,1,133610291,133603871,-,0.3906,0.044362612,-2.6845126152038574,False,,,,,,,,,,,,,,,
Lax1,ENSMUSG00000051998,1,133690108,133679091,-,-0.0931,0.7900293,-0.42648816108703613,False,,,,,,,,,,,,,,,
Atp2b4,ENSMUSG00000026463,1,133801041,133699457,-,-0.0304,0.5177176,0.5088620781898499,True,0.1398546820336652,0.265338369478703,0.16446664683973458,30.63109127060161,0.34109436705708507,0.1277170330286026,0.20312997698783875,0.20607930670620286,0.0,0.0,0.4503065025381574,0.47495519352327104,0.769127434954561,0.16412665462418466,5.708681849519609
Btg2,ENSMUSG00000020423,1,134079120,134075170,-,-0.2306,0.085900456,-1.1821129322052002,False,,,,,,,,,,,,,,,
Tmem183a,ENSMUSG00000042305,1,134361979,134346097,-,0.0697,0.46440038,-0.7053442001342773,False,,,,,,,,,,,,,,,
Ppp1r12b,ENSMUSG00000073557,1,134955942,134754658,-,-0.0325,4.9069185,-6.90841817855835,False,,,,,,,,,,,,,,,
Rnpep,ENSMUSG00000041926,1,135284084,135262712,-,0.2034,0.39787176,-0.6102607250213623,False,,,,,,,,,,,,,,,
Timm17a,ENSMUSG00000062580,1,135313778,135295213,-,0.1671,0.12654755,-3.8348517417907715,False,,,,,,,,,,,,,,,
Ipo9,ENSMUSG00000041879,1,135430499,135382312,-,0.0589,1.2386775,-3.842426300048828,False,,,,,,,,,,,,,,,
Camsap2,ENSMUSG00000041570,1,136346104,136268123,-,-0.0506,1.3120581,-1.4051179885864258,False,,,,,,,,,,,,,,,
Ptprc,ENSMUSG00000026395,1,138175708,138062861,-,-0.1792,1.1683828,-0.8647739887237549,False,,,,,,,,,,,,,,,
Nek7,ENSMUSG00000026393,1,138620141,138482875,-,-0.0163,1.7126697,-2.4028918743133545,False,,,,,,,,,,,,,,,
2310009B15Rik,ENSMUSG00000079283,1,138856852,138851983,-,0.0117,0.21090521,-1.347602367401123,False,,,,,,,,,,,,,,,
Cdc73,ENSMUSG00000026361,1,143702893,143598800,-,-0.0132,1.3920635,-2.0790927410125732,False,,,,,,,,,,,,,,,
Ro60,ENSMUSG00000018199,1,143777068,143750790,-,-0.0392,0.4390279,-0.5743799209594727,False,,,,,,,,,,,,,,,
Rgs2,ENSMUSG00000026360,1,144004161,143999338,-,-0.0856,0.21976082,-0.34170544147491455,False,,,,,,,,,,,,,,,
Rgs1,ENSMUSG00000026358,1,144249242,144242296,-,0.0133,0.009928827,-0.13395476341247559,False,,,,,,,,,,,,,,,
Odr4,ENSMUSG00000006010,1,150393080,150361305,-,0.0275,0.47876284,-0.4393075704574585,False,,,,,,,,,,,,,,,
Swt1,ENSMUSG00000052748,1,151428455,151367699,-,-0.0426,1.2622786,-1.5668230056762695,False,,,,,,,,,,,,,,,
Rnf2,ENSMUSG00000026484,1,151500955,151458004,-,0.0044,3.8725681,-6.482220649719238,False,,,,,,,,,,,,,,,
1700025G04Rik,ENSMUSG00000032666,1,152090125,151852403,-,-0.0181,3.5718722,0.6203101277351379,True,0.09002000320737953,0.0663674373784499,0.2070607157414456,22.020346899341543,1.87158007144928,0.3301517367362976,0.08099822700023651,0.2776763792413602,0.0,0.0,0.4276883283144266,1.4786481574650012,0.38173922994334636,0.5308062825449186,4.0209041980019045
Tsen15,ENSMUSG00000014980,1,152386688,152370735,-,0.0648,0.2776523,-1.2036027908325195,False,,,,,,,,,,,,,,,
Smg7,ENSMUSG00000042772,1,152902646,152836995,-,-0.0351,2.2156599,-3.001659393310547,False,,,,,,,,,,,,,,,
Lamc1,ENSMUSG00000026478,1,153332786,153218922,-,0.0098,0.4585867,0.1196257472038269,True,0.028864073829897537,0.05227622427572008,0.3094172554869616,10.466471653772166,11.610847696065903,0.22343039512634277,0.02929784171283245,0.31695290054909253,0.0,0.0,0.09113136652890458,0.5806447179849483,0.0892432106193155,0.28248177927580914,2.3889104016949383
Dhx9,ENSMUSG00000042699,1,153487660,153455758,-,0.1253,0.45036864,-1.048959732055664,False,,,,,,,,,,,,,,,
Cacna1e,ENSMUSG00000004110,1,154884501,154390731,-,-0.0145,0.0,-0.09238040447235107,False,,,,,,,,,,,,,,,
Xpr1,ENSMUSG00000026469,1,155417415,155275701,-,-0.0649,2.9091125,-6.566180229187012,False,,,,,,,,,,,,,,,
Qsox1,ENSMUSG00000033684,1,155812889,155776029,-,-0.0365,0.4345447,-0.8485305309295654,False,,,,,,,,,,,,,,,
Cep350,ENSMUSG00000033671,1,155973255,155844964,-,-0.0861,1.0249566,-3.1440725326538086,False,,,,,,,,,,,,,,,
Tor1aip1,ENSMUSG00000026466,1,156036480,156004599,-,-0.0217,1.277398,-2.245748281478882,False,,,,,,,,,,,,,,,
Soat1,ENSMUSG00000026600,1,156474331,156424525,-,0.0121,0.42720264,-0.9141377210617065,False,,,,,,,,,,,,,,,
Tor3a,ENSMUSG00000060519,1,156674356,156653617,-,-0.0162,0.83953017,-0.8182240724563599,False,,,,,,,,,,,,,,,
Fam20b,ENSMUSG00000033557,1,156719086,156678532,-,0.0026,1.2457234,-0.9700316190719604,False,,,,,,,,,,,,,,,
Ralgps2,ENSMUSG00000026594,1,156939626,156804166,-,-0.0577,1.737992,-1.3655352592468262,False,,,,,,,,,,,,,,,
Rasal2,ENSMUSG00000070565,1,157412595,157135182,-,0.0401,0.0,-0.18051469326019287,False,,,,,,,,,,,,,,,
Cacybp,ENSMUSG00000014226,1,160212875,160202367,-,0.3057,0.071757294,-1.9902498722076416,False,,,,,,,,,,,,,,,
Rabgap1l,ENSMUSG00000026721,1,160793211,160219174,-,-0.098,4.595929,-1.1894242763519287,False,,,,,,,,,,,,,,,
Zbtb37,ENSMUSG00000043467,1,161034849,161002922,-,-0.0742,0.23395036,-0.49965035915374756,False,,,,,,,,,,,,,,,
Dars2,ENSMUSG00000026709,1,161070658,161040601,-,0.1329,1.0425023,-0.4576305150985718,False,,,,,,,,,,,,,,,
Klhl20,ENSMUSG00000026705,1,161131511,161088375,-,-0.0361,0.83884907,-0.8406782150268555,False,,,,,,,,,,,,,,,
Prdx6,ENSMUSG00000026701,1,161251219,161240112,-,0.0375,0.103908695,-2.880932331085205,False,,,,,,,,,,,,,,,
Fasl,ENSMUSG00000000817,1,161788495,161780689,-,-0.0855,0.19043717,0.24925118684768677,True,0.20534793396073597,1.0449539167227524,0.8597586516882557,8.964685613970191,0.3964243769645691,0.07093434780836105,0.08052092045545578,0.42176512478672096,0.0,0.0,0.3016748837176624,0.1885193154806668,0.1355509502363616,0.20858374589189024,1.0863131163401933
Suco,ENSMUSG00000040297,1,161876682,161816114,-,-0.0777,1.8007355,-0.8146054744720459,False,,,,,,,,,,,,,,,
Dnm3,ENSMUSG00000040265,1,162478034,161982453,-,0.033,0.0,-0.0699087381362915,False,,,,,,,,,,,,,,,
Prrc2c,ENSMUSG00000040225,1,162740556,162670725,-,-0.0631,0.43818468,-0.6095612049102783,False,,,,,,,,,,,,,,,
Gorab,ENSMUSG00000040124,1,163403669,163384908,-,0.002,0.22144511,-0.18591511249542236,False,,,,,,,,,,,,,,,
BC055324,ENSMUSG00000041406,1,163994796,163945993,-,0.0465,1.6873862,-0.9054385423660278,False,,,,,,,,,,,,,,,
