,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,fit_r2
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.21732347,-0.14985311031341553,False,,,,,,,,,,,,,,,,-0.08647751808166504
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,0.93718314,-1.3079807758331299,False,,,,,,,,,,,,,,,,-1.174726963043213
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,0.9554525,-1.3680131435394287,False,,,,,,,,,,,,,,,,-1.3424665927886963
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,1.4754182,-0.9197984933853149,False,,,,,,,,,,,,,,,,-0.7838293313980103
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,0.9117181,-0.4505661725997925,False,,,,,,,,,,,,,,,,-0.4504779577255249
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,0.5813381,-1.5141375064849854,False,,,,,,,,,,,,,,,,-1.4433093070983887
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.27239937,-0.47659921646118164,False,,,,,,,,,,,,,,,,-0.09867334365844727
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,3.7121894,-0.011196732521057129,False,,,,,,,,,,,,,,,,0.005725860595703125
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.028249158,-2.046607494354248,False,,,,,,,,,,,,,,,,-0.004772305488586426
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,0.84990907,0.4679354429244995,True,0.04270521853725747,0.05895348638521152,0.08165028925545481,21.36011061915147,3.3932261410686704,0.2743244767189026,0.09989938884973526,0.3091114563273014,0.0,0.0,0.3002915010141183,0.6685392929405509,0.2328485483303666,0.569485564740801,6.38055350018169,0.47676289081573486
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,1.311877,-0.5843333005905151,False,,,,,,,,,,,,,,,,-0.5574067831039429
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,1.1734241,-1.372006893157959,False,,,,,,,,,,,,,,,,-1.1531660556793213
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.06520478,-1.5652730464935303,False,,,,,,,,,,,,,,,,-0.02764129638671875
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,2.4072354,-0.4701730012893677,False,,,,,,,,,,,,,,,,-0.4700183868408203
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,10.402698,0.7023249268531799,False,0.0970008596928497,0.007833049513977047,0.10033760866989228,20.506815696863903,27.83076915740967,5.082400321960449,0.23435980081558228,0.5068827962521967,0.0,0.0,0.3268019546393219,10.631976932719299,0.49754071405462535,0.21363238470946885,5.886855747522976,0.749179482460022
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,0.67007035,-0.6867368221282959,False,,,,,,,,,,,,,,,,-0.5979547500610352
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.37866086,-0.33719706535339355,False,,,,,,,,,,,,,,,,-0.30730509757995605
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.20476374,0.4250946640968323,True,0.24483492053374944,0.9611201972127841,0.22761296925812607,14.154224359672149,0.3881282539665699,0.0804126039147377,0.279175728559494,0.2968714411234922,0.0,0.0,0.36931474219261173,0.22041829981782432,0.7172545705247542,0.6062305511618835,3.268211228956174,0.4276059865951538
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,1.5399741,-0.6949269771575928,False,,,,,,,,,,,,,,,,-0.6760067939758301
Tex30,ENSMUSG00000026049,1,44102441,44086613,-,0.196,0.3164865,-1.248326063156128,False,,,,,,,,,,,,,,,,-1.2401504516601562
Poglut2,ENSMUSG00000026047,1,44118808,44106546,-,0.0253,0.57058156,-0.363492488861084,False,,,,,,,,,,,,,,,,-0.2685871124267578
Slc39a10,ENSMUSG00000025986,1,46892852,46807544,-,-0.005,0.9096496,-0.16251516342163086,False,,,,,,,,,,,,,,,,0.006502032279968262
Nabp1,ENSMUSG00000026107,1,51478425,51465862,-,-0.0297,2.6948905,0.19532263278961182,False,0.06885606543309006,0.03693320680797405,0.1083919412578704,20.85040465931099,5.463436683019002,0.518370509147644,0.11069325357675552,0.2860749662894257,0.0,0.0,0.11742530423655773,1.5399140897372827,0.3256521239748289,0.6753285786888518,5.781810552862223,0.2847779393196106
Gls,ENSMUSG00000026103,1,52233232,52163448,-,-0.0127,6.099211,-1.0398175716400146,False,,,,,,,,,,,,,,,,-1.0398163795471191
Nab1,ENSMUSG00000002881,1,52500679,52457294,-,0.0824,0.8047567,0.44486886262893677,True,0.6965985711340318,0.3771644242580519,0.2580200857118105,11.205074737960432,0.4324259519577026,0.4915279448032379,0.5115039348602295,0.37234164056603053,0.0,0.0,0.3775438649500458,1.3857275073372688,1.7274466556464803,0.39117520147458573,2.7591165237518567,0.5130979418754578
Mfsd6,ENSMUSG00000041439,1,52727462,52656286,-,-0.0384,1.2272841,-1.339625597000122,False,,,,,,,,,,,,,,,,-1.183476448059082
Inpp1,ENSMUSG00000026102,1,52817688,52785427,-,-0.0939,0.3195965,-0.41304171085357666,False,,,,,,,,,,,,,,,,-0.2230473756790161
Pms1,ENSMUSG00000026098,1,53297018,53189187,-,0.0396,1.6785362,-0.6745970249176025,False,,,,,,,,,,,,,,,,-0.6654015779495239
Stk17b,ENSMUSG00000026094,1,53785224,53755506,-,-0.2109,0.60212344,-0.1585749387741089,False,,,,,,,,,,,,,,,,0.11091828346252441
Gtf3c3,ENSMUSG00000041303,1,54438971,54396004,-,-0.0092,0.7639246,-1.220874309539795,False,,,,,,,,,,,,,,,,-1.1501007080078125
Pgap1,ENSMUSG00000073678,1,54557684,54472994,-,-0.0425,1.317407,-0.8913829326629639,False,,,,,,,,,,,,,,,,-0.8348504304885864
Ankrd44,ENSMUSG00000052331,1,54926387,54645340,-,-0.0925,8.017213,-1.116502285003662,False,,,,,,,,,,,,,,,,-0.5988211631774902
Sf3b1,ENSMUSG00000025982,1,55027481,54985169,-,0.1117,0.28574336,-0.9428377151489258,False,,,,,,,,,,,,,,,,-0.917049765586853
Hspd1,ENSMUSG00000025980,1,55088243,55077835,-,0.5211,0.01656492,-0.9138040542602539,False,,,,,,,,,,,,,,,,-0.5709333419799805
Rftn2,ENSMUSG00000025978,1,55226782,55170159,-,-0.0045,1.3093463,-0.3209635019302368,False,,,,,,,,,,,,,,,,-0.25871050357818604
Boll,ENSMUSG00000025977,1,55363469,55248658,-,-0.0115,4.1714163,-0.5228685140609741,False,,,,,,,,,,,,,,,,-0.5228649377822876
Tyw5,ENSMUSG00000048495,1,57407101,57388237,-,0.0324,1.2730076,-0.34751904010772705,False,,,,,,,,,,,,,,,,-0.057118773460388184
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,-0.017,1.7992338,-0.8823574781417847,False,,,,,,,,,,,,,,,,-0.7579110860824585
Clk1,ENSMUSG00000026034,1,58424066,58410189,-,-0.1856,1.1647848,-2.7744972705841064,False,,,,,,,,,,,,,,,,-1.6543993949890137
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.0518,0.31194752,-1.1197097301483154,False,,,,,,,,,,,,,,,,-0.3171658515930176
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.0982,1.2499528,-0.36244165897369385,False,,,,,,,,,,,,,,,,-0.31510162353515625
Fam126b,ENSMUSG00000038174,1,58586323,58522806,-,-0.0499,0.6186158,-0.22955501079559326,False,,,,,,,,,,,,,,,,-0.22528517246246338
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.029,1.4737192,-2.069432258605957,False,,,,,,,,,,,,,,,,-1.7546277046203613
Tmem237,ENSMUSG00000038079,1,59120408,59100590,-,0.0895,0.35676238,-0.3157014846801758,False,,,,,,,,,,,,,,,,0.1195332407951355
Als2,ENSMUSG00000026024,1,59237231,59162926,-,-0.0013,2.9792285,-4.403844833374023,False,,,,,,,,,,,,,,,,-4.254507064819336
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,19.489075,-1.239687204360962,False,,,,,,,,,,,,,,,,-1.1235167980194092
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,0.48667687,-0.14427244663238525,False,,,,,,,,,,,,,,,,0.0897325873374939
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,2.3472471,0.21913987398147583,False,0.021630142454353272,0.04890795409133965,0.19885817026425484,19.3299808131686,7.501817393302917,0.13756513595581055,0.030256997793912888,0.2403366229607834,0.0,0.0,4.995868762990504e-06,0.4505522078465153,0.0913207709050641,0.9065861459224095,3.345885489298533,0.22115248441696167
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,2.3236272,-4.053251266479492,False,,,,,,,,,,,,,,,,-2.8597776889801025
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0689,0.7904793,-0.5869654417037964,False,,,,,,,,,,,,,,,,-0.5422104597091675
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1428,0.45505038,0.26108843088150024,True,0.4239019952863738,0.3788841060159912,0.32081985974018495,12.385050724529998,0.4162337954342365,0.27897247672080994,0.3166837990283966,0.3106975859541609,0.0,0.0,0.4332126507310426,0.8427010305983863,0.76441405691078,0.518509000128779,2.8534402787511897,0.2618411183357239
Mettl21a,ENSMUSG00000025956,1,64617242,64606473,-,0.009,0.29194692,-0.468086838722229,False,,,,,,,,,,,,,,,,-0.059061646461486816
Plekhm3,ENSMUSG00000051344,1,64956824,64785983,-,-0.0257,4.485326,-1.796271800994873,False,,,,,,,,,,,,,,,,-1.7868108749389648
Idh1,ENSMUSG00000025950,1,65186500,65158616,-,0.0008,0.43928576,-0.22740566730499268,False,,,,,,,,,,,,,,,,-0.19883358478546143
Kansl1l,ENSMUSG00000026004,1,66817562,66719248,-,-0.022,5.747657,-0.8945205211639404,False,,,,,,,,,,,,,,,,-0.8940029144287109
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.2298,0.21907283,-0.6181528568267822,False,,,,,,,,,,,,,,,,0.1379786729812622
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,-0.0089,0.5753432,-0.2248220443725586,False,,,,,,,,,,,,,,,,-0.16817545890808105
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0297,1.3405304,0.46753865480422974,True,0.16529754617070933,0.06344140661301317,0.10710862994103465,21.01407427121214,3.1504650062322614,0.8083146810531616,0.2892826199531555,0.24514866902694143,0.0,0.0,0.4400219260519961,2.385193340509611,0.9557339072163249,0.8673938167433657,5.6881784314042125,0.5203741788864136
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,0.1687,1.4622641,0.8211922198534012,True,0.4288514239053163,0.5112182299293223,0.6933354683881278,9.821845924044114,0.797414261698723,0.3253065347671509,0.18969756364822388,0.4351333812124777,0.0,0.0,0.23200581333184989,0.7342043298498869,0.4061167536560317,0.2914068624319428,1.101121105949008,0.8222955614328384
Mreg,ENSMUSG00000039395,1,72212307,72159442,-,-0.0106,3.1528635,0.5573384463787079,False,0.18400608243935376,2.2313498698910195,3.9864562879240446,3.4157937802911587,0.8054446113109589,0.03024519979953766,0.017742818221449852,0.0007523200097728121,0.0,0.0,1.9121106267295293e-09,0.08306457289659623,0.04528530740082777,0.10428521670553885,0.22366017609296113,0.5591424703598022
Pecr,ENSMUSG00000026189,1,72284314,72259167,-,0.0158,0.37763783,-0.24748408794403076,False,,,,,,,,,,,,,,,,-0.08880066871643066
Aamp,ENSMUSG00000006299,1,74284738,74279840,-,-0.0204,0.04941673,-2.7993109226226807,False,,,,,,,,,,,,,,,,-0.027242064476013184
Usp37,ENSMUSG00000033364,1,74544284,74435511,-,0.0575,1.5573034,0.2605929970741272,False,0.17136185523441713,0.06917903964688428,0.21984683967227417,15.733566682996605,6.458624680836995,0.8755985498428345,0.15816549956798553,0.22254831813506226,0.0,0.0,0.35502754444176415,2.3603299583436845,0.43171943749847086,0.9619775835095341,2.6111523568217048,0.3569508194923401
Zfp142,ENSMUSG00000026135,1,74588246,74565127,-,-0.0118,0.6909587,-0.6783345937728882,False,,,,,,,,,,,,,,,,-0.6757329702377319
Rnf25,ENSMUSG00000026171,1,74601397,74593748,-,-0.0325,0.5492891,-0.6266930103302002,False,,,,,,,,,,,,,,,,-0.6260756254196167
Nhej1,ENSMUSG00000026162,1,75125200,74967139,-,0.0699,1.0459718,-0.7702846527099609,False,,,,,,,,,,,,,,,,-0.5068340301513672
Cnppd1,ENSMUSG00000033159,1,75142711,75134554,-,-0.0577,0.22288544,-0.6147832870483398,False,,,,,,,,,,,,,,,,-0.1626836061477661
Atg9a,ENSMUSG00000033124,1,75192196,75180860,-,-0.0469,0.42223853,-0.42373812198638916,False,,,,,,,,,,,,,,,,-0.3356666564941406
Tuba4a,ENSMUSG00000026202,1,75219865,75214228,-,0.1993,0.041142505,-1.476614236831665,False,,,,,,,,,,,,,,,,0.013875126838684082
Dnpep,ENSMUSG00000026209,1,75317990,75307896,-,0.0488,0.12639324,-2.4955685138702393,False,,,,,,,,,,,,,,,,-0.050069451332092285
Farsb,ENSMUSG00000026245,1,78488897,78417975,-,0.0844,1.0811524,-1.022282600402832,False,,,,,,,,,,,,,,,,-0.9074051380157471
Ap1s3,ENSMUSG00000054702,1,79671972,79606876,-,0.0606,2.9587748,-0.7920714616775513,False,,,,,,,,,,,,,,,,-0.7894787788391113
Wdfy1,ENSMUSG00000073643,1,79776143,79702262,-,-0.0818,0.73820084,-1.378495454788208,False,,,,,,,,,,,,,,,,-1.326371669769287
Serpine2,ENSMUSG00000026249,1,79861180,79794197,-,0.0564,0.15513824,0.22798413038253784,True,0.19522687440749315,2.6781616708613423,0.2731931663322801,3.6033027344777393,0.2790391281247139,0.019411545246839523,0.07845462113618851,0.04639827443672968,0.0,0.0,0.31427197809378365,0.05779736150927803,0.21217033706187943,2.1290889576252625,1.5091125691672445,0.23690640926361084
Cul3,ENSMUSG00000004364,1,80340480,80264923,-,0.0308,1.3688519,-0.8870841264724731,False,,,,,,,,,,,,,,,,-0.6667963266372681
Dock10,ENSMUSG00000038608,1,80758527,80501073,-,-0.0708,11.766135,-2.8125360012054443,False,,,,,,,,,,,,,,,,-2.2132444381713867
Trip12,ENSMUSG00000026219,1,84840516,84721189,-,-0.0368,1.6433189,-1.4788639545440674,False,,,,,,,,,,,,,,,,-0.9610569477081299
Sp110,ENSMUSG00000070034,1,85598817,85576899,-,-0.1564,0.21287377,-0.585234522819519,False,,,,,,,,,,,,,,,,0.36299556493759155
A630001G21Rik,ENSMUSG00000052760,1,85778643,85717083,-,-0.0502,0.8263339,0.35283488035202026,True,0.3012834973743648,0.40045474446916135,0.3630669575144549,14.183071602433888,0.47052790045738224,0.18786178529262543,0.18864916265010834,0.32330683491844886,0.0,0.0,0.3118943834859611,0.607799155296576,0.6009567721650517,0.5392153571659455,2.3882164744046372,0.3617062568664551
Gpr55,ENSMUSG00000049608,1,85961007,85938318,-,-0.0092,0.3675541,0.32034993171691895,True,0.16220175352543206,0.5264986275232292,0.2902108986774141,7.230540892877766,1.492560123950243,0.10766158998012543,0.10982121527194977,0.2561962572415331,0.0,0.0,0.19655657033267637,0.31345241469428525,0.3469522013971261,0.8360404251811808,1.8451807886321911,0.32057881355285645
Ncl,ENSMUSG00000026234,1,86359400,86344719,-,0.3456,0.054728746,-1.127410650253296,False,,,,,,,,,,,,,,,,-0.5591763257980347
Pde6d,ENSMUSG00000026239,1,86582629,86542994,-,-0.0156,2.7831368,-0.6415801048278809,False,,,,,,,,,,,,,,,,-0.6361899375915527
Usp40,ENSMUSG00000005501,1,88008551,87945119,-,-0.0333,1.2672732,-0.2374337911605835,False,,,,,,,,,,,,,,,,-0.22429871559143066
Hjurp,ENSMUSG00000044783,1,88277633,88262471,-,0.0629,0.3125282,0.6725262701511383,True,0.7751406532914691,1.7387544687566967,0.6383284706956539,10.869922432024497,0.19278292536735536,0.133819580078125,0.32798418402671814,0.3302312701349471,0.0,0.0,0.4150265720807924,0.38413052631526406,0.9634583151802933,0.48590552193375586,1.342473397460711,0.7059923410415649
Arl4c,ENSMUSG00000049866,1,88702221,88673125,-,-0.0968,0.18136448,0.40839684009552,True,0.19979213089136982,0.8797066376507208,0.3376335354926966,7.400449876651135,0.8358122456073762,0.09193596243858337,0.1674688309431076,0.28135520819562715,0.0,0.0,0.29369037183243313,0.2384594575483993,0.3703527797238323,0.6266368359721437,1.8636021899049673,0.44504523277282715
Ilkap,ENSMUSG00000026309,1,91398815,91373861,-,0.1238,0.4439344,-1.189192533493042,False,,,,,,,,,,,,,,,,-0.4869205951690674
Hdac4,ENSMUSG00000026313,1,92195699,91928779,-,-0.0913,0.9670408,0.43953222036361694,True,0.09622624995454851,0.06295811242000479,0.09504005331534926,16.993547280857438,3.127968649069468,0.4913482666015625,0.20158885419368744,0.34751779543303835,0.0,0.0,0.37667032401326245,1.4311713685742355,0.5019106315930599,0.4638311755555958,6.516664828031398,0.4971679449081421
Ndufa10,ENSMUSG00000026260,1,92473860,92439010,-,0.1287,0.19711626,-2.095423698425293,False,,,,,,,,,,,,,,,,-0.17543339729309082
Cops9,ENSMUSG00000073616,1,92641985,92637145,-,0.0781,0.028166901,-3.153503894805908,False,,,,,,,,,,,,,,,,0.050702452659606934
Mterf4,ENSMUSG00000026273,1,93305915,93299211,-,0.003,0.208832,-0.6362347602844238,False,,,,,,,,,,,,,,,,-0.13978397846221924
Pask,ENSMUSG00000026274,1,93343482,93308770,-,0.0895,0.32044607,0.48767638206481934,True,0.0757340082343289,0.3678920034760224,0.29065792680908525,7.739786674883724,1.4573133006691936,0.06489727646112442,0.06780017912387848,0.2855225659583232,0.0,0.0,0.09137815499125795,0.1711219875765029,0.1617697870262481,0.5598193426298312,2.3123887095446367,0.4954163432121277
Hdlbp,ENSMUSG00000034088,1,93478815,93405940,-,0.2369,0.28694117,0.030110061168670654,True,0.5890387802032762,0.852141515534885,0.32248386091746223,10.641031413685788,0.2036867567896843,0.1495225727558136,0.34685325622558594,0.3487554381068606,0.0,0.0,0.37838981940778904,0.463193318143687,0.9437761100587145,0.4616854170420171,2.6412263304787604,0.030830562114715576
Stk25,ENSMUSG00000026277,1,93658659,93619751,-,-0.0315,0.2588346,-0.7630666494369507,False,,,,,,,,,,,,,,,,-0.004186511039733887
Thap4,ENSMUSG00000026279,1,93754864,93701935,-,0.0178,0.45855108,-0.45229482650756836,False,,,,,,,,,,,,,,,,-0.2656693458557129
Dtymk,ENSMUSG00000026281,1,93801934,93792576,-,0.1976,0.60613924,-0.3265186548233032,False,,,,,,,,,,,,,,,,0.5229872465133667
Pdcd1,ENSMUSG00000026285,1,94052553,94038305,-,0.1159,0.415804,0.5438582003116608,True,0.4940230305247249,0.49143228322792987,0.22744358464770223,16.238652754033616,0.7684468592703343,0.25150248408317566,0.4410189092159271,0.24373849979324277,0.0,0.0,0.4142108186131013,0.7926716664207685,1.5425215683363636,0.9431076191519229,3.3983018510671816,0.5949204862117767
St8sia4,ENSMUSG00000040710,1,95667571,95587682,-,-0.0566,1.9298732,-0.10757052898406982,False,,,,,,,,,,,,,,,,-0.09821093082427979
D1Ertd622e,ENSMUSG00000044768,1,97662074,97606318,-,-0.0049,0.27646843,-0.1081700325012207,False,,,,,,,,,,,,,,,,0.05851864814758301
Ppip5k2,ENSMUSG00000040648,1,97770411,97706048,-,0.0158,1.2563082,-0.12451028823852539,False,,,,,,,,,,,,,,,,-0.07699799537658691
Pam,ENSMUSG00000026335,1,98095646,97795114,-,-0.0168,14.370134,-0.4008699655532837,False,,,,,,,,,,,,,,,,-0.39763569831848145
Pign,ENSMUSG00000056536,1,105663677,105518422,-,-0.0193,4.7138495,-2.720402240753174,False,,,,,,,,,,,,,,,,-2.4006857872009277
Bcl2,ENSMUSG00000057329,1,106714274,106538178,-,-0.167,2.5779712,0.6902986764907837,True,0.7690568072366888,0.14340488123418177,0.4260065330005623,9.964997169302695,1.8680800223350527,1.7173835039138794,0.4343838095664978,0.3051617006186464,0.0,0.0,0.4408014124655998,4.943163940416453,1.229396704905506,0.5853561995704212,1.763771832669539,0.714954674243927
Kdsr,ENSMUSG00000009905,1,106759727,106720459,-,-0.0828,0.4524643,-0.20358586311340332,False,,,,,,,,,,,,,,,,-0.19276022911071777
Vps4b,ENSMUSG00000009907,1,106796728,106764071,-,-0.0084,1.6032101,-1.3203630447387695,False,,,,,,,,,,,,,,,,-1.3201320171356201
Tsn,ENSMUSG00000026374,1,118311739,118294778,-,0.2497,0.08537664,-0.950377345085144,False,,,,,,,,,,,,,,,,0.19204825162887573
Ptpn4,ENSMUSG00000026384,1,119837613,119652467,-,-0.0821,3.1555674,-1.1442203521728516,False,,,,,,,,,,,,,,,,-0.9527562856674194
Dbi,ENSMUSG00000026385,1,120121078,120113280,-,0.3636,0.0067172023,-0.6487305164337158,False,,,,,,,,,,,,,,,,-0.019042134284973145
Insig2,ENSMUSG00000003721,1,121332589,121304353,-,-0.0075,0.46139616,-0.17701077461242676,False,,,,,,,,,,,,,,,,-0.11219918727874756
Ddx18,ENSMUSG00000001674,1,121567989,121553835,-,0.0742,0.23996359,-0.08027660846710205,False,,,,,,,,,,,,,,,,0.16371262073516846
Actr3,ENSMUSG00000026341,1,125435727,125392905,-,0.2331,0.2029959,-2.8694024085998535,False,,,,,,,,,,,,,,,,-2.2889938354492188
Tmem163,ENSMUSG00000026347,1,127679548,127486546,-,0.0301,13.399345,0.9079899191856384,False,1.2156354846300257,0.06649974617547316,0.7558691386263836,4.2181345557711625,7.0829870223999025,5.624579906463623,0.35734373331069946,0.4089257830183005,0.0,0.0,0.4598176949984411,17.627939812800104,1.0081692435457532,0.2980118571045267,0.9553798560757973,0.9123648479580879
Zranb3,ENSMUSG00000036086,1,128103047,127954184,-,0.0442,5.2206316,-0.29134035110473633,False,,,,,,,,,,,,,,,,-0.21445214748382568
Mcm6,ENSMUSG00000026355,1,128359664,128331590,-,0.4204,0.4639844,0.761065348982811,True,3.0345213781321405,1.1496086849144238,0.48951609976364335,8.06692570734926,0.25675967752933504,0.808873176574707,1.4885225296020508,0.5065697944768484,0.0,0.0,0.48917365439272836,1.7537100689924023,3.8770182846306724,0.2090572338673766,1.6007553249283477,0.7790473848581314
Dars,ENSMUSG00000026356,1,128417368,128363707,-,0.1538,0.6884631,-0.8584544658660889,False,,,,,,,,,,,,,,,,-0.3365885019302368
Cxcr4,ENSMUSG00000045382,1,128592293,128588199,-,-0.0379,0.044011135,-0.21304917335510254,False,,,,,,,,,,,,,,,,-0.15406525135040283
Cd55,ENSMUSG00000026399,1,130462744,130439027,-,-0.1072,0.41361716,0.6909675300121307,True,0.282963450673251,0.5577450700246419,0.3769438419794988,11.577010488535995,0.875161823630333,0.1905101090669632,0.2285698652267456,0.24203787947638783,0.0,0.0,0.4090815103090062,0.4750400561305383,0.6747825521783068,0.879682768869726,2.048688337868307,0.6911139786243439
Mapkapk2,ENSMUSG00000016528,1,131097826,131053700,-,0.0171,1.3426572,-0.27161073684692383,False,,,,,,,,,,,,,,,,-0.21966075897216797
Dyrk3,ENSMUSG00000016526,1,131138340,131127455,-,0.0868,0.47523943,0.009264886379241943,False,,,,,,,,,,,,,,,,0.02315986156463623
Rassf5,ENSMUSG00000026430,1,131245258,131176410,-,-0.0733,0.07087113,-0.7179497480392456,False,,,,,,,,,,,,,,,,-0.07099664211273193
