,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,3.83729,-0.3971630334854126,False
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.023782283,-1.0858368873596191,False
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,0.7072916,0.1317692995071411,True
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,1.247302,-0.31255805492401123,False
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,1.2512634,-0.2588844299316406,False
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.07076973,-1.3594155311584473,False
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,3.8489792,-0.2915850877761841,False
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,10.59549,0.7561305165290833,True
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,0.69407594,-0.14839911460876465,False
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.37822303,-0.27153563499450684,False
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.21297087,0.08089172840118408,True
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,1.5549483,-1.1766877174377441,False
Tex30,ENSMUSG00000026049,1,44102441,44086613,-,0.196,0.37833184,-0.6692630052566528,False
Poglut2,ENSMUSG00000026047,1,44118808,44106546,-,0.0253,0.5833325,-0.28644824028015137,False
Slc39a10,ENSMUSG00000025986,1,46892852,46807544,-,-0.005,0.7863646,-0.35176515579223633,False
Nabp1,ENSMUSG00000026107,1,51478425,51465862,-,-0.0297,3.6955657,-0.7735426425933838,False
Gls,ENSMUSG00000026103,1,52233232,52163448,-,-0.0127,5.3637166,-2.6424036026000977,False
Nab1,ENSMUSG00000002881,1,52500679,52457294,-,0.0824,0.6570319,0.14221245050430298,True
Mfsd6,ENSMUSG00000041439,1,52727462,52656286,-,-0.0384,2.488219,-0.20978260040283203,False
Inpp1,ENSMUSG00000026102,1,52817688,52785427,-,-0.0939,0.26536292,-0.41315746307373047,False
Pms1,ENSMUSG00000026098,1,53297018,53189187,-,0.0396,1.5617852,-0.7696502208709717,False
Stk17b,ENSMUSG00000026094,1,53785224,53755506,-,-0.2109,0.5764267,-0.42588555812835693,False
Gtf3c3,ENSMUSG00000041303,1,54438971,54396004,-,-0.0092,0.7913339,-1.042029619216919,False
Pgap1,ENSMUSG00000073678,1,54557684,54472994,-,-0.0425,1.5689242,-0.7336879968643188,False
Ankrd44,ENSMUSG00000052331,1,54926387,54645340,-,-0.0925,7.448328,-1.3952581882476807,False
Sf3b1,ENSMUSG00000025982,1,55027481,54985169,-,0.1117,0.33600324,-0.8642703294754028,False
Hspd1,ENSMUSG00000025980,1,55088243,55077835,-,0.5211,0.012892078,-0.5491721630096436,False
Rftn2,ENSMUSG00000025978,1,55226782,55170159,-,-0.0045,0.80646825,-0.3226661682128906,False
Boll,ENSMUSG00000025977,1,55363469,55248658,-,-0.0115,4.2912793,-0.3294636011123657,False
Tyw5,ENSMUSG00000048495,1,57407101,57388237,-,0.0324,1.364895,-0.4399878978729248,False
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,-0.017,1.362797,-1.135040044784546,False
Clk1,ENSMUSG00000026034,1,58424066,58410189,-,-0.1856,1.3471541,-0.8190089464187622,False
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.0518,0.25093058,-0.6113898754119873,False
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.0982,0.6347123,0.060978710651397705,True
Fam126b,ENSMUSG00000038174,1,58586323,58522806,-,-0.0499,0.6106972,-0.0827857255935669,False
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.029,1.3407341,-2.51162052154541,False
Tmem237,ENSMUSG00000038079,1,59120408,59100590,-,0.0895,0.39166617,-0.20258736610412598,False
Als2,ENSMUSG00000026024,1,59237231,59162926,-,-0.0013,3.0898342,-3.247830867767334,False
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,18.105474,-3.9887328147888184,False
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,0.22284716,0.1427099108695984,True
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,3.5236998,-0.4074364900588989,False
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,2.2029788,-3.2204580307006836,False
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0689,0.7000815,-0.2945728302001953,False
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1428,1.1126997,-0.07946228981018066,False
Mettl21a,ENSMUSG00000025956,1,64617242,64606473,-,0.009,0.24203795,-0.6378694772720337,False
Plekhm3,ENSMUSG00000051344,1,64956824,64785983,-,-0.0257,5.0833797,-1.3681600093841553,False
Idh1,ENSMUSG00000025950,1,65186500,65158616,-,0.0008,0.25252202,-0.15200388431549072,False
Kansl1l,ENSMUSG00000026004,1,66817562,66719248,-,-0.022,4.297337,-0.9935332536697388,False
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.2298,0.22114648,-0.17828357219696045,False
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,-0.0089,0.4233291,-0.33811891078948975,False
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0297,1.38713,0.5532344281673431,True
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,0.1687,1.338405,0.7881483286619186,True
Mreg,ENSMUSG00000039395,1,72212307,72159442,-,-0.0106,3.135375,0.3324177861213684,True
Pecr,ENSMUSG00000026189,1,72284314,72259167,-,0.0158,0.30042478,-0.09609007835388184,False
Aamp,ENSMUSG00000006299,1,74284738,74279840,-,-0.0204,0.046309795,-1.720407485961914,False
Usp37,ENSMUSG00000033364,1,74544284,74435511,-,0.0575,1.692926,0.25509512424468994,True
Zfp142,ENSMUSG00000026135,1,74588246,74565127,-,-0.0118,0.90027964,-0.6191656589508057,False
Rnf25,ENSMUSG00000026171,1,74601397,74593748,-,-0.0325,0.6404018,-0.6875543594360352,False
Nhej1,ENSMUSG00000026162,1,75125200,74967139,-,0.0699,0.6749074,-0.4111381769180298,False
Cnppd1,ENSMUSG00000033159,1,75142711,75134554,-,-0.0577,0.20021304,-0.6610058546066284,False
Atg9a,ENSMUSG00000033124,1,75192196,75180860,-,-0.0469,0.38990283,-0.2612651586532593,False
Tuba4a,ENSMUSG00000026202,1,75219865,75214228,-,0.1993,0.017516274,-0.3229459524154663,False
Dnpep,ENSMUSG00000026209,1,75317990,75307896,-,0.0488,0.073114924,-1.411025047302246,False
Farsb,ENSMUSG00000026245,1,78488897,78417975,-,0.0844,1.3228194,-0.20554053783416748,False
Ap1s3,ENSMUSG00000054702,1,79671972,79606876,-,0.0606,3.002414,-0.34671199321746826,False
Wdfy1,ENSMUSG00000073643,1,79776143,79702262,-,-0.0818,0.92142326,-0.9794917106628418,False
Serpine2,ENSMUSG00000026249,1,79861180,79794197,-,0.0564,0.1053135,0.06108325719833374,True
Cul3,ENSMUSG00000004364,1,80340480,80264923,-,0.0308,1.4908513,-1.0799310207366943,False
Dock10,ENSMUSG00000038608,1,80758527,80501073,-,-0.0708,12.451469,-2.5239620208740234,False
Trip12,ENSMUSG00000026219,1,84840516,84721189,-,-0.0368,1.6925964,-0.9323580265045166,False
Sp110,ENSMUSG00000070034,1,85598817,85576899,-,-0.1564,0.14627077,-0.5419329404830933,False
A630001G21Rik,ENSMUSG00000052760,1,85778643,85717083,-,-0.0502,0.9048606,-0.12295114994049072,False
Gpr55,ENSMUSG00000049608,1,85961007,85938318,-,-0.0092,0.24138445,0.05531036853790283,True
Ncl,ENSMUSG00000026234,1,86359400,86344719,-,0.3456,0.05881932,-1.5584869384765625,False
Pde6d,ENSMUSG00000026239,1,86582629,86542994,-,-0.0156,2.5021548,-0.9496004581451416,False
Usp40,ENSMUSG00000005501,1,88008551,87945119,-,-0.0333,1.4300561,-0.16553223133087158,False
Hjurp,ENSMUSG00000044783,1,88277633,88262471,-,0.0629,0.29937547,0.6366409957408905,True
Arl4c,ENSMUSG00000049866,1,88702221,88673125,-,-0.0968,0.10803992,0.1375388503074646,True
Ilkap,ENSMUSG00000026309,1,91398815,91373861,-,0.1238,0.37457708,-0.7128441333770752,False
Hdac4,ENSMUSG00000026313,1,92195699,91928779,-,-0.0913,0.8887375,0.36495429277420044,True
Ndufa10,ENSMUSG00000026260,1,92473860,92439010,-,0.1287,0.16807951,-1.5539402961730957,False
Cops9,ENSMUSG00000073616,1,92641985,92637145,-,0.0781,0.026416965,-4.390949726104736,False
Mterf4,ENSMUSG00000026273,1,93305915,93299211,-,0.003,0.23783143,-0.6681205034255981,False
Pask,ENSMUSG00000026274,1,93343482,93308770,-,0.0895,0.3904008,0.48932594060897827,True
Hdlbp,ENSMUSG00000034088,1,93478815,93405940,-,0.2369,0.34487164,0.17611849308013916,True
Stk25,ENSMUSG00000026277,1,93658659,93619751,-,-0.0315,0.2171075,-0.5414018630981445,False
Thap4,ENSMUSG00000026279,1,93754864,93701935,-,0.0178,0.49239305,-0.5275225639343262,False
Dtymk,ENSMUSG00000026281,1,93801934,93792576,-,0.1976,0.84424394,-0.7529003620147705,False
Pdcd1,ENSMUSG00000026285,1,94052553,94038305,-,0.1159,0.42153597,0.6474749445915222,True
St8sia4,ENSMUSG00000040710,1,95667571,95587682,-,-0.0566,1.5357231,-0.18360936641693115,False
D1Ertd622e,ENSMUSG00000044768,1,97662074,97606318,-,-0.0049,0.3417848,-0.25523877143859863,False
Ppip5k2,ENSMUSG00000040648,1,97770411,97706048,-,0.0158,1.2490768,-0.2843393087387085,False
Pam,ENSMUSG00000026335,1,98095646,97795114,-,-0.0168,10.288085,-0.636437177658081,False
Pign,ENSMUSG00000056536,1,105663677,105518422,-,-0.0193,4.79219,-2.3436992168426514,False
Bcl2,ENSMUSG00000057329,1,106714274,106538178,-,-0.167,2.1347685,0.7536367774009705,True
Kdsr,ENSMUSG00000009905,1,106759727,106720459,-,-0.0828,0.46614173,-0.3009542226791382,False
Vps4b,ENSMUSG00000009907,1,106796728,106764071,-,-0.0084,1.5819614,-1.9283883571624756,False
Tsn,ENSMUSG00000026374,1,118311739,118294778,-,0.2497,0.08598952,-0.31652307510375977,False
Ptpn4,ENSMUSG00000026384,1,119837613,119652467,-,-0.0821,2.0115771,-2.5385689735412598,False
Dbi,ENSMUSG00000026385,1,120121078,120113280,-,0.3636,0.009067245,-1.4556348323822021,False
Insig2,ENSMUSG00000003721,1,121332589,121304353,-,-0.0075,0.4161923,-0.28247928619384766,False
Ddx18,ENSMUSG00000001674,1,121567989,121553835,-,0.0742,0.13455474,0.0747154951095581,True
Actr3,ENSMUSG00000026341,1,125435727,125392905,-,0.2331,0.21089976,-0.8300604820251465,False
Tmem163,ENSMUSG00000026347,1,127679548,127486546,-,0.0301,11.219056,0.7677532732486725,True
Zranb3,ENSMUSG00000036086,1,128103047,127954184,-,0.0442,1.7124729,0.0420764684677124,True
Mcm6,ENSMUSG00000026355,1,128359664,128331590,-,0.4204,0.5036626,0.7882409989833832,True
Dars,ENSMUSG00000026356,1,128417368,128363707,-,0.1538,0.41841194,-0.19193553924560547,False
Cxcr4,ENSMUSG00000045382,1,128592293,128588199,-,-0.0379,0.04180584,-0.040009498596191406,False
Cd55,ENSMUSG00000026399,1,130462744,130439027,-,-0.1072,0.39104682,0.5780078172683716,True
Mapkapk2,ENSMUSG00000016528,1,131097826,131053700,-,0.0171,1.456698,-0.19240248203277588,False
Dyrk3,ENSMUSG00000016526,1,131138340,131127455,-,0.0868,1.2306772,-0.10375809669494629,False
Rassf5,ENSMUSG00000026430,1,131245258,131176410,-,-0.0733,0.08137281,-1.1531736850738525,False
Ikbke,ENSMUSG00000042349,1,131279606,131254343,-,-0.1157,0.26370263,0.26883363723754883,True
Srgap2,ENSMUSG00000026425,1,131527352,131285251,-,-0.0434,5.0016127,-0.5529807806015015,False
Mdm4,ENSMUSG00000054387,1,133030561,132959484,-,-0.0384,2.6605434,-3.634505271911621,False
Snrpe,ENSMUSG00000090553,1,133610291,133603871,-,0.3906,0.043479566,-0.4076188802719116,False
Lax1,ENSMUSG00000051998,1,133690108,133679091,-,-0.0931,0.5972095,0.5726955235004425,True
Atp2b4,ENSMUSG00000026463,1,133801041,133699457,-,-0.0304,0.5388443,0.42853134870529175,True
Btg2,ENSMUSG00000020423,1,134079120,134075170,-,-0.2306,0.031423066,0.08183056116104126,True
Tmem183a,ENSMUSG00000042305,1,134361979,134346097,-,0.0697,0.4721788,-0.35283970832824707,False
Ppp1r12b,ENSMUSG00000073557,1,134955942,134754658,-,-0.0325,5.2197437,-4.463167190551758,False
Rnpep,ENSMUSG00000041926,1,135284084,135262712,-,0.2034,0.24304058,-0.42591726779937744,False
Timm17a,ENSMUSG00000062580,1,135313778,135295213,-,0.1671,0.06220796,0.023153960704803467,True
Ipo9,ENSMUSG00000041879,1,135430499,135382312,-,0.0589,1.9611791,-0.15056633949279785,False
Camsap2,ENSMUSG00000041570,1,136346104,136268123,-,-0.0506,1.2602997,-0.19279444217681885,False
Ptprc,ENSMUSG00000026395,1,138175708,138062861,-,-0.1792,1.015474,-3.112213611602783,False
Nek7,ENSMUSG00000026393,1,138620141,138482875,-,-0.0163,1.0832937,0.09958583116531372,True
2310009B15Rik,ENSMUSG00000079283,1,138856852,138851983,-,0.0117,0.15660831,-0.5379060506820679,False
Cdc73,ENSMUSG00000026361,1,143702893,143598800,-,-0.0132,1.9804167,-1.3567588329315186,False
Ro60,ENSMUSG00000018199,1,143777068,143750790,-,-0.0392,0.40009636,-0.2908540964126587,False
Rgs2,ENSMUSG00000026360,1,144004161,143999338,-,-0.0856,0.13456574,-0.022064805030822754,False
Rgs1,ENSMUSG00000026358,1,144249242,144242296,-,0.0133,0.033610083,0.22047799825668335,True
Odr4,ENSMUSG00000006010,1,150393080,150361305,-,0.0275,0.47221825,-0.7220973968505859,False
Swt1,ENSMUSG00000052748,1,151428455,151367699,-,-0.0426,1.1838199,-1.2123546600341797,False
Rnf2,ENSMUSG00000026484,1,151500955,151458004,-,0.0044,4.4856925,-2.5110795497894287,False
1700025G04Rik,ENSMUSG00000032666,1,152090125,151852403,-,-0.0181,2.3007216,0.5218103528022766,True
Tsen15,ENSMUSG00000014980,1,152386688,152370735,-,0.0648,0.2788323,-0.3083806037902832,False
Smg7,ENSMUSG00000042772,1,152902646,152836995,-,-0.0351,2.9698174,-2.148339033126831,False
Lamc1,ENSMUSG00000026478,1,153332786,153218922,-,0.0098,1.4877081,0.22785598039627075,True
Dhx9,ENSMUSG00000042699,1,153487660,153455758,-,0.1253,0.53416675,0.1674090027809143,True
Cacna1e,ENSMUSG00000004110,1,154884501,154390731,-,-0.0145,13.161315,0.8142918050289154,True
Xpr1,ENSMUSG00000026469,1,155417415,155275701,-,-0.0649,3.7307026,-3.8318562507629395,False
Qsox1,ENSMUSG00000033684,1,155812889,155776029,-,-0.0365,0.39781538,-0.4286538362503052,False
Cep350,ENSMUSG00000033671,1,155973255,155844964,-,-0.0861,1.1447089,-0.40749287605285645,False
Tor1aip1,ENSMUSG00000026466,1,156036480,156004599,-,-0.0217,1.1609633,-0.9973279237747192,False
Soat1,ENSMUSG00000026600,1,156474331,156424525,-,0.0121,0.47683525,-0.30374014377593994,False
Tor3a,ENSMUSG00000060519,1,156674356,156653617,-,-0.0162,1.8236026,-0.4071848392486572,False
Fam20b,ENSMUSG00000033557,1,156719086,156678532,-,0.0026,1.1649064,-0.6624089479446411,False
Ralgps2,ENSMUSG00000026594,1,156939626,156804166,-,-0.0577,0.7686485,0.4812778830528259,True
Rasal2,ENSMUSG00000070565,1,157412595,157135182,-,0.0401,4.207183,-0.06364309787750244,False
Cacybp,ENSMUSG00000014226,1,160212875,160202367,-,0.3057,0.03427919,0.1914110779762268,True
Rabgap1l,ENSMUSG00000026721,1,160793211,160219174,-,-0.098,19.798811,-0.888243556022644,False
Zbtb37,ENSMUSG00000043467,1,161034849,161002922,-,-0.0742,0.24896832,-0.28234386444091797,False
Dars2,ENSMUSG00000026709,1,161070658,161040601,-,0.1329,0.49877086,-0.42677199840545654,False
Klhl20,ENSMUSG00000026705,1,161131511,161088375,-,-0.0361,0.5956475,-0.5074548721313477,False
Prdx6,ENSMUSG00000026701,1,161251219,161240112,-,0.0375,0.13057783,-1.4901199340820312,False
Fasl,ENSMUSG00000000817,1,161788495,161780689,-,-0.0855,0.5458748,0.6346400380134583,True
Suco,ENSMUSG00000040297,1,161876682,161816114,-,-0.0777,2.8017323,-0.19242334365844727,False
Dnm3,ENSMUSG00000040265,1,162478034,161982453,-,0.033,3.5063272,-0.2542870044708252,False
Prrc2c,ENSMUSG00000040225,1,162740556,162670725,-,-0.0631,0.5705347,-0.21426618099212646,False
Gorab,ENSMUSG00000040124,1,163403669,163384908,-,0.002,0.49097425,-0.4179269075393677,False
BC055324,ENSMUSG00000041406,1,163994796,163945993,-,0.0465,1.3447459,0.3499305248260498,True
Blzf1,ENSMUSG00000026577,1,164307489,164289800,-,-0.0005,0.8408026,-0.8019454479217529,False
Atp1b1,ENSMUSG00000026576,1,164458355,164437109,-,-0.1274,0.11929686,0.6131294369697571,True
Xcl1,ENSMUSG00000026573,1,164935527,164931644,-,-0.0113,0.018995583,-0.05786609649658203,False
Sft2d2,ENSMUSG00000040848,1,165194438,165174337,-,0.0111,0.51205015,-0.6255427598953247,False
Tiprl,ENSMUSG00000040843,1,165236996,165212286,-,0.073,0.826428,-1.4900336265563965,False
Dcaf6,ENSMUSG00000026571,1,165460475,165328698,-,-0.0557,4.8543735,-0.7761311531066895,False
Rcsd1,ENSMUSG00000040723,1,165709757,165646516,-,-0.006,1.3829354,-0.5475704669952393,False
Pou2f1,ENSMUSG00000026565,1,166002678,165865154,-,-0.045,4.9827743,-1.8726606369018555,False
Pogk,ENSMUSG00000040596,1,166409863,166384622,-,-0.0206,1.9841127,-0.7415066957473755,False
Uck2,ENSMUSG00000026558,1,167285320,167222883,-,0.1692,0.93130296,0.1897130012512207,True
Mgst3,ENSMUSG00000026688,1,167393841,167371966,-,0.056,0.02906026,-0.1372309923171997,False
Pbx1,ENSMUSG00000052534,1,168432270,168119364,-,0.0112,34.590637,0.46903884410858154,True
Nuf2,ENSMUSG00000026683,1,169531464,169497934,-,0.2757,0.22186229,0.5432946979999542,True
Hsd17b7,ENSMUSG00000026675,1,169969241,169949535,-,0.0106,0.6317815,-0.4284602403640747,False
Uap1,ENSMUSG00000026670,1,170174957,170141938,-,0.1021,0.9070712,-0.08375692367553711,False
Uhmk1,ENSMUSG00000026667,1,170215397,170193420,-,-0.0252,0.3442023,-0.5538175106048584,False
Atf6,ENSMUSG00000026663,1,170867771,170704674,-,0.0034,5.243285,-0.3559039831161499,False
Dusp12,ENSMUSG00000026659,1,170885540,170873498,-,0.0272,0.72477084,-0.44108784198760986,False
Fcrla,ENSMUSG00000038421,1,170927583,170917576,-,-0.0332,1.2030256,-1.370420217514038,False
Fcgr2b,ENSMUSG00000026656,1,170976547,170958617,-,-0.0851,0.22521007,0.5901505053043365,True
Sdhc,ENSMUSG00000058076,1,171150603,171127165,-,0.113,0.20135854,-1.253251075744629,False
Fcer1g,ENSMUSG00000058715,1,171234365,171229572,-,-0.0376,0.020821996,0.5286079049110413,True
Ndufs2,ENSMUSG00000013593,1,171251388,171234853,-,0.1838,0.047456067,-0.9786741733551025,False
Usp21,ENSMUSG00000053483,1,171287991,171281945,-,-0.0292,0.3632124,-0.4094945192337036,False
Ufc1,ENSMUSG00000062963,1,171295024,171288563,-,0.1682,0.162892,-0.6414988040924072,False
Ly9,ENSMUSG00000004707,1,171607410,171588624,-,-0.0381,0.09966051,-1.9417519569396973,False
Slamf7,ENSMUSG00000038179,1,171653035,171632403,-,-0.0004,0.94565094,-0.28255903720855713,False
Ncstn,ENSMUSG00000003458,1,172082795,172066013,-,-0.0125,0.86565655,-0.8395947217941284,False
Pea15a,ENSMUSG00000013698,1,172206804,172196728,-,-0.0488,0.19264443,0.016138434410095215,True
Ifi206,ENSMUSG00000037849,1,173491041,173468485,-,-0.14,0.28875503,0.4293297529220581,True
Ifi214,ENSMUSG00000070501,1,173535957,173519717,-,-0.1299,0.29072633,0.44600796699523926,True
Ifi213,ENSMUSG00000073491,1,173599274,173566283,-,-0.1621,0.62060505,0.7636779546737671,True
Ifi207,ENSMUSG00000073490,1,173741747,173723427,-,-0.0174,1.5302657,0.9131464436650276,True
Ifi204,ENSMUSG00000073489,1,173766943,173747293,-,-0.017,0.035674438,0.6365258693695068,True
Mndal,ENSMUSG00000090272,1,173880881,173849126,-,-0.0626,0.8531686,0.5520798563957214,True
Ifi211,ENSMUSG00000026536,1,173913046,173896345,-,0.0448,0.4251321,0.0513538122177124,True
Ifi203,ENSMUSG00000039997,1,173942672,173920407,-,-0.1247,0.13323252,0.14484846591949463,True
Ifi205,ENSMUSG00000054203,1,174031810,174011998,-,-0.0059,0.18467382,0.8232011795043945,True
Fh1,ENSMUSG00000026526,1,175625635,175600374,-,0.1929,0.08451066,-0.529557466506958,False
Cep170,ENSMUSG00000057335,1,176814067,176733653,-,0.018,1.070677,-0.5755773782730103,False
Akt3,ENSMUSG00000019699,1,177258203,177020073,-,-0.0476,15.126866,-1.1588869094848633,False
Adss,ENSMUSG00000015961,1,177796511,177762962,-,0.1211,0.8326851,-0.240189790725708,False
Hnrnpu,ENSMUSG00000039630,1,178337797,178321108,-,0.3146,0.3409435,0.4372873306274414,True
Smyd3,ENSMUSG00000055067,1,179518041,178951960,-,-0.0447,5.0976105,0.020936310291290283,True
Tfb2m,ENSMUSG00000026492,1,179546267,179528055,-,-0.0042,1.2817022,-1.0551652908325195,False
Ahctf1,ENSMUSG00000026491,1,179803680,179744894,-,-0.0283,1.7037426,-1.5588672161102295,False
Coq8a,ENSMUSG00000026489,1,180199602,180165238,-,-0.0404,0.8943061,-0.8067100048065186,False
Psen2,ENSMUSG00000010609,1,180263438,180227004,-,0.0071,0.2962138,-0.028266429901123047,False
H3f3a,ENSMUSG00000060743,1,180813943,180800832,-,0.1227,0.17657885,-0.9073392152786255,False
Nvl,ENSMUSG00000026516,1,181144204,181087138,-,0.0139,0.8632503,-0.4747638702392578,False
Wdr26,ENSMUSG00000038733,1,181212001,181173228,-,-0.08,0.702293,-0.38019299507141113,False
Lbr,ENSMUSG00000004880,1,181843046,181815335,-,0.1492,0.13430104,-0.2753046751022339,False
Degs1,ENSMUSG00000038633,1,182282804,182275772,-,0.0643,0.06187396,-0.8618093729019165,False
Fbxo28,ENSMUSG00000047539,1,182341629,182313102,-,-0.0334,0.91882193,-0.4751347303390503,False
Capn2,ENSMUSG00000026509,1,182517608,182467260,-,0.0463,0.4856129,-0.13106226921081543,False
Disp1,ENSMUSG00000030768,1,183221522,183086266,-,-0.0278,3.0598698,-1.1595945358276367,False
Brox,ENSMUSG00000046836,1,183297269,183276352,-,-0.0228,0.648864,-0.7007062435150146,False
Mia3,ENSMUSG00000056050,1,183369553,183326725,-,-0.0814,0.5867078,-1.1489815711975098,False
Marc2,ENSMUSG00000073481,1,184846451,184813068,-,0.0316,0.10893414,-2.474247455596924,False
Iars2,ENSMUSG00000026618,1,185329396,185284726,-,0.0217,1.0910879,-0.8651559352874756,False
Rrp15,ENSMUSG00000001305,1,186749358,186720978,-,0.0713,0.1461441,0.08840948343276978,True
Kctd3,ENSMUSG00000026608,1,189007841,188971095,-,-0.0055,0.7115444,-0.6549277305603027,False
Cenpf,ENSMUSG00000026605,1,189688086,189640606,-,0.1974,0.085507475,0.7648687958717346,True
Smyd2,ENSMUSG00000026603,1,189922363,189880492,-,0.0943,0.272319,0.1867089867591858,True
Flvcr1,ENSMUSG00000066595,1,191026158,191005847,-,-0.0064,1.3650997,-0.7527755498886108,False
Tatdn3,ENSMUSG00000026632,1,191062932,191045826,-,0.0226,0.30944604,-0.2290816307067871,False
Atf3,ENSMUSG00000026628,1,191218039,191170296,-,-0.0184,1.0667193,0.8173118233680725,True
Nenf,ENSMUSG00000037499,1,191318194,191306789,-,0.0819,0.08070332,-0.2767162322998047,False
Ppp2r5a,ENSMUSG00000026626,1,191403272,191351975,-,-0.0256,1.0706435,-0.35678088665008545,False
Dtl,ENSMUSG00000037474,1,191575544,191537356,-,0.1749,2.3401341,0.7645938992500305,True
Traf5,ENSMUSG00000026637,1,192092559,191997205,-,-0.0138,1.7309315,-0.5059030055999756,False
Rcor3,ENSMUSG00000037395,1,192138062,192098546,-,-0.0359,0.31395558,-0.28481268882751465,False
Utp25,ENSMUSG00000016181,1,193130272,193091104,-,0.0153,0.9979178,-0.8548358678817749,False
Traf3ip3,ENSMUSG00000037318,1,193201703,193175453,-,-0.0704,0.57852733,0.12428069114685059,True
