,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.09634119,-1.362060785293579,False,,,,,,,,,,,,,,,
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,2.5047462,-2.6531283855438232,False,,,,,,,,,,,,,,,
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,6.2884116,0.614942729473114,True,0.12128133373295794,0.06374460724142521,0.38665966919385736,16.243872101366996,13.061509895324704,0.752794086933136,0.09077440202236176,0.3624419542891381,0.0,0.0,0.22498196633645007,2.003052231237628,0.29414801501893795,0.32283425345833805,1.6214252621386975
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.235159,-0.8777816295623779,False,,,,,,,,,,,,,,,
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,2.8495877,-0.6123725175857544,False,,,,,,,,,,,,,,,
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,1.0399414,-4.031611442565918,False,,,,,,,,,,,,,,,
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,1.8505737,-1.6329832077026367,False,,,,,,,,,,,,,,,
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,1.9606996,-0.009283900260925293,False,,,,,,,,,,,,,,,
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,1.3222877,-1.9271588325500488,False,,,,,,,,,,,,,,,
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.54175866,-7.010113716125488,False,,,,,,,,,,,,,,,
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,3.6595426,-1.0339016914367676,False,,,,,,,,,,,,,,,
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.050394583,-4.256390571594238,False,,,,,,,,,,,,,,,
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,1.4656482,-0.07128167152404785,False,,,,,,,,,,,,,,,
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,0.5119414,-0.4756770133972168,False,,,,,,,,,,,,,,,
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,1.2822682,-3.8912858963012695,False,,,,,,,,,,,,,,,
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.078300156,-2.078836441040039,False,,,,,,,,,,,,,,,
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,1.3840352,0.35134369134902954,True,0.0357641031467816,0.02933977621233414,0.12979177617099846,22.39915792859424,7.0234703540802,0.3588965833187103,0.05620956793427467,0.27347750521145103,0.0,0.0,0.1483351690224502,0.8225010579014339,0.14570426547514467,0.695391551384524,5.604971822719135
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,20.23397,0.20614135265350342,True,0.01854237898458146,0.0060296473330789125,0.11373662061730791,29.05109337537837,11.581863498687744,0.7005434036254883,0.027218809351325035,0.24016296782498586,0.0,0.0,0.15286085304840713,1.9852414962634808,0.10364462460937171,0.8205283492366394,6.443801596950277
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,1.0184616,-0.9245620965957642,False,,,,,,,,,,,,,,,
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.4635578,-1.2200474739074707,False,,,,,,,,,,,,,,,
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.22052339,-0.28139030933380127,False,,,,,,,,,,,,,,,
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,1.5746123,-1.168565034866333,False,,,,,,,,,,,,,,,
Tex30,ENSMUSG00000026049,1,44102441,44086613,-,0.196,0.3212403,-1.0257105827331543,False,,,,,,,,,,,,,,,
Poglut2,ENSMUSG00000026047,1,44118808,44106546,-,0.0253,0.93826145,-0.3298521041870117,False,,,,,,,,,,,,,,,
Slc39a10,ENSMUSG00000025986,1,46892852,46807544,-,-0.005,0.7382399,-0.35138630867004395,False,,,,,,,,,,,,,,,
Nabp1,ENSMUSG00000026107,1,51478425,51465862,-,-0.0297,3.6632533,0.06783288717269897,True,0.0770346138868935,0.04365548226816505,0.17531182569132245,21.289014483351117,6.360101459026337,0.4608476161956787,0.10271085798740387,0.30818778110431533,0.0,0.0,0.11167056948720605,1.451505085815832,0.31988457705954026,0.5996592043624313,4.953344755830205
Gls,ENSMUSG00000026103,1,52233232,52163448,-,-0.0127,7.474197,-3.4510116577148438,False,,,,,,,,,,,,,,,
Nab1,ENSMUSG00000002881,1,52500679,52457294,-,0.0824,0.8814911,-1.3506686687469482,False,,,,,,,,,,,,,,,
Mfsd6,ENSMUSG00000041439,1,52727462,52656286,-,-0.0384,3.7557938,-1.6116549968719482,False,,,,,,,,,,,,,,,
Inpp1,ENSMUSG00000026102,1,52817688,52785427,-,-0.0939,0.54904985,-1.8162024021148682,False,,,,,,,,,,,,,,,
Pms1,ENSMUSG00000026098,1,53297018,53189187,-,0.0396,1.5440327,-2.37495493888855,False,,,,,,,,,,,,,,,
Stk17b,ENSMUSG00000026094,1,53785224,53755506,-,-0.2109,0.7910294,0.4100859761238098,True,1.2427689164032538,0.39123081174375657,0.3009081124857118,19.641729389675362,0.5881679490208624,0.6644331812858582,0.8896117806434631,0.3188376540071205,0.0,0.0,0.4350221268730303,2.886492095653741,3.4721416419950026,1.0581062558318657,3.3408018940675857
Gtf3c3,ENSMUSG00000041303,1,54438971,54396004,-,-0.0092,1.5460501,-0.8965287208557129,False,,,,,,,,,,,,,,,
Pgap1,ENSMUSG00000073678,1,54557684,54472994,-,-0.0425,1.7065394,-1.4891529083251953,False,,,,,,,,,,,,,,,
Ankrd44,ENSMUSG00000052331,1,54926387,54645340,-,-0.0925,9.8226,-1.8598377704620361,False,,,,,,,,,,,,,,,
Sf3b1,ENSMUSG00000025982,1,55027481,54985169,-,0.1117,0.3530093,-2.578369140625,False,,,,,,,,,,,,,,,
Hspd1,ENSMUSG00000025980,1,55088243,55077835,-,0.5211,0.010373193,-2.525128126144409,False,,,,,,,,,,,,,,,
Rftn2,ENSMUSG00000025978,1,55226782,55170159,-,-0.0045,0.3888406,-1.2206580638885498,False,,,,,,,,,,,,,,,
Boll,ENSMUSG00000025977,1,55363469,55248658,-,-0.0115,3.5934253,-0.9329028129577637,False,,,,,,,,,,,,,,,
Tyw5,ENSMUSG00000048495,1,57407101,57388237,-,0.0324,1.1424011,-1.018934726715088,False,,,,,,,,,,,,,,,
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,-0.017,1.4664506,-1.7753560543060303,False,,,,,,,,,,,,,,,
Clk1,ENSMUSG00000026034,1,58424066,58410189,-,-0.1856,1.7372541,-0.8359451293945312,False,,,,,,,,,,,,,,,
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.0518,0.23866735,-2.447152614593506,False,,,,,,,,,,,,,,,
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.0982,0.7758389,0.542072206735611,True,0.20690108577574812,0.28486511852910945,0.33837714314756195,12.143983524577594,0.7736154136061669,0.21986114978790283,0.13428428769111633,0.3319375613224473,0.0,0.0,0.35169221261741973,0.7414202489422941,0.3961287951418038,0.48910773912061584,2.0419642114532888
Fam126b,ENSMUSG00000038174,1,58586323,58522806,-,-0.0499,0.34259325,-0.8778020143508911,False,,,,,,,,,,,,,,,
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.029,2.2576952,-3.1113128662109375,False,,,,,,,,,,,,,,,
Tmem237,ENSMUSG00000038079,1,59120408,59100590,-,0.0895,0.48893932,-1.5303797721862793,False,,,,,,,,,,,,,,,
Als2,ENSMUSG00000026024,1,59237231,59162926,-,-0.0013,5.1678166,-4.791296005249023,False,,,,,,,,,,,,,,,
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,16.41612,-9.270715713500977,False,,,,,,,,,,,,,,,
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,0.53947574,-0.09343874454498291,False,,,,,,,,,,,,,,,
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,4.35795,-1.1580374240875244,False,,,,,,,,,,,,,,,
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,3.9555984,-2.7132010459899902,False,,,,,,,,,,,,,,,
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0689,0.6900223,-0.540518045425415,False,,,,,,,,,,,,,,,
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1428,1.1850106,-3.5070700645446777,False,,,,,,,,,,,,,,,
Mettl21a,ENSMUSG00000025956,1,64617242,64606473,-,0.009,0.23883387,-5.784572124481201,False,,,,,,,,,,,,,,,
Plekhm3,ENSMUSG00000051344,1,64956824,64785983,-,-0.0257,21.710617,-2.3983802795410156,False,,,,,,,,,,,,,,,
Idh1,ENSMUSG00000025950,1,65186500,65158616,-,0.0008,0.9554083,-0.03999614715576172,False,,,,,,,,,,,,,,,
Kansl1l,ENSMUSG00000026004,1,66817562,66719248,-,-0.022,4.8160896,-2.4766147136688232,False,,,,,,,,,,,,,,,
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.2298,0.26280808,-2.9309239387512207,False,,,,,,,,,,,,,,,
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,-0.0089,0.8252771,-1.4725520610809326,False,,,,,,,,,,,,,,,
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0297,7.0987372,0.4321724772453308,True,0.10086975170033798,0.04681797995891025,0.2509224763946994,12.977413280252717,3.497588270902634,0.6100186705589294,0.08240930736064911,0.15115102247313922,0.0,0.0,0.3618154937177947,2.6641229865608254,0.28709600226760934,1.901856413202326,2.8854958735701253
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,0.1687,1.3470827,0.6988036930561066,True,0.10372012534578123,0.16051892111806898,0.27150992291739434,12.606631385402983,2.5936366987228396,0.2262241393327713,0.11040946841239929,0.27597660172591515,0.0,0.0,0.36524079107200347,0.49328392957023337,0.26916550986211873,0.5331841251463293,2.7364257124537668
Mreg,ENSMUSG00000039395,1,72212307,72159442,-,-0.0106,3.1966603,0.7804722040891647,True,0.05344250188077374,0.8076115681452743,1.29898058085954,14.363849216186818,0.7389305591583252,0.020663073286414146,0.012583567760884762,0.8263675756205918,0.0,0.0,5.648334945091397e-08,0.0603265409277287,0.032431448874031675,0.07333428235796646,0.7125506375999504
Pecr,ENSMUSG00000026189,1,72284314,72259167,-,0.0158,0.19432959,-0.17951500415802002,False,,,,,,,,,,,,,,,
Aamp,ENSMUSG00000006299,1,74284738,74279840,-,-0.0204,0.046363402,-2.746586561203003,False,,,,,,,,,,,,,,,
Usp37,ENSMUSG00000033364,1,74544284,74435511,-,0.0575,1.5570351,0.16602158546447754,True,0.11616380490757326,0.03691889045351587,0.14240966974222408,13.390745810110058,11.559447512626647,1.1304008960723877,0.1667323261499405,0.3286019440942069,0.0,0.0,0.270412169711561,3.546865928210999,0.4388898864452695,0.44660733162477795,3.673007640330675
Zfp142,ENSMUSG00000026135,1,74588246,74565127,-,-0.0118,0.87759006,-0.8978793621063232,False,,,,,,,,,,,,,,,
Rnf25,ENSMUSG00000026171,1,74601397,74593748,-,-0.0325,1.2316592,-1.0326745510101318,False,,,,,,,,,,,,,,,
Nhej1,ENSMUSG00000026162,1,75125200,74967139,-,0.0699,1.2310292,-0.7900779247283936,False,,,,,,,,,,,,,,,
Cnppd1,ENSMUSG00000033159,1,75142711,75134554,-,-0.0577,0.3061343,-1.2926011085510254,False,,,,,,,,,,,,,,,
Atg9a,ENSMUSG00000033124,1,75192196,75180860,-,-0.0469,0.5260063,-0.9323526620864868,False,,,,,,,,,,,,,,,
Tuba4a,ENSMUSG00000026202,1,75219865,75214228,-,0.1993,0.023386244,-0.9536569118499756,False,,,,,,,,,,,,,,,
Dnpep,ENSMUSG00000026209,1,75317990,75307896,-,0.0488,0.17992498,-5.188568115234375,False,,,,,,,,,,,,,,,
Farsb,ENSMUSG00000026245,1,78488897,78417975,-,0.0844,0.7860642,0.08188766241073608,True,0.1697059047425574,0.2084174410017013,0.28793978875552184,14.916796177177151,0.8562472406029701,0.20152734220027924,0.11120814830064774,0.27256207974093016,0.0,0.0,0.1405576468893744,0.6092323931215815,0.4210429932793667,0.691991448768045,2.5216178472987694
Ap1s3,ENSMUSG00000054702,1,79671972,79606876,-,0.0606,2.5174937,-0.6241644620895386,False,,,,,,,,,,,,,,,
Wdfy1,ENSMUSG00000073643,1,79776143,79702262,-,-0.0818,1.516162,-4.650344371795654,False,,,,,,,,,,,,,,,
Serpine2,ENSMUSG00000026249,1,79861180,79794197,-,0.0564,0.0,0.0,False,,,,,,,,,,,,,,,
Cul3,ENSMUSG00000004364,1,80340480,80264923,-,0.0308,1.566476,-1.0703861713409424,False,,,,,,,,,,,,,,,
Dock10,ENSMUSG00000038608,1,80758527,80501073,-,-0.0708,22.115368,-0.931172251701355,False,,,,,,,,,,,,,,,
Trip12,ENSMUSG00000026219,1,84840516,84721189,-,-0.0368,3.030058,-3.038698196411133,False,,,,,,,,,,,,,,,
Sp110,ENSMUSG00000070034,1,85598817,85576899,-,-0.1564,0.19708377,-0.3369661569595337,False,,,,,,,,,,,,,,,
A630001G21Rik,ENSMUSG00000052760,1,85778643,85717083,-,-0.0502,1.0525523,-1.3342957496643066,False,,,,,,,,,,,,,,,
Gpr55,ENSMUSG00000049608,1,85961007,85938318,-,-0.0092,1.6319332,-0.5620931386947632,False,,,,,,,,,,,,,,,
Ncl,ENSMUSG00000026234,1,86359400,86344719,-,0.3456,0.032508094,-3.83967924118042,False,,,,,,,,,,,,,,,
Pde6d,ENSMUSG00000026239,1,86582629,86542994,-,-0.0156,2.3651266,-2.391890048980713,False,,,,,,,,,,,,,,,
Usp40,ENSMUSG00000005501,1,88008551,87945119,-,-0.0333,0.730329,-1.3076465129852295,False,,,,,,,,,,,,,,,
Hjurp,ENSMUSG00000044783,1,88277633,88262471,-,0.0629,0.5112873,-0.8330701589584351,False,,,,,,,,,,,,,,,
Arl4c,ENSMUSG00000049866,1,88702221,88673125,-,-0.0968,0.48863548,-0.9956094026565552,False,,,,,,,,,,,,,,,
Ilkap,ENSMUSG00000026309,1,91398815,91373861,-,0.1238,0.49918705,-1.3938491344451904,False,,,,,,,,,,,,,,,
Hdac4,ENSMUSG00000026313,1,92195699,91928779,-,-0.0913,1.6934409,-3.3580355644226074,False,,,,,,,,,,,,,,,
Ndufa10,ENSMUSG00000026260,1,92473860,92439010,-,0.1287,0.24484555,-4.359468460083008,False,,,,,,,,,,,,,,,
Cops9,ENSMUSG00000073616,1,92641985,92637145,-,0.0781,0.02098692,-2.3390934467315674,False,,,,,,,,,,,,,,,
Mterf4,ENSMUSG00000026273,1,93305915,93299211,-,0.003,0.1554616,-0.34095489978790283,False,,,,,,,,,,,,,,,
Pask,ENSMUSG00000026274,1,93343482,93308770,-,0.0895,1.790745,0.5659117102622986,True,0.024492447123779303,0.14652174882481855,0.25448342401820895,10.064315680354095,3.7148422479629515,0.06333182007074356,0.028129728510975838,0.35012004705599753,0.0,0.0,0.0002750575372561777,0.16769813041202755,0.06810750818715014,0.45387528252439924,2.3464519433304627
Hdlbp,ENSMUSG00000034088,1,93478815,93405940,-,0.2369,0.508705,-0.22150123119354248,False,,,,,,,,,,,,,,,
Stk25,ENSMUSG00000026277,1,93658659,93619751,-,-0.0315,0.3652449,-2.5062999725341797,False,,,,,,,,,,,,,,,
Thap4,ENSMUSG00000026279,1,93754864,93701935,-,0.0178,0.6709555,-3.545596122741699,False,,,,,,,,,,,,,,,
Dtymk,ENSMUSG00000026281,1,93801934,93792576,-,0.1976,0.9355277,-0.3871728181838989,False,,,,,,,,,,,,,,,
Pdcd1,ENSMUSG00000026285,1,94052553,94038305,-,0.1159,0.72561914,-0.635682225227356,False,,,,,,,,,,,,,,,
St8sia4,ENSMUSG00000040710,1,95667571,95587682,-,-0.0566,1.8020803,-0.5466492176055908,False,,,,,,,,,,,,,,,
D1Ertd622e,ENSMUSG00000044768,1,97662074,97606318,-,-0.0049,0.29737708,-0.5911082029342651,False,,,,,,,,,,,,,,,
Ppip5k2,ENSMUSG00000040648,1,97770411,97706048,-,0.0158,1.7323222,-0.5692651271820068,False,,,,,,,,,,,,,,,
Pam,ENSMUSG00000026335,1,98095646,97795114,-,-0.0168,0.0,-2.4039695262908936,False,,,,,,,,,,,,,,,
Pign,ENSMUSG00000056536,1,105663677,105518422,-,-0.0193,4.350341,-3.234661102294922,False,,,,,,,,,,,,,,,
Bcl2,ENSMUSG00000057329,1,106714274,106538178,-,-0.167,1.738933,0.6701962947845459,True,0.33536768066430733,0.09602999678933755,0.3386127291071943,10.553020929993362,2.1623306572437286,0.8664525747299194,0.18933220207691193,0.2037755730678482,0.0,0.0,0.42521257273180163,2.970980806740814,0.6969996729287609,1.1206923420205628,2.0479309158055097
Kdsr,ENSMUSG00000009905,1,106759727,106720459,-,-0.0828,0.6429686,-0.28998029232025146,False,,,,,,,,,,,,,,,
Vps4b,ENSMUSG00000009907,1,106796728,106764071,-,-0.0084,2.265437,-0.7711496353149414,False,,,,,,,,,,,,,,,
Tsn,ENSMUSG00000026374,1,118311739,118294778,-,0.2497,0.053470895,-0.19677436351776123,False,,,,,,,,,,,,,,,
Ptpn4,ENSMUSG00000026384,1,119837613,119652467,-,-0.0821,2.4417205,-4.529837131500244,False,,,,,,,,,,,,,,,
Dbi,ENSMUSG00000026385,1,120121078,120113280,-,0.3636,0.0076987008,-4.116052150726318,False,,,,,,,,,,,,,,,
Insig2,ENSMUSG00000003721,1,121332589,121304353,-,-0.0075,0.5920257,-1.1039845943450928,False,,,,,,,,,,,,,,,
Ddx18,ENSMUSG00000001674,1,121567989,121553835,-,0.0742,0.18084818,-0.23246288299560547,False,,,,,,,,,,,,,,,
Actr3,ENSMUSG00000026341,1,125435727,125392905,-,0.2331,0.20135313,-0.06641185283660889,False,,,,,,,,,,,,,,,
Tmem163,ENSMUSG00000026347,1,127679548,127486546,-,0.0301,16.500654,-0.6821756362915039,False,,,,,,,,,,,,,,,
Zranb3,ENSMUSG00000036086,1,128103047,127954184,-,0.0442,6.0205,-0.15010488033294678,False,,,,,,,,,,,,,,,
Mcm6,ENSMUSG00000026355,1,128359664,128331590,-,0.4204,0.6177687,0.22638481855392456,True,0.32078194015329636,0.11043404169599219,0.0644481677150745,24.192011163723585,1.7196979223191735,0.9621998071670532,0.9693627953529358,0.32768770192998015,0.0,0.0,0.48696798535287467,2.7237558670120423,3.651824060185202,0.49110034270921454,7.819362014341824
Dars,ENSMUSG00000026356,1,128417368,128363707,-,0.1538,0.32628888,-0.046349406242370605,False,,,,,,,,,,,,,,,
Cxcr4,ENSMUSG00000045382,1,128592293,128588199,-,-0.0379,0.1052421,-2.8399569988250732,False,,,,,,,,,,,,,,,
Cd55,ENSMUSG00000026399,1,130462744,130439027,-,-0.1072,0.3872713,0.0022322535514831543,False,,,,,,,,,,,,,,,
Mapkapk2,ENSMUSG00000016528,1,131097826,131053700,-,0.0171,1.4355814,-1.6094260215759277,False,,,,,,,,,,,,,,,
Dyrk3,ENSMUSG00000016526,1,131138340,131127455,-,0.0868,0.66673815,-0.41631054878234863,False,,,,,,,,,,,,,,,
Rassf5,ENSMUSG00000026430,1,131245258,131176410,-,-0.0733,0.14582561,-2.5230753421783447,False,,,,,,,,,,,,,,,
Ikbke,ENSMUSG00000042349,1,131279606,131254343,-,-0.1157,1.1656562,-0.9973711967468262,False,,,,,,,,,,,,,,,
Srgap2,ENSMUSG00000026425,1,131527352,131285251,-,-0.0434,5.4045467,-1.7219154834747314,False,,,,,,,,,,,,,,,
Mdm4,ENSMUSG00000054387,1,133030561,132959484,-,-0.0384,6.293142,-7.146340370178223,False,,,,,,,,,,,,,,,
Snrpe,ENSMUSG00000090553,1,133610291,133603871,-,0.3906,0.038710505,-1.6915574073791504,False,,,,,,,,,,,,,,,
Lax1,ENSMUSG00000051998,1,133690108,133679091,-,-0.0931,0.6177659,0.36356139183044434,True,0.21349547366623703,0.32168534872699217,0.2314547597187265,19.77011936090844,0.3704671114683151,0.16216100752353668,0.20682288706302643,0.35228393525787427,0.0,0.0,0.31618700471794653,0.54471297111301,0.6156681192846134,0.4587674687634332,3.775996415466046
Atp2b4,ENSMUSG00000026463,1,133801041,133699457,-,-0.0304,1.6631817,-2.121023416519165,False,,,,,,,,,,,,,,,
Btg2,ENSMUSG00000020423,1,134079120,134075170,-,-0.2306,0.04779038,-0.5786644220352173,False,,,,,,,,,,,,,,,
Tmem183a,ENSMUSG00000042305,1,134361979,134346097,-,0.0697,0.53158784,-1.7243642807006836,False,,,,,,,,,,,,,,,
Ppp1r12b,ENSMUSG00000073557,1,134955942,134754658,-,-0.0325,8.919247,-4.2753095626831055,False,,,,,,,,,,,,,,,
Rnpep,ENSMUSG00000041926,1,135284084,135262712,-,0.2034,0.31294477,-3.279661178588867,False,,,,,,,,,,,,,,,
Timm17a,ENSMUSG00000062580,1,135313778,135295213,-,0.1671,0.11019205,-1.445324420928955,False,,,,,,,,,,,,,,,
Ipo9,ENSMUSG00000041879,1,135430499,135382312,-,0.0589,3.489742,-0.3346933126449585,False,,,,,,,,,,,,,,,
Camsap2,ENSMUSG00000041570,1,136346104,136268123,-,-0.0506,5.4518113,-1.8816041946411133,False,,,,,,,,,,,,,,,
Ptprc,ENSMUSG00000026395,1,138175708,138062861,-,-0.1792,1.4722611,-0.8286623954772949,False,,,,,,,,,,,,,,,
Nek7,ENSMUSG00000026393,1,138620141,138482875,-,-0.0163,1.4632336,-0.6388554573059082,False,,,,,,,,,,,,,,,
2310009B15Rik,ENSMUSG00000079283,1,138856852,138851983,-,0.0117,0.27150062,-2.547869920730591,False,,,,,,,,,,,,,,,
Cdc73,ENSMUSG00000026361,1,143702893,143598800,-,-0.0132,2.5583982,-0.8161550760269165,False,,,,,,,,,,,,,,,
Ro60,ENSMUSG00000018199,1,143777068,143750790,-,-0.0392,0.8038414,-0.6106560230255127,False,,,,,,,,,,,,,,,
Rgs2,ENSMUSG00000026360,1,144004161,143999338,-,-0.0856,0.060438085,-0.836595892906189,False,,,,,,,,,,,,,,,
Rgs1,ENSMUSG00000026358,1,144249242,144242296,-,0.0133,0.05874747,-0.0567779541015625,False,,,,,,,,,,,,,,,
Odr4,ENSMUSG00000006010,1,150393080,150361305,-,0.0275,0.8572756,-3.3565125465393066,False,,,,,,,,,,,,,,,
Swt1,ENSMUSG00000052748,1,151428455,151367699,-,-0.0426,1.5633467,0.16221332550048828,True,0.07668461297432072,0.14436127590677705,0.18701688850643283,18.101880520314225,2.039275997214847,0.17070630192756653,0.07208298146724701,0.18363674158412988,0.0,0.0,0.08555685434596438,0.6206171178538863,0.3214247764955307,1.6879754234508093,3.2248615326375694
Rnf2,ENSMUSG00000026484,1,151500955,151458004,-,0.0044,4.7721133,-5.404083251953125,False,,,,,,,,,,,,,,,
1700025G04Rik,ENSMUSG00000032666,1,152090125,151852403,-,-0.0181,1.7284136,0.32923758029937744,True,0.03152994782568415,0.0401661378728306,0.10835475308813979,16.38204083217107,5.40144984483719,0.27760884165763855,0.05936150997877121,0.15235289555357262,0.0,0.0,0.3755412211746999,0.8286109411749721,0.22044178499872316,1.9167424230057428,5.323675330662781
Tsen15,ENSMUSG00000014980,1,152386688,152370735,-,0.0648,0.49425134,-0.8664807081222534,False,,,,,,,,,,,,,,,
Smg7,ENSMUSG00000042772,1,152902646,152836995,-,-0.0351,4.289832,-1.363454818725586,False,,,,,,,,,,,,,,,
Lamc1,ENSMUSG00000026478,1,153332786,153218922,-,0.0098,3.159336,-1.739131212234497,False,,,,,,,,,,,,,,,
Dhx9,ENSMUSG00000042699,1,153487660,153455758,-,0.1253,0.4918218,-2.5699939727783203,False,,,,,,,,,,,,,,,
Cacna1e,ENSMUSG00000004110,1,154884501,154390731,-,-0.0145,0.0,0.0,False,,,,,,,,,,,,,,,
Xpr1,ENSMUSG00000026469,1,155417415,155275701,-,-0.0649,3.0098374,-11.08436107635498,False,,,,,,,,,,,,,,,
Qsox1,ENSMUSG00000033684,1,155812889,155776029,-,-0.0365,0.7773634,-0.6496008634567261,False,,,,,,,,,,,,,,,
Cep350,ENSMUSG00000033671,1,155973255,155844964,-,-0.0861,2.2070794,-1.7614808082580566,False,,,,,,,,,,,,,,,
Tor1aip1,ENSMUSG00000026466,1,156036480,156004599,-,-0.0217,2.0173333,-1.1395111083984375,False,,,,,,,,,,,,,,,
Soat1,ENSMUSG00000026600,1,156474331,156424525,-,0.0121,0.45052418,-0.5458559989929199,False,,,,,,,,,,,,,,,
Tor3a,ENSMUSG00000060519,1,156674356,156653617,-,-0.0162,2.510486,-1.757214069366455,False,,,,,,,,,,,,,,,
